SampleDate,StationCode,Factor,Taxon,Algal Type,Genus,Unit Abundance,Total Cells Counted,GALD 1,Biovolume 1,Sample Type
10/11/2018,C10A,328.55,cf. Cyclotella sp.,Centric Diatom,Cyclotella,7,7,11.1,454.14,Surface
10/11/2018,C10A,328.55,Navicula sp.,Pennate Diatom,Navicula,3,3,29.6,501.07,Surface
10/11/2018,C10A,328.55,Navigeia decussis,Pennate Diatom,Navigeia,1,1,22.2,722.54,Surface
10/11/2018,C10A,328.55,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,11.1,29.53,Surface
10/11/2018,C10A,328.55,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,61.1,786.97,Surface
10/11/2018,C10A,328.55,Skeletonema sp.,Centric Diatom,Skeletonema,4,4,11.1,119.35,Surface
10/11/2018,C10A,328.55,Chlorella sp.,Green Alga,Chlorella,6,6,2.8,7.24,Surface
10/11/2018,C10A,328.55,Monoraphidium minutum,Green Alga,Monoraphidium,1,1,7.4,13.99,Surface
10/11/2018,C10A,328.55,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,7.4,159.13,Surface
10/11/2018,C10A,328.55,Eucapsis microscopica,Cyanobacterium,Eucapsis,396,817,0.8,0.18,Surface
10/12/2018,D4,353.82,Eucapsis microscopica,Cyanobacterium,Eucapsis,402,828,0.8,0.18,Surface
11/20/2018,D10,321.95,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
11/20/2018,D10,321.95,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,2,2,9.3,288.40,Surface
11/20/2018,D10,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,431,876,0.8,0.18,Surface
11/20/2018,D8,375.61,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
11/20/2018,D8,375.61,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,3,3,9.3,207.76,Surface
11/20/2018,D8,375.61,Eucapsis microscopica,Cyanobacterium,Eucapsis,411,842,0.8,0.18,Surface
11/20/2018,D6,281.71,cf. Synedra sp.,Pennate Diatom,Synedra,1,1,25.9,278.48,Surface
11/20/2018,D6,281.71,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,5,5,9.8,261.57,Surface
11/20/2018,D6,281.71,Eucapsis microscopica,Cyanobacterium,Eucapsis,396,810,0.8,0.18,Surface
11/9/2018,C3A,85.18,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,10.2,82.99,Surface
11/9/2018,C3A,85.18,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,5.6,91.13,Surface
11/9/2018,C3A,85.18,Chlorella sp.,Green Alga,Chlorella,15,15,2.8,9.20,Surface
11/9/2018,C3A,85.18,Chroococcus minimus,Cyanobacterium,Chroococcus,2,4,2.8,11.49,Surface
11/9/2018,C3A,85.18,Eucapsis microscopica,Cyanobacterium,Eucapsis,393,815,0.8,0.18,Surface
11/9/2018,C9,90.19,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,16.7,374.60,Surface
11/9/2018,C9,90.19,Chlorella sp.,Green Alga,Chlorella,16,16,2.8,6.37,Surface
11/9/2018,C9,90.19,Monoraphidium sp.,Green Alga,Monoraphidium,2,2,9.3,3.56,Surface
11/9/2018,C9,90.19,Plagioselmis lacustris,Cryptophyte,Plagioselmis,2,2,11.1,538.68,Surface
11/9/2018,C9,90.19,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,314.74,Surface
11/9/2018,C9,90.19,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,5.6,68.96,Surface
11/9/2018,C9,90.19,Chroococcus minimus,Cyanobacterium,Chroococcus,2,4,1.9,3.59,Surface
11/9/2018,C9,90.19,Chroococcus minutus,Cyanobacterium,Chroococcus,2,3,4.6,50.96,Surface
11/9/2018,C9,90.19,Eucapsis microscopica,Cyanobacterium,Eucapsis,392,791,0.8,0.18,Surface
11/20/2018,D22,500.81,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
11/20/2018,D22,500.81,Eucapsis microscopica,Cyanobacterium,Eucapsis,402,820,0.8,0.18,Surface
11/9/2018,C10A,328.55,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,14.8,182.26,Surface
11/9/2018,C10A,328.55,cf. Cyclotella sp.,Centric Diatom,Cyclotella,7,7,16.7,594.64,Surface
11/9/2018,C10A,328.55,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,18.5,33.39,Surface
11/9/2018,C10A,328.55,Planothidium sp.,Pennate Diatom,Planothidium,1,1,11.1,180.64,Surface
11/9/2018,C10A,328.55,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,1,1,10.2,387.58,Surface
11/9/2018,C10A,328.55,Chlorella sp.,Green Alga,Chlorella,7,7,2.8,11.49,Surface
11/9/2018,C10A,328.55,Desmodesmus sp.,Green Alga,Desmodesmus,1,4,16.7,185.02,Surface
11/9/2018,C10A,328.55,cf. Oocystis sp.,Green Alga,Oocystis,1,4,5.6,40.14,Surface
11/9/2018,C10A,328.55,Eucapsis microscopica,Cyanobacterium,Eucapsis,448,913,0.8,0.18,Surface
11/20/2018,EZ2,281.71,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
11/20/2018,EZ2,281.71,Eucapsis microscopica,Cyanobacterium,Eucapsis,426,872,0.8,0.18,Surface
11/13/2018,D4,255.54,cf. Cyclotella sp.,Centric Diatom,Cyclotella,2,2,3.7,39.78,Surface
11/13/2018,D4,255.54,Chlorella sp.,Green Alga,Chlorella,4,4,2.8,4.85,Surface
11/13/2018,D4,255.54,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,11.1,596.74,Surface
11/13/2018,D4,255.54,Eucapsis microscopica,Cyanobacterium,Eucapsis,407,829,0.8,0.18,Surface
11/20/2018,EZ6,500.81,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,14.8,963.39,Surface
11/20/2018,EZ6,500.81,cf. Chlorella sp.,Green Alga,Chlorella,4,4,2.8,7.24,Surface
11/20/2018,EZ6,500.81,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,337.38,Surface
11/20/2018,EZ6,500.81,Eucapsis microscopica,Cyanobacterium,Eucapsis,430,872,0.8,0.18,Surface
11/20/2018,NZ068,321.95,Nitzschia pura,Pennate Diatom,Nitzschia,1,1,54.9,580.84,Surface
11/20/2018,NZ068,321.95,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
11/20/2018,NZ068,321.95,Chroococcus minimus,Cyanobacterium,Chroococcus,1,2,1.9,3.59,Surface
11/20/2018,NZ068,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,419,854,0.8,0.18,Surface
12/17/2018,D6,321.95,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,15.7,68.14,Surface
12/17/2018,D6,321.95,Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Surface
12/17/2018,D6,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,414,854,0.8,0.18,Surface
12/11/2018,D4,306.65,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,7.4,13.36,Surface
12/11/2018,D4,306.65,Nitzschia palea,Pennate Diatom,Nitzschia,1,1,24.1,94.47,Surface
12/11/2018,D4,306.65,Chlorella sp.,Green Alga,Chlorella,2,2,2.8,7.24,Surface
12/11/2018,D4,306.65,Ochromonas sp.,Chrysophyte,Ochromonas,1,1,6.5,122.78,Surface
12/11/2018,D4,306.65,Eucapsis microscopica,Cyanobacterium,Eucapsis,406,821,0.8,0.18,Surface
12/18/2018,D7,500.81,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
12/18/2018,D7,500.81,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,314.74,Surface
12/18/2018,D7,500.81,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,6.8,127.11,Surface
12/18/2018,D7,500.81,Eucapsis microscopica,Cyanobacterium,Eucapsis,413,850,0.8,0.18,Surface
12/12/2018,D12,306.65,Entomoneis sp.,Pennate Diatom,Entomoneis,1,1,42.6,8046.63,Surface
12/12/2018,D12,306.65,Cryptomonas sp.,Cryptophyte,Cryptomonas,1,1,13,372.74,Surface
12/12/2018,D12,306.65,Eucapsis microscopica,Cyanobacterium,Eucapsis,402,812,0.8,0.18,Surface
12/17/2018,D8,450.73,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
12/17/2018,D8,450.73,cf. Hemiselmis sp.,Cryptophyte,Hemiselmis,2,2,3.1,12.32,Surface
12/17/2018,D8,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,446,916,0.8,0.18,Surface
12/17/2018,D10,375.61,cf. Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,25.9,2228.05,Surface
12/17/2018,D10,375.61,Chlorella sp.,Green Alga,Chlorella,1,1,2.4,7.24,Surface
12/17/2018,D10,375.61,Eucapsis microscopica,Cyanobacterium,Eucapsis,435,898,0.8,0.18,Surface
12/11/2018,D22,459.97,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,9.3,154.56,Surface
12/11/2018,D22,459.97,Encyonema sp.,Pennate Diatom,Encyonema,1,1,33.3,1145.94,Surface
12/11/2018,D22,459.97,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
12/11/2018,D22,459.97,Eucapsis microscopica,Cyanobacterium,Eucapsis,399,816,0.8,0.18,Surface
12/13/2018,D16,139.38,cf. Cyclotella sp.,Centric Diatom,Cyclotella,2,2,6.5,115.76,Surface
12/13/2018,D16,139.38,Chlorella sp.,Green Alga,Chlorella,3,3,2.8,8.18,Surface
12/13/2018,D16,139.38,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,11.1,538.68,Surface
12/13/2018,D16,139.38,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,314.74,Surface
12/13/2018,D16,139.38,Eucapsis microscopica,Cyanobacterium,Eucapsis,399,816,0.8,0.18,Surface
12/12/2018,D19,121.04,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,20.4,658.03,Surface
12/12/2018,D19,121.04,Entomoneis sp.,Pennate Diatom,Entomoneis,1,1,44.4,8386.63,Surface
12/12/2018,D19,121.04,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,18.5,72.52,Surface
12/12/2018,D19,121.04,Chlorella sp.,Green Alga,Chlorella,3,3,2.8,5.58,Surface
12/12/2018,D19,121.04,Eucapsis microscopica,Cyanobacterium,Eucapsis,396,819,0.8,0.18,Surface
12/13/2018,MD10A,135.29,Fragilaria cf. socia,Pennate Diatom,Fragilaria,1,1,25.9,1401.35,Surface
12/13/2018,MD10A,135.29,Chlorella sp.,Green Alga,Chlorella,21,21,2.3,6.37,Surface
12/13/2018,MD10A,135.29,Eucapsis microscopica,Cyanobacterium,Eucapsis,383,783,0.8,0.18,Surface
12/13/2018,D26,250.41,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
12/13/2018,D26,250.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,428,884,0.8,0.18,Surface
12/13/2018,P8,209.08,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,11.1,43.51,Surface
12/13/2018,P8,209.08,Chlorella sp.,Green Alga,Chlorella,3,3,2.8,8.18,Surface
12/13/2018,P8,209.08,Eucapsis microscopica,Cyanobacterium,Eucapsis,412,839,0.8,0.18,Surface
12/11/2018,EZ2,511.08,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,13,105.78,Surface
12/11/2018,EZ2,511.08,Eucapsis microscopica,Cyanobacterium,Eucapsis,409,820,0.8,0.18,Surface
12/12/2018,D28A,112.68,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,1,1,14.8,159.13,Surface
12/12/2018,D28A,112.68,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,22.8,914.33,Surface
12/12/2018,D28A,112.68,cf. Chlorella sp.,Green Alga,Chlorella,9,9,1.9,3.59,Surface
12/12/2018,D28A,112.68,Plagioselmis lacustris,Cryptophyte,Plagioselmis,3,3,11.1,505.11,Surface
12/12/2018,D28A,112.68,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,6,6,10.2,257.24,Surface
12/12/2018,D28A,112.68,Eucapsis microscopica,Cyanobacterium,Eucapsis,383,786,0.8,0.18,Surface
12/10/2018,C3A,255.54,cf. Cyclotella sp.,Centric Diatom,Cyclotella,2,2,6.5,91.13,Surface
12/10/2018,C3A,255.54,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,18.5,238.28,Surface
12/10/2018,C3A,255.54,Chlorella sp.,Green Alga,Chlorella,3,3,2.8,5.58,Surface
12/10/2018,C3A,255.54,Eucapsis microscopica,Cyanobacterium,Eucapsis,395,808,0.8,0.18,Surface
12/11/2018,EZ6,255.54,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,3.7,39.78,Surface
12/11/2018,EZ6,255.54,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
12/11/2018,EZ6,255.54,Eucapsis microscopica,Cyanobacterium,Eucapsis,416,833,0.8,0.18,Surface
12/10/2018,C10A,287.48,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,3.7,39.78,Surface
12/10/2018,C10A,287.48,Nitzschia sp.,Pennate Diatom,Nitzschia,3,3,27.8,105.67,Surface
12/10/2018,C10A,287.48,Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Surface
12/10/2018,C10A,287.48,Eucapsis microscopica,Cyanobacterium,Eucapsis,410,839,0.8,0.18,Surface
12/19/2018,NZ002,242.09,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,11.1,899.95,Surface
12/19/2018,NZ002,242.09,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
12/19/2018,NZ002,242.09,Eucapsis microscopica,Cyanobacterium,Eucapsis,414,842,0.8,0.18,Surface
12/19/2018,NZ004,255.54,Eucapsis microscopica,Cyanobacterium,Eucapsis,408,833,0.8,0.18,Surface
12/19/2018,D41,150.24,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,5.6,68.96,Surface
12/19/2018,D41,150.24,Chlorella sp.,Green Alga,Chlorella,2,2,2,4.19,Surface
12/19/2018,D41,150.24,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,8.3,227.25,Surface
12/19/2018,D41,150.24,Eucapsis microscopica,Cyanobacterium,Eucapsis,422,854,0.8,0.18,Surface
12/11/2018,NZ068,204.88,cf. Cryptomonas sp.,Cryptophyte,Cryptomonas,1,1,16.7,369.44,Surface
12/11/2018,NZ068,204.88,Eucapsis microscopica,Cyanobacterium,Eucapsis,399,830,0.8,0.18,Surface
12/12/2018,EZ2-SJR,176.91,Chlorella sp.,Green Alga,Chlorella,1,1,2.8,11.49,Surface
12/12/2018,EZ2-SJR,176.91,Eucapsis microscopica,Cyanobacterium,Eucapsis,403,816,0.8,0.18,Surface
12/19/2018,D41A,450.73,Pseudostaurosira brevistriata,Pennate Diatom,Pseudostaurosira,7,7,9.8,105.37,Surface
12/19/2018,D41A,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,394,794,0.8,0.18,Surface
12/18/2018,NZS42,751.22,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,6.5,165.86,Surface
12/18/2018,NZS42,751.22,Cylindrotheca closterium,Pennate Diatom,Cylindrotheca,1,1,31.5,59.21,Surface
12/18/2018,NZS42,751.22,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
12/18/2018,NZS42,751.22,Eucapsis microscopica,Cyanobacterium,Eucapsis,447,922,0.8,0.18,Surface
12/18/2018,NZ032,574.96,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,13,67.34,Surface
12/18/2018,NZ032,574.96,Chlorella sp.,Green Alga,Chlorella,3,3,2.8,8.18,Surface
12/18/2018,NZ032,574.96,Eucapsis microscopica,Cyanobacterium,Eucapsis,415,850,0.8,0.18,Surface
12/19/2018,NZ325,409.75,Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
12/19/2018,NZ325,409.75,Plagioselmis lacustris,Cryptophyte,Plagioselmis,2,2,12,623.53,Surface
12/19/2018,NZ325,409.75,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,8.3,227.25,Surface
12/19/2018,NZ325,409.75,Eucapsis microscopica,Cyanobacterium,Eucapsis,411,834,0.8,0.18,Surface
12/10/2018,C9,80.70,Chlorella sp.,Green Alga,Chlorella,10,10,2.8,7.24,Surface
12/10/2018,C9,80.70,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,2,2,9.3,337.38,Surface
12/10/2018,C9,80.70,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,5.6,76.35,Surface
12/10/2018,C9,80.70,Eucapsis microscopica,Cyanobacterium,Eucapsis,390,790,0.8,0.18,Surface
1/9/2019,C9,255.54,Bacillaria sp.,Pennate Diatom,Bacillaria,1,1,13,177.97,Surface
1/9/2019,C9,255.54,Kephyrion sp.,Chrysophyte,Kephyrion,1,1,6.5,46.59,Surface
1/9/2019,C9,255.54,cf. Ochromonas sp.,Chrysophyte,Ochromonas,1,1,6.5,122.78,Surface
1/9/2019,C9,255.54,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,5.6,76.35,Surface
1/9/2019,C9,255.54,Eucapsis microscopica,Cyanobacterium,Eucapsis,468,963,0.8,0.18,Surface
1/10/2019,D4,383.31,Cocconeis placentula,Pennate Diatom,Cocconeis,2,2,18.5,444.37,Surface
1/10/2019,D4,383.31,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,14.8,76.66,Surface
1/10/2019,D4,383.31,Chlorella sp.,Green Alga,Chlorella,1,1,2.8,11.49,Surface
1/10/2019,D4,383.31,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,11.1,596.74,Surface
1/10/2019,D4,383.31,Eucapsis microscopica,Cyanobacterium,Eucapsis,401,819,0.8,0.18,Surface
1/16/2019,D6,321.95,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,7.4,318.26,Surface
1/16/2019,D6,321.95,cf. Fragilaria sp.,Pennate Diatom,Fragilaria,1,1,11.1,75.67,Surface
1/16/2019,D6,321.95,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,7.4,172.03,Surface
1/16/2019,D6,321.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,400,810,0.8,0.18,Surface
1/17/2019,D7,409.75,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,11.1,899.95,Surface
1/17/2019,D7,409.75,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
1/17/2019,D7,409.75,Eucapsis microscopica,Cyanobacterium,Eucapsis,400,808,0.8,0.18,Surface
1/10/2019,D22,919.94,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,11.1,90.32,Surface
1/10/2019,D22,919.94,Chlorella sp.,Green Alga,Chlorella,1,1,2.8,11.49,Surface
1/10/2019,D22,919.94,cf. Chrysosaccus,Soft Body,Chrysosaccus,1,10,7.4,85.08,Surface
1/10/2019,D22,919.94,Eucapsis microscopica,Cyanobacterium,Eucapsis,423,863,0.8,0.18,Surface
1/11/2019,D12,574.96,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,18.5,698.89,Surface
1/11/2019,D12,574.96,Eucapsis microscopica,Cyanobacterium,Eucapsis,409,821,0.8,0.18,Surface
1/18/2019,D41,250.41,cf. Chlorella sp.,Green Alga,Chlorella,2,2,2.4,7.24,Surface
1/18/2019,D41,250.41,Ochromonas sp.,Chrysophyte,Ochromonas,3,3,6.5,83.74,Surface
1/18/2019,D41,250.41,cf. Teleaulax sp.,Cryptophyte,Teleaulax,1,1,9.8,339.43,Surface
1/18/2019,D41,250.41,cf. Cyanodictyon sp.,Cyanobacterium,Cyanodictyon,1,30,0.8,0.27,Surface
1/18/2019,D41,250.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,427,870,0.8,0.18,Surface
1/15/2019,MD10A,209.08,Chlorella sp.,Green Alga,Chlorella,15,15,2.8,9.20,Surface
1/15/2019,MD10A,209.08,Eucapsis microscopica,Cyanobacterium,Eucapsis,407,834,0.8,0.18,Surface
1/16/2019,D10,450.73,Ulnaria sp.,Pennate Diatom,Ulnaria,1,1,17.9,758.46,Surface
1/16/2019,D10,450.73,cf. Chlorella sp.,Green Alga,Chlorella,2,2,2.4,5.58,Surface
1/16/2019,D10,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,503,1032,0.8,0.18,Surface
1/11/2019,D19,459.97,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,64.8,671.33,Surface
1/11/2019,D19,459.97,Eucapsis microscopica,Cyanobacterium,Eucapsis,549,1104,0.8,0.18,Surface
1/9/2019,C10A,287.48,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,25.9,1113.92,Surface
1/9/2019,C10A,287.48,cf. Cyclotella sp.,Centric Diatom,Cyclotella,6,6,13,373.33,Surface
1/9/2019,C10A,287.48,Fragilaria sp.,Pennate Diatom,Fragilaria,1,1,83.3,895.65,Surface
1/9/2019,C10A,287.48,Navicula capitatoradiata,Pennate Diatom,Navicula,1,1,25.9,608.22,Surface
1/9/2019,C10A,287.48,Navicula sp.,Pennate Diatom,Navicula,1,1,27.8,794.76,Surface
1/9/2019,C10A,287.48,Nitzschia inconspicua,Pennate Diatom,Nitzschia,1,1,14.8,58.02,Surface
1/9/2019,C10A,287.48,Nitzschia sp.,Pennate Diatom,Nitzschia,2,2,33.3,269.89,Surface
1/9/2019,C10A,287.48,Planothidium dubium,Pennate Diatom,Planothidium,1,1,16.7,543.53,Surface
1/9/2019,C10A,287.48,Chlorella sp.,Green Alga,Chlorella,8,8,2.8,7.24,Surface
1/9/2019,C10A,287.48,Eucapsis microscopica,Cyanobacterium,Eucapsis,440,895,0.8,0.18,Surface
1/18/2019,D41A,450.73,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
1/18/2019,D41A,450.73,cf. Ochromonas sp.,Chrysophyte,Ochromonas,1,1,11.1,538.68,Surface
1/18/2019,D41A,450.73,cf. Hemiselmis sp.,Cryptophyte,Hemiselmis,1,1,3.7,15.19,Surface
1/18/2019,D41A,450.73,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,10.2,414.01,Surface
1/18/2019,D41A,450.73,Plagioselmis prolonga,Cryptophyte,Plagioselmis,2,2,6.5,84.56,Surface
1/18/2019,D41A,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,424,864,0.8,0.18,Surface
1/16/2019,D8,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,552,1126,0.8,0.18,Surface
1/10/2019,EZ2,511.08,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,12,160.41,Surface
1/10/2019,EZ2,511.08,cf. Cyclotella sp.,Centric Diatom,Cyclotella,2,2,7,215.51,Surface
1/10/2019,EZ2,511.08,Encyonema sp.,Pennate Diatom,Encyonema,1,1,20.4,163.57,Surface
1/10/2019,EZ2,511.08,Chlorella sp.,Green Alga,Chlorella,4,4,2.8,4.85,Surface
1/10/2019,EZ2,511.08,cf. Chrysosaccus,Soft Body,Chrysosaccus,1,35,7.4,103.45,Surface
1/10/2019,EZ2,511.08,Eucapsis microscopica,Cyanobacterium,Eucapsis,426,866,0.8,0.18,Surface
1/15/2019,D26,459.97,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,22.2,838.66,Surface
1/15/2019,D26,459.97,Eucapsis microscopica,Cyanobacterium,Eucapsis,452,924,0.8,0.18,Surface
1/10/2019,EZ6,511.08,Epithemia adnata,Pennate Diatom,Epithemia,1,1,57.4,1975.28,Surface
1/10/2019,EZ6,511.08,Navicula sp.,Pennate Diatom,Navicula,1,1,81.5,67818.49,Surface
1/10/2019,EZ6,511.08,Eucapsis microscopica,Cyanobacterium,Eucapsis,411,837,0.8,0.18,Surface
1/15/2019,P8,287.48,Melosira varians,Centric Diatom,Melosira,4,4,25.9,8465.44,Surface
1/15/2019,P8,287.48,Chlorella sp.,Green Alga,Chlorella,7,7,1.9,3.59,Surface
1/15/2019,P8,287.48,Eucapsis microscopica,Cyanobacterium,Eucapsis,389,792,0.8,0.18,Surface
1/17/2019,NZ032,901.46,Eucapsis microscopica,Cyanobacterium,Eucapsis,514,1060,0.8,0.18,Surface
1/15/2019,D16,574.96,Eucapsis microscopica,Cyanobacterium,Eucapsis,446,908,0.8,0.18,Surface
1/17/2019,NZS42,643.90,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
1/17/2019,NZS42,643.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,408,842,0.8,0.18,Surface
1/18/2019,NZ325,375.61,Chlorella sp.,Green Alga,Chlorella,4,4,1.9,3.59,Surface
1/18/2019,NZ325,375.61,Eucapsis microscopica,Cyanobacterium,Eucapsis,427,870,0.8,0.18,Surface
1/18/2019,NZ002,409.75,cf. Cyclotella sp.,Centric Diatom,Cyclotella,2,2,7.4,172.03,Surface
1/18/2019,NZ002,409.75,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Surface
1/18/2019,NZ002,409.75,cf. Chrysococcus sp.,Chrysophyte,Chrysococcus,1,22,6.5,78.54,Surface
1/18/2019,NZ002,409.75,Eucapsis microscopica,Cyanobacterium,Eucapsis,409,824,0.8,0.18,Surface
1/18/2019,NZ004,563.41,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,6.5,122.78,Surface
1/18/2019,NZ004,563.41,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,1,1,8.3,299.39,Surface
1/18/2019,NZ004,563.41,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
1/18/2019,NZ004,563.41,cf. Chrysosaccus,Soft Body,Chrysosaccus,1,16,6.5,67.56,Surface
1/18/2019,NZ004,563.41,cf. Ochromonas sp.,Chrysophyte,Ochromonas,1,1,4.6,50.96,Surface
1/18/2019,NZ004,563.41,cf. Chroococcus minimus,Cyanobacterium,Chroococcus,1,2,1.9,3.59,Surface
1/18/2019,NZ004,563.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,414,840,0.8,0.18,Surface
1/10/2019,NZ068,1287.80,cf. Planothidium sp.,Pennate Diatom,Planothidium,2,2,16.7,138.98,Surface
1/10/2019,NZ068,1287.80,Chlorella sp.,Green Alga,Chlorella,3,3,2.4,4.85,Surface
1/10/2019,NZ068,1287.80,Chroococcus minimus,Cyanobacterium,Chroococcus,1,2,1.9,3.59,Surface
1/10/2019,NZ068,1287.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,416,838,0.8,0.18,Surface
1/9/2019,C3A,1533.23,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Surface
1/9/2019,C3A,1533.23,Eucapsis microscopica,Cyanobacterium,Eucapsis,412,839,0.8,0.18,Surface
1/11/2019,D28A,287.48,Cocconeis placentula,Pennate Diatom,Cocconeis,2,2,27.8,950.05,Surface
1/11/2019,D28A,287.48,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,7.4,159.13,Surface
1/11/2019,D28A,287.48,Chlorella sp.,Green Alga,Chlorella,2,2,2.8,7.24,Surface
1/11/2019,D28A,287.48,cf. Kephyrion sp.,Chrysophyte,Kephyrion,1,1,6.5,46.59,Surface
1/11/2019,D28A,287.48,Plagioselmis lacustris,Cryptophyte,Plagioselmis,2,2,13,678.44,Surface
