SampleDate,StationCode,Factor,Taxon,Algal Type,Genus,Unit Abundance,Total Cells Counted,GALD 1,Biovolume 1,Sample Type
10/19/2018,NZ004,250.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,380,768,0.8,0.18,Regular
10/19/2018,NZ004,250.41,cf. Microcystis sp.,Cyanobacterium,Microcystis,3,3,5.6,41.63,Regular
10/19/2018,NZ002,225.37,cf. Chlorella sp.,Green Alga,Chlorella,3,3,1.9,2.57,Regular
10/19/2018,NZ002,225.37,Coccomyxa sp.,Green Alga,Coccomyxa,8,8,7.4,8.47,Regular
10/19/2018,NZ002,225.37,Hemiselmis sp.,Cryptophyte,Hemiselmis,1,1,3.7,15.19,Regular
10/19/2018,NZ002,225.37,Plagioselmis lacustris,Cryptophyte,Plagioselmis,2,2,13,822.94,Regular
10/19/2018,NZ002,225.37,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,5,5,8.3,229.05,Regular
10/19/2018,NZ002,225.37,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,7.4,159.13,Regular
10/19/2018,NZ002,225.37,Eucapsis microscopica,Cyanobacterium,Eucapsis,413,828,0.8,0.18,Regular
10/19/2018,NZ002,225.37,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,4.6,50.96,Regular
10/19/2018,D41,160.98,Cyclotella sp.,Centric Diatom,Cyclotella,2,2,8.8,243.28,Regular
10/19/2018,D41,160.98,cf. Chlorella sp.,Green Alga,Chlorella,5,5,2.4,3.05,Regular
10/19/2018,D41,160.98,Coccomyxa sp.,Green Alga,Coccomyxa,10,10,8,10.69,Regular
10/19/2018,D41,160.98,Plagioselmis lacustris,Cryptophyte,Plagioselmis,3,3,11,476.25,Regular
10/19/2018,D41,160.98,Plagioselmis prolonga,Cryptophyte,Plagioselmis,9,9,7.4,132.13,Regular
10/19/2018,D41,160.98,Eucapsis microscopica,Cyanobacterium,Eucapsis,384,770,0.8,0.18,Regular
10/19/2018,D41,160.98,cf. Microcystis sp.,Cyanobacterium,Microcystis,2,2,4.6,38.79,Regular
10/16/2018,MD10A,176.91,cf. Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,7.4,60.21,Regular
10/16/2018,MD10A,176.91,cf. Chlorella sp.,Green Alga,Chlorella,4,4,2.8,4.85,Regular
10/16/2018,MD10A,176.91,Coccomyxa sp.,Green Alga,Coccomyxa,13,13,5.6,15.51,Regular
10/16/2018,MD10A,176.91,Drepanochloris nannoselene,Green Alga,Drepanochloris,1,1,5.6,3.85,Regular
10/16/2018,MD10A,176.91,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,8.2,242.93,Regular
10/16/2018,MD10A,176.91,Chroococcus minutus,Cyanobacterium,Chroococcus,6,9,5.6,65.45,Regular
10/16/2018,MD10A,176.91,Eucapsis microscopica,Cyanobacterium,Eucapsis,388,799,0.8,0.18,Regular
10/18/2018,D7,328.55,cf. Chlorella sp.,Green Alga,Chlorella,1,1,2.8,11.49,Regular
10/18/2018,D7,328.55,Coccomyxa sp.,Green Alga,Coccomyxa,11,11,7.4,21.59,Regular
10/18/2018,D7,328.55,Eucapsis microscopica,Cyanobacterium,Eucapsis,433,888,0.8,0.18,Regular
10/17/2018,D8,459.97,cf. Chlorella sp.,Green Alga,Chlorella,1,1,3.7,26.52,Regular
10/17/2018,D8,459.97,Coccomyxa sp.,Green Alga,Coccomyxa,4,4,9.3,16.55,Regular
10/17/2018,D8,459.97,Plagioselmis prolonga,Cryptophyte,Plagioselmis,2,2,7.4,166.30,Regular
10/17/2018,D8,459.97,Eucapsis microscopica,Cyanobacterium,Eucapsis,423,866,0.8,0.18,Regular
10/18/2018,NZ032,287.48,Coccomyxa sp.,Green Alga,Coccomyxa,3,3,5.3,21.76,Regular
10/18/2018,NZ032,287.48,Eucapsis microscopica,Cyanobacterium,Eucapsis,407,836,0.8,0.18,Regular
10/12/2018,C3A,60.10,Cocconeis sp.,Pennate Diatom,Cocconeis,1,1,15.7,337.62,Regular
10/12/2018,C3A,60.10,Gomphonema sp.,Pennate Diatom,Gomphonema,1,1,18.5,1567.65,Regular
10/12/2018,C3A,60.10,Navicula lanceolata,Pennate Diatom,Navicula,1,1,46.3,1555.65,Regular
10/12/2018,C3A,60.10,Navicula sp.,Pennate Diatom,Navicula,1,1,37,1243.17,Regular
10/12/2018,C3A,60.10,Nitzschia sp.,Pennate Diatom,Nitzschia,2,2,11.1,22.34,Regular
10/12/2018,C3A,60.10,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,15.7,64.13,Regular
10/12/2018,C3A,60.10,Ulnaria ulna,Pennate Diatom,Ulnaria,2,2,490.3,59414.05,Regular
10/12/2018,C3A,60.10,cf. Chlorella sp.,Green Alga,Chlorella,11,11,1.9,2.57,Regular
10/12/2018,C3A,60.10,Coccomyxa sp.,Green Alga,Coccomyxa,7,7,7.4,9.45,Regular
10/12/2018,C3A,60.10,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,314.74,Regular
10/12/2018,C3A,60.10,Plagioselmis prolonga,Cryptophyte,Plagioselmis,5,5,7.4,146.57,Regular
10/12/2018,C3A,60.10,Eucapsis microscopica,Cyanobacterium,Eucapsis,371,750,0.8,0.18,Regular
10/12/2018,C3A,60.10,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
10/16/2018,D16,209.08,cf. Chlorella sp.,Green Alga,Chlorella,5,5,3.7,14.14,Regular
10/16/2018,D16,209.08,Coccomyxa sp.,Green Alga,Coccomyxa,5,5,9.3,16.89,Regular
10/16/2018,D16,209.08,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,314.74,Regular
10/16/2018,D16,209.08,Eucapsis microscopica,Cyanobacterium,Eucapsis,428,871,0.8,0.18,Regular
10/18/2018,NZS42,383.31,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
10/18/2018,NZS42,383.31,Coccomyxa sp.,Green Alga,Coccomyxa,4,4,7.4,26.68,Regular
10/18/2018,NZS42,383.31,Eucapsis microscopica,Cyanobacterium,Eucapsis,454,933,0.8,0.18,Regular
10/19/2018,D41A,328.55,cf. Chlorella sp.,Green Alga,Chlorella,1,1,3.7,26.52,Regular
10/19/2018,D41A,328.55,Coccomyxa sp.,Green Alga,Coccomyxa,9,9,7.4,20.53,Regular
10/19/2018,D41A,328.55,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,314.74,Regular
10/19/2018,D41A,328.55,Plagioselmis prolonga,Cryptophyte,Plagioselmis,2,2,7.4,143.68,Regular
10/19/2018,D41A,328.55,Eucapsis microscopica,Cyanobacterium,Eucapsis,422,865,0.8,0.18,Regular
10/16/2018,P8,88.38,cf. Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,10.2,59.28,Regular
10/16/2018,P8,88.38,Cyclotella sp.,Centric Diatom,Cyclotella,2,2,5.6,68.96,Regular
10/16/2018,P8,88.38,cf. Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,15.4,120.74,Regular
10/16/2018,P8,88.38,Skeletonema cf. costatum,Centric Diatom,Skeletonema,5,5,5.6,32.97,Regular
10/16/2018,P8,88.38,cf. Chlorella sp.,Green Alga,Chlorella,57,57,2.8,4.85,Regular
10/16/2018,P8,88.38,cf. Coccomyxa sp.,Green Alga,Coccomyxa,1,1,5.6,16.89,Regular
10/16/2018,P8,88.38,Coccomyxa sp.,Green Alga,Coccomyxa,3,3,7.4,12.36,Regular
10/16/2018,P8,88.38,Desmodesmus bicaudatus,Green Alga,Desmodesmus,1,4,8.3,53.04,Regular
10/16/2018,P8,88.38,Lemmermannia triangularis,Green Alga,Lemmermannia,1,4,3.7,26.52,Regular
10/16/2018,P8,88.38,Monoraphidium convolutum,Green Alga,Monoraphidium,2,2,9.3,34.48,Regular
10/16/2018,P8,88.38,Cryptomonas erosa,Cryptophyte,Cryptomonas,1,1,18.5,837.79,Regular
10/16/2018,P8,88.38,Plagioselmis lacustris,Cryptophyte,Plagioselmis,5,5,13.9,929.13,Regular
10/16/2018,P8,88.38,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,2,2,9.3,281.80,Regular
10/16/2018,P8,88.38,Plagioselmis prolonga,Cryptophyte,Plagioselmis,2,2,6.5,118.35,Regular
10/16/2018,P8,88.38,cf. Chroococcus sp.,Cyanobacterium,Chroococcus,14,45,2.4,4.19,Regular
10/16/2018,P8,88.38,Eucapsis microscopica,Cyanobacterium,Eucapsis,308,622,0.8,0.18,Regular
10/16/2018,P8,88.38,Snowella sp.,Cyanobacterium,Snowella,2,11,0.8,0.27,Regular
10/16/2018,D26,229.98,cf. Cyclotella sp.,Centric Diatom,Cyclotella,2,2,5.6,91.13,Regular
10/16/2018,D26,229.98,cf. Chlorella sp.,Green Alga,Chlorella,4,4,2.8,7.24,Regular
10/16/2018,D26,229.98,Coccomyxa sp.,Green Alga,Coccomyxa,9,9,7.4,17.79,Regular
10/16/2018,D26,229.98,Plagioselmis prolonga,Cryptophyte,Plagioselmis,2,2,7.4,118.35,Regular
10/16/2018,D26,229.98,Eucapsis microscopica,Cyanobacterium,Eucapsis,412,844,0.8,0.18,Regular
10/11/2018,C9,150.24,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,6.5,122.78,Regular
10/11/2018,C9,150.24,cf. Chlorella sp.,Green Alga,Chlorella,10,10,2.4,4.85,Regular
10/11/2018,C9,150.24,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,314.74,Regular
10/11/2018,C9,150.24,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,6.5,122.78,Regular
10/11/2018,C9,150.24,Chroococcus sp.,Cyanobacterium,Chroococcus,5,10,3.7,18.82,Regular
10/11/2018,C9,150.24,Eucapsis microscopica,Cyanobacterium,Eucapsis,350,710,0.8,0.18,Regular
10/11/2018,C9,150.24,cf. Microcystis sp.,Cyanobacterium,Microcystis,33,33,3.7,15.60,Regular
10/11/2018,C9,150.24,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,1,3,2.8,3.72,Regular
10/11/2018,C9,150.24,cf. Synechococcus sp.,Cyanobacterium,Synechococcus,3,3,4.3,36.09,Regular
11/19/2018,D22,136.58,Cocconeis sp.,Pennate Diatom,Cocconeis,1,1,13,279.55,Regular
11/19/2018,D22,136.58,Thalassiosira tenera,Centric Diatom,Thalassiosira,1,1,16.7,1752.32,Regular
11/19/2018,D22,136.58,cf. Chlorella sp.,Green Alga,Chlorella,8,8,2.8,2.14,Regular
11/19/2018,D22,136.58,Coccomyxa sp.,Green Alga,Coccomyxa,9,9,7.4,11.91,Regular
11/19/2018,D22,136.58,Hemiselmis sp.,Cryptophyte,Hemiselmis,1,1,4.6,18.88,Regular
11/19/2018,D22,136.58,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,11.1,554.81,Regular
11/19/2018,D22,136.58,Plagioselmis prolonga,Cryptophyte,Plagioselmis,1,1,5.6,76.35,Regular
11/19/2018,D22,136.58,Eucapsis microscopica,Cyanobacterium,Eucapsis,379,758,0.8,0.18,Regular
11/20/2018,EZ6,187.80,Entomoneis sp.,Pennate Diatom,Entomoneis,1,1,25.9,2513.84,Regular
11/20/2018,EZ6,187.80,Nitzschia brevissima,Pennate Diatom,Nitzschia,1,1,18.5,145.04,Regular
11/20/2018,EZ6,187.80,Planothidium dubium,Pennate Diatom,Planothidium,1,1,11.1,122.05,Regular
11/20/2018,EZ6,187.80,Thalassiosira eccentrica,Centric Diatom,Thalassiosira,1,1,23.1,4861.51,Regular
11/20/2018,EZ6,187.80,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
11/20/2018,EZ6,187.80,Coccomyxa sp.,Green Alga,Coccomyxa,6,6,9.3,25.13,Regular
11/20/2018,EZ6,187.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,398,814,0.8,0.18,Regular
11/20/2018,EZ6,187.80,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
11/28/2018,D7,115.57,Coccomyxa sp.,Green Alga,Coccomyxa,13,13,6.5,7.07,Regular
11/28/2018,D7,115.57,Eucapsis microscopica,Cyanobacterium,Eucapsis,402,810,0.8,0.18,Regular
11/20/2018,D41,79.08,cf. Chlorella sp.,Green Alga,Chlorella,3,3,1.9,2.57,Regular
11/20/2018,D41,79.08,Coccomyxa sp.,Green Alga,Coccomyxa,10,10,8.3,8.72,Regular
11/20/2018,D41,79.08,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,5,5,10.2,297.01,Regular
11/20/2018,D41,79.08,Plagioselmis prolonga,Cryptophyte,Plagioselmis,2,2,6.5,100.34,Regular
11/20/2018,D41,79.08,Eucapsis microscopica,Cyanobacterium,Eucapsis,388,776,0.8,0.18,Regular
11/20/2018,D41,79.08,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
11/20/2018,D41,79.08,cf. Strombidium sp.,Ciliate,Strombidium,1,1,21.3,5059.84,Regular
11/16/2018,D8,107.32,Coccomyxa sp.,Green Alga,Coccomyxa,11,11,7.4,7.42,Regular
11/16/2018,D8,107.32,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,7.4,172.03,Regular
11/16/2018,D8,107.32,Eucapsis microscopica,Cyanobacterium,Eucapsis,392,784,0.8,0.18,Regular
11/16/2018,D10,375.61,cf. Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Regular
11/16/2018,D10,375.61,Coccomyxa sp.,Green Alga,Coccomyxa,13,13,6.5,12.29,Regular
11/16/2018,D10,375.61,Eucapsis microscopica,Cyanobacterium,Eucapsis,392,792,0.8,0.18,Regular
11/16/2018,D10,375.61,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,5,3.7,18.82,Regular
11/14/2018,D12,281.71,Entomoneis paludosa,Pennate Diatom,Entomoneis,1,1,33.3,2209.99,Regular
11/14/2018,D12,281.71,Navicula antonii,Pennate Diatom,Navicula,1,1,11.1,61.29,Regular
11/14/2018,D12,281.71,Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
11/14/2018,D12,281.71,Coccomyxa sp.,Green Alga,Coccomyxa,10,10,7.4,6.47,Regular
11/14/2018,D12,281.71,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,8.3,232.66,Regular
11/14/2018,D12,281.71,Eucapsis microscopica,Cyanobacterium,Eucapsis,385,782,0.8,0.18,Regular
11/13/2018,D4,281.71,Coccomyxa sp.,Green Alga,Coccomyxa,7,7,8,11.71,Regular
11/13/2018,D4,281.71,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,314.74,Regular
11/13/2018,D4,281.71,Eucapsis microscopica,Cyanobacterium,Eucapsis,419,846,0.8,0.18,Regular
11/19/2018,NZS42,450.73,cf. Chlorella sp.,Green Alga,Chlorella,5,5,1.9,2.57,Regular
11/19/2018,NZS42,450.73,Coccomyxa sp.,Green Alga,Coccomyxa,15,15,7.4,12.66,Regular
11/19/2018,NZS42,450.73,Eucapsis microscopica,Cyanobacterium,Eucapsis,409,826,0.8,0.18,Regular
11/14/2018,D19,375.61,Cocconeis placentula,Pennate Diatom,Cocconeis,2,2,20.4,251.23,Regular
11/14/2018,D19,375.61,Cocconeis placentula,Pennate Diatom,Cocconeis,25,25,22.2,527.95,Regular
11/14/2018,D19,375.61,cf. Eunotia sp.,Pennate Diatom,Eunotia,1,1,44.4,5999.67,Regular
11/14/2018,D19,375.61,Nitzschia incerta,Pennate Diatom,Nitzschia,1,1,159.3,8723.27,Regular
11/14/2018,D19,375.61,Rhoicosphenia abbreviata,Pennate Diatom,Rhoicosphenia,1,1,18.5,579.29,Regular
11/14/2018,D19,375.61,Ulnaria ulna,Pennate Diatom,Ulnaria,1,1,83.3,3954.86,Regular
11/14/2018,D19,375.61,Coccomyxa sp.,Green Alga,Coccomyxa,5,5,9.3,12.55,Regular
11/14/2018,D19,375.61,Eucapsis microscopica,Cyanobacterium,Eucapsis,388,804,0.8,0.18,Regular
11/15/2018,P8,80.49,Cyclotella sp.,Centric Diatom,Cyclotella,1,1,8.3,216.42,Regular
11/15/2018,P8,80.49,cf. Nitzschia sp.,Pennate Diatom,Nitzschia,2,2,12,90.94,Regular
11/15/2018,P8,80.49,Ulnaria ulna,Pennate Diatom,Ulnaria,1,1,18.5,349.44,Regular
11/15/2018,P8,80.49,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
11/15/2018,P8,80.49,Chlorella sp.,Green Alga,Chlorella,5,5,1.9,3.59,Regular
11/15/2018,P8,80.49,Coccomyxa sp.,Green Alga,Coccomyxa,1,1,5.6,10.59,Regular
11/15/2018,P8,80.49,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,12,697.43,Regular
11/15/2018,P8,80.49,Chroococcus sp.,Cyanobacterium,Chroococcus,1,2,1.3,1.15,Regular
11/15/2018,P8,80.49,Eucapsis microscopica,Cyanobacterium,Eucapsis,387,788,0.8,0.18,Regular
11/19/2018,D6,125.20,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
11/19/2018,D6,125.20,Coccomyxa sp.,Green Alga,Coccomyxa,12,12,9.3,11.05,Regular
11/19/2018,D6,125.20,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,4,4,10.2,323.80,Regular
11/19/2018,D6,125.20,Plagioselmis prolonga,Cryptophyte,Plagioselmis,5,5,8,137.11,Regular
11/19/2018,D6,125.20,Eucapsis microscopica,Cyanobacterium,Eucapsis,402,804,0.8,0.18,Regular
11/19/2018,D6,125.20,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
11/15/2018,D26,70.43,cf. Cyclotella sp.,Centric Diatom,Cyclotella,1,1,9.3,380.40,Regular
11/15/2018,D26,70.43,cf. Chlorella sp.,Green Alga,Chlorella,4,4,1.9,3.59,Regular
11/15/2018,D26,70.43,Coccomyxa sp.,Green Alga,Coccomyxa,2,2,7.4,13.99,Regular
11/15/2018,D26,70.43,Eucapsis microscopica,Cyanobacterium,Eucapsis,396,805,0.8,0.18,Regular
11/20/2018,EZ2,150.24,cf. Chlorella sp.,Green Alga,Chlorella,3,3,1.9,3.59,Regular
11/20/2018,EZ2,150.24,Coccomyxa sp.,Green Alga,Coccomyxa,9,9,7,11.88,Regular
11/20/2018,EZ2,150.24,Eucapsis microscopica,Cyanobacterium,Eucapsis,424,854,0.8,0.18,Regular
11/9/2018,C9,75.12,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,17.6,475.65,Regular
11/9/2018,C9,75.12,Cyclotella cf. distinguenda,Centric Diatom,Cyclotella,1,1,19.1,2664.64,Regular
11/9/2018,C9,75.12,Navicula lanceolata,Pennate Diatom,Navicula,1,1,29.6,688.13,Regular
11/9/2018,C9,75.12,Chlamydomonas globosa,Green Alga,Chlamydomonas,1,1,6.5,143.79,Regular
11/9/2018,C9,75.12,cf. Chlorella sp.,Green Alga,Chlorella,18,18,2.4,4.19,Regular
11/9/2018,C9,75.12,Coccomyxa sp.,Green Alga,Coccomyxa,1,1,2.8,2.48,Regular
11/9/2018,C9,75.12,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,1,1,9.3,314.74,Regular
11/9/2018,C9,75.12,Plagioselmis prolonga,Cryptophyte,Plagioselmis,3,3,6.5,112.82,Regular
11/9/2018,C9,75.12,Eucapsis microscopica,Cyanobacterium,Eucapsis,371,748,0.8,0.18,Regular
11/9/2018,C9,75.12,cf. Microcystis sp.,Cyanobacterium,Microcystis,1,1,3.7,26.52,Regular
11/9/2018,C9,75.12,Snowella sp.,Cyanobacterium,Snowella,1,10,0.9,0.38,Regular
11/20/2018,D41A,75.12,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
11/20/2018,D41A,75.12,Coccomyxa sp.,Green Alga,Coccomyxa,21,21,7,16.16,Regular
11/20/2018,D41A,75.12,Chroococcus sp.,Cyanobacterium,Chroococcus,2,4,2.4,7.24,Regular
11/20/2018,D41A,75.12,Eucapsis microscopica,Cyanobacterium,Eucapsis,375,756,0.8,0.18,Regular
11/20/2018,D41A,75.12,cf. Microcystis sp.,Cyanobacterium,Microcystis,2,2,3.7,26.52,Regular
11/20/2018,D41A,75.12,cf. Trachelomonas sp.,Euglenoid,Trachelomonas,1,1,13.9,896.72,Regular
11/19/2018,NZ032,214.63,Entomoneis sp.,Pennate Diatom,Entomoneis,1,1,35.3,2342.72,Regular
11/19/2018,NZ032,214.63,cf. Chlorella sp.,Green Alga,Chlorella,9,9,1.9,3.59,Regular
11/19/2018,NZ032,214.63,Coccomyxa sp.,Green Alga,Coccomyxa,2,2,7.4,6.55,Regular
11/19/2018,NZ032,214.63,Eucapsis microscopica,Cyanobacterium,Eucapsis,419,854,0.8,0.18,Regular
11/19/2018,NZ068,187.80,Entomoneis paludosa,Pennate Diatom,Entomoneis,1,1,53.7,5212.09,Regular
11/19/2018,NZ068,187.80,Entomoneis sp.,Pennate Diatom,Entomoneis,1,1,29.6,1964.44,Regular
11/19/2018,NZ068,187.80,cf. Chlorella sp.,Green Alga,Chlorella,1,1,1.9,3.59,Regular
11/19/2018,NZ068,187.80,Coccomyxa sp.,Green Alga,Coccomyxa,4,4,8.3,8.71,Regular
11/19/2018,NZ068,187.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,392,794,0.8,0.18,Regular
11/15/2018,D16-Twitchell,150.24,cf. Chlorella sp.,Green Alga,Chlorella,19,19,2.4,4.19,Regular
11/15/2018,D16-Twitchell,150.24,Coccomyxa sp.,Green Alga,Coccomyxa,8,8,6.5,12.29,Regular
11/15/2018,D16-Twitchell,150.24,Eucapsis microscopica,Cyanobacterium,Eucapsis,372,750,0.8,0.18,Regular
11/14/2018,D28A,93.90,Cocconeis placentula,Pennate Diatom,Cocconeis,2,2,22.2,954.79,Regular
11/14/2018,D28A,93.90,cf. Chlorella sp.,Green Alga,Chlorella,13,13,1.9,2.57,Regular
11/14/2018,D28A,93.90,Coccomyxa sp.,Green Alga,Coccomyxa,4,4,9.3,11.66,Regular
11/14/2018,D28A,93.90,Plagioselmis lacustris,Cryptophyte,Plagioselmis,1,1,12,682.35,Regular
11/14/2018,D28A,93.90,Plagioselmis prolonga,Cryptophyte,Plagioselmis,2,2,6.5,122.78,Regular
11/14/2018,D28A,93.90,Chroococcus sp.,Cyanobacterium,Chroococcus,1,2,1.9,3.59,Regular
11/14/2018,D28A,93.90,Eucapsis microscopica,Cyanobacterium,Eucapsis,381,766,0.8,0.18,Regular
11/9/2018,C3A-Hood,86.68,Aulacoseira granulata,Centric Diatom,Aulacoseira,2,2,9.3,229.06,Regular
11/9/2018,C3A-Hood,86.68,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,22.2,838.66,Regular
11/9/2018,C3A-Hood,86.68,Nitzschia sp.,Pennate Diatom,Nitzschia,1,1,20.4,54.26,Regular
11/9/2018,C3A-Hood,86.68,cf. Chlorella sp.,Green Alga,Chlorella,11,11,2.4,4.85,Regular
11/9/2018,C3A-Hood,86.68,Coccomyxa sp.,Green Alga,Coccomyxa,3,3,9.3,19.86,Regular
11/9/2018,C3A-Hood,86.68,Eucapsis microscopica,Cyanobacterium,Eucapsis,397,800,0.8,0.18,Regular
11/15/2018,MD10A,80.49,cf. Chlorella sp.,Green Alga,Chlorella,9,9,1.9,3.59,Regular
11/15/2018,MD10A,80.49,Eucapsis microscopica,Cyanobacterium,Eucapsis,396,796,0.8,0.18,Regular
11/9/2018,C10A,164.27,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1,1,9.3,99.99,Regular
11/9/2018,C10A,164.27,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,18.5,306.43,Regular
11/9/2018,C10A,164.27,Cyclotella meneghiniana,Centric Diatom,Cyclotella,1,1,13,982.22,Regular
11/9/2018,C10A,164.27,cf. Cyclotella sp.,Centric Diatom,Cyclotella,3,3,7.4,134.37,Regular
11/9/2018,C10A,164.27,Navicula sp.,Pennate Diatom,Navicula,1,1,22.2,477.39,Regular
11/9/2018,C10A,164.27,Nitzschia incerta,Pennate Diatom,Nitzschia,1,1,101.9,867.17,Regular
11/9/2018,C10A,164.27,Nitzschia spp.,Pennate Diatom,Nitzschia,2,2,27.8,182.92,Regular
11/9/2018,C10A,164.27,Planothidium sp.,Pennate Diatom,Planothidium,1,1,22.2,477.39,Regular
11/9/2018,C10A,164.27,Coccomyxa sp.,Green Alga,Coccomyxa,8,8,7.4,18.10,Regular
11/9/2018,C10A,164.27,Monoraphidium convolutum,Green Alga,Monoraphidium,1,1,8.2,33.66,Regular
11/9/2018,C10A,164.27,Chroococcus sp.,Cyanobacterium,Chroococcus,1,8,2.8,11.49,Regular
11/9/2018,C10A,164.27,Eucapsis microscopica,Cyanobacterium,Eucapsis,382,787,0.8,0.18,Regular
12/11/2018,NZ068,214.63,Cocconeis placentula,Pennate Diatom,Cocconeis,1,1,18.5,378.36,Regular
12/11/2018,NZ068,214.63,Cyclotella meneghiniana,Centric Diatom,Cyclotella,2,2,13,655.96,Regular
12/11/2018,NZ068,214.63,Coccomyxa sp.,Green Alga,Coccomyxa,4,4,7,32.99,Regular
12/11/2018,NZ068,214.63,Eucapsis microscopica,Cyanobacterium,Eucapsis,400,802,0.8,0.18,Regular
12/13/2018,P8,150.24,Achnanthidium minutissimum,Pennate Diatom,Achnanthidium,1,1,10.2,91.89,Regular
12/13/2018,P8,150.24,cf. Chlorella sp.,Green Alga,Chlorella,3,3,2.4,5.58,Regular
12/13/2018,P8,150.24,Monoraphidium contortum,Green Alga,Monoraphidium,1,1,20.4,18.05,Regular
12/13/2018,P8,150.24,Plagioselmis lacustris,Cryptophyte,Plagioselmis,4,4,13,697.61,Regular
12/13/2018,P8,150.24,Eucapsis microscopica,Cyanobacterium,Eucapsis,403,814,0.8,0.18,Regular
12/13/2018,D16 Twitchell,187.80,Cocconeis placentula,Pennate Diatom,Cocconeis,2,2,20.4,540.78,Regular
12/13/2018,D16 Twitchell,187.80,Rhoicosphenia abbreviata,Pennate Diatom,Rhoicosphenia,1,1,8.3,170.27,Regular
12/13/2018,D16 Twitchell,187.80,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.9,3.59,Regular
12/13/2018,D16 Twitchell,187.80,Coccomyxa sp.,Green Alga,Coccomyxa,2,2,8,13.80,Regular
12/13/2018,D16 Twitchell,187.80,Eucapsis microscopica,Cyanobacterium,Eucapsis,408,822,0.8,0.18,Regular
12/14/2018,D10,563.41,Coccomyxa sp.,Green Alga,Coccomyxa ,1,1,7.4,13.99,Regular
12/14/2018,D10,563.41,Eucapsis microscopica,Cyanobacterium,Eucapsis,403,810,0.8,0.18,Regular
12/17/2018,D6,81.95,cf. Chlorella sp.,Green Alga,Chlorella,2,2,1.3,1.15,Regular
12/17/2018,D6,81.95,Eucapsis microscopica,Cyanobacterium,Eucapsis,411,834,0.8,0.18,Regular
12/10/2018,C10A,173.36,Cyclotella meneghiniana,Centric Diatom,Cyclotella,3,3,16.7,1732.26,Regular
12/10/2018,C10A,173.36,Cyclotella sp.,Centric Diatom,Cyclotella,2,2,9.3,271.72,Regular
12/10/2018,C10A,173.36,Diploneis cf. puella,Pennate Diatom,Diploneis,2,2,19.4,777.99,Regular
12/10/2018,C10A,173.36,Navicula gregaria,Pennate Diatom,Navicula,2,2,26.8,506.22,Regular
12/10/2018,C10A,173.36,Navicula rostellata,Pennate Diatom,Navicula,1,1,36,972.92,Regular
12/10/2018,C10A,173.36,Nitzschia incerta,Pennate Diatom,Nitzschia,1,1,78.6,231.48,Regular
