Observation ID,Location ID,Observed Property ID,Observed DateTime,Analyzed DateTime,Depth,Depth Unit,Data Classification,Result Value,Result Unit,Source of Rounded Value,Rounded Value,Rounding Specification,Result Status,Result Grade,Medium,Activity ID,Activity Name,Collection Method,Field: Device ID,Field: Device Type,Field: Comment,Lab: Specimen Name,Lab: Analysis Method,Lab: Detection Condition,Lab: Limit Type,Lab: MDL,Lab: MRL,Lab: Quality Flag,Lab: Received DateTime,Lab: Prepared DateTime,Lab: Sample Fraction,Lab: From Laboratory,Lab: Sample ID,Lab: Dilution Factor,Lab: Comment,QC: Type,QC: Source Sample ID,Standards Violations,Specimen: Taxonomy Element,CAS Number,Latitude,Longitude,Elevation,Elevation Unit,Country,State,County,Location Type,Field Visit Start Date,Validation Warnings,Location Group,EA_Current Name,EA_Field Quality Flag,EA_Filter Container ID,EA_Modified Method,EA_Parent Sample ID,EA_Profile Type,EA_Project Type,EA_Reports To,EA_Sampling Depth
a4cb1225-053d-4c13-b770-219a4a70529a,D28A,Dissolved Organic Carbon,2025-02-05 12:10:00.000[PST],2025-02-19 04:40:00.000[PST],23.7,ft,LAB,3,mg/L,,,,Reviewed,Flagged,Water,e89d2a84-7c81-4b08-a53e-b336d1e6c81e,E0225B0282,,,,,Lab Data,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,,,,0.5,F3,2025-02-06 12:35:00.000[PST],,,Bryte,,1,QC25022028,REPLICATE,862e4756-1dee-4131-b77c-92af7999b4fa,,,,37.969697,-121.573145,,,,,,River,2/5/2025,A quality flag was present for this result,Central Delta,,,,FALSE,E0225B0281,,Routine Monitoring,MRL,3
a4cbae24-bec9-4bc7-a936-4e3e93455d41,D16,Air Temperature,2025-10-13 09:55:00.000[PST],1950-01-01 12:00:00.000[PST],54.5,ft,FIELD,61,degF,,,,Preliminary,Unknown,Water,0f7ed26b-5911-4ecd-a101-95f66a40b59d,E1025B3362,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.087988,-121.681134,,,,,,River,10/13/2025,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,
a4ccc1ac-2500-4b3f-a1bd-f86ccc1b9150,D41A,Specific Conductance,2025-07-22 11:30:00.000[PST],1950-01-01 12:00:00.000[PST],11.2,ft,FIELD,36002,uS/cm,,,,Preliminary,Unknown,Water,490e9038-610d-49c1-8a41-c382ca1c259c,E0725B2765,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.083333,-122.396333,,,,,,Bay,7/22/2025,,San Pablo Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
a4cd10b0-5ff2-460d-bf56-1bc4f828a13b,NZS42,Chlorophyll a,2025-10-16 12:45:00.000[PST],2025-10-30 14:35:00.000[PST],19.1,ft,LAB,0.83,ug/L,,,,Preliminary,Unknown,Water,0ea6eed9-c924-4593-916d-c230f9862b33,E1025B3487,,,,,Lab Data,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,,,,0.5,,2025-10-17 11:35:00.000[PST],,,Bryte,,1,,,,,,,38.1808,-122.049008,,,,,,Slough,10/16/2025,,Suisun Marsh,,,,FALSE,,,Routine Monitoring,MRL,3
a4cdeca9-58b6-42b5-afa5-2443fa377115,P8,(Bottom) Dissolved Oxygen % Saturation,2025-03-06 12:10:00.000[PST],1950-01-01 12:00:00.000[PST],41.7,ft,FIELD,78.4,% Saturation,,,,Preliminary,Unknown,Water,8103f816-395d-45d4-9c94-3707614a3c67,E0325B0500,,EMP-1,YSI EXO2 Sonde,,Field Data,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,,,,,,,,,,,,,,,,,,37.978248,-121.38232,,,,,,River,3/6/2025,,South Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,35.7
a4dd8063-887b-4f8a-b62c-55013c365f3e,D28A,Dissolved Ammonia,2025-07-15 09:05:00.000[PST],2025-07-18 11:40:00.000[PST],22.4,ft,LAB,,mg/L,,,,Preliminary,Unknown,Water,5f9bd645-29f7-4e01-9544-d4d38410ce91,E0725B2581,,,,,Lab Data,EPA 350.1;Ammonia by Automated Colorimetry;EPA Methods,NOT_DETECTED,,,0.05,,2025-07-16 14:00:00.000[PST],,,Bryte,,1,,,,,,,37.969697,-121.573145,,,,,,River,7/15/2025,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
a4e02ecd-5c4f-4522-8d44-5173723e5710,MD10A,Dissolved Orthophosphate,2025-12-11 12:55:00.000[PST],2025-12-17 13:20:00.000[PST],20.1,ft,LAB,0.091,mg/L,,,,Reviewed,Good,Water,69fd561c-396f-4ff2-bbb6-40ccfe05fdff,E1225B3768,,,,,Lab Data,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,,,,0.05,,2025-12-12 09:55:00.000[PST],,,Bryte,,1,,REPLICATE,027b1d4f-519d-4088-b7dd-07020a34378f,,,,38.04208,-121.422196,,,,,,Slough,12/11/2025,,Central Delta,,,,FALSE,E1225B3766,,Routine Monitoring,MRL,3
a4e0dd86-e1a3-41cb-bfe6-bf4916112b27,C3A,Total Alkalinity,2025-09-10 07:30:00.000[PST],2025-09-15 14:30:00.000[PST],14.9,ft,LAB,65.9,mg/L,,,,Reviewed,Good,Water,8e306218-da07-4e2f-9794-320c871b9837,E0925B3136,,,,,Lab Data,Std Method 2320 B;Alkalinity by Titration;Standard Methods,,,,20,,2025-09-11 14:30:00.000[PST],,,Bryte,,1,,REPLICATE,90b199b6-cac3-4b24-8761-fd356a68bb54,,,,38.367655,-121.520475,,,,,,River,9/10/2025,,North Delta,,,,FALSE,E0925B3133,,Routine Monitoring,MRL,3
a4e6dfa9-f7b6-46cb-9891-5c00777f1c64,D26,Chlorophyll a,2025-11-13 12:35:00.000[PST],2025-12-02 09:45:00.000[PST],42.4,ft,LAB,,ug/L,,,,Reviewed,Good,Water,3ef1e423-ef44-4e62-83d2-d7f6ff2a8d5f,E1125B3567,,,,,Lab Data,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NOT_DETECTED,,,0.5,,2025-11-14 09:45:00.000[PST],,,Bryte,,1,,REPLICATE,61cb62cf-faab-4f00-a11f-016e747ba3da,,,,38.083861,-121.573184,,,,,,River,11/13/2025,,Central Delta,,,,FALSE,E1125B3564,,Routine Monitoring,MRL,3
a4e6e554-e0c1-4335-9fc4-df246dd1560d,D7,Dissolved Nitrate + Nitrite,2025-09-17 11:45:00.000[PST],2025-09-26 11:25:00.000[PST],9.2,ft,LAB,0.129,mg/L,,,,Reviewed,Good,Water,e6a0189b-22b0-4be4-89fe-d28d7088d0dc,E0925B3288,,,,,Lab Data,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",,,,0.05,,2025-09-18 13:50:00.000[PST],,,Bryte,,1,,REPLICATE,3d219a25-37fc-463d-855f-d9f4bccd2385,,,,38.116854,-122.039512,,,,,,Bay,9/17/2025,,Suisun & Grizzly Bay,,,,FALSE,E0925B3285,,Routine Monitoring,MRL,3
a4e7a81b-af77-4434-8698-8a2d7b14082c,NZS42,(Bottom) Water Temperature,2025-09-17 13:10:00.000[PST],1950-01-01 12:00:00.000[PST],21,ft,FIELD,22.31,degC,,,,Preliminary,Unknown,Water,69176cac-8bd5-4dd5-b74f-16b9e90cd41e,E0925B3286,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 170.1;Temperature by Thermometer;EPA Methods,,,,,,,,,,,,,,,,,,38.1808,-122.049008,,,,,,Slough,9/17/2025,,Suisun Marsh,,,,FALSE,,Discrete,Routine Monitoring,MRL,15
a4e8a463-67ec-4330-8fd7-0f10c0649c40,Equipment Blank,Dissolved Chloride,2025-05-12 15:10:00.000[PST],2025-05-15 23:35:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Flagged,Water,4b49b73b-23c3-4271-bb82-1f2cdfbc0491,E0525B2015,,,,,Lab Data,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,NOT_DETECTED,,,1,M3,2025-05-13 11:45:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,5/12/2025,A quality flag was present for this result,,,,,FALSE,,,Routine Monitoring,MRL,3
a4f73dd9-8c2a-4c03-956a-fac183831e60,NZ068,Water Temperature,2025-09-15 14:00:00.000[PST],1950-01-01 12:00:00.000[PST],21.7,ft,FIELD,21.73,degC,,,,Preliminary,Unknown,Water,4be02165-7c67-4138-8350-1cc36e4a0201,E0925B3188,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 170.1;Temperature by Thermometer;EPA Methods,,,,,,,,,,,,,,,,,,38.142716,-121.68948,,,,,,River,9/15/2025,,North Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
a5009880-361a-4bff-9669-8090484a41d8,P8,Total Organic Carbon,2025-05-21 14:00:00.000[PST],2025-06-11 20:10:00.000[PST],39.7,ft,LAB,2.6,mg/L,,,,Preliminary,Unknown,Water,48ae8374-5545-4bf9-b4d8-92a4cce815ad,E0525B2129,,,,,Lab Data,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,,,,0.5,,2025-05-22 13:20:00.000[PST],,,Bryte,,1,QC25061307,,,,,,37.978248,-121.38232,,,,,,River,5/21/2025,,South Delta,,,,FALSE,,,Routine Monitoring,MRL,3
a50af726-5e67-4a81-b2d4-f0374c08676c,Equipment Blank,Total Organic Carbon,2025-08-14 11:50:00.000[PST],2025-08-27 10:45:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Good,Water,bdf7826e-888f-40ee-9bfc-e5bd50b3806c,E0825B2832,,,,,Lab Data,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NOT_DETECTED,,,0.5,,2025-08-15 12:00:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,8/14/2025,,,,,,FALSE,,,Routine Monitoring,MRL,3
a510c07f-9e05-4b1d-9254-68c80d57fa91,D4,Dissolved Calcium,2025-11-14 12:30:00.000[PST],2025-12-05 10:20:00.000[PST],42,ft,LAB,77.4,mg/L,,,,Reviewed,Flagged,Water,863fdb58-0c1a-440c-a2bb-11950d59e7f0,E1125B3588,,,,,Lab Data,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,,,,6,R4,2025-11-17 12:20:00.000[PST],,,Bryte,,6,,,,,,,38.065164,-121.83486,,,,,,River,11/14/2025,A quality flag was present for this result,Confluence,,,,FALSE,,,Routine Monitoring,MRL,3
a5168380-a00b-424c-b6d4-ee746cb1120c,Equipment Blank,Dissolved Nitrate + Nitrite,2025-03-07 12:30:00.000[PST],2025-03-12 12:15:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Good,Water,68e0dcc6-9d3b-4804-a07a-e30c735f3762,E0325B0521,,,,,Lab Data,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",NOT_DETECTED,,,0.05,,2025-03-10 14:00:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,3/7/2025,,,,,,FALSE,,,Routine Monitoring,MRL,3
a5251164-9c4b-4960-a37f-3e1b5d70d657,C3A,Dissolved Oxygen mg/L,2025-07-14 07:30:00.000[PST],1950-01-01 12:00:00.000[PST],16.4,ft,FIELD,8.53,mg/L,,,,Preliminary,Unknown,Water,9a244107-9e45-4922-a29c-c953dc952aeb,E0725B2568,,EMP-1,YSI EXO2 Sonde,chla: 500 ml,Field Data,,,,,,,,,,,,,,,,,,,38.367655,-121.520475,,,,,,River,7/14/2025,,North Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
a526b5de-6365-474a-9443-546fe5db0cda,D41,Turbidity,2025-12-17 11:05:00.000[PST],1950-01-01 12:00:00.000[PST],43.7,ft,FIELD,11.3,FNU,,,,Preliminary,Unknown,Water,ae2a0d84-b391-40e4-8414-0d3e549bfdd7,E1225B3934,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,,,,,,,,,,,,,,,,,,38.030135,-122.372771,,,,,,Bay,12/17/2025,,San Pablo Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
a52d041b-18e7-4a22-be53-c7417ed77794,C3A,Dissolved Organic Carbon,2025-12-09 10:15:00.000[PST],2025-12-23 01:15:00.000[PST],14.2,ft,LAB,2.3,mg/L,,,,Preliminary,Unknown,Water,5f7b0331-a82e-45ff-9936-3d3417a6d40b,E1225B3736,,,,,Lab Data,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,,,,0.5,,2025-12-10 09:15:00.000[PST],,,Bryte,,1,,,,,,,38.367655,-121.520475,,,,,,River,12/9/2025,,North Delta,,,,FALSE,,,Routine Monitoring,MRL,3
a53c1ea1-2463-4d58-99b0-bd7441676884,P8,Wind Velocity,2025-06-17 11:55:00.000[PST],1950-01-01 12:00:00.000[PST],39.7,ft,FIELD,8.8,mph,,,,Preliminary,Unknown,Water,20741107-47e1-46fb-beee-49f81048b892,E0625B2188,,,,,Field Data,,,,,,,,,,,,,,,,,,,37.978248,-121.38232,,,,,,River,6/17/2025,,South Delta,,,,FALSE,,,Routine Monitoring,MRL,
a5434d8f-c861-4d0e-83cc-fa9a461bd0fd,D6,Total Dissolved Solids,2025-06-20 10:30:00.000[PST],2025-06-26 15:05:00.000[PST],52.2,ft,LAB,12200,mg/L,,,,Preliminary,Unknown,Water,61a3adc3-3a78-44c8-af8b-9e5592eb4241,E0625B2297,,,,,Lab Data,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,,,,2.5,,2025-06-23 10:20:00.000[PST],,,Bryte,,1,,,,,,,38.046308,-122.121838,,,,,,Bay,6/20/2025,,Suisun & Grizzly Bay,,,,FALSE,,,Routine Monitoring,MRL,3
a5463534-136b-410a-b511-5411294ea41c,D41,(Bottom) Water Temperature,2025-05-12 14:55:00.000[PST],1950-01-01 12:00:00.000[PST],44,ft,FIELD,15.84,degC,,,,Preliminary,Unknown,Water,f178320b-fccb-4ea9-82d8-e53129294506,E0525B2017,,EMP-4,YSI EXO2 Sonde,,Field Data,EPA 170.1;Temperature by Thermometer;EPA Methods,,,,,,,,,,,,,,,,,,38.030135,-122.372771,,,,,,Bay,5/12/2025,,San Pablo Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,38
a5520467-649f-44d9-8ec9-abec78bb809a,LSZ2,Dissolved Oxygen % Saturation,2025-08-18 15:00:00.000[PST],1950-01-01 12:00:00.000[PST],37.8,ft,FIELD,94.9,% Saturation,,,,Preliminary,Unknown,Water,8800eba4-c070-473d-9463-911682014e8d,E0825B2982,,EMP-4,YSI EXO2 Sonde,"LSZ2 found 1000 yards upstream of channel markers 11/12, under power lines; Microcystis found in tow but not visible at surface.",Field Data,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,,,,,,,,,,,,,,,,,,,,,,,,,,8/18/2025,,Low Salinity Zone,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
a553b49c-3143-4d4e-96e0-6f073d7c4db0,MD10A,Turbidity,2025-02-06 12:35:00.000[PST],1950-01-01 12:00:00.000[PST],19.1,ft,FIELD,2.5,FNU,,,,Preliminary,Unknown,Water,ab9ffa49-d159-4806-beaf-b80a735128a9,E0225B0298,,EMP-1,YSI EXO2 Sonde,No rotifer pump sample collected due to windy conditions,Field Data,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,,,,,,,,,,,,,,,,,,38.04208,-121.422196,,,,,,Slough,2/6/2025,,Central Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
a56203ef-0b09-4885-a760-580fd74ba9b6,D19,Dissolved Nitrate + Nitrite,2025-10-10 08:35:00.000[PST],2025-10-15 11:45:00.000[PST],35.2,ft,LAB,0.093,mg/L,,,,Preliminary,Unknown,Water,11004e0f-6453-48c5-8ca5-28451589e9ef,E1025B3346,,,,,Lab Data,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",,,,0.05,,2025-10-13 10:00:00.000[PST],,,Bryte,,1,,,,,,,38.047662,-121.622335,,,,,,Bay,10/10/2025,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
a566dccc-4777-423e-8c30-e8839a2e2896,Equipment Blank,Chlorophyll a,2025-05-09 15:50:00.000[PST],2025-05-22 09:50:00.000[PST],,,LAB,,ug/L,,,,Reviewed,Good,Water,5d9e525a-6d7e-4fc4-bbaf-8e034f3a4592,E0525B1989,,,,,Lab Data,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NOT_DETECTED,,,0.5,,2025-05-12 10:55:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,5/9/2025,,,,,,FALSE,,,Routine Monitoring,MRL,3
a57255f9-8090-4385-9a3b-651c11888b61,MD10A,(Bottom) Dissolved Oxygen % Saturation,2025-07-16 09:50:00.000[PST],1950-01-01 12:00:00.000[PST],14.8,ft,FIELD,83.1,% Saturation,,,,Preliminary,Unknown,Water,dbd84a5e-1ae6-4279-be5e-cc6cca3bdeef,E0725B2598,,EMP-1,YSI EXO2 Sonde,,Field Data,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,,,,,,,,,,,,,,,,,,38.04208,-121.422196,,,,,,Slough,7/16/2025,,Central Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,8.8
a5753e6e-b21a-4315-9d96-db2c1b48ebe7,C9,Wind Velocity,2025-02-04 12:00:00.000[PST],1950-01-01 12:00:00.000[PST],15.4,ft,FIELD,17,mph,,,,Preliminary,Unknown,Water,3ddcb403-3e5c-4d10-96a1-1929a6195b37,E0225B0269,,EMP-1,,,Field Data,,,,,,,,,,,,,,,,,,,37.830917,-121.554004,,,,,,River,2/4/2025,,South Delta,,,,FALSE,,,Routine Monitoring,MRL,
a5784e5b-9856-4ef1-bc31-c496e5fe5553,Equipment Blank,Total Kjeldahl Nitrogen,2025-10-15 13:30:00.000[PST],2025-10-20 10:00:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Good,Water,02f4ea9c-e245-415f-b4c4-e0d80fdcdcee,E1025B3446,,,,,Lab Data,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NOT_DETECTED,,,0.1,,2025-10-16 23:40:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,10/15/2025,,,,,,FALSE,,,Routine Monitoring,MRL,3
a579fa26-2bb3-4901-8fce-29cadd5cafad,D7,Air Temperature,2025-03-11 12:05:00.000[PST],1950-01-01 12:00:00.000[PST],10.2,ft,FIELD,58.1,degF,,,,Preliminary,Unknown,Water,d5a9e764-bba2-4ee0-b238-a143457781b8,E0325B0621,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.116854,-122.039512,,,,,,Bay,3/11/2025,,Suisun & Grizzly Bay,,,,FALSE,,,Routine Monitoring,MRL,
a57b2050-a7df-4052-a6f3-10f913b90932,MD10A,Total Alkalinity,2025-02-06 12:35:00.000[PST],2025-02-13 15:55:00.000[PST],19.1,ft,LAB,82.9,mg/L,,,,Preliminary,Unknown,Water,ab9ffa49-d159-4806-beaf-b80a735128a9,E0225B0298,,,,,Lab Data,Std Method 2320 B;Alkalinity by Titration;Standard Methods,,,,20,,2025-02-07 10:30:00.000[PST],,,Bryte,,1,,,,,,,38.04208,-121.422196,,,,,,Slough,2/6/2025,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
a57ebea2-a314-40be-aa90-916eb3646bf8,Equipment Blank,Total Organic Carbon,2025-12-15 16:25:00.000[PST],2025-12-26 00:20:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Good,Water,faf04f84-bad8-4a4c-97c8-88e743f43e27,E1225B3848,,,,,Lab Data,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NOT_DETECTED,,,0.5,,2025-12-17 10:20:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,12/15/2025,,,,,,FALSE,,,Routine Monitoring,MRL,3
a589786d-9be8-4406-86cd-4ea74ef599ac,NZ032,Total Organic Carbon,2025-10-16 13:55:00.000[PST],2025-11-12 20:55:00.000[PST],29.6,ft,LAB,2.1,mg/L,,,,Preliminary,Unknown,Water,e77f5038-3617-4498-a158-e961a3989b55,E1025B3488,,,,,Lab Data,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,,,,0.5,,2025-10-17 11:35:00.000[PST],,,Bryte,,,,,,,,,38.171063,-122.020467,,,,,,Slough,10/16/2025,,Suisun Marsh,,,,FALSE,,,Routine Monitoring,MRL,3
a58b8c17-ffaf-4f12-bd2c-8f88c6eaab49,Equipment Blank,Total Dissolved Solids,2025-09-17 14:45:00.000[PST],2025-09-19 15:10:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Good,Water,f150af74-a74b-409f-973e-fe8a792b76f6,E0925B3284,,,,,Lab Data,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NOT_DETECTED,,,2.5,,2025-09-18 13:50:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,9/17/2025,,,,,,FALSE,,,Routine Monitoring,MRL,3
a58ee086-a400-4d9b-9196-26dc29765761,Equipment Blank,Volatile Suspended Solids,2025-02-10 15:00:00.000[PST],2025-02-12 15:40:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Good,Water,7b800a94-7608-4481-aaba-a8391430355c,E0225B0380,,,,,Lab Data,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NOT_DETECTED,,,2.5,,2025-02-11 10:00:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,2/10/2025,,,,,,FALSE,,,Routine Monitoring,MRL,3
a59d1a1f-16b1-459d-834a-e6d2828cda58,D7,(Bottom) Chlorophyll Fluorescence ug/L,2025-08-19 12:15:00.000[PST],1950-01-01 12:00:00.000[PST],8.9,ft,FIELD,1.55,ug/L,,,,Preliminary,Unknown,Water,35716c8c-6132-428d-a40a-5f96765c9da4,E0825B3073,,EMP-4,YSI EXO2 Sonde,,Field Data,,,,,,,,,,,,,,,,,,,38.116854,-122.039512,,,,,,Bay,8/19/2025,,Suisun & Grizzly Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,2.9
a5a1d092-daaf-482a-a92e-54280a63faa1,D16,Dissolved Calcium,2025-01-08 10:50:00.000[PST],2025-01-29 10:05:00.000[PST],45,ft,LAB,13.8,mg/L,,,,Reviewed,Good,Water,254790e4-7356-462e-a02e-64d4143b9d25,E0125B0062,,,,,Lab Data,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,,,,1,,2025-01-09 10:25:00.000[PST],,,Bryte,,1,,REPLICATE,4d411a8a-5678-4bf5-8078-b9f54069d006,,,,38.087988,-121.681134,,,,,,River,1/8/2025,,Central Delta,,,,FALSE,E0125B0058,,Routine Monitoring,MRL,3
a5a645d6-a14c-470d-ae79-c32f59f262e2,D41,Rain,2025-08-20 12:25:00.000[PST],1950-01-01 12:00:00.000[PST],43,ft,FIELD,None,,,,,Preliminary,Unknown,Water,53a23e47-316d-4f4c-9447-4ffcdf5ac57b,E0825B3130,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.030135,-122.372771,,,,,,Bay,8/20/2025,,San Pablo Bay,,,,FALSE,,,Routine Monitoring,MRL,
a5a994a7-86ec-4b1f-95dd-291e61893f1d,D41A,(Bottom) Turbidity,2025-05-12 13:30:00.000[PST],1950-01-01 12:00:00.000[PST],11.5,ft,FIELD,15.6,FNU,,,,Preliminary,Unknown,Water,95c90a6b-4d41-4d6d-9752-fa08310a1134,E0525B2016,,EMP-4,YSI EXO2 Sonde,,Field Data,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,,,,,,,,,,,,,,,,,,38.083333,-122.396333,,,,,,Bay,5/12/2025,,San Pablo Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,5.5
a5ab088b-6e3b-4439-8c46-2dd9bc1b2057,D12,Chlorophyll Fluorescence ug/L,2025-10-10 07:15:00.000[PST],1950-01-01 12:00:00.000[PST],41.1,ft,FIELD,2.15,ug/L,,,,Preliminary,Unknown,Water,c6619c87-b0c4-46fb-8b5e-53bf0bf83089,E1025B3345,,EMP-6,YSI EXO2 Sonde,,Field Data,,,,,,,,,,,,,,,,,,,38.021427,-121.806965,,,,,,River,10/10/2025,,Confluence,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
a5ac30fc-e9fa-4c25-bb2f-2bbe56ed03f1,Equipment Blank,Dissolved Orthophosphate,2025-04-24 10:50:00.000[PST],2025-05-14 11:30:00.000[PST],,,LAB,,mg/L,,,,Reviewed,Good,Water,8d545077-0906-4b15-97eb-49aa4de5da09,E0425B1802,,,,,Lab Data,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,NOT_DETECTED,,,0.05,,2025-04-25 11:25:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,4/24/2025,,,,,,FALSE,,,Routine Monitoring,MRL,3
a5b72753-9468-48e0-8450-889c286405dd,D10,Chlorophyll Fluorescence ug/L,2025-09-16 13:30:00.000[PST],1950-01-01 12:00:00.000[PST],44,ft,FIELD,5.19,ug/L,,,,Preliminary,Unknown,Water,e37637a4-0204-4adb-8949-d17e44dc3e86,E0925B3248,,EMP-1,YSI EXO2 Sonde,,Field Data,,,,,,,,,,,,,,,,,,,38.048364,-121.918587,,,,,,River,9/16/2025,,Confluence,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
a5b9e661-95f1-4dd1-8405-bfc0c3012a8b,NZ068,Total Organic Carbon,2025-09-15 14:00:00.000[PST],2025-09-24 12:40:00.000[PST],21.7,ft,LAB,1.9,mg/L,,,,Preliminary,Unknown,Water,4be02165-7c67-4138-8350-1cc36e4a0201,E0925B3188,,,,,Lab Data,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,,,,0.5,,2025-09-16 12:30:00.000[PST],,,Bryte,,1,,,,,,,38.142716,-121.68948,,,,,,River,9/15/2025,,North Delta,,,,FALSE,,,Routine Monitoring,MRL,3
a5bc7ed7-6caa-401b-be1d-ede007f91879,D7,(Bottom) Specific Conductance,2025-07-21 12:25:00.000[PST],1950-01-01 12:00:00.000[PST],9.2,ft,FIELD,11519,uS/cm,,,,Preliminary,Unknown,Water,267d71ac-8410-42b2-a3bb-1139252f6ad2,E0725B2720,,EMP-1,YSI EXO2 Sonde,"Microcystis not visible on the surface, but seen in the zooplankton tow",Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.116854,-122.039512,,,,,,Bay,7/21/2025,,Suisun & Grizzly Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,3.2
