Year,Month,Season,DateTime,StationCode,Region,RegionAbbreviation,AlgalType,BV.per.mL
2018,Sep,Fall,2018-09-21T19:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,6978304.7700000005
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,11869228.73
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,27692.11
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Green Alga,13035.83
2019,Apr,Spring,2019-04-09T15:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,1257649.1199999999
2019,Apr,Spring,2019-04-09T17:00:00Z,C9,Southern Interior Delta,SID,Centric Diatom,62748.11
2019,Apr,Spring,2019-04-09T17:00:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,24760.12
2019,Apr,Spring,2019-04-09T17:00:00Z,C9,Southern Interior Delta,SID,Green Alga,5395.78
2019,Apr,Spring,2019-04-09T17:00:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,1297017.44
2019,Apr,Spring,2019-04-09T18:30:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,17269.03
2019,Apr,Spring,2019-04-09T18:30:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,42339.06
2019,Apr,Spring,2019-04-09T18:30:00Z,C10A,Southern Interior Delta,SID,Green Alga,8992.97
2019,Apr,Spring,2019-04-09T18:30:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,772054.77
2019,Apr,Spring,2019-04-10T13:50:00Z,D4,Confluence,CON,Cyanobacterium,64441.55
2019,Apr,Spring,2019-04-10T13:50:00Z,D4,Confluence,CON,Green Alga,12333.22
2019,Apr,Spring,2019-04-10T15:40:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,82145.59
2019,Apr,Spring,2019-04-10T15:40:00Z,NZ068,Northern Interior Delta,NID,Green Alga,14163.93
2019,Apr,Spring,2019-04-11T15:10:00Z,D12,Confluence,CON,Cyanobacterium,63977.94
2019,Apr,Spring,2019-04-11T15:10:00Z,D12,Confluence,CON,Pennate Diatom,423160.34
2019,Apr,Spring,2019-04-11T16:10:00Z,D19,Central Delta,CED,Cryptophyte,315815.6
2019,Apr,Spring,2019-04-11T16:10:00Z,D19,Central Delta,CED,Cyanobacterium,35697.84
2019,Apr,Spring,2019-04-11T16:10:00Z,D19,Central Delta,CED,Green Alga,3597.19
2019,Apr,Spring,2019-04-11T16:10:00Z,D19,Central Delta,CED,Pennate Diatom,45639.57
2019,Apr,Spring,2019-04-11T16:50:00Z,D28A,Central Delta,CED,Cryptophyte,176911.18
2019,Apr,Spring,2019-04-11T16:50:00Z,D28A,Central Delta,CED,Cyanobacterium,22608.63
2019,Apr,Spring,2019-04-11T16:50:00Z,D28A,Central Delta,CED,Green Alga,2158.31
2019,Apr,Spring,2019-04-11T16:50:00Z,D28A,Central Delta,CED,Pennate Diatom,330106.26
2019,Apr,Spring,2019-04-12T14:40:00Z,D16,Central Delta,CED,Cyanobacterium,58246.65
2019,Apr,Spring,2019-04-12T14:40:00Z,D16,Central Delta,CED,Green Alga,2210.3
2019,Apr,Spring,2019-04-12T15:25:00Z,D26,Central Delta,CED,Cyanobacterium,33507.29
2019,Apr,Spring,2019-04-12T15:25:00Z,D26,Central Delta,CED,Green Alga,4856.21
2019,Apr,Spring,2019-04-12T16:30:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,27043.82
2019,Apr,Spring,2019-04-12T16:30:00Z,MD10A,Southern Interior Delta,SID,Green Alga,18155.21
2019,Apr,Spring,2019-04-12T18:30:00Z,P8,Southern Interior Delta,SID,Centric Diatom,422165.99
2019,Apr,Spring,2019-04-12T18:30:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,79328.53
2019,Apr,Spring,2019-04-12T18:30:00Z,P8,Southern Interior Delta,SID,Green Alga,45911.49
2019,Apr,Spring,2019-04-12T18:30:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,841015.8099999999
2019,Apr,Spring,2019-04-15T18:25:00Z,EZ6,Low Salinity Zone,LSZ,Centric Diatom,598264.11
2019,Apr,Spring,2019-04-15T18:25:00Z,EZ6,Low Salinity Zone,LSZ,Cryptophyte,218249.03
2019,Apr,Spring,2019-04-15T18:25:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,106344.61
2019,Apr,Spring,2019-04-15T18:25:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,12451.81
2019,Apr,Spring,2019-04-15T18:45:00Z,EZ2,Low Salinity Zone,LSZ,Centric Diatom,34538.05
2019,Apr,Spring,2019-04-15T18:45:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,75902.98
2019,Apr,Spring,2019-04-15T18:45:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,14388.76
2019,Apr,Spring,2019-04-15T19:10:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,124204.87
2019,Apr,Spring,2019-04-15T19:10:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,20602.08
2019,Apr,Spring,2019-04-15T19:50:00Z,D10,Confluence,CON,Cyanobacterium,120664.59
2019,Apr,Spring,2019-04-15T19:50:00Z,D10,Confluence,CON,Green Alga,11772.62
2019,Apr,Spring,2019-04-15T19:50:00Z,D10,Confluence,CON,Pennate Diatom,107296.75
2019,Apr,Spring,2019-04-16T17:35:00Z,D6,San Pablo Bay,SPB,Centric Diatom,50078.36
2019,Apr,Spring,2019-04-16T17:35:00Z,D6,San Pablo Bay,SPB,Cryptophyte,432079.63
2019,Apr,Spring,2019-04-16T17:35:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,72297.14
2019,Apr,Spring,2019-04-16T17:35:00Z,D6,San Pablo Bay,SPB,Green Alga,8992.97
2019,Apr,Spring,2019-04-16T18:25:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,93648.87
2019,Apr,Spring,2019-04-16T18:25:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,18499.83
2019,Apr,Spring,2019-04-16T18:25:00Z,D7,Grizzly.Suisun Bay,GSB,Pennate Diatom,1165206.08
2019,Apr,Spring,2019-04-16T19:20:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,149281.87
2019,Apr,Spring,2019-04-16T19:20:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,25080.16
2019,Apr,Spring,2019-04-16T20:15:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cryptophyte,271511.13
2019,Apr,Spring,2019-04-16T20:15:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,63444.79
2019,Apr,Spring,2019-04-16T20:15:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,25899.76
2019,Apr,Spring,2019-04-17T17:00:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,67501.37
2019,Apr,Spring,2019-04-17T17:00:00Z,D41A,San Pablo Bay,SPB,Green Alga,12949.88
2019,Apr,Spring,2019-04-17T17:50:00Z,D41,San Pablo Bay,SPB,Centric Diatom,84368.69
2019,Apr,Spring,2019-04-17T17:50:00Z,D41,San Pablo Bay,SPB,Cryptophyte,393266.96
2019,Apr,Spring,2019-04-17T17:50:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,43378.28
2019,Apr,Spring,2019-04-17T17:50:00Z,D41,San Pablo Bay,SPB,Green Alga,11757.130000000001
2019,Apr,Spring,2019-04-17T18:50:00Z,NZ325,San Pablo Bay,SPB,Centric Diatom,287253.02
2019,Apr,Spring,2019-04-17T18:50:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,57677.08
2019,Apr,Spring,2019-04-17T18:50:00Z,NZ325,San Pablo Bay,SPB,Green Alga,30141
2019,Apr,Spring,2019-04-17T18:50:00Z,NZ325,San Pablo Bay,SPB,Pennate Diatom,9399.77
2019,Apr,Spring,2019-04-17T19:30:00Z,NZ002,San Pablo Bay,SPB,Centric Diatom,1163110.38
2019,Apr,Spring,2019-04-17T19:30:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,142070.18
2019,Apr,Spring,2019-04-17T19:30:00Z,NZ002,San Pablo Bay,SPB,Green Alga,31849.73
2019,Apr,Spring,2019-04-17T20:05:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,225004.55
2019,Apr,Spring,2019-04-17T20:05:00Z,NZ004,San Pablo Bay,SPB,Green Alga,43166.27
2019,Feb,Winter,2019-02-07T15:15:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,870792.88
2019,Feb,Winter,2019-02-07T15:15:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,175243.93
2019,Feb,Winter,2019-02-07T15:15:00Z,C3A,Northern Interior Delta,NID,Green Alga,16187.35
2019,Feb,Winter,2019-02-07T15:15:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,454241.76
2019,Feb,Winter,2019-02-07T17:15:00Z,C9,Southern Interior Delta,SID,Centric Diatom,58683.87
2019,Feb,Winter,2019-02-07T17:15:00Z,C9,Southern Interior Delta,SID,Cryptophyte,228617.27000000002
2019,Feb,Winter,2019-02-07T17:15:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,27111.43
2019,Feb,Winter,2019-02-07T17:15:00Z,C9,Southern Interior Delta,SID,Green Alga,674.47
2019,Feb,Winter,2019-02-07T17:15:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,139804.05000000002
2019,Feb,Winter,2019-02-07T18:45:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,1915744.33
2019,Feb,Winter,2019-02-07T18:45:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,169159.07
2019,Feb,Winter,2019-02-07T18:45:00Z,C10A,Southern Interior Delta,SID,Green Alga,12140.51
2019,Feb,Winter,2019-02-12T17:20:00Z,D4,Confluence,CON,Centric Diatom,305858.1
2019,Feb,Winter,2019-02-12T17:20:00Z,D4,Confluence,CON,Cyanobacterium,68312.68
2019,Feb,Winter,2019-02-12T17:20:00Z,D4,Confluence,CON,Green Alga,8093.68
2019,Feb,Winter,2019-02-12T18:10:00Z,D22,Confluence,CON,Cyanobacterium,165726.15
2019,Feb,Winter,2019-02-12T18:10:00Z,D22,Confluence,CON,Green Alga,22662.29
2019,Feb,Winter,2019-02-12T19:00:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,146685.66
2019,Feb,Winter,2019-02-12T19:00:00Z,NZ068,Northern Interior Delta,NID,Green Alga,6474.94
2019,Feb,Winter,2019-02-13T18:25:00Z,D12,Confluence,CON,Cyanobacterium,133055.58
2019,Feb,Winter,2019-02-13T18:25:00Z,D12,Confluence,CON,Green Alga,6474.94
2019,Feb,Winter,2019-02-13T19:55:00Z,D19,Central Delta,CED,Centric Diatom,16201987.9
2019,Feb,Winter,2019-02-13T19:55:00Z,D19,Central Delta,CED,Cyanobacterium,126024.18
2019,Feb,Winter,2019-02-13T19:55:00Z,D19,Central Delta,CED,Green Alga,16187.35
2019,Feb,Winter,2019-02-13T19:55:00Z,D19,Central Delta,CED,Pennate Diatom,9098195.19
2019,Feb,Winter,2019-02-13T20:30:00Z,D28A,Central Delta,CED,Centric Diatom,128037.53
2019,Feb,Winter,2019-02-13T20:30:00Z,D28A,Central Delta,CED,Cryptophyte,128636.44
2019,Feb,Winter,2019-02-13T20:30:00Z,D28A,Central Delta,CED,Cyanobacterium,58119.62
2019,Feb,Winter,2019-02-13T20:30:00Z,D28A,Central Delta,CED,Green Alga,5886.31
2019,Feb,Winter,2019-02-13T20:30:00Z,D28A,Central Delta,CED,Pennate Diatom,538707.7
2019,Feb,Winter,2019-02-14T22:15:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,95735.11
2019,Feb,Winter,2019-02-14T22:15:00Z,P8,Southern Interior Delta,SID,Euglenoid,1362725.27
2019,Feb,Winter,2019-02-14T22:15:00Z,P8,Southern Interior Delta,SID,Green Alga,9249.91
2019,Feb,Winter,2019-02-14T22:15:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,3175014.4099999997
2019,Feb,Winter,2019-02-15T18:55:00Z,D16,Central Delta,CED,Cyanobacterium,104080.06
2019,Feb,Winter,2019-02-15T18:55:00Z,D16,Central Delta,CED,Green Alga,4660.69
2019,Feb,Winter,2019-02-15T19:45:00Z,D26,Central Delta,CED,Cyanobacterium,110225.67
2019,Feb,Winter,2019-02-15T19:45:00Z,D26,Central Delta,CED,Green Alga,10117.1
2019,Feb,Winter,2019-02-15T19:45:00Z,D26,Central Delta,CED,Pennate Diatom,240738.41999999998
2019,Feb,Winter,2019-02-15T21:00:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,81131.45
2019,Feb,Winter,2019-02-15T21:00:00Z,MD10A,Southern Interior Delta,SID,Pennate Diatom,92087.81
2019,Feb,Winter,2019-02-15T22:30:00Z,EZ6,Low Salinity Zone,LSZ,Cryptophyte,706360.87
2019,Feb,Winter,2019-02-15T22:30:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,302458.04
2019,Feb,Winter,2019-02-15T23:05:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,188224.96
2019,Feb,Winter,2019-02-15T23:05:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,4624.96
2019,Feb,Winter,2019-02-19T21:40:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,154474.28
2019,Feb,Winter,2019-02-19T21:40:00Z,D6,San Pablo Bay,SPB,Green Alga,20103.56
2019,Feb,Winter,2019-02-19T22:30:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,280390.29
2019,Feb,Winter,2019-02-19T22:30:00Z,D7,Grizzly.Suisun Bay,GSB,Pennate Diatom,568719.06
2019,Feb,Winter,2019-02-19T22:35:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,242312.59
2019,Feb,Winter,2019-02-19T22:35:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,36426.85
2019,Feb,Winter,2019-02-19T22:35:00Z,D8,Grizzly.Suisun Bay,GSB,Pennate Diatom,400673.23
2019,Feb,Winter,2019-02-19T23:15:00Z,D10,Confluence,CON,Centric Diatom,44828.21
2019,Feb,Winter,2019-02-19T23:15:00Z,D10,Confluence,CON,Cyanobacterium,183762.73
2019,Feb,Winter,2019-02-19T23:15:00Z,D10,Confluence,CON,Pennate Diatom,268541.70999999996
2019,Feb,Winter,2019-02-19T23:25:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,308948.56
2019,Feb,Winter,2019-02-20T21:30:00Z,NZ325,San Pablo Bay,SPB,Centric Diatom,10830496.17
2019,Feb,Winter,2019-02-20T21:30:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,340103.03
2019,Feb,Winter,2019-02-20T22:10:00Z,NZ002,San Pablo Bay,SPB,Centric Diatom,390195.64
2019,Feb,Winter,2019-02-20T22:10:00Z,NZ002,San Pablo Bay,SPB,Cryptophyte,4722298.01
2019,Feb,Winter,2019-02-20T22:10:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,286231.75
2019,Feb,Winter,2019-02-20T22:10:00Z,NZ002,San Pablo Bay,SPB,Green Alga,860190.98
2019,Feb,Winter,2019-02-20T22:10:00Z,NZ002,San Pablo Bay,SPB,Pennate Diatom,115578.06
2019,Feb,Winter,2019-02-20T23:05:00Z,NZ004,San Pablo Bay,SPB,Centric Diatom,1549504.03
2019,Feb,Winter,2019-02-20T23:05:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,329069.16
2019,Feb,Winter,2019-02-20T23:05:00Z,NZ004,San Pablo Bay,SPB,Green Alga,6474.94
2019,Feb,Winter,2019-02-20T23:05:00Z,NZ004,San Pablo Bay,SPB,Pennate Diatom,1115132.46
2019,Feb,Winter,2019-02-21T00:20:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,448504.53
2019,Feb,Winter,2019-02-21T00:20:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,19424.82
2019,Feb,Winter,2019-02-21T20:00:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,141817.77
2019,Feb,Winter,2019-02-21T20:00:00Z,D41A,San Pablo Bay,SPB,Pennate Diatom,176176.04
2019,Feb,Winter,2019-02-21T20:45:00Z,D41,San Pablo Bay,SPB,Centric Diatom,36129.23
2019,Feb,Winter,2019-02-21T20:45:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,24339.43
2019,Feb,Winter,2019-02-21T20:45:00Z,D41,San Pablo Bay,SPB,Green Alga,1798.59
2019,Feb,Winter,2019-02-21T20:45:00Z,D41,San Pablo Bay,SPB,Pennate Diatom,30426.38
2019,Jan,Winter,2019-01-09T16:15:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,236903.83
2019,Jan,Winter,2019-01-09T16:15:00Z,C3A,Northern Interior Delta,NID,Green Alga,59637.61
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,1102224.32
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Cryptophyte,128620.88
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,43769.19
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Green Alga,37442.04
2019,Jan,Winter,2019-01-09T19:30:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,488897.75000000006
2019,Jan,Winter,2019-01-10T17:15:00Z,D4,Confluence,CON,Cryptophyte,348220.86
2019,Jan,Winter,2019-01-10T17:15:00Z,D4,Confluence,CON,Cyanobacterium,75289.98
2019,Jan,Winter,2019-01-10T17:15:00Z,D4,Confluence,CON,Green Alga,3919.04
2019,Jan,Winter,2019-01-10T17:15:00Z,D4,Confluence,CON,Pennate Diatom,310062.94
2019,Jan,Winter,2019-01-10T18:55:00Z,D22,Confluence,CON,Centric Diatom,103085.51
2019,Jan,Winter,2019-01-10T18:55:00Z,D22,Confluence,CON,Cyanobacterium,98516.76
2019,Jan,Winter,2019-01-10T18:55:00Z,D22,Confluence,CON,Green Alga,6815.73
2019,Jan,Winter,2019-01-10T19:55:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,197636.21
2019,Jan,Winter,2019-01-10T19:55:00Z,NZ068,Northern Interior Delta,NID,Green Alga,106385.28
2019,Jan,Winter,2019-01-10T19:55:00Z,NZ068,Northern Interior Delta,NID,Pennate Diatom,246084.31
2019,Jan,Winter,2019-01-11T16:40:00Z,D12,Confluence,CON,Centric Diatom,697866.23
2019,Jan,Winter,2019-01-11T16:40:00Z,D12,Confluence,CON,Cyanobacterium,210014.55
2019,Jan,Winter,2019-01-11T16:40:00Z,D12,Confluence,CON,Green Alga,84638.27
2019,Jan,Winter,2019-01-11T17:45:00Z,D19,Central Delta,CED,Centric Diatom,79694.6
2019,Jan,Winter,2019-01-11T17:45:00Z,D19,Central Delta,CED,Cyanobacterium,74280.35
2019,Jan,Winter,2019-01-11T17:45:00Z,D19,Central Delta,CED,Green Alga,3597.19
2019,Jan,Winter,2019-01-11T17:45:00Z,D19,Central Delta,CED,Pennate Diatom,564649.64
2019,Jan,Winter,2019-01-11T18:20:00Z,D28A,Central Delta,CED,Centric Diatom,1672654.85
2019,Jan,Winter,2019-01-11T18:20:00Z,D28A,Central Delta,CED,Cryptophyte,486089.59
2019,Jan,Winter,2019-01-11T18:20:00Z,D28A,Central Delta,CED,Cyanobacterium,83362.56
2019,Jan,Winter,2019-01-11T18:20:00Z,D28A,Central Delta,CED,Green Alga,16312.43
2019,Jan,Winter,2019-01-11T18:20:00Z,D28A,Central Delta,CED,Pennate Diatom,480336.57
2019,Jan,Winter,2019-01-15T16:30:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,131108.42
2019,Jan,Winter,2019-01-15T16:30:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,15104.1
2019,Jan,Winter,2019-01-15T16:30:00Z,EZ6,Low Salinity Zone,LSZ,Pennate Diatom,6953581.93
2019,Jan,Winter,2019-01-15T18:00:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,58685.08
2019,Jan,Winter,2019-01-15T18:00:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,28320.19
2019,Jan,Winter,2019-01-15T18:00:00Z,EZ2,Low Salinity Zone,LSZ,Pennate Diatom,1647434.09
2019,Jan,Winter,2019-01-15T18:30:00Z,D16,Central Delta,CED,Cryptophyte,205022.63
2019,Jan,Winter,2019-01-15T18:30:00Z,D16,Central Delta,CED,Cyanobacterium,65391.95
2019,Jan,Winter,2019-01-15T18:30:00Z,D16,Central Delta,CED,Green Alga,9542.02
2019,Jan,Winter,2019-01-15T19:20:00Z,D26,Central Delta,CED,Centric Diatom,1555486.67
2019,Jan,Winter,2019-01-15T19:20:00Z,D26,Central Delta,CED,Cyanobacterium,133055.58
2019,Jan,Winter,2019-01-15T19:20:00Z,D26,Central Delta,CED,Pennate Diatom,2396532.8400000003
2019,Jan,Winter,2019-01-15T20:30:00Z,MD10A,Southern Interior Delta,SID,Cryptophyte,96986.75
2019,Jan,Winter,2019-01-15T20:30:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,38375.18
2019,Jan,Winter,2019-01-15T20:30:00Z,MD10A,Southern Interior Delta,SID,Green Alga,34582.74
2019,Jan,Winter,2019-01-15T20:30:00Z,MD10A,Southern Interior Delta,SID,Pennate Diatom,17514.62
2019,Jan,Winter,2019-01-15T22:00:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,45541.79
2019,Jan,Winter,2019-01-15T22:00:00Z,P8,Southern Interior Delta,SID,Green Alga,26355.4
2019,Jan,Winter,2019-01-16T17:45:00Z,D6,San Pablo Bay,SPB,Centric Diatom,482475.42
2019,Jan,Winter,2019-01-16T17:45:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,74460.64
2019,Jan,Winter,2019-01-16T17:45:00Z,D6,San Pablo Bay,SPB,Green Alga,17607.3
2019,Jan,Winter,2019-01-16T18:45:00Z,D8,Grizzly.Suisun Bay,GSB,Cryptophyte,173428.07
2019,Jan,Winter,2019-01-16T18:45:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,46708.53
2019,Jan,Winter,2019-01-16T18:45:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,74571.45999999999
2019,Jan,Winter,2019-01-16T19:30:00Z,D10,Confluence,CON,Cyanobacterium,61822.16
2019,Jan,Winter,2019-01-16T19:30:00Z,D10,Confluence,CON,Green Alga,164599.8
2019,Jan,Winter,2019-01-16T19:30:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,559928.34
2019,Jan,Winter,2019-01-16T19:30:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,51799.52
2019,Jan,Winter,2019-01-17T18:25:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,62397.46
2019,Jan,Winter,2019-01-17T18:25:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,4414.73
2019,Jan,Winter,2019-01-17T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,160858.27000000002
2019,Jan,Winter,2019-01-17T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,3237.47
2019,Jan,Winter,2019-01-17T20:40:00Z,NZ032,Grizzly.Suisun Bay,GSB,Pennate Diatom,328500.09
2019,Jan,Winter,2019-01-18T16:50:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,37050.03
2019,Jan,Winter,2019-01-18T16:50:00Z,D41A,San Pablo Bay,SPB,Green Alga,5301.12
2019,Jan,Winter,2019-01-18T17:50:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,22175.93
2019,Jan,Winter,2019-01-18T17:50:00Z,D41,San Pablo Bay,SPB,Green Alga,7923.28
2019,Jan,Winter,2019-01-18T18:35:00Z,NZ325,San Pablo Bay,SPB,Cryptophyte,198351.86
2019,Jan,Winter,2019-01-18T18:35:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,53662.66
2019,Jan,Winter,2019-01-18T18:35:00Z,NZ325,San Pablo Bay,SPB,Green Alga,8093.68
2019,Jan,Winter,2019-01-18T18:35:00Z,NZ325,San Pablo Bay,SPB,Pennate Diatom,5927.43
2019,Jan,Winter,2019-01-18T18:55:00Z,NZ002,San Pablo Bay,SPB,Centric Diatom,117367.74
2019,Jan,Winter,2019-01-18T18:55:00Z,NZ002,San Pablo Bay,SPB,Cryptophyte,42377.04
2019,Jan,Winter,2019-01-18T18:55:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,61119.02
2019,Jan,Winter,2019-01-18T18:55:00Z,NZ002,San Pablo Bay,SPB,Green Alga,46218.56
2019,Jan,Winter,2019-01-18T19:10:00Z,NZ004,San Pablo Bay,SPB,Cryptophyte,353972.93
2019,Jan,Winter,2019-01-18T19:10:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,63643.810000000005
2019,Jan,Winter,2019-01-18T19:10:00Z,NZ004,San Pablo Bay,SPB,Green Alga,13239.69
2019,Jan,Winter,2019-01-18T19:10:00Z,NZ004,San Pablo Bay,SPB,Pennate Diatom,149427.38
2019,Jan,Winter,2019-01-19T18:00:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,53186.72
2019,Jan,Winter,2019-01-19T18:00:00Z,C9,Southern Interior Delta,SID,Green Alga,7440.5
2019,Jan,Winter,2019-01-19T18:00:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,60076.57
2019,Jul 19,Summer,2019-07-08T15:00:00Z,D4,Confluence,CON,Centric Diatom,35354.58
2019,Jul 19,Summer,2019-07-08T15:00:00Z,D4,Confluence,CON,Cyanobacterium,93454.25
2019,Jul 19,Summer,2019-07-08T15:00:00Z,D4,Confluence,CON,Green Alga,18314.31
2019,Jul 19,Summer,2019-07-08T15:00:00Z,D4,Confluence,CON,Pennate Diatom,73024.72
2019,Jul 19,Summer,2019-07-08T15:50:00Z,D22,Confluence,CON,Centric Diatom,70210.63
2019,Jul 19,Summer,2019-07-08T15:50:00Z,D22,Confluence,CON,Cyanobacterium,69381.76
2019,Jul 19,Summer,2019-07-08T15:50:00Z,D22,Confluence,CON,Green Alga,22304.11
2019,Jul 19,Summer,2019-07-08T15:50:00Z,D22,Confluence,CON,Pennate Diatom,46432.52
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Centric Diatom,47673.51
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Cryptophyte,91215.14
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,39450.17
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Green Alga,73908.11
2019,Jul 19,Summer,2019-07-08T16:45:00Z,NZ068,Northern Interior Delta,NID,Pennate Diatom,293075.05000000005
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Centric Diatom,1047678.33
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Cryptophyte,21980.59
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,21099.910000000003
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Green Alga,44295.8
2019,Jul 19,Summer,2019-07-08T17:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,300413.69999999995
2019,Jul 19,Summer,2019-07-08T18:40:00Z,C9,Southern Interior Delta,SID,Centric Diatom,135185.72
