SampleID,Genus,BV.um3.per.mL,,SampleDate,StationCode,Month,Year,Region,RegionAbbv
C3A.Jul.2022,Lagerheimia,178.25,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID
C3A.Jul.2022,Monoraphidium,939.09,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID
C3A.Jul.2022,Nitzschia,35899.55,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID
C3A.Jul.2022,Plagioselmis,10536.76,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID
C3A.Jul.2022,Rhoicosphenia,3705.3,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID
C3A.Jul.2022,Staurosira,1824.59,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID
C3A.Jul.2022,Teleaulax,3588,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID
C9.Jul.2022,Ankistrodesmus,4053.6726,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Cocconeis,30698.5104,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Cyclotella,37656.135,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Dolichospermum,157974.6294,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Drepanochloris,2185.152,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Encyonema,5329.5426,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Eucapsis,3092.2776,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Lagerheimia,181.8564,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Microcystis,285136.0998,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Monoraphidium,687.1728,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Nitzschia,8664.4152,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Plagioselmis,58291.8048,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Pseudanabaena,11258.5644,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Skeletonema,4107.942,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
C9.Jul.2022,Trachelomonas,21229.0392,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID
D12.Jul.2022,Bacillaria,73620.9834,,7/19/2022,D12,Jul,2022,Confluence,CON
D12.Jul.2022,Chlorella,341.8142,,7/19/2022,D12,Jul,2022,Confluence,CON
D12.Jul.2022,Chroococcus,1233.1068,,7/19/2022,D12,Jul,2022,Confluence,CON
D12.Jul.2022,Cocconeis,54784.7136,,7/19/2022,D12,Jul,2022,Confluence,CON
D12.Jul.2022,Cryptomonas,101498.9632,,7/19/2022,D12,Jul,2022,Confluence,CON
D12.Jul.2022,Cylindrotheca,4855.6934,,7/19/2022,D12,Jul,2022,Confluence,CON
D12.Jul.2022,Eucapsis,7611.1344,,7/19/2022,D12,Jul,2022,Confluence,CON
D12.Jul.2022,Euglena,32933.2884,,7/19/2022,D12,Jul,2022,Confluence,CON
D12.Jul.2022,Microcystis,4934.037,,7/19/2022,D12,Jul,2022,Confluence,CON
D12.Jul.2022,Nitzschia,3446.5818,,7/19/2022,D12,Jul,2022,Confluence,CON
D12.Jul.2022,Plagioselmis,216437.61,,7/19/2022,D12,Jul,2022,Confluence,CON
D12.Jul.2022,Sellaphora,39406.8308,,7/19/2022,D12,Jul,2022,Confluence,CON
D12.Jul.2022,Skeletonema,25870.5592,,7/19/2022,D12,Jul,2022,Confluence,CON
D19.Jul.2022,Chlorella,1147.503,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Cocconeis,7329.6615,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Cyclotella,16276.512,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Dolichospermum,24678.92,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Drepanochloris,160.272,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Eucapsis,2056.824,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Merismopedia,148.4,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Microcystis,62957.7725,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Monoraphidium,281.7745,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Nitzschia,6554.457,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Ochromonas,6463.562,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Plagioselmis,425405.295,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Teleaulax,17018.512,,7/19/2022,D19,Jul,2022,Central Delta,CED
D19.Jul.2022,Ulnaria,106366.2565,,7/19/2022,D19,Jul,2022,Central Delta,CED
D28A.Jul.2022,Aphanocapsa,1179.5304,,7/19/2022,D28A,Jul,2022,Central Delta,CED
D28A.Jul.2022,Chroococcus,2178.3528,,7/19/2022,D28A,Jul,2022,Central Delta,CED
D28A.Jul.2022,Cocconeis,82944.972,,7/19/2022,D28A,Jul,2022,Central Delta,CED
D28A.Jul.2022,Cryptomonas,87398.6028,,7/19/2022,D28A,Jul,2022,Central Delta,CED
D28A.Jul.2022,Cyclotella,44462.382,,7/19/2022,D28A,Jul,2022,Central Delta,CED
D28A.Jul.2022,Dolichospermum,362680.956,,7/19/2022,D28A,Jul,2022,Central Delta,CED
D28A.Jul.2022,Eucapsis,5293.1016,,7/19/2022,D28A,Jul,2022,Central Delta,CED
D28A.Jul.2022,Microcystis,8713.8219,,7/19/2022,D28A,Jul,2022,Central Delta,CED
D28A.Jul.2022,Plagioselmis,60592.2138,,7/19/2022,D28A,Jul,2022,Central Delta,CED
EZ2-SJR.Jul.2022,Acanthoceras,15585.1104,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ
EZ2-SJR.Jul.2022,Chlorella,6939.2232,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ
EZ2-SJR.Jul.2022,Cyclotella,57560.572,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ
EZ2-SJR.Jul.2022,Eucapsis,7124.4144,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ
EZ2-SJR.Jul.2022,Microcystis,131594.688,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ
EZ2-SJR.Jul.2022,Nitzschia,4528.1064,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ
EZ2-SJR.Jul.2022,Plagioselmis,423969.2288,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ
EZ2-SJR.Jul.2022,Staurosira,6920.462,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ
EZ2-SJR.Jul.2022,Teleaulax,15251.04,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ
EZ6-SJR.Jul.2022,Cyclotella,6608.4368,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ
EZ6-SJR.Jul.2022,Entomoneis,386000.3651,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ
EZ6-SJR.Jul.2022,Eucapsis,13765.0212,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ
EZ6-SJR.Jul.2022,Gyrosigma,389016.1352,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ
EZ6-SJR.Jul.2022,Monoraphidium,1340.6617,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ
EZ6-SJR.Jul.2022,Nitzschia,451147.5157,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ
EZ6-SJR.Jul.2022,Plagioselmis,45748.2837,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ
D16.Jul.2022,Aulacoseira,38535.0655,,7/20/2022,D16,Jul,2022,Central Delta,CED
D16.Jul.2022,Cocconeis,47245.558,,7/20/2022,D16,Jul,2022,Central Delta,CED
D16.Jul.2022,Cryptomonas,16375.3426,,7/20/2022,D16,Jul,2022,Central Delta,CED
D16.Jul.2022,Cyclotella,102065.124,,7/20/2022,D16,Jul,2022,Central Delta,CED
D16.Jul.2022,Eucapsis,5188.3488,,7/20/2022,D16,Jul,2022,Central Delta,CED
D16.Jul.2022,Microcystis,41672.376,,7/20/2022,D16,Jul,2022,Central Delta,CED
D16.Jul.2022,Nitzschia,2543.5788,,7/20/2022,D16,Jul,2022,Central Delta,CED
D16.Jul.2022,Plagioselmis,23698.2891,,7/20/2022,D16,Jul,2022,Central Delta,CED
D26.Jul.2022,Cocconeis,5703.0155,,7/20/2022,D26,Jul,2022,Central Delta,CED
D26.Jul.2022,Cyclotella,50952.321,,7/20/2022,D26,Jul,2022,Central Delta,CED
D26.Jul.2022,Dolichospermum,299990.4705,,7/20/2022,D26,Jul,2022,Central Delta,CED
D26.Jul.2022,Encyonema,2784.1835,,7/20/2022,D26,Jul,2022,Central Delta,CED
D26.Jul.2022,Eucapsis,2584.638,,7/20/2022,D26,Jul,2022,Central Delta,CED
D26.Jul.2022,Microcystis,72762.823,,7/20/2022,D26,Jul,2022,Central Delta,CED
D26.Jul.2022,Monoraphidium,282.8385,,7/20/2022,D26,Jul,2022,Central Delta,CED
D26.Jul.2022,Plagioselmis,246651.2685,,7/20/2022,D26,Jul,2022,Central Delta,CED
D26.Jul.2022,Teleaulax,38669.1585,,7/20/2022,D26,Jul,2022,Central Delta,CED
MD10A.Jul.2022,Aphanizomenon,8764.38,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID
MD10A.Jul.2022,Chlamydomonas,83076,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID
MD10A.Jul.2022,Chlorella,7957.08,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID
MD10A.Jul.2022,Cocconeis,46591.56,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID
MD10A.Jul.2022,Cyclotella,112920.8,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID
MD10A.Jul.2022,Drepanochloris,15657.48,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID
MD10A.Jul.2022,Eucapsis,3990.96,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID
MD10A.Jul.2022,Lagerheimia,1922.8,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID
MD10A.Jul.2022,Microcystis,1428.76,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID
MD10A.Jul.2022,Monoraphidium,2284.36,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID
MD10A.Jul.2022,Ochromonas,8459.4,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID
MD10A.Jul.2022,Plagioselmis,675819.12,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID
P8.Jul.2022,Aphanizomenon,10433.4338,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID
P8.Jul.2022,Chlorella,10942.0292,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID
P8.Jul.2022,Cocconeis,19837.1919,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID
P8.Jul.2022,Cyclotella,138644.8145,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID
P8.Jul.2022,Eucapsis,6150.456,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID
P8.Jul.2022,Lagerheimia,1733.4298,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID
P8.Jul.2022,Microcystis,511785.6205,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID
P8.Jul.2022,Monoraphidium,3136.9954,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID
P8.Jul.2022,Plagioselmis,1668357.844,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID
D4.Jul.2022,Cyclotella,33407.2104,,7/21/2022,D4,Jul,2022,Confluence,CON
D4.Jul.2022,Diatoma,66547.899,,7/21/2022,D4,Jul,2022,Confluence,CON
D4.Jul.2022,Eucapsis,5306.85,,7/21/2022,D4,Jul,2022,Confluence,CON
D4.Jul.2022,Gyrosigma,183796.2636,,7/21/2022,D4,Jul,2022,Confluence,CON
D4.Jul.2022,Nitzschia,6824.216,,7/21/2022,D4,Jul,2022,Confluence,CON
D4.Jul.2022,Plagioselmis,84749.2152,,7/21/2022,D4,Jul,2022,Confluence,CON
D4.Jul.2022,Teleaulax,28059.0849,,7/21/2022,D4,Jul,2022,Confluence,CON
EZ2.Jul.2022,Aulacoseira,49786.6838,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ
EZ2.Jul.2022,Chlorella,8043.1442,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ
EZ2.Jul.2022,Cyclotella,59698.5648,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ
EZ2.Jul.2022,Drepanochloris,484.3203,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ
EZ2.Jul.2022,Eucapsis,12273.0552,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ
EZ2.Jul.2022,Nitzschia,12457.0428,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ
EZ2.Jul.2022,Plagioselmis,242087.0961,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ
EZ2.Jul.2022,Staurosira,7378.4439,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ
EZ2.Jul.2022,Tryblionella,308126.9198,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ
EZ6.Jul.2022,Cryptomonas,50427.9946,,7/21/2022,EZ6,Jul,2022,Entrapment Zone,EZ
EZ6.Jul.2022,Cyclotella,451040.6252,,7/21/2022,EZ6,Jul,2022,Entrapment Zone,EZ
EZ6.Jul.2022,Eucapsis,20114.9172,,7/21/2022,EZ6,Jul,2022,Entrapment Zone,EZ
EZ6.Jul.2022,Planktolyngbya,3186.0795,,7/21/2022,EZ6,Jul,2022,Entrapment Zone,EZ
EZ6.Jul.2022,Synedra,648649.2579,,7/21/2022,EZ6,Jul,2022,Entrapment Zone,EZ
NZ068.Jul.2022,Chroococcus,2049.996,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID
NZ068.Jul.2022,Cryptomonas,95205.3855,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID
NZ068.Jul.2022,Cyclotella,161138.034,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID
NZ068.Jul.2022,Entomoneis,29246.8415,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID
NZ068.Jul.2022,Eucapsis,5092.524,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID
NZ068.Jul.2022,Fragilaria,5817.9845,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID
NZ068.Jul.2022,Merismopedia,2121.112,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID
NZ068.Jul.2022,Microcystis,15063.8375,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID
NZ068.Jul.2022,Nitzschia,17018.368,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID
NZ068.Jul.2022,Plagioselmis,68062.2635,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID
NZ068.Jul.2022,Skeletonema,3075.3805,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID
D10.Jul.2022,Cryptomonas,148948.8784,,7/22/2022,D10,Jul,2022,Confluence,CON
D10.Jul.2022,Cyclotella,9329.5984,,7/22/2022,D10,Jul,2022,Confluence,CON
D10.Jul.2022,Eucapsis,19676.5776,,7/22/2022,D10,Jul,2022,Confluence,CON
D10.Jul.2022,Plagioselmis,21528.6977,,7/22/2022,D10,Jul,2022,Confluence,CON
D6.Jul.2022,Chlorella,6688.5,,7/22/2022,D6,Jul,2022,San Pablo Bay,SPB
D6.Jul.2022,Cyclotella,77205,,7/22/2022,D6,Jul,2022,San Pablo Bay,SPB
D6.Jul.2022,Eucapsis,6714,,7/22/2022,D6,Jul,2022,San Pablo Bay,SPB
D6.Jul.2022,Nitzschia,5014,,7/22/2022,D6,Jul,2022,San Pablo Bay,SPB
D6.Jul.2022,Plagioselmis,194418,,7/22/2022,D6,Jul,2022,San Pablo Bay,SPB
D6.Jul.2022,Teleaulax,2618,,7/22/2022,D6,Jul,2022,San Pablo Bay,SPB
D8.Jul.2022,Chlamydomonas,42822.923,,7/22/2022,D8,Jul,2022,Grizzly and Suisun Bay,GSB
D8.Jul.2022,Chlorella,1586.3666,,7/22/2022,D8,Jul,2022,Grizzly and Suisun Bay,GSB
D8.Jul.2022,Cyclotella,90656.2514,,7/22/2022,D8,Jul,2022,Grizzly and Suisun Bay,GSB
D8.Jul.2022,Drepanochloris,652.9458,,7/22/2022,D8,Jul,2022,Grizzly and Suisun Bay,GSB
D8.Jul.2022,Eucapsis,16034.1948,,7/22/2022,D8,Jul,2022,Grizzly and Suisun Bay,GSB
D8.Jul.2022,Teleaulax,21533.7486,,7/22/2022,D8,Jul,2022,Grizzly and Suisun Bay,GSB
D22.Jul.2022,Cocconeis,17067.5556,,7/24/2022,D22,Jul,2022,Confluence,CON
D22.Jul.2022,Cyclotella,48594.372,,7/24/2022,D22,Jul,2022,Confluence,CON
D22.Jul.2022,Eucapsis,12825.018,,7/24/2022,D22,Jul,2022,Confluence,CON
D22.Jul.2022,Microcystis,7509.2194,,7/24/2022,D22,Jul,2022,Confluence,CON
D22.Jul.2022,Plagioselmis,91423.7992,,7/24/2022,D22,Jul,2022,Confluence,CON
D22.Jul.2022,Skeletonema,10764.1765,,7/24/2022,D22,Jul,2022,Confluence,CON
D7.Jul.2022,Cyclotella,22457.2189,,7/25/2022,D7,Jul,2022,Grizzly and Suisun Bay,GSB
D7.Jul.2022,Entomoneis,213279.9746,,7/25/2022,D7,Jul,2022,Grizzly and Suisun Bay,GSB
D7.Jul.2022,Eucapsis,10659.7584,,7/25/2022,D7,Jul,2022,Grizzly and Suisun Bay,GSB
D7.Jul.2022,Nitzschia,104353.0839,,7/25/2022,D7,Jul,2022,Grizzly and Suisun Bay,GSB
NZ032.Jul.2022,Cyclotella,89461.8744,,7/25/2022,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB
NZ032.Jul.2022,Eucapsis,17516.9088,,7/25/2022,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB
NZ032.Jul.2022,Navicula,53099.0376,,7/25/2022,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB
NZ032.Jul.2022,Plagioselmis,91382.7792,,7/25/2022,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB
NZ032.Jul.2022,Planktolyngbya,3420.5904,,7/25/2022,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB
NZS42.Jul.2022,Chlamydomonas,28487.2624,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB
NZS42.Jul.2022,Cryptomonas,69471.6912,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB
NZS42.Jul.2022,Cyclotella,74635.3288,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB
NZS42.Jul.2022,Eucapsis,9788.8608,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB
NZS42.Jul.2022,Euglena,121308.958,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB
NZS42.Jul.2022,Melosira,895193.7552,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB
NZS42.Jul.2022,Navicula,8943.3608,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB
NZS42.Jul.2022,Nitzschia,28431.7976,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB
NZS42.Jul.2022,Teleaulax,5164.314,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB
D41.Jul.2022,Cyclotella,48849.0264,,7/26/2022,D41,Jul,2022,San Pablo Bay,SPB
D41.Jul.2022,Eucapsis,12204.5904,,7/26/2022,D41,Jul,2022,San Pablo Bay,SPB
D41.Jul.2022,Navicula,16027.4688,,7/26/2022,D41,Jul,2022,San Pablo Bay,SPB
D41.Jul.2022,Thalassiosira,567959.7968,,7/26/2022,D41,Jul,2022,San Pablo Bay,SPB
D41A.Jul.2022,Cyclotella,369936.8325,,7/26/2022,D41A,Jul,2022,San Pablo Bay,SPB
D41A.Jul.2022,Eucapsis,39156.8904,,7/26/2022,D41A,Jul,2022,San Pablo Bay,SPB
D41A.Jul.2022,Thalassiosira,16484279.73,,7/26/2022,D41A,Jul,2022,San Pablo Bay,SPB
NZ002.Jul.2022,Chlamydomonas,5057.3796,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB
NZ002.Jul.2022,Chlorella,9980.6112,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB
NZ002.Jul.2022,Cyclotella,77473.664,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB
NZ002.Jul.2022,Cylindrotheca,4914.2884,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB
NZ002.Jul.2022,Eucapsis,8439.8256,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB
NZ002.Jul.2022,Monoraphidium,339.2028,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB
NZ002.Jul.2022,Plagioselmis,42181.2416,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB
NZ002.Jul.2022,Teleaulax,30972.8568,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB
NZ004.Jul.2022,Cyclotella,44259.258,,7/26/2022,NZ004,Jul,2022,San Pablo Bay,SPB
NZ004.Jul.2022,Eucapsis,9244.7136,,7/26/2022,NZ004,Jul,2022,San Pablo Bay,SPB
NZ325.Jul.2022,Cyclotella,61201.1277,,7/26/2022,NZ325,Jul,2022,San Pablo Bay,SPB
NZ325.Jul.2022,Eucapsis,16682.7492,,7/26/2022,NZ325,Jul,2022,San Pablo Bay,SPB
NZ325.Jul.2022,Nitzschia,9679.8582,,7/26/2022,NZ325,Jul,2022,San Pablo Bay,SPB
NZ325.Jul.2022,Plagioselmis,18298.3587,,7/26/2022,NZ325,Jul,2022,San Pablo Bay,SPB
NZ325.Jul.2022,Thalassiosira,8539948.531,,7/26/2022,NZ325,Jul,2022,San Pablo Bay,SPB
C10A.Aug.2022,Chlamydomonas,56036.613,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Chlorella,8291.6568,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Cyclotella,98374.09,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Desmodesmus,13773.434,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Encyonema,11227.4892,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Eucapsis,3502.62,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Fragilaria,36910.5388,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Komvophoron,551.928,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Microcystis,1687.9798,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Monoraphidium,307.0984,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Navicula,80938.1184,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Nephroselmis,2704.801,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Nitzschia,55798.5056,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Plagioselmis,6745.9046,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Pseudanabaena,4266.828,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Staurosira,137025.3248,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Tetradesmus,4351.74,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C10A.Aug.2022,Thalassiosira,25793.789,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID
C3A.Aug.2022,Achnanthidium,5281.6888,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Chlamydomonas,1725.2797,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Chlorella,4933.6287,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Chroococcus,1138.295,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Cyclotella,26002.413,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Desmodesmus,1101.2124,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Eucapsis,2982.5676,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Nitzschia,3167.9806,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Peridinium,111771.181,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Plagioselmis,4563.2721,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Pseudanabaena,5085.0102,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Skeletonema,2302.8764,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Snowella,85.4308,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Staurosira,4579.4664,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C3A.Aug.2022,Teleaulax,1791.9345,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID
C9.Aug.2022,Asterococcus,57406.8369,,8/15/2022,C9,Aug,2022,Southern Interior Delta,SID
C9.Aug.2022,Cocconeis,204626.6796,,8/15/2022,C9,Aug,2022,Southern Interior Delta,SID
C9.Aug.2022,Cyclotella,157404.0975,,8/15/2022,C9,Aug,2022,Southern Interior Delta,SID
C9.Aug.2022,Desmodesmus,17998.3164,,8/15/2022,C9,Aug,2022,Southern Interior Delta,SID
C9.Aug.2022,Encyonema,34089.1143,,8/15/2022,C9,Aug,2022,Southern Interior Delta,SID
C9.Aug.2022,Eucapsis,37988.028,,8/15/2022,C9,Aug,2022,Southern Interior Delta,SID
C9.Aug.2022,Microcystis,223910.2035,,8/15/2022,C9,Aug,2022,Southern Interior Delta,SID
C9.Aug.2022,Monoraphidium,5730.6726,,8/15/2022,C9,Aug,2022,Southern Interior Delta,SID
C9.Aug.2022,Scenedesmus,4063.9614,,8/15/2022,C9,Aug,2022,Southern Interior Delta,SID
C9.Aug.2022,Teleaulax,20658.0195,,8/15/2022,C9,Aug,2022,Southern Interior Delta,SID
D12.Aug.2022,Cryptomonas,42861.3726,,8/16/2022,D12,Aug,2022,Confluence,CON
D12.Aug.2022,Eucapsis,16641.3528,,8/16/2022,D12,Aug,2022,Confluence,CON
D12.Aug.2022,Plagioselmis,67696.9128,,8/16/2022,D12,Aug,2022,Confluence,CON
