SampleDate,StationCode,Month,Year,Region,RegionAbbv,Genus,Units.per.mL,BV.um3.per.mL
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Monoraphidium,115,939.09
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Nitzschia,23,35899.549999999996
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Plagioselmis,46,10536.76
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Rhoicosphenia,46,3705.2999999999997
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Staurosira,23,1824.59
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Teleaulax,46,3588
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Ankistrodesmus,35.94,4053.6726
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Cocconeis,107.82,30698.5104
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Cyclotella,179.7,37656.134999999995
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Dolichospermum,539.0999999999999,157974.6294
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Drepanochloris,575.04,2185.1519999999996
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Encyonema,35.94,5329.5426
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Eucapsis,8589.66,3092.2775999999994
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Lagerheimia,35.94,181.85639999999998
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Microcystis,3594,285136.09979999997
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Monoraphidium,143.76,687.1727999999999
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Nitzschia,71.88,8664.4152
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Plagioselmis,287.52,58291.8048
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Pseudanabaena,467.21999999999997,11258.5644
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Skeletonema,179.7,4107.942
2022-07-18,C9,Jul,2022,Southern Interior Delta,SID,Trachelomonas,35.94,21229.039199999996
2022-07-19,D12,Jul,2022,Confluence,CON,Bacillaria,53.66,73620.9834
2022-07-19,D12,Jul,2022,Confluence,CON,Chlorella,53.66,341.81419999999997
2022-07-19,D12,Jul,2022,Confluence,CON,Chroococcus,53.66,1233.1068
2022-07-19,D12,Jul,2022,Confluence,CON,Cocconeis,53.66,54784.713599999995
2022-07-19,D12,Jul,2022,Confluence,CON,Cryptomonas,107.32,101498.9632
2022-07-19,D12,Jul,2022,Confluence,CON,Cylindrotheca,53.66,4855.693399999999
2022-07-19,D12,Jul,2022,Confluence,CON,Eucapsis,21142.039999999997,7611.1344
2022-07-19,D12,Jul,2022,Confluence,CON,Euglena,53.66,32933.2884
2022-07-19,D12,Jul,2022,Confluence,CON,Microcystis,53.66,4934.037
2022-07-19,D12,Jul,2022,Confluence,CON,Nitzschia,53.66,3446.5818
2022-07-19,D12,Jul,2022,Confluence,CON,Plagioselmis,375.62,216437.61
2022-07-19,D12,Jul,2022,Confluence,CON,Sellaphora,53.66,39406.830799999996
2022-07-19,D12,Jul,2022,Confluence,CON,Skeletonema,214.64,25870.5592
2022-07-19,D19,Jul,2022,Central Delta,CED,Chlorella,111.30000000000001,1147.503
2022-07-19,D19,Jul,2022,Central Delta,CED,Cocconeis,18.55,7329.6615
2022-07-19,D19,Jul,2022,Central Delta,CED,Cyclotella,111.30000000000001,16276.512000000002
2022-07-19,D19,Jul,2022,Central Delta,CED,Dolichospermum,37.1,24678.920000000002
2022-07-19,D19,Jul,2022,Central Delta,CED,Drepanochloris,37.1,160.27200000000002
2022-07-19,D19,Jul,2022,Central Delta,CED,Eucapsis,5713.4000000000005,2056.824
2022-07-19,D19,Jul,2022,Central Delta,CED,Merismopedia,18.55,148.4
2022-07-19,D19,Jul,2022,Central Delta,CED,Microcystis,408.1,62957.7725
2022-07-19,D19,Jul,2022,Central Delta,CED,Monoraphidium,18.55,281.7745
2022-07-19,D19,Jul,2022,Central Delta,CED,Nitzschia,37.1,6554.456999999999
2022-07-19,D19,Jul,2022,Central Delta,CED,Ochromonas,74.2,6463.562
2022-07-19,D19,Jul,2022,Central Delta,CED,Plagioselmis,556.5,425405.295
2022-07-19,D19,Jul,2022,Central Delta,CED,Teleaulax,296.8,17018.512000000002
2022-07-19,D19,Jul,2022,Central Delta,CED,Ulnaria,18.55,106366.2565
2022-07-19,D28A,Jul,2022,Central Delta,CED,Aphanocapsa,41.07,1179.5303999999999
2022-07-19,D28A,Jul,2022,Central Delta,CED,Chroococcus,41.07,2178.3528
2022-07-19,D28A,Jul,2022,Central Delta,CED,Cocconeis,123.21000000000001,82944.97200000001
2022-07-19,D28A,Jul,2022,Central Delta,CED,Cryptomonas,164.28,87398.6028
2022-07-19,D28A,Jul,2022,Central Delta,CED,Cyclotella,205.35,44462.382000000005
2022-07-19,D28A,Jul,2022,Central Delta,CED,Dolichospermum,985.6800000000001,362680.95599999995
2022-07-19,D28A,Jul,2022,Central Delta,CED,Eucapsis,14703.06,5293.1016
2022-07-19,D28A,Jul,2022,Central Delta,CED,Microcystis,41.07,8713.821899999999
2022-07-19,D28A,Jul,2022,Central Delta,CED,Plagioselmis,246.42000000000002,60592.2138
2022-07-19,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Acanthoceras,121.04,15585.1104
2022-07-19,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Chlorella,1089.3600000000001,6939.2232
2022-07-19,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Cyclotella,605.2,57560.57200000001
2022-07-19,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Eucapsis,19790.04,7124.414400000001
2022-07-19,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Microcystis,1997.16,131594.68800000002
2022-07-19,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Nitzschia,60.52,4528.1064
2022-07-19,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Plagioselmis,484.16,423969.2288
2022-07-19,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Staurosira,60.52,6920.462
2022-07-19,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Teleaulax,242.08,15251.04
2022-07-19,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Cyclotella,95.83,6608.4367999999995
2022-07-19,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Entomoneis,95.83,386000.3651
2022-07-19,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Eucapsis,38236.17,13765.0212
2022-07-19,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Gyrosigma,191.66,389016.1352
2022-07-19,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Monoraphidium,95.83,1340.6617
2022-07-19,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Nitzschia,287.49,451147.5157
2022-07-19,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Plagioselmis,287.49,45748.2837
2022-07-20,D16,Jul,2022,Central Delta,CED,Aulacoseira,38.33,38535.0655
2022-07-20,D16,Jul,2022,Central Delta,CED,Cocconeis,38.33,47245.558
2022-07-20,D16,Jul,2022,Central Delta,CED,Cryptomonas,38.33,16375.3426
2022-07-20,D16,Jul,2022,Central Delta,CED,Cyclotella,268.31,102065.12399999998
2022-07-20,D16,Jul,2022,Central Delta,CED,Eucapsis,14412.08,5188.348799999999
2022-07-20,D16,Jul,2022,Central Delta,CED,Microcystis,766.5999999999999,41672.376
2022-07-20,D16,Jul,2022,Central Delta,CED,Nitzschia,76.66,2543.5788
2022-07-20,D16,Jul,2022,Central Delta,CED,Plagioselmis,114.99,23698.289099999998
2022-07-20,D26,Jul,2022,Central Delta,CED,Cocconeis,25.55,5703.0155
2022-07-20,D26,Jul,2022,Central Delta,CED,Cyclotella,229.95000000000002,50952.321
2022-07-20,D26,Jul,2022,Central Delta,CED,Dolichospermum,408.8,299990.4705
2022-07-20,D26,Jul,2022,Central Delta,CED,Encyonema,25.55,2784.1835
2022-07-20,D26,Jul,2022,Central Delta,CED,Eucapsis,7179.55,2584.638
2022-07-20,D26,Jul,2022,Central Delta,CED,Microcystis,894.25,72762.82299999999
2022-07-20,D26,Jul,2022,Central Delta,CED,Monoraphidium,76.65,282.8385
2022-07-20,D26,Jul,2022,Central Delta,CED,Plagioselmis,996.45,246651.2685
2022-07-20,D26,Jul,2022,Central Delta,CED,Teleaulax,536.5500000000001,38669.1585
2022-07-20,MD10A,Jul,2022,Southern Interior Delta,SID,Aphanizomenon,46,8764.38
2022-07-20,MD10A,Jul,2022,Southern Interior Delta,SID,Chlamydomonas,460,83076
2022-07-20,MD10A,Jul,2022,Southern Interior Delta,SID,Chlorella,1426,7957.08
2022-07-20,MD10A,Jul,2022,Southern Interior Delta,SID,Cocconeis,138,46591.56
2022-07-20,MD10A,Jul,2022,Southern Interior Delta,SID,Cyclotella,920,112920.79999999999
2022-07-20,MD10A,Jul,2022,Southern Interior Delta,SID,Drepanochloris,2852,15657.48
2022-07-20,MD10A,Jul,2022,Southern Interior Delta,SID,Eucapsis,11086,3990.9599999999996
2022-07-20,MD10A,Jul,2022,Southern Interior Delta,SID,Lagerheimia,184,1922.8
2022-07-20,MD10A,Jul,2022,Southern Interior Delta,SID,Microcystis,46,1428.76
2022-07-20,MD10A,Jul,2022,Southern Interior Delta,SID,Monoraphidium,184,2284.36
2022-07-20,MD10A,Jul,2022,Southern Interior Delta,SID,Ochromonas,92,8459.4
2022-07-20,MD10A,Jul,2022,Southern Interior Delta,SID,Plagioselmis,1380,675819.12
2022-07-20,P8,Jul,2022,Southern Interior Delta,SID,Aphanizomenon,65.71,10433.433799999999
2022-07-20,P8,Jul,2022,Southern Interior Delta,SID,Chlorella,1511.33,10942.029199999999
2022-07-20,P8,Jul,2022,Southern Interior Delta,SID,Cocconeis,65.71,19837.191899999998
2022-07-20,P8,Jul,2022,Southern Interior Delta,SID,Cyclotella,1248.4899999999998,138644.81449999998
2022-07-20,P8,Jul,2022,Southern Interior Delta,SID,Eucapsis,17084.6,6150.455999999999
2022-07-20,P8,Jul,2022,Southern Interior Delta,SID,Lagerheimia,131.42,1733.4297999999997
2022-07-20,P8,Jul,2022,Southern Interior Delta,SID,Microcystis,3416.9199999999996,511785.62049999996
2022-07-20,P8,Jul,2022,Southern Interior Delta,SID,Monoraphidium,722.81,3136.9953999999993
2022-07-20,P8,Jul,2022,Southern Interior Delta,SID,Plagioselmis,2562.6899999999996,1668357.8440999999
2022-07-21,D4,Jul,2022,Confluence,CON,Cyclotella,235.86,33407.210399999996
2022-07-21,D4,Jul,2022,Confluence,CON,Diatoma,39.31,66547.899
2022-07-21,D4,Jul,2022,Confluence,CON,Eucapsis,14741.25,5306.85
2022-07-21,D4,Jul,2022,Confluence,CON,Gyrosigma,117.93,183796.26359999998
2022-07-21,D4,Jul,2022,Confluence,CON,Nitzschia,78.62,6824.216
2022-07-21,D4,Jul,2022,Confluence,CON,Plagioselmis,314.48,84749.2152
2022-07-21,D4,Jul,2022,Confluence,CON,Teleaulax,432.41,28059.0849
2022-07-21,EZ2,Jul,2022,Entrapment Zone,EZ,Aulacoseira,180.38,49786.6838
2022-07-21,EZ2,Jul,2022,Entrapment Zone,EZ,Chlorella,1262.6599999999999,8043.144200000001
2022-07-21,EZ2,Jul,2022,Entrapment Zone,EZ,Cyclotella,360.76,59698.56479999999
2022-07-21,EZ2,Jul,2022,Entrapment Zone,EZ,Drepanochloris,90.19,484.3203
2022-07-21,EZ2,Jul,2022,Entrapment Zone,EZ,Eucapsis,34091.82,12273.055199999999
2022-07-21,EZ2,Jul,2022,Entrapment Zone,EZ,Nitzschia,180.38,12457.0428
2022-07-21,EZ2,Jul,2022,Entrapment Zone,EZ,Plagioselmis,360.76,242087.0961
2022-07-21,EZ2,Jul,2022,Entrapment Zone,EZ,Staurosira,90.19,7378.4439
2022-07-21,EZ2,Jul,2022,Entrapment Zone,EZ,Tryblionella,180.38,308126.9198
2022-07-21,EZ6,Jul,2022,Entrapment Zone,EZ,Cryptomonas,135.29,50427.9946
2022-07-21,EZ6,Jul,2022,Entrapment Zone,EZ,Cyclotella,135.29,451040.6252
2022-07-21,EZ6,Jul,2022,Entrapment Zone,EZ,Eucapsis,55874.77,20114.9172
2022-07-21,EZ6,Jul,2022,Entrapment Zone,EZ,Planktolyngbya,135.29,3186.0795
2022-07-21,EZ6,Jul,2022,Entrapment Zone,EZ,Synedra,135.29,648649.2579
2022-07-21,NZ068,Jul,2022,Northern Interior Delta,NID,Chroococcus,38.65,2049.996
2022-07-21,NZ068,Jul,2022,Northern Interior Delta,NID,Cryptomonas,115.94999999999999,95205.38549999999
2022-07-21,NZ068,Jul,2022,Northern Interior Delta,NID,Cyclotella,463.79999999999995,161138.03399999999
2022-07-21,NZ068,Jul,2022,Northern Interior Delta,NID,Entomoneis,38.65,29246.8415
2022-07-21,NZ068,Jul,2022,Northern Interior Delta,NID,Eucapsis,14145.9,5092.523999999999
2022-07-21,NZ068,Jul,2022,Northern Interior Delta,NID,Fragilaria,38.65,5817.9845
2022-07-21,NZ068,Jul,2022,Northern Interior Delta,NID,Merismopedia,38.65,2121.112
2022-07-21,NZ068,Jul,2022,Northern Interior Delta,NID,Microcystis,193.25,15063.8375
2022-07-21,NZ068,Jul,2022,Northern Interior Delta,NID,Nitzschia,154.6,17018.368
2022-07-21,NZ068,Jul,2022,Northern Interior Delta,NID,Plagioselmis,270.55,68062.2635
2022-07-21,NZ068,Jul,2022,Northern Interior Delta,NID,Skeletonema,38.65,3075.3804999999998
2022-07-22,D10,Jul,2022,Confluence,CON,Cryptomonas,270.58,148948.8784
2022-07-22,D10,Jul,2022,Confluence,CON,Cyclotella,135.29,9329.598399999999
2022-07-22,D10,Jul,2022,Confluence,CON,Eucapsis,54657.159999999996,19676.577599999997
2022-07-22,D10,Jul,2022,Confluence,CON,Plagioselmis,135.29,21528.697699999997
2022-07-22,D6,Jul,2022,San Pablo Bay,SPB,Chlorella,1050,6688.500000000001
2022-07-22,D6,Jul,2022,San Pablo Bay,SPB,Cyclotella,500,77205
2022-07-22,D6,Jul,2022,San Pablo Bay,SPB,Eucapsis,18650,6714
2022-07-22,D6,Jul,2022,San Pablo Bay,SPB,Nitzschia,50,5014
2022-07-22,D6,Jul,2022,San Pablo Bay,SPB,Plagioselmis,150,194417.99999999997
2022-07-22,D6,Jul,2022,San Pablo Bay,SPB,Teleaulax,50,2618
2022-07-22,D8,Jul,2022,Grizzly and Suisun Bay,GSB,Chlamydomonas,112.19,42822.922999999995
2022-07-22,D8,Jul,2022,Grizzly and Suisun Bay,GSB,Chlorella,112.19,1586.3666
2022-07-22,D8,Jul,2022,Grizzly and Suisun Bay,GSB,Cyclotella,224.38,90656.2514
2022-07-22,D8,Jul,2022,Grizzly and Suisun Bay,GSB,Drepanochloris,112.19,652.9458
2022-07-22,D8,Jul,2022,Grizzly and Suisun Bay,GSB,Eucapsis,44539.43,16034.194799999997
2022-07-22,D8,Jul,2022,Grizzly and Suisun Bay,GSB,Teleaulax,336.57,21533.7486
2022-07-24,D22,Jul,2022,Confluence,CON,Cocconeis,90.19,17067.5556
2022-07-24,D22,Jul,2022,Confluence,CON,Cyclotella,360.76,48594.371999999996
2022-07-24,D22,Jul,2022,Confluence,CON,Eucapsis,35625.049999999996,12825.017999999998
2022-07-24,D22,Jul,2022,Confluence,CON,Microcystis,180.38,7509.2194
2022-07-24,D22,Jul,2022,Confluence,CON,Plagioselmis,360.76,91423.7992
2022-07-24,D22,Jul,2022,Confluence,CON,Skeletonema,90.19,10764.1765
2022-07-25,D7,Jul,2022,Grizzly and Suisun Bay,GSB,Cyclotella,71.87,22457.218900000003
2022-07-25,D7,Jul,2022,Grizzly and Suisun Bay,GSB,Entomoneis,71.87,213279.97460000002
2022-07-25,D7,Jul,2022,Grizzly and Suisun Bay,GSB,Eucapsis,29610.440000000002,10659.7584
2022-07-25,D7,Jul,2022,Grizzly and Suisun Bay,GSB,Nitzschia,71.87,104353.08390000001
2022-07-25,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB,Cyclotella,484.16,89461.8744
2022-07-25,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB,Eucapsis,48658.08,17516.9088
2022-07-25,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB,Navicula,121.04,53099.0376
2022-07-25,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,363.12,91382.7792
2022-07-25,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB,Planktolyngbya,121.04,3420.5904000000005
2022-07-25,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Chlamydomonas,67.64,28487.262400000003
2022-07-25,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Cryptomonas,135.28,69471.6912
2022-07-25,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Cyclotella,135.28,74635.3288
2022-07-25,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Eucapsis,27191.28,9788.8608
2022-07-25,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Euglena,67.64,121308.958
2022-07-25,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Melosira,135.28,895193.7552
2022-07-25,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Navicula,67.64,8943.3608
2022-07-25,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Nitzschia,135.28,28431.797599999998
2022-07-25,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Teleaulax,67.64,5164.313999999999
2022-07-26,D41,Jul,2022,San Pablo Bay,SPB,Cyclotella,255.54000000000002,48849.0264
2022-07-26,D41,Jul,2022,San Pablo Bay,SPB,Eucapsis,33901.64,12204.590400000001
2022-07-26,D41,Jul,2022,San Pablo Bay,SPB,Navicula,85.18,16027.4688
2022-07-26,D41,Jul,2022,San Pablo Bay,SPB,Thalassiosira,170.36,567959.7968
2022-07-26,D41A,Jul,2022,San Pablo Bay,SPB,Cyclotella,1352.85,369936.8325
2022-07-26,D41A,Jul,2022,San Pablo Bay,SPB,Eucapsis,108769.14,39156.8904
2022-07-26,D41A,Jul,2022,San Pablo Bay,SPB,Thalassiosira,270.57,16484279.7339
2022-07-26,NZ002,Jul,2022,San Pablo Bay,SPB,Chlamydomonas,63.88,5057.3796
2022-07-26,NZ002,Jul,2022,San Pablo Bay,SPB,Chlorella,1788.64,9980.611200000001
2022-07-26,NZ002,Jul,2022,San Pablo Bay,SPB,Cyclotella,511.04,77473.664
2022-07-26,NZ002,Jul,2022,San Pablo Bay,SPB,Cylindrotheca,63.88,4914.2884
2022-07-26,NZ002,Jul,2022,San Pablo Bay,SPB,Eucapsis,23443.96,8439.8256
2022-07-26,NZ002,Jul,2022,San Pablo Bay,SPB,Monoraphidium,63.88,339.20279999999997
2022-07-26,NZ002,Jul,2022,San Pablo Bay,SPB,Plagioselmis,127.76,42181.24160000001
2022-07-26,NZ002,Jul,2022,San Pablo Bay,SPB,Teleaulax,383.28000000000003,30972.8568
2022-07-26,NZ004,Jul,2022,San Pablo Bay,SPB,Cyclotella,319.40000000000003,44259.257999999994
2022-07-26,NZ004,Jul,2022,San Pablo Bay,SPB,Eucapsis,25679.760000000002,9244.713600000001
2022-07-26,NZ325,Jul,2022,San Pablo Bay,SPB,Cyclotella,114.99,61201.1277
2022-07-26,NZ325,Jul,2022,San Pablo Bay,SPB,Eucapsis,46340.97,16682.7492
2022-07-26,NZ325,Jul,2022,San Pablo Bay,SPB,Nitzschia,114.99,9679.8582
2022-07-26,NZ325,Jul,2022,San Pablo Bay,SPB,Plagioselmis,114.99,18298.358699999997
2022-07-26,NZ325,Jul,2022,San Pablo Bay,SPB,Thalassiosira,114.99,8539948.531200001
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Chlamydomonas,176.9,56036.613
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Chlorella,1485.96,8291.6568
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Cyclotella,353.8,98374.09000000001
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Desmodesmus,106.14000000000001,13773.434000000001
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Encyonema,70.76,11227.4892
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Eucapsis,9729.5,3502.6200000000003
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Fragilaria,35.38,36910.5388
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Komvophoron,35.38,551.9280000000001
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Microcystis,35.38,1687.9798
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Monoraphidium,70.76,307.0984
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Navicula,70.76,80938.1184
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Nephroselmis,35.38,2704.8010000000004
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Nitzschia,283.04,55798.5056
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Plagioselmis,35.38,6745.9046
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Pseudanabaena,35.38,4266.828
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Staurosira,1733.6200000000001,137025.32480000003
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Tetradesmus,35.38,4351.740000000001
2022-08-15,C10A,Aug,2022,Southern Interior Delta,SID,Thalassiosira,35.38,25793.789
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Achnanthidium,46.94,5281.6888
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Chlamydomonas,23.47,1725.2797
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Chlorella,774.51,4933.6287
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Chroococcus,46.94,1138.2949999999998
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Cyclotella,117.35,26002.413
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Desmodesmus,23.47,1101.2124
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Eucapsis,8284.91,2982.5676
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Nitzschia,23.47,3167.9805999999994
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Peridinium,23.47,111771.181
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Plagioselmis,23.47,4563.2721
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Pseudanabaena,23.47,5085.0102
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Skeletonema,46.94,2302.8764
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Snowella,23.47,85.4308
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Staurosira,23.47,4579.4664
2022-08-15,C3A,Aug,2022,Northern Interior Delta,NID,Teleaulax,23.47,1791.9344999999998
2022-08-15,C9,Aug,2022,Southern Interior Delta,SID,Asterococcus,270.57,57406.836899999995
2022-08-15,C9,Aug,2022,Southern Interior Delta,SID,Cocconeis,541.14,204626.67959999997
2022-08-15,C9,Aug,2022,Southern Interior Delta,SID,Cyclotella,1352.85,157404.0975
2022-08-15,C9,Aug,2022,Southern Interior Delta,SID,Desmodesmus,270.57,17998.3164
2022-08-15,C9,Aug,2022,Southern Interior Delta,SID,Encyonema,270.57,34089.1143
2022-08-15,C9,Aug,2022,Southern Interior Delta,SID,Eucapsis,105522.3,37988.028
2022-08-15,C9,Aug,2022,Southern Interior Delta,SID,Microcystis,2435.13,223910.2035
2022-08-15,C9,Aug,2022,Southern Interior Delta,SID,Monoraphidium,541.14,5730.6726
2022-08-15,C9,Aug,2022,Southern Interior Delta,SID,Scenedesmus,541.14,4063.9613999999997
2022-08-15,C9,Aug,2022,Southern Interior Delta,SID,Teleaulax,270.57,20658.0195
2022-08-16,D12,Aug,2022,Confluence,CON,Cryptomonas,114.99,42861.3726
2022-08-16,D12,Aug,2022,Confluence,CON,Eucapsis,46225.979999999996,16641.3528
2022-08-16,D12,Aug,2022,Confluence,CON,Plagioselmis,229.98,67696.9128
2022-08-16,D19,Aug,2022,Central Delta,CED,Chlorella,558.45,2708.4824999999996
2022-08-16,D19,Aug,2022,Central Delta,CED,Cocconeis,32.85,47974.797000000006
2022-08-16,D19,Aug,2022,Central Delta,CED,Cryptomonas,65.7,37623.105
2022-08-16,D19,Aug,2022,Central Delta,CED,Cyclotella,197.10000000000002,28490.805000000004
2022-08-16,D19,Aug,2022,Central Delta,CED,Dolichospermum,131.4,109136.5695
2022-08-16,D19,Aug,2022,Central Delta,CED,Eucapsis,11661.75,4198.2300000000005
2022-08-16,D19,Aug,2022,Central Delta,CED,Microcystis,262.8,20535.849000000002
2022-08-16,D19,Aug,2022,Central Delta,CED,Oscillatoria,32.85,222525.9
2022-08-16,D19,Aug,2022,Central Delta,CED,Plagioselmis,229.95000000000002,59152.338
2022-08-16,D19,Aug,2022,Central Delta,CED,Teleaulax,229.95000000000002,13999.356000000002
2022-08-16,D28A,Aug,2022,Central Delta,CED,Cryptomonas,57.5,21432.55
2022-08-16,D28A,Aug,2022,Central Delta,CED,Cyclotella,402.5,125769.175
2022-08-16,D28A,Aug,2022,Central Delta,CED,Dolichospermum,345,685413.7999999999
2022-08-16,D28A,Aug,2022,Central Delta,CED,Eucapsis,21965,7907.399999999999
2022-08-16,D28A,Aug,2022,Central Delta,CED,Gyrosigma,57.5,143047.925
2022-08-16,D28A,Aug,2022,Central Delta,CED,Monoraphidium,115,1826.2
2022-08-16,D28A,Aug,2022,Central Delta,CED,Nitzschia,115,12434.949999999999
2022-08-16,D28A,Aug,2022,Central Delta,CED,Plagioselmis,287.5,75120.875
2022-08-16,D28A,Aug,2022,Central Delta,CED,Planktolyngbya,57.5,1444.4
2022-08-16,D28A,Aug,2022,Central Delta,CED,Scenedesmus,57.5,5150.8499999999995
2022-08-16,D28A,Aug,2022,Central Delta,CED,Skeletonema,57.5,5283.675
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Chlorella,718.7,3485.695
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Cyclotella,503.09000000000003,65104.8769
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Drepanochloris,71.87,329.1646
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Eucapsis,28101.170000000002,10116.4212
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Lagerheimia,71.87,587.1779
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Microcystis,503.09000000000003,27347.9724
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Monoraphidium,71.87,839.4416
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Nitzschia,359.35,11305.151000000002
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Plagioselmis,287.48,72223.6004
2022-08-16,EZ2-SJR,Aug,2022,Entrapment Zone,EZ,Pseudostaurosira,143.74,11273.528200000002
2022-08-16,EZ6-SJR,Aug,2022,Entrapment Zone,EZ,Cyclotella,127.77,8811.019199999999
2022-08-16,EZ6-SJR,Aug,2022,Entrapment Zone,EZ,Eucapsis,51363.54,18421.8786
2022-08-16,EZ6-SJR,Aug,2022,Entrapment Zone,EZ,Nitzschia,127.77,15305.5683
2022-08-16,EZ6-SJR,Aug,2022,Entrapment Zone,EZ,Plagioselmis,255.54,86214.0852
2022-08-17,D16,Aug,2022,Central Delta,CED,Cyclotella,681.44,79285.54400000001
