Station Name,Station Number,Sample Date,Sample Code,Sample Depth,Sample Description,Sample Type,Parent Sample Code,TotAlkalinity,DissAmmonia,DissBromide,DissCalcium,DissChloride,Chla,DissNitrateNitrite,DOC,TOC,DON,Pheoa,TotPhos,DissSilica,TDS,TSS,VSS,TKN,DissOrthophos
D19 - Frank's Tract near Russo's Landing,B9D80261369,10/13/2022 12:45,E1022B2288,3 Feet,,Normal Sample,0,57.5,<0.05,0.667,15.4,208,3.64,<0.05,2.5,2.5,0.13,<0.5,0.051,10.8,"464,464**",<2.5,<2.5,0.189,<0.05
D19 - Frank's Tract near Russo's Landing,B9D80261369,10/13/2022 12:45,E1022B2290,3 Feet,,"Duplicate, Specific Analyte(s)",E1022B2288,57.8,"<0.05,<0.05**",N/A,15.6,203,3.47,"<0.05,<0.05**",2.4,2.6,0.11,<0.5,0.052,11,454,<2.5,<2.5,0.173,"<0.05,<0.05**"
D19 - Frank's Tract near Russo's Landing,B9D80261369,11/14/2022 13:25,E1122B2486,3 Feet,,Normal Sample,0,61,<0.05,0.692,17.4,236,1.42,0.151,2.4,2.2,0.11,<0.5,0.054,12.2,"510,520**",3.9,<2.5,0.161,0.051
D19 - Frank's Tract near Russo's Landing,B9D80261369,12/13/2022 11:35,E1222B2734,3 Feet,,Normal Sample,0,63.3,0.09,0.79,18.5,210,1.77,0.262,2.6,2.7,0.13,1.37,0.059,13.9,"528,532**","11.3,11.3**","2.7,3.1**",0.329,<0.05
D22 - Sacramento River @ Emmaton,B9D80511443,1/10/2022 11:15,E0122B0078,3 Feet,,Normal Sample,0,"76.3,78**",<0.05,N/A,"14.6,14.8**",13.7,0.81,0.548,3.5,3.4,0.3,0.84,0.077,"18.5,18.7**",145,10.8,<2.5,0.346,0.065
D22 - Sacramento River @ Emmaton,B9D80511443,1/10/2022 11:15,E0122B0080,3 Feet,,"Duplicate, Specific Analyte(s)",E0122B0078,77.3,<0.05,N/A,14.8,13.7,0.52,0.548,3.4,3.4,0.34,1.24,0.079,18.8,149,11.1,<2.5,0.359,0.064
D22 - Sacramento River @ Emmaton,B9D80511443,2/10/2022 13:50,E0222B0379,3 Feet,,Normal Sample,0,78.4,<0.05,N/A,16.8,43,1.31,0.314,"2.3,2.3**","2.3,2.3**",0.16,1.32,0.062,17.4,189,11.3,<2.5,0.209,0.057
D22 - Sacramento River @ Emmaton,B9D80511443,3/14/2022 14:25,E0322B0536,3 Feet,,Normal Sample,0,71,<0.05,N/A,14.3,27,1.64,0.204,"2.2,2.2**","2.1,2.1**",0.22,<0.5,0.041,13.9,149,13.7,<2.5,0.244,<0.05
D22 - Sacramento River @ Emmaton,B9D80511443,3/14/2022 14:25,E0322B0538,3 Feet,,"Duplicate, Specific Analyte(s)",E0322B0536,71.5,<0.05,N/A,14.8,45,4.52,0.213,2.3,2.2,0.2,<0.5,0.048,14,186,15,<2.5,0.252,<0.05
D22 - Sacramento River @ Emmaton,B9D80511443,4/25/2022 12:00,E0422B0743,3 Feet,,Normal Sample,0,74.3,<0.05,N/A,23.4,438,5.3,0.247,"2.9,3**","2.9,3**",0.27,2.55,0.109,13.3,925,37.3,4.7,0.294,0.077
D22 - Sacramento River @ Emmaton,B9D80511443,5/24/2022 12:15,E0522B0988,3 Feet,,Normal Sample,0,72.3,<0.05,N/A,"29.5,29.5**",725,2.73,0.231,2.7,2.8,0.27,1.59,0.091,"13.7,13.8**",1480,26.7,4.1,0.308,0.073
D22 - Sacramento River @ Emmaton,B9D80511443,6/23/2022 12:55,E0622B1246,3 Feet,,Normal Sample,0,65,<0.05,N/A,30.1,900,1.79,0.191,"2.5,2.5**","2.5,2.7**",0.18,0.83,0.08,12.8,1680,16,2.6,0.238,0.068
D22 - Sacramento River @ Emmaton,B9D80511443,6/23/2022 12:55,E0622B1248,3 Feet,,"Duplicate, Specific Analyte(s)",E0622B1246,65.1,<0.05,N/A,"30.8,30.9**",900,1.98,0.189,2.5,2.5,0.2,0.88,0.081,"12.4,12.4**",1700,15.1,2.7,0.246,0.066
D22 - Sacramento River @ Emmaton,B9D80511443,7/21/2022 11:25,E0722B1474,3 Feet,,Normal Sample,0,56.9,<0.05,N/A,"21.6,21.7**",490,2.26,0.096,"2.2,2.2**","2.4,2.5**",0.14,1,0.076,"11.8,11.8**",1020,17,3.1,0.16,0.059
D22 - Sacramento River @ Emmaton,B9D80511443,8/18/2022 10:05,E0822B1798,3 Feet,,Normal Sample,0,57.6,<0.05,N/A,32.7,1020,2.1,0.102,1.9,2,0.14,0.8,0.076,11.1,"2010,2030**",19.1,3.9,0.196,0.062
D22 - Sacramento River @ Emmaton,B9D80511443,8/18/2022 10:05,E0822B1800,3 Feet,,"Duplicate, Specific Analyte(s)",E0822B1798,57.4,<0.05,N/A,"30.1,31**",974,1.96,0.101,2,2.2,0.1,0.98,0.077,"10.6,10.7**",1940,20.8,4.1,0.156,0.062
D22 - Sacramento River @ Emmaton,B9D80511443,9/30/2022 8:25,E0922B2077,3 Feet,,Normal Sample,0,60.6,<0.05,N/A,40.6,1370,1.99,0.152,2.1,2.1,0.1,<0.5,0.075,11.4,2570,14.9,3.2,0.18,0.067
D22 - Sacramento River @ Emmaton,B9D80511443,10/17/2022 12:05,E1022B2320,3 Feet,,Normal Sample,0,62.4,<0.05,N/A,40.6,1310,3.31,0.161,2,1.8,0.15,<0.5,0.077,12.6,2480,10.1,<2.5,0.279,0.067
D22 - Sacramento River @ Emmaton,B9D80511443,11/16/2022 12:15,E1122B2548,3 Feet,,Normal Sample,0,"65.8,66.1**",0.061,N/A,40.7,1330,1.32,0.206,"2.2,2.3**","2.2,2.3**",0.11,0.88,0.082,12.5,2560,22.3,3.5,0.184,0.065
D22 - Sacramento River @ Emmaton,B9D80511443,11/16/2022 12:15,E1122B2550,3 Feet,,"Duplicate, Specific Analyte(s)",E1122B2548,65.5,0.063,N/A,40.4,1330,1.26,0.208,2.1,2,0.14,0.98,0.08,12.6,2550,22.8,3.6,0.184,0.066
D22 - Sacramento River @ Emmaton,B9D80511443,12/15/2022 11:10,E1222B2796,3 Feet,,Normal Sample,0,64.7,0.053,N/A,18.4,271,0.61,0.474,"3.2,3.3**","3.2,3.5**",0.14,<0.5,0.087,16.2,646,13.7,<2.5,0.27,0.07
D22 - Sacramento River @ Emmaton,B9D80511443,12/15/2022 11:10,E1222B2798,3 Feet,,"Duplicate, Specific Analyte(s)",E1222B2796,64.6,0.052,N/A,"18.1,18.2**",273,0.59,0.472,3.2,3.2,0.14,<0.5,0.086,"16.1,16.1**",652,14.6,<2.5,0.257,0.065
D26 - San Joaquin River @ Potato Point,B9D80461340,1/7/2022 8:15,E0122B0050,3 Feet,,Normal Sample,0,64.4,0.078,N/A,16.3,28.1,<0.5,0.995,5.6,5.5,0.65,1.46,0.1,18.5,"174,174**",11.8,2.7,0.696,0.081
D26 - San Joaquin River @ Potato Point,B9D80461340,2/9/2022 10:15,E0222B0351,3 Feet,,Normal Sample,0,75.7,<0.05,N/A,16.4,25,1.02,0.494,3.9,3.8,0.3,1.47,0.062,18.1,158,7.3,<2.5,0.384,0.059
D26 - San Joaquin River @ Potato Point,B9D80461340,3/11/2022 10:25,E0322B0508,3 Feet,,Normal Sample,0,74.4,<0.05,N/A,17.2,23,3.96,0.365,"3.7,3.7**","3.7,3.7**",0.25,1.19,0.048,14.5,146,4.2,<2.5,0.293,<0.05
D26 - San Joaquin River @ Potato Point,B9D80461340,3/11/2022 10:25,E0322B0511,3 Feet,,"Duplicate, Specific Analyte(s)",E0322B0508,74.1,"<0.05,<0.05**",N/A,17.3,23,3.45,"0.368,0.37**",3.7,3.6,0.29,1.07,0.052,14.5,157,4.8,<2.5,0.307,"<0.05,<0.05**"
D26 - San Joaquin River @ Potato Point,B9D80461340,4/22/2022 7:30,E0422B0715,3 Feet,Used lower grade DI water to rinse filtering equipment,Normal Sample,0,71.1,<0.05,N/A,15,36.7,2.12,0.24,"2.8,2.8**","2.8,2.8**",0.22,1.61,0.069,11.8,171,7.9,<2.5,0.263,0.056
D26 - San Joaquin River @ Potato Point,B9D80461340,4/22/2022 7:30,E0422B0718,3 Feet,Used lower grade DI water to rinse filtering equipment,"Duplicate, Specific Analyte(s)",E0422B0715,72.5,<0.05,N/A,15,36.1,2.22,0.238,2.8,2.8,0.22,1.54,0.067,12,172,7,<2.5,0.255,0.057
D26 - San Joaquin River @ Potato Point,B9D80461340,5/23/2022 9:05,E0522B0951,3 Feet,,Normal Sample,0,66.5,<0.05,N/A,13.5,45,2.86,0.151,3.1,3.1,0.16,1.67,0.05,10.6,175,6.7,<2.5,0.223,0.052
D26 - San Joaquin River @ Potato Point,B9D80461340,6/22/2022 10:05,E0622B1224,3 Feet,,Normal Sample,0,62.7,<0.05,N/A,14.8,100,1.43,0.108,3.1,3.1,0.21,0.89,0.064,10.4,274,"5.8,6.2**","<2.5,<2.5**",0.216,0.064
D26 - San Joaquin River @ Potato Point,B9D80461340,7/20/2022 9:15,E0722B1446,3 Feet,,Normal Sample,0,54.9,<0.05,N/A,12,70.2,2.8,0.067,2.5,2.3,0.17,0.87,0.237,11.2,211,"8.8,8.8**","<2.5,2.6**",0.184,0.052
D26 - San Joaquin River @ Potato Point,B9D80461340,8/17/2022 7:50,E0822B1770,3 Feet,,Normal Sample,0,51.7,<0.05,N/A,11.3,79,2.24,0.068,2.1,2.1,0.12,1.44,0.055,11.4,218,9.4,<2.5,0.182,<0.05
D26 - San Joaquin River @ Potato Point,B9D80461340,9/15/2022 8:15,E0922B2055,3 Feet,,Normal Sample,0,53.5,<0.05,N/A,12.9,104,1.82,0.081,2.5,2.3,<0.1,1.1,0.064,13.4,272,"8.8,9.5**","<2.5,<2.5**",0.113,0.054
D26 - San Joaquin River @ Potato Point,B9D80461340,9/15/2022 8:15,E0922B2058,3 Feet,,"Duplicate, Specific Analyte(s)",E0922B2055,53.5,<0.05,N/A,13.3,101,1.8,0.08,2.1,2,<0.1,1.12,0.062,13.5,274,8.4,<2.5,0.119,0.056
D26 - San Joaquin River @ Potato Point,B9D80461340,10/14/2022 8:55,E1022B2307,3 Feet,,Normal Sample,0,57.8,<0.05,N/A,14.4,161,7.95,0.064,2.3,2.4,0.16,2.02,0.055,10.4,366,10.6,<2.5,0.224,<0.05
D26 - San Joaquin River @ Potato Point,B9D80461340,10/14/2022 8:55,E1022B2310,3 Feet,,"Duplicate, Specific Analyte(s)",E1022B2307,57.6,<0.05,N/A,15,163,8.33,0.063,"2.1,2.2**","2.2,2.3**",0.19,2.15,0.057,11,366,12.3,<2.5,0.247,<0.05
D26 - San Joaquin River @ Potato Point,B9D80461340,11/15/2022 12:10,E1122B2520,3 Feet,,Normal Sample,0,60.1,<0.05,N/A,"13.8,13.9**",74.6,1.59,0.208,2.6,2.5,0.13,0.66,0.062,"13.2,13.4**",229,6.3,<2.5,0.198,0.054
D26 - San Joaquin River @ Potato Point,B9D80461340,12/14/2022 10:50,E1222B2768,3 Feet,,Normal Sample,0,62.6,0.05,N/A,"15.4,15.5**",76.2,0.91,0.395,3.3,3.2,0.17,0.95,0.067,"15.2,15.3**",237,7.2,<2.5,0.298,0.058
D28A - Old River @ Rancho Del Rio,B9D75821344,1/6/2022 11:25,E0122B0016,3 Feet,,Normal Sample,0,71.9,0.084,N/A,19.8,68.2,<0.5,1.2,6.2,6.2,0.53,1.54,0.105,17.6,263,3.8,<2.5,0.787,0.094
D28A - Old River @ Rancho Del Rio,B9D75821344,1/6/2022 11:25,E0122B0017,3 Feet,,"Duplicate, Specific Analyte(s)",E0122B0016,71.5,0.087,N/A,20,68.5,0.72,1.2,6.2,6.1,0.52,0.84,0.099,17.5,262,3.6,<2.5,0.722,0.094
D28A - Old River @ Rancho Del Rio,B9D75821344,2/8/2022 13:05,E0222B0317,3 Feet,,Normal Sample,0,74.4,<0.05,N/A,"18.3,18.3**",36,<0.5,0.683,5.4,5.4,0.35,2.82,0.223,"18.9,19.3**",187,"<2.5,<2.5**","<2.5,<2.5**",0.421,0.054
D28A - Old River @ Rancho Del Rio,B9D75821344,3/10/2022 13:00,E0322B0474,3 Feet,,Normal Sample,0,80.3,<0.05,N/A,19.1,37.5,2.32,0.387,4.8,4.8,0.39,1.21,0.051,13.7,190,"3.1,3.1**","<2.5,<2.5**",0.439,<0.05
D28A - Old River @ Rancho Del Rio,B9D75821344,4/21/2022 11:35,E0422B0681,3 Feet,,Normal Sample,0,75,<0.05,N/A,15.6,31,1.34,0.221,3.5,3.5,0.24,1.34,0.064,8.86,166,4.8,<2.5,0.307,0.056
D28A - Old River @ Rancho Del Rio,B9D75821344,5/20/2022 11:35,E0522B0941,3 Feet,,Normal Sample,0,71.1,"<0.05,<0.05**",N/A,14.8,37,1.55,"0.12,0.12**",3.7,3.7,0.18,1.52,0.058,8.94,167,5.2,<2.5,0.244,"0.058,0.061**"
D28A - Old River @ Rancho Del Rio,B9D75821344,6/21/2022 14:45,E0622B1202,3 Feet,,Normal Sample,0,68.6,<0.05,N/A,"14.6,15.7**",87.2,2.48,0.074,3.6,3.7,0.21,0.74,0.083,"8.55,9.02**",257,<2.5,<2.5,0.269,0.08
D28A - Old River @ Rancho Del Rio,B9D75821344,6/21/2022 14:45,E0622B1203,3 Feet,,"Duplicate, Specific Analyte(s)",E0622B1202,68.5,<0.05,N/A,15.8,87,2.61,0.076,3.8,3.9,0.22,0.67,0.084,9.28,258,<2.5,<2.5,0.268,0.079
D28A - Old River @ Rancho Del Rio,B9D75821344,7/19/2022 11:50,E0722B1413,3 Feet,,Normal Sample,0,61.5,<0.05,N/A,"14.3,15.1**",109,8.02,<0.05,3.2,3.1,0.14,1.19,0.083,"9.92,9.96**",289,6.6,<2.5,0.293,0.068
D28A - Old River @ Rancho Del Rio,B9D75821344,8/16/2022 11:30,E0822B1737,3 Feet,,Normal Sample,0,54.1,<0.05,N/A,"12,12.1**",80,3.9,0.051,2.6,2.5,0.16,1.45,0.07,"10.9,11.2**",234,"5.1,5.6**","<2.5,<2.5**",0.285,0.06
D28A - Old River @ Rancho Del Rio,B9D75821344,9/14/2022 11:30,E0922B2034,3 Feet,,Normal Sample,0,54.2,"<0.05,<0.05**",N/A,13,94,1.2,"<0.05,<0.05**",2.6,2.5,<0.1,0.6,0.069,11.2,256,"3.1,3.3**","<2.5,<2.5**",0.163,"0.066,0.067**"
D28A - Old River @ Rancho Del Rio,B9D75821344,9/14/2022 11:30,E0922B2035,3 Feet,,"Duplicate, Specific Analyte(s)",E0922B2034,54.6,<0.05,N/A,13.4,94.1,1.23,<0.05,2.8,2.8,<0.1,0.59,0.07,12,"254,258**",2.9,<2.5,0.174,0.069
D28A - Old River @ Rancho Del Rio,B9D75821344,10/13/2022 13:35,E1022B2289,3 Feet,,Normal Sample,0,58,<0.05,N/A,14.3,134,2,<0.05,2.7,2.6,0.16,0.57,0.051,9.86,336,<2.5,<2.5,0.169,0.05
D28A - Old River @ Rancho Del Rio,B9D75821344,11/14/2022 14:30,E1122B2487,3 Feet,,Normal Sample,0,63.2,"<0.05,<0.05**",N/A,16.4,144,1.96,"0.082,0.084**",3,2.9,0.16,<0.5,0.052,9.03,358,<2.5,<2.5,0.203,"<0.05,<0.05**"
D28A - Old River @ Rancho Del Rio,B9D75821344,11/14/2022 14:30,E1122B2488,3 Feet,,"Duplicate, Specific Analyte(s)",E1122B2487,63.2,<0.05,N/A,16.7,"148,148**",1.71,0.081,3.1,3,0.18,<0.5,0.052,9.1,361,<2.5,<2.5,0.201,<0.05
D28A - Old River @ Rancho Del Rio,B9D75821344,12/13/2022 12:20,E1222B2735,3 Feet,,Normal Sample,0,64.1,0.06,N/A,18.5,183,0.95,0.243,3.6,3.4,0.19,0.61,0.049,10.9,446,3.4,<2.5,0.281,<0.05
D28A - Old River @ Rancho Del Rio,B9D75821344,12/13/2022 12:20,E1222B2736,3 Feet,,"Duplicate, Specific Analyte(s)",E1222B2735,64.2,0.056,N/A,18.8,181,0.96,0.243,3.3,3.5,0.2,0.55,0.052,10.9,440,3.3,<2.5,0.282,<0.05
D4 - Sacramento River above Point Sacramento,B9D80381492,1/10/2022 10:25,E0122B0077,3 Feet,,Normal Sample,0,70.1,0.069,N/A,15,35,0.54,0.669,4.5,4.4,0.7,1.74,0.098,18.9,188,"23.2,23.2**","<2.5,<2.5**",0.74,0.073
D4 - Sacramento River above Point Sacramento,B9D80381492,2/10/2022 11:30,E0222B0378,3 Feet,,Normal Sample,0,80,0.09,N/A,40.4,1310,0.63,0.52,2.5,2.4,0.15,1.53,0.072,18.2,2430,15.9,3.1,0.299,0.074
D4 - Sacramento River above Point Sacramento,B9D80381492,2/10/2022 11:30,E0222B0381,3 Feet,,"Duplicate, Specific Analyte(s)",E0222B0378,80.6,0.095,N/A,"39,39.9**","1350,1350**",0.82,0.506,2.6,2.5,0.18,1.55,0.069,"17.6,17.8**",2490,15.5,2.6,0.301,0.07
D4 - Sacramento River above Point Sacramento,B9D80381492,3/14/2022 12:50,E0322B0535,3 Feet,,Normal Sample,0,78.8,<0.05,N/A,33.3,"825,825**",5.83,0.31,2.5,2.5,0.27,0.52,0.064,15.3,"1660,1670**",15.6,2.6,0.324,0.055
D4 - Sacramento River above Point Sacramento,B9D80381492,4/25/2022 11:10,E0422B0742,3 Feet,Some sample water spilled out of the container analyzed for dissolved calcium and dissolved silica during sample submission.,Normal Sample,0,78.6,0.082,N/A,47.4,1540,1.78,0.276,2.8,2.8,0.23,1.28,0.093,12.2,3040,"24,24**","3.6,4**",0.369,0.075
D4 - Sacramento River above Point Sacramento,B9D80381492,4/25/2022 11:10,E0422B0745,3 Feet,,"Duplicate, Specific Analyte(s)",E0422B0742,79.2,0.083,N/A,48,"1490,1490**",1.95,0.275,3.1,2.9,0.17,1.12,0.088,12.6,2940,21.7,4.5,0.283,0.077
D4 - Sacramento River above Point Sacramento,B9D80381492,5/24/2022 10:55,E0522B0987,3 Feet,,Normal Sample,0,78.7,0.077,N/A,"60.2,60.6**",2180,2.27,0.306,2.6,2.4,0.15,<0.5,0.087,"12.5,12.6**",4320,12.5,<2.5,0.295,0.084
D4 - Sacramento River above Point Sacramento,B9D80381492,5/24/2022 10:55,E0522B0990,3 Feet,,"Duplicate, Specific Analyte(s)",E0522B0987,80,0.071,N/A,60.6,2190,2.22,0.303,"2.6,2.7**","2.5,2.7**",0.14,0.54,0.093,12.3,4280,11.9,<2.5,0.276,0.084
D4 - Sacramento River above Point Sacramento,B9D80381492,6/23/2022 11:45,E0622B1245,3 Feet,,Normal Sample,0,76.4,<0.05,N/A,75.8,3000,2.5,0.233,2.3,2.2,0.17,0.64,0.085,11.8,5320,10.6,<2.5,0.216,0.079
D4 - Sacramento River above Point Sacramento,B9D80381492,7/21/2022 10:30,E0722B1473,3 Feet,,Normal Sample,0,67.7,0.05,N/A,55,2060,2.1,0.1,2.2,2.1,0.15,0.87,0.087,9.95,3960,21,4.3,0.218,0.072
D4 - Sacramento River above Point Sacramento,B9D80381492,7/21/2022 10:30,E0722B1476,3 Feet,,"Duplicate, Specific Analyte(s)",E0722B1473,68.1,<0.05,N/A,55.1,2040,2.21,0.099,2.3,2,0.16,0.91,0.09,10.2,3980,20.3,3.7,0.224,0.077
D4 - Sacramento River above Point Sacramento,B9D80381492,8/18/2022 9:00,E0822B1797,3 Feet,,Normal Sample,0,66.2,0.054,N/A,74.2,3000,1.89,0.163,1.7,1.8,0.12,1.25,0.108,10.2,"5560,5570**",36.9,7.1,0.227,0.08
D4 - Sacramento River above Point Sacramento,B9D80381492,9/30/2022 7:25,E0922B2076,3 Feet,,Normal Sample,0,67.3,<0.05,N/A,86.3,3180,1.38,0.198,2,2.1,0.1,<0.5,0.09,10.4,5980,16.5,4.2,0.182,0.083
D4 - Sacramento River above Point Sacramento,B9D80381492,10/17/2022 11:15,E1022B2319,3 Feet,,Normal Sample,0,68.7,<0.05,N/A,76.6,2970,2.04,0.216,1.9,1.7,0.13,<0.5,0.089,10.5,5920,13.4,3,<0.1,0.081
D4 - Sacramento River above Point Sacramento,B9D80381492,10/17/2022 11:15,E1022B2322,3 Feet,,"Duplicate, Specific Analyte(s)",E1022B2319,69,<0.05,N/A,75.8,2880,2.8,0.211,1.7,1.8,0.14,<0.5,0.09,10.7,5520,12.8,2.5,0.189,0.081
D4 - Sacramento River above Point Sacramento,B9D80381492,11/16/2022 11:15,E1122B2547,3 Feet,,Normal Sample,0,70,0.088,N/A,72.4,2800,1.17,0.232,2,1.9,<0.1,<0.5,0.083,11.2,5140,16,2.8,0.175,0.07
D4 - Sacramento River above Point Sacramento,B9D80381492,12/15/2022 10:05,E1222B2795,3 Feet,,Normal Sample,0,67.9,0.091,N/A,40.5,1270,0.66,0.324,2.4,2.6,0.17,0.75,0.098,15.2,"2470,2480**",31.8,4.4,0.292,0.065
D41 - San Pablo Bay near Pinole Point,E0B80182224,1/13/2022 10:45,E0122B0234,3 Feet,,Normal Sample,0,100,0.103,N/A,242,11900,2.18,0.412,0.8,0.9,0.13,3.4,0.099,7.83,"20800,20800**",13.3,4.5,0.272,0.074
D41 - San Pablo Bay near Pinole Point,E0B80182224,1/13/2022 10:45,E0122B0238,3 Feet,,"Duplicate, Specific Analyte(s)",E0122B0234,101,0.1,N/A,257,12300,0.7,0.389,0.8,0.8,<0.1,5.24,0.093,7.35,22200,16.2,6,0.237,0.073
D41 - San Pablo Bay near Pinole Point,E0B80182224,2/15/2022 12:05,E0222B0442,3 Feet,,Normal Sample,0,109,0.0536,N/A,317,15200,2.56,0.306,0.5,0.5,<0.1,1.1,0.082,4.93,27000,19.1,7.4,0.172,0.068
D41 - San Pablo Bay near Pinole Point,E0B80182224,3/17/2022 12:15,E0322B0649,3 Feet,,Normal Sample,0,109,0.068,N/A,321,14700,2.68,0.252,<0.5,0.5,0.14,0.64,0.087,4.83,26980,18.5,6.8,0.242,0.07
D41 - San Pablo Bay near Pinole Point,E0B80182224,3/17/2022 12:15,E0322B0653,3 Feet,,"Duplicate, Specific Analyte(s)",E0322B0649,109,0.055,N/A,307,"14800,14800**",2.23,0.248,0.5,0.5,0.14,<0.5,0.082,4.53,27020,17.7,7,0.259,0.07
D41 - San Pablo Bay near Pinole Point,E0B80182224,4/28/2022 12:40,E0422B0899,3 Feet,,Normal Sample,0,110,0.08,N/A,310,15200,3.77,0.25,0.8,0.8,0.14,<0.5,0.1,4.54,27400,14.5,5.8,0.294,0.08
D41 - San Pablo Bay near Pinole Point,E0B80182224,5/26/2022 10:35,E0522B1078,3 Feet,,Normal Sample,0,112,0.061,N/A,342,16600,4.18,0.272,1.2,1.6,0.23,1.34,0.107,4.55,28900,22.5,4.2,0.353,0.086
D41 - San Pablo Bay near Pinole Point,E0B80182224,5/26/2022 10:35,E0522B1082,3 Feet,,"Duplicate, Specific Analyte(s)",E0522B1078,112,0.057,N/A,342,16600,4.43,0.273,0.9,1,0.25,1.3,0.11,4.62,28900,19.9,3.1,0.37,0.084
D41 - San Pablo Bay near Pinole Point,E0B80182224,6/28/2022 14:10,E0622B1378,3 Feet,,Normal Sample,0,114,0.058,N/A,333,16500,2.12,0.257,1.2,1.2,0.17,<0.5,0.127,3.84,28700,30.9,6.7,0.286,0.103
D41 - San Pablo Bay near Pinole Point,E0B80182224,7/26/2022 11:40,E0722B1634,3 Feet,,"Duplicate, Specific Analyte(s)",E0722B1630,112,0.084,N/A,323,"14300,14300**",7.98,0.272,1.1,1,0.21,3.56,0.239,5.09,26000,135,21.9,0.456,0.126
D41 - San Pablo Bay near Pinole Point,E0B80182224,7/26/2022 13:10,E0722B1630,3 Feet,,Normal Sample,0,116,0.125,N/A,343,16100,5.74,0.246,1,1,<0.1,1.29,0.152,3.96,29200,"44.4,60.2**",9.8,0.273,0.11
D41 - San Pablo Bay near Pinole Point,E0B80182224,8/23/2022 12:05,E0822B1954,3 Feet,,Normal Sample,0,111,<0.05,N/A,338,16600,56.2,<0.05,1.1,1.5,0.15,<1,0.146,4.36,29100,29.1,11.1,0.51,0.061
D41 - San Pablo Bay near Pinole Point,E0B80182224,9/21/2022 11:45,E0922B2209,3 Feet,,Normal Sample,0,111,<0.05,N/A,345,16400,5.21,0.14,0.9,1.2,0.14,0.53,0.129,4.61,29500,14.2,4.8,0.212,0.105
D41 - San Pablo Bay near Pinole Point,E0B80182224,9/21/2022 11:45,E0922B2213,3 Feet,,"Duplicate, Specific Analyte(s)",E0922B2209,110,<0.05,N/A,363,16400,5.65,0.141,0.9,0.9,0.12,0.57,0.129,4.91,29700,14.3,5.6,0.231,0.106
D41 - San Pablo Bay near Pinole Point,E0B80182224,10/20/2022 10:35,E1022B2416,3 Feet,,Normal Sample,0,111,0.119,N/A,351,16100,3.74,0.188,1.2,1,<0.1,0.63,0.127,4.48,29300,10.9,2.6,0.222,0.106
D41 - San Pablo Bay near Pinole Point,E0B80182224,10/20/2022 10:35,E1022B2420,3 Feet,,"Duplicate, Specific Analyte(s)",E1022B2416,110,0.118,N/A,349,"16700,16700**",4.1,0.191,1,1,<0.1,0.54,0.129,4.38,29200,11.2,2.8,0.234,0.107
D41 - San Pablo Bay near Pinole Point,E0B80182224,11/21/2022 12:05,E1122B2704,3 Feet,,Normal Sample,0,109,0.101,N/A,339,16000,3.22,0.283,1.3,1.2,<0.1,0.79,0.118,3.91,28400,28.4,5.5,0.129,0.097
D41 - San Pablo Bay near Pinole Point,E0B80182224,12/20/2022 11:20,E1222B2952,3 Feet,,Normal Sample,0,108,0.107,N/A,316,19400,2.43,0.252,"1.1,1.1**","1.4,1.4**",<0.1,<0.5,0.104,3.81,27700,"19.6,21.8**","6.2,6.8**",<0.1,0.076
D41A - San Pablo Bay near Mouth of Petaluma River,E0B80512234,1/13/2022 9:10,E0122B0233,3 Feet,,Normal Sample,0,94,0.114,N/A,201,9200,<0.5,0.479,1.1,1.1,0.14,2.81,0.089,9.98,17000,13.2,5,0.331,0.082
D41A - San Pablo Bay near Mouth of Petaluma River,E0B80512234,2/15/2022 10:25,E0222B0441,3 Feet,,Normal Sample,0,104,0.082,N/A,249,12400,3.32,0.406,0.7,0.6,0.2,1.87,0.121,7.21,"22400,22400**",124,40.9,0.373,0.084
D41A - San Pablo Bay near Mouth of Petaluma River,E0B80512234,3/17/2022 10:45,E0322B0648,3 Feet,,Normal Sample,0,104,0.061,N/A,254,11300,2.88,0.283,0.7,0.7,0.13,<0.5,0.097,6.87,21320,25.9,10.3,0.218,0.078
D41A - San Pablo Bay near Mouth of Petaluma River,E0B80512234,4/28/2022 11:15,E0422B0898,3 Feet,,Normal Sample,0,105,<0.05,N/A,256,12400,7.39,0.294,"1.6,1.6**","1.5,1.6**",0.18,0.74,0.121,6.35,22500,46.4,19.2,0.263,0.083
D41A - San Pablo Bay near Mouth of Petaluma River,E0B80512234,5/26/2022 9:15,E0522B1077,3 Feet,,Normal Sample,0,108,<0.05,N/A,289,13400,13.1,0.263,1.7,1.5,0.16,1.34,0.134,5.79,"23800,23900**",37.3,5.3,0.28,0.094
D41A - San Pablo Bay near Mouth of Petaluma River,E0B80512234,6/28/2022 12:35,E0622B1377,3 Feet,,Normal Sample,0,110,<0.05,N/A,309,14800,4.74,0.273,1.5,1.5,0.22,2.25,0.192,4.88,25600,112,18.9,0.387,0.103
D41A - San Pablo Bay near Mouth of Petaluma River,E0B80512234,7/26/2022 11:40,E0722B1629,3 Feet,,Normal Sample,0,111,0.09,N/A,311,14500,7.49,0.27,1.2,1.4,0.26,3.63,0.247,4.64,25600,143,23.1,0.499,0.123
D41A - San Pablo Bay near Mouth of Petaluma River,E0B80512234,8/23/2022 10:35,E0822B1953,3 Feet,,Normal Sample,0,107,<0.05,N/A,294,14500,65.2,<0.05,1.2,1.5,0.25,<2.5,0.162,5.17,26300,44.3,13.5,0.546,0.066
