SampleID,Genus,Units.per.mL,,SampleDate,StationCode,Month,Year,Region,RegionAbbv,Season
C10A.Jul.2022,Plagioselmis,62.58,,7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Summer
C10A.Jul.2022,Sellaphora,31.29,,7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Summer
C10A.Jul.2022,Teleaulax,93.87,,7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Summer
C3A.Jul.2022,Achnanthidium,23,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Chlorella,1334,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Cyanodictyon,46,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Cyclotella,207,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Drepanochloris,92,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Encyonema,23,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Eucapsis,7360,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Lagerheimia,23,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Monoraphidium,115,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Nitzschia,23,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Plagioselmis,46,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Rhoicosphenia,46,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Staurosira,23,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Teleaulax,46,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C9.Jul.2022,Ankistrodesmus,35.94,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Cocconeis,107.82,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Cyclotella,179.7,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Dolichospermum,539.1,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Drepanochloris,575.04,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Encyonema,35.94,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Eucapsis,8589.66,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Lagerheimia,35.94,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Microcystis,3594,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Monoraphidium,143.76,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Nitzschia,71.88,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Plagioselmis,287.52,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Pseudanabaena,467.22,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Skeletonema,179.7,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Trachelomonas,35.94,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
D12.Jul.2022,Bacillaria,53.66,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D12.Jul.2022,Chlorella,53.66,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D12.Jul.2022,Chroococcus,53.66,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D12.Jul.2022,Cocconeis,53.66,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D12.Jul.2022,Cryptomonas,107.32,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D12.Jul.2022,Cylindrotheca,53.66,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D12.Jul.2022,Eucapsis,21142.04,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D12.Jul.2022,Euglena,53.66,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D12.Jul.2022,Microcystis,53.66,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D12.Jul.2022,Nitzschia,53.66,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D12.Jul.2022,Plagioselmis,375.62,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D12.Jul.2022,Sellaphora,53.66,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D12.Jul.2022,Skeletonema,214.64,,7/19/2022,D12,Jul,2022,Confluence,CON,Summer
D19.Jul.2022,Chlorella,111.3,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Cocconeis,18.55,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Cyclotella,111.3,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Dolichospermum,37.1,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Drepanochloris,37.1,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Eucapsis,5713.4,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Merismopedia,18.55,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Microcystis,408.1,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Monoraphidium,18.55,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Nitzschia,37.1,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Ochromonas,74.2,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Plagioselmis,556.5,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Teleaulax,296.8,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D19.Jul.2022,Ulnaria,18.55,,7/19/2022,D19,Jul,2022,Central Delta,CED,Summer
D28A.Jul.2022,Aphanocapsa,41.07,,7/19/2022,D28A,Jul,2022,Central Delta,CED,Summer
D28A.Jul.2022,Chroococcus,41.07,,7/19/2022,D28A,Jul,2022,Central Delta,CED,Summer
D28A.Jul.2022,Cocconeis,123.21,,7/19/2022,D28A,Jul,2022,Central Delta,CED,Summer
D28A.Jul.2022,Cryptomonas,164.28,,7/19/2022,D28A,Jul,2022,Central Delta,CED,Summer
D28A.Jul.2022,Cyclotella,205.35,,7/19/2022,D28A,Jul,2022,Central Delta,CED,Summer
D28A.Jul.2022,Dolichospermum,985.68,,7/19/2022,D28A,Jul,2022,Central Delta,CED,Summer
D28A.Jul.2022,Eucapsis,14703.06,,7/19/2022,D28A,Jul,2022,Central Delta,CED,Summer
D28A.Jul.2022,Microcystis,41.07,,7/19/2022,D28A,Jul,2022,Central Delta,CED,Summer
D28A.Jul.2022,Plagioselmis,246.42,,7/19/2022,D28A,Jul,2022,Central Delta,CED,Summer
EZ2-SJR.Jul.2022,Acanthoceras,121.04,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ2-SJR.Jul.2022,Chlorella,1089.36,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ2-SJR.Jul.2022,Cyclotella,605.2,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ2-SJR.Jul.2022,Eucapsis,19790.04,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ2-SJR.Jul.2022,Microcystis,1997.16,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ2-SJR.Jul.2022,Nitzschia,60.52,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ2-SJR.Jul.2022,Plagioselmis,484.16,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ2-SJR.Jul.2022,Staurosira,60.52,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ2-SJR.Jul.2022,Teleaulax,242.08,,7/19/2022,EZ2-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ6-SJR.Jul.2022,Cyclotella,95.83,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ6-SJR.Jul.2022,Entomoneis,95.83,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ6-SJR.Jul.2022,Eucapsis,38236.17,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ6-SJR.Jul.2022,Gyrosigma,191.66,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ6-SJR.Jul.2022,Monoraphidium,95.83,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ6-SJR.Jul.2022,Nitzschia,287.49,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Summer
EZ6-SJR.Jul.2022,Plagioselmis,287.49,,7/19/2022,EZ6-SJR,Jul,2022,Entrapment Zone,EZ,Summer
D16.Jul.2022,Aulacoseira,38.33,,7/20/2022,D16,Jul,2022,Central Delta,CED,Summer
D16.Jul.2022,Cocconeis,38.33,,7/20/2022,D16,Jul,2022,Central Delta,CED,Summer
D16.Jul.2022,Cryptomonas,38.33,,7/20/2022,D16,Jul,2022,Central Delta,CED,Summer
D16.Jul.2022,Cyclotella,268.31,,7/20/2022,D16,Jul,2022,Central Delta,CED,Summer
D16.Jul.2022,Eucapsis,14412.08,,7/20/2022,D16,Jul,2022,Central Delta,CED,Summer
D16.Jul.2022,Microcystis,766.6,,7/20/2022,D16,Jul,2022,Central Delta,CED,Summer
D16.Jul.2022,Nitzschia,76.66,,7/20/2022,D16,Jul,2022,Central Delta,CED,Summer
D16.Jul.2022,Plagioselmis,114.99,,7/20/2022,D16,Jul,2022,Central Delta,CED,Summer
D26.Jul.2022,Cocconeis,25.55,,7/20/2022,D26,Jul,2022,Central Delta,CED,Summer
D26.Jul.2022,Cyclotella,229.95,,7/20/2022,D26,Jul,2022,Central Delta,CED,Summer
D26.Jul.2022,Dolichospermum,408.8,,7/20/2022,D26,Jul,2022,Central Delta,CED,Summer
D26.Jul.2022,Encyonema,25.55,,7/20/2022,D26,Jul,2022,Central Delta,CED,Summer
D26.Jul.2022,Eucapsis,7179.55,,7/20/2022,D26,Jul,2022,Central Delta,CED,Summer
D26.Jul.2022,Microcystis,894.25,,7/20/2022,D26,Jul,2022,Central Delta,CED,Summer
D26.Jul.2022,Monoraphidium,76.65,,7/20/2022,D26,Jul,2022,Central Delta,CED,Summer
D26.Jul.2022,Plagioselmis,996.45,,7/20/2022,D26,Jul,2022,Central Delta,CED,Summer
D26.Jul.2022,Teleaulax,536.55,,7/20/2022,D26,Jul,2022,Central Delta,CED,Summer
MD10A.Jul.2022,Aphanizomenon,46,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID,Summer
MD10A.Jul.2022,Chlamydomonas,460,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID,Summer
MD10A.Jul.2022,Chlorella,1426,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID,Summer
MD10A.Jul.2022,Cocconeis,138,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID,Summer
MD10A.Jul.2022,Cyclotella,920,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID,Summer
MD10A.Jul.2022,Drepanochloris,2852,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID,Summer
MD10A.Jul.2022,Eucapsis,11086,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID,Summer
MD10A.Jul.2022,Lagerheimia,184,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID,Summer
MD10A.Jul.2022,Microcystis,46,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID,Summer
MD10A.Jul.2022,Monoraphidium,184,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID,Summer
MD10A.Jul.2022,Ochromonas,92,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID,Summer
MD10A.Jul.2022,Plagioselmis,1380,,7/20/2022,MD10A,Jul,2022,Southern Interior Delta,SID,Summer
P8.Jul.2022,Aphanizomenon,65.71,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID,Summer
P8.Jul.2022,Chlorella,1511.33,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID,Summer
P8.Jul.2022,Cocconeis,65.71,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID,Summer
P8.Jul.2022,Cyclotella,1248.49,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID,Summer
P8.Jul.2022,Eucapsis,17084.6,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID,Summer
P8.Jul.2022,Lagerheimia,131.42,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID,Summer
P8.Jul.2022,Microcystis,3416.92,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID,Summer
P8.Jul.2022,Monoraphidium,722.81,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID,Summer
P8.Jul.2022,Plagioselmis,2562.69,,7/20/2022,P8,Jul,2022,Southern Interior Delta,SID,Summer
D4.Jul.2022,Cyclotella,235.86,,7/21/2022,D4,Jul,2022,Confluence,CON,Summer
D4.Jul.2022,Diatoma,39.31,,7/21/2022,D4,Jul,2022,Confluence,CON,Summer
D4.Jul.2022,Eucapsis,14741.25,,7/21/2022,D4,Jul,2022,Confluence,CON,Summer
D4.Jul.2022,Gyrosigma,117.93,,7/21/2022,D4,Jul,2022,Confluence,CON,Summer
D4.Jul.2022,Nitzschia,78.62,,7/21/2022,D4,Jul,2022,Confluence,CON,Summer
D4.Jul.2022,Plagioselmis,314.48,,7/21/2022,D4,Jul,2022,Confluence,CON,Summer
D4.Jul.2022,Teleaulax,432.41,,7/21/2022,D4,Jul,2022,Confluence,CON,Summer
EZ2.Jul.2022,Aulacoseira,180.38,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ,Summer
EZ2.Jul.2022,Chlorella,1262.66,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ,Summer
EZ2.Jul.2022,Cyclotella,360.76,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ,Summer
EZ2.Jul.2022,Drepanochloris,90.19,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ,Summer
EZ2.Jul.2022,Eucapsis,34091.82,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ,Summer
EZ2.Jul.2022,Nitzschia,180.38,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ,Summer
EZ2.Jul.2022,Plagioselmis,360.76,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ,Summer
EZ2.Jul.2022,Staurosira,90.19,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ,Summer
EZ2.Jul.2022,Tryblionella,180.38,,7/21/2022,EZ2,Jul,2022,Entrapment Zone,EZ,Summer
EZ6.Jul.2022,Cryptomonas,135.29,,7/21/2022,EZ6,Jul,2022,Entrapment Zone,EZ,Summer
EZ6.Jul.2022,Cyclotella,135.29,,7/21/2022,EZ6,Jul,2022,Entrapment Zone,EZ,Summer
EZ6.Jul.2022,Eucapsis,55874.77,,7/21/2022,EZ6,Jul,2022,Entrapment Zone,EZ,Summer
EZ6.Jul.2022,Planktolyngbya,135.29,,7/21/2022,EZ6,Jul,2022,Entrapment Zone,EZ,Summer
EZ6.Jul.2022,Synedra,135.29,,7/21/2022,EZ6,Jul,2022,Entrapment Zone,EZ,Summer
NZ068.Jul.2022,Chroococcus,38.65,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID,Summer
NZ068.Jul.2022,Cryptomonas,115.95,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID,Summer
NZ068.Jul.2022,Cyclotella,463.8,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID,Summer
NZ068.Jul.2022,Entomoneis,38.65,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID,Summer
NZ068.Jul.2022,Eucapsis,14145.9,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID,Summer
NZ068.Jul.2022,Fragilaria,38.65,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID,Summer
NZ068.Jul.2022,Merismopedia,38.65,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID,Summer
NZ068.Jul.2022,Microcystis,193.25,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID,Summer
NZ068.Jul.2022,Nitzschia,154.6,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID,Summer
NZ068.Jul.2022,Plagioselmis,270.55,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID,Summer
NZ068.Jul.2022,Skeletonema,38.65,,7/21/2022,NZ068,Jul,2022,Northern Interior Delta,NID,Summer
D10.Jul.2022,Cryptomonas,270.58,,7/22/2022,D10,Jul,2022,Confluence,CON,Summer
D10.Jul.2022,Cyclotella,135.29,,7/22/2022,D10,Jul,2022,Confluence,CON,Summer
D10.Jul.2022,Eucapsis,54657.16,,7/22/2022,D10,Jul,2022,Confluence,CON,Summer
D10.Jul.2022,Plagioselmis,135.29,,7/22/2022,D10,Jul,2022,Confluence,CON,Summer
D6.Jul.2022,Chlorella,1050,,7/22/2022,D6,Jul,2022,San Pablo Bay,SPB,Summer
D6.Jul.2022,Cyclotella,500,,7/22/2022,D6,Jul,2022,San Pablo Bay,SPB,Summer
D6.Jul.2022,Eucapsis,18650,,7/22/2022,D6,Jul,2022,San Pablo Bay,SPB,Summer
D6.Jul.2022,Nitzschia,50,,7/22/2022,D6,Jul,2022,San Pablo Bay,SPB,Summer
D6.Jul.2022,Plagioselmis,150,,7/22/2022,D6,Jul,2022,San Pablo Bay,SPB,Summer
D6.Jul.2022,Teleaulax,50,,7/22/2022,D6,Jul,2022,San Pablo Bay,SPB,Summer
D8.Jul.2022,Chlamydomonas,112.19,,7/22/2022,D8,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
D8.Jul.2022,Chlorella,112.19,,7/22/2022,D8,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
D8.Jul.2022,Cyclotella,224.38,,7/22/2022,D8,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
D8.Jul.2022,Drepanochloris,112.19,,7/22/2022,D8,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
D8.Jul.2022,Eucapsis,44539.43,,7/22/2022,D8,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
D8.Jul.2022,Teleaulax,336.57,,7/22/2022,D8,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
D22.Jul.2022,Cocconeis,90.19,,7/24/2022,D22,Jul,2022,Confluence,CON,Summer
D22.Jul.2022,Cyclotella,360.76,,7/24/2022,D22,Jul,2022,Confluence,CON,Summer
D22.Jul.2022,Eucapsis,35625.05,,7/24/2022,D22,Jul,2022,Confluence,CON,Summer
D22.Jul.2022,Microcystis,180.38,,7/24/2022,D22,Jul,2022,Confluence,CON,Summer
D22.Jul.2022,Plagioselmis,360.76,,7/24/2022,D22,Jul,2022,Confluence,CON,Summer
D22.Jul.2022,Skeletonema,90.19,,7/24/2022,D22,Jul,2022,Confluence,CON,Summer
D7.Jul.2022,Cyclotella,71.87,,7/25/2022,D7,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
D7.Jul.2022,Entomoneis,71.87,,7/25/2022,D7,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
D7.Jul.2022,Eucapsis,29610.44,,7/25/2022,D7,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
D7.Jul.2022,Nitzschia,71.87,,7/25/2022,D7,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZ032.Jul.2022,Cyclotella,484.16,,7/25/2022,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZ032.Jul.2022,Eucapsis,48658.08,,7/25/2022,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZ032.Jul.2022,Navicula,121.04,,7/25/2022,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZ032.Jul.2022,Plagioselmis,363.12,,7/25/2022,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZ032.Jul.2022,Planktolyngbya,121.04,,7/25/2022,NZ032,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jul.2022,Chlamydomonas,67.64,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jul.2022,Cryptomonas,135.28,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jul.2022,Cyclotella,135.28,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jul.2022,Eucapsis,27191.28,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jul.2022,Euglena,67.64,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jul.2022,Melosira,135.28,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jul.2022,Navicula,67.64,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jul.2022,Nitzschia,135.28,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jul.2022,Teleaulax,67.64,,7/25/2022,NZS42,Jul,2022,Grizzly and Suisun Bay,GSB,Summer
D41.Jul.2022,Cyclotella,255.54,,7/26/2022,D41,Jul,2022,San Pablo Bay,SPB,Summer
D41.Jul.2022,Eucapsis,33901.64,,7/26/2022,D41,Jul,2022,San Pablo Bay,SPB,Summer
D41.Jul.2022,Navicula,85.18,,7/26/2022,D41,Jul,2022,San Pablo Bay,SPB,Summer
D41.Jul.2022,Thalassiosira,170.36,,7/26/2022,D41,Jul,2022,San Pablo Bay,SPB,Summer
D41A.Jul.2022,Cyclotella,1352.85,,7/26/2022,D41A,Jul,2022,San Pablo Bay,SPB,Summer
D41A.Jul.2022,Eucapsis,108769.14,,7/26/2022,D41A,Jul,2022,San Pablo Bay,SPB,Summer
D41A.Jul.2022,Thalassiosira,270.57,,7/26/2022,D41A,Jul,2022,San Pablo Bay,SPB,Summer
NZ002.Jul.2022,Chlamydomonas,63.88,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB,Summer
NZ002.Jul.2022,Chlorella,1788.64,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB,Summer
NZ002.Jul.2022,Cyclotella,511.04,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB,Summer
NZ002.Jul.2022,Cylindrotheca,63.88,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB,Summer
NZ002.Jul.2022,Eucapsis,23443.96,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB,Summer
NZ002.Jul.2022,Monoraphidium,63.88,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB,Summer
NZ002.Jul.2022,Plagioselmis,127.76,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB,Summer
NZ002.Jul.2022,Teleaulax,383.28,,7/26/2022,NZ002,Jul,2022,San Pablo Bay,SPB,Summer
NZ004.Jul.2022,Cyclotella,319.4,,7/26/2022,NZ004,Jul,2022,San Pablo Bay,SPB,Summer
NZ004.Jul.2022,Eucapsis,25679.76,,7/26/2022,NZ004,Jul,2022,San Pablo Bay,SPB,Summer
NZ325.Jul.2022,Cyclotella,114.99,,7/26/2022,NZ325,Jul,2022,San Pablo Bay,SPB,Summer
NZ325.Jul.2022,Eucapsis,46340.97,,7/26/2022,NZ325,Jul,2022,San Pablo Bay,SPB,Summer
NZ325.Jul.2022,Nitzschia,114.99,,7/26/2022,NZ325,Jul,2022,San Pablo Bay,SPB,Summer
NZ325.Jul.2022,Plagioselmis,114.99,,7/26/2022,NZ325,Jul,2022,San Pablo Bay,SPB,Summer
NZ325.Jul.2022,Thalassiosira,114.99,,7/26/2022,NZ325,Jul,2022,San Pablo Bay,SPB,Summer
C10A.Aug.2022,Chlamydomonas,176.9,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Chlorella,1485.96,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Cyclotella,353.8,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Desmodesmus,106.14,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Encyonema,70.76,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Eucapsis,9729.5,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Fragilaria,35.38,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Komvophoron,35.38,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Microcystis,35.38,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Monoraphidium,70.76,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Navicula,70.76,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Nephroselmis,35.38,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Nitzschia,283.04,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Plagioselmis,35.38,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Pseudanabaena,35.38,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Staurosira,1733.62,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Tetradesmus,35.38,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C10A.Aug.2022,Thalassiosira,35.38,,8/15/2022,C10A,Aug,2022,Southern Interior Delta,SID,Summer
C3A.Aug.2022,Achnanthidium,46.94,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID,Summer
C3A.Aug.2022,Chlamydomonas,23.47,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID,Summer
C3A.Aug.2022,Chlorella,774.51,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID,Summer
C3A.Aug.2022,Chroococcus,46.94,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID,Summer
C3A.Aug.2022,Cyclotella,117.35,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID,Summer
C3A.Aug.2022,Desmodesmus,23.47,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID,Summer
C3A.Aug.2022,Eucapsis,8284.91,,8/15/2022,C3A,Aug,2022,Northern Interior Delta,NID,Summer
