SampleID,AlgalType,BV.um3.per.mL,,SampleDate,StationCode,Month,Year,Region,RegionAbbv,Season
D19.May.2022,Centric Diatom,29049.1815,,5/20/2022,D19,May,2022,Central Delta,CED,Spring
D19.May.2022,Cryptophyte,187344.8583,,5/20/2022,D19,May,2022,Central Delta,CED,Spring
D19.May.2022,Cyanobacterium,6561.2121,,5/20/2022,D19,May,2022,Central Delta,CED,Spring
D19.May.2022,Green Alga,5085.4779,,5/20/2022,D19,May,2022,Central Delta,CED,Spring
D19.May.2022,Pennate Diatom,155804.9646,,5/20/2022,D19,May,2022,Central Delta,CED,Spring
D28A.May.2022,Cryptophyte,206574.246,,5/20/2022,D28A,May,2022,Central Delta,CED,Spring
D28A.May.2022,Cyanobacterium,6070.254,,5/20/2022,D28A,May,2022,Central Delta,CED,Spring
D28A.May.2022,Green Alga,1411.8465,,5/20/2022,D28A,May,2022,Central Delta,CED,Spring
D28A.May.2022,Pennate Diatom,189088.17,,5/20/2022,D28A,May,2022,Central Delta,CED,Spring
EZ2-SJR.May.2022,Centric Diatom,69624.732,,5/20/2022,EZ2-SJR,May,2022,Entrapment Zone,EZ,Spring
EZ2-SJR.May.2022,Cyanobacterium,11678.904,,5/20/2022,EZ2-SJR,May,2022,Entrapment Zone,EZ,Spring
EZ2-SJR.May.2022,Green Alga,1128.993,,5/20/2022,EZ2-SJR,May,2022,Entrapment Zone,EZ,Spring
EZ2-SJR.May.2022,Pennate Diatom,6793.326,,5/20/2022,EZ2-SJR,May,2022,Entrapment Zone,EZ,Spring
EZ6-SJR.May.2022,Centric Diatom,7929.7104,,5/20/2022,EZ6-SJR,May,2022,Entrapment Zone,EZ,Spring
EZ6-SJR.May.2022,Cyanobacterium,16806.9384,,5/20/2022,EZ6-SJR,May,2022,Entrapment Zone,EZ,Spring
D26.May.2022,Centric Diatom,1338989.556,,5/23/2022,D26,May,2022,Central Delta,CED,Spring
D26.May.2022,Cryptophyte,100715.1414,,5/23/2022,D26,May,2022,Central Delta,CED,Spring
D26.May.2022,Cyanobacterium,10238.7096,,5/23/2022,D26,May,2022,Central Delta,CED,Spring
D26.May.2022,Green Alga,13564.2204,,5/23/2022,D26,May,2022,Central Delta,CED,Spring
MD10A.May.2022,Centric Diatom,368635.3253,,5/23/2022,MD10A,May,2022,Southern Interior Delta,SID,Spring
MD10A.May.2022,Cryptophyte,211999.7803,,5/23/2022,MD10A,May,2022,Southern Interior Delta,SID,Spring
MD10A.May.2022,Cyanobacterium,4567.4028,,5/23/2022,MD10A,May,2022,Southern Interior Delta,SID,Spring
MD10A.May.2022,Green Alga,4647.8958,,5/23/2022,MD10A,May,2022,Southern Interior Delta,SID,Spring
MD10A.May.2022,Pennate Diatom,65742.0828,,5/23/2022,MD10A,May,2022,Southern Interior Delta,SID,Spring
P8.May.2022,Centric Diatom,72902.7306,,5/23/2022,P8,May,2022,Southern Interior Delta,SID,Spring
P8.May.2022,Cryptophyte,327754.2264,,5/23/2022,P8,May,2022,Southern Interior Delta,SID,Spring
P8.May.2022,Cyanobacterium,6053.9076,,5/23/2022,P8,May,2022,Southern Interior Delta,SID,Spring
P8.May.2022,Green Alga,8054.1501,,5/23/2022,P8,May,2022,Southern Interior Delta,SID,Spring
D22.May.2022,Centric Diatom,1123108.897,,5/24/2022,D22,May,2022,Confluence,CON,Spring
D22.May.2022,Cryptophyte,124161.8933,,5/24/2022,D22,May,2022,Confluence,CON,Spring
D22.May.2022,Cyanobacterium,12504.6613,,5/24/2022,D22,May,2022,Confluence,CON,Spring
D22.May.2022,Green Alga,1905.9924,,5/24/2022,D22,May,2022,Confluence,CON,Spring
D22.May.2022,Pennate Diatom,261873.4377,,5/24/2022,D22,May,2022,Confluence,CON,Spring
D4.May.2022,Centric Diatom,132057.2994,,5/24/2022,D4,May,2022,Confluence,CON,Spring
D4.May.2022,Cryptophyte,510789.2328,,5/24/2022,D4,May,2022,Confluence,CON,Spring
D4.May.2022,Cyanobacterium,5396.598,,5/24/2022,D4,May,2022,Confluence,CON,Spring
EZ2.May.2022,Centric Diatom,12841.791,,5/24/2022,EZ2,May,2022,Entrapment Zone,EZ,Spring
EZ2.May.2022,Cyanobacterium,12576.288,,5/24/2022,EZ2,May,2022,Entrapment Zone,EZ,Spring
EZ2.May.2022,Green Alga,2257.179,,5/24/2022,EZ2,May,2022,Entrapment Zone,EZ,Spring
EZ2.May.2022,Pennate Diatom,23950.953,,5/24/2022,EZ2,May,2022,Entrapment Zone,EZ,Spring
EZ6.May.2022,Centric Diatom,30595.874,,5/24/2022,EZ6,May,2022,Entrapment Zone,EZ,Spring
EZ6.May.2022,Cryptophyte,89891.7081,,5/24/2022,EZ6,May,2022,Entrapment Zone,EZ,Spring
EZ6.May.2022,Cyanobacterium,13412.142,,5/24/2022,EZ6,May,2022,Entrapment Zone,EZ,Spring
EZ6.May.2022,Green Alga,18800.9162,,5/24/2022,EZ6,May,2022,Entrapment Zone,EZ,Spring
EZ6.May.2022,Pennate Diatom,215326.5124,,5/24/2022,EZ6,May,2022,Entrapment Zone,EZ,Spring
NZ068.May.2022,Centric Diatom,5741533.122,,5/24/2022,NZ068,May,2022,Northern Interior Delta,NID,Spring
NZ068.May.2022,Cryptophyte,20330.4488,,5/24/2022,NZ068,May,2022,Northern Interior Delta,NID,Spring
NZ068.May.2022,Cyanobacterium,17955.3904,,5/24/2022,NZ068,May,2022,Northern Interior Delta,NID,Spring
NZ068.May.2022,Green Alga,3478.9048,,5/24/2022,NZ068,May,2022,Northern Interior Delta,NID,Spring
NZ068.May.2022,Pennate Diatom,158744.994,,5/24/2022,NZ068,May,2022,Northern Interior Delta,NID,Spring
D10.May.2022,Centric Diatom,35930.9253,,5/25/2022,D10,May,2022,Confluence,CON,Spring
D10.May.2022,Cryptophyte,18298.3587,,5/25/2022,D10,May,2022,Confluence,CON,Spring
D10.May.2022,Cyanobacterium,18363.903,,5/25/2022,D10,May,2022,Confluence,CON,Spring
D10.May.2022,Pennate Diatom,2698.8153,,5/25/2022,D10,May,2022,Confluence,CON,Spring
D6.May.2022,Centric Diatom,248034.8724,,5/25/2022,D6,May,2022,San Pablo Bay,SPB,Spring
D6.May.2022,Cryptophyte,35719.6742,,5/25/2022,D6,May,2022,San Pablo Bay,SPB,Spring
D6.May.2022,Cyanobacterium,13730.5224,,5/25/2022,D6,May,2022,San Pablo Bay,SPB,Spring
D6.May.2022,Pennate Diatom,11479.4757,,5/25/2022,D6,May,2022,San Pablo Bay,SPB,Spring
D8.May.2022,Cryptophyte,164505.2,,5/25/2022,D8,May,2022,Grizzly and Suisun Bay,GSB,Spring
D8.May.2022,Cyanobacterium,4421.52,,5/25/2022,D8,May,2022,Grizzly and Suisun Bay,GSB,Spring
D8.May.2022,Green Alga,2344.16,,5/25/2022,D8,May,2022,Grizzly and Suisun Bay,GSB,Spring
D41.May.2022,Centric Diatom,261859.582,,5/26/2022,D41,May,2022,San Pablo Bay,SPB,Spring
D41.May.2022,Cryptophyte,212648.4128,,5/26/2022,D41,May,2022,San Pablo Bay,SPB,Spring
D41.May.2022,Cyanobacterium,7175.7504,,5/26/2022,D41,May,2022,San Pablo Bay,SPB,Spring
D41.May.2022,Dinoflagellate,583718.0532,,5/26/2022,D41,May,2022,San Pablo Bay,SPB,Spring
D41.May.2022,Green Alga,13082.7116,,5/26/2022,D41,May,2022,San Pablo Bay,SPB,Spring
D41A.May.2022,Centric Diatom,913306.7744,,5/26/2022,D41A,May,2022,San Pablo Bay,SPB,Spring
D41A.May.2022,Cryptophyte,57476.0568,,5/26/2022,D41A,May,2022,San Pablo Bay,SPB,Spring
D41A.May.2022,Cyanobacterium,23121.2592,,5/26/2022,D41A,May,2022,San Pablo Bay,SPB,Spring
D41A.May.2022,Green Alga,14107.5116,,5/26/2022,D41A,May,2022,San Pablo Bay,SPB,Spring
D41A.May.2022,Pennate Diatom,1524713.482,,5/26/2022,D41A,May,2022,San Pablo Bay,SPB,Spring
NZ002.May.2022,Centric Diatom,347412.568,,5/26/2022,NZ002,May,2022,San Pablo Bay,SPB,Spring
NZ002.May.2022,Cyanobacterium,9569.7072,,5/26/2022,NZ002,May,2022,San Pablo Bay,SPB,Spring
NZ002.May.2022,Pennate Diatom,91086.0532,,5/26/2022,NZ002,May,2022,San Pablo Bay,SPB,Spring
NZ004.May.2022,Centric Diatom,901420.5819,,5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Spring
NZ004.May.2022,Cryptophyte,5809.8363,,5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Spring
NZ004.May.2022,Cyanobacterium,6059.9298,,5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Spring
NZ004.May.2022,Dinoflagellate,233648.6658,,5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Spring
NZ004.May.2022,Pennate Diatom,58228.7037,,5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Spring
NZ325.May.2022,Centric Diatom,236716.326,,5/26/2022,NZ325,May,2022,San Pablo Bay,SPB,Spring
NZ325.May.2022,Cyanobacterium,14182.5816,,5/26/2022,NZ325,May,2022,San Pablo Bay,SPB,Spring
NZ325.May.2022,Pennate Diatom,37774.2222,,5/26/2022,NZ325,May,2022,San Pablo Bay,SPB,Spring
D7.May.2022,Centric Diatom,7800127.362,,5/27/2022,D7,May,2022,Grizzly and Suisun Bay,GSB,Spring
D7.May.2022,Cyanobacterium,19481.76,,5/27/2022,D7,May,2022,Grizzly and Suisun Bay,GSB,Spring
D7.May.2022,Green Alga,5533.361,,5/27/2022,D7,May,2022,Grizzly and Suisun Bay,GSB,Spring
D7.May.2022,Pennate Diatom,382298.4233,,5/27/2022,D7,May,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.May.2022,Centric Diatom,79007.8572,,5/27/2022,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.May.2022,Cyanobacterium,18306.8856,,5/27/2022,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.May.2022,Green Alga,3573.7269,,5/27/2022,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.May.2022,Pennate Diatom,197382.9291,,5/27/2022,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Spring
NZS42.May.2022,Centric Diatom,295156.128,,5/27/2022,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Spring
NZS42.May.2022,Cyanobacterium,34250.8932,,5/27/2022,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Spring
NZS42.May.2022,Pennate Diatom,585313.0975,,5/27/2022,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Spring
D12.Jun.2022,Centric Diatom,64165.7145,,6/11/2022,D12,Jun,2022,Confluence,CON,Summer
D12.Jun.2022,Cryptophyte,365897.9691,,6/11/2022,D12,Jun,2022,Confluence,CON,Summer
D12.Jun.2022,Cyanobacterium,7333.0485,,6/11/2022,D12,Jun,2022,Confluence,CON,Summer
D12.Jun.2022,Green Alga,434.9313,,6/11/2022,D12,Jun,2022,Confluence,CON,Summer
D12.Jun.2022,Pennate Diatom,31480.5657,,6/11/2022,D12,Jun,2022,Confluence,CON,Summer
C10A.Jun.2022,Centric Diatom,225043.884,,6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Summer
C10A.Jun.2022,Cryptophyte,25556.804,,6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Summer
C10A.Jun.2022,Cyanobacterium,16054.4436,,6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Summer
C10A.Jun.2022,Green Alga,17545.6008,,6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Summer
C10A.Jun.2022,Pennate Diatom,186416.5368,,6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Summer
C3A.Jun.2022,Cryptophyte,16925.7,,6/20/2022,C3A,Jun,2022,Northern Interior Delta,NID,Summer
C3A.Jun.2022,Cyanobacterium,8217.9,,6/20/2022,C3A,Jun,2022,Northern Interior Delta,NID,Summer
C3A.Jun.2022,Green Alga,6276.7,,6/20/2022,C3A,Jun,2022,Northern Interior Delta,NID,Summer
C3A.Jun.2022,Pennate Diatom,596100.775,,6/20/2022,C3A,Jun,2022,Northern Interior Delta,NID,Summer
C9.Jun.2022,Centric Diatom,58065.504,,6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Summer
C9.Jun.2022,Cryptophyte,74021.4693,,6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Summer
C9.Jun.2022,Cyanobacterium,194806.7721,,6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Summer
C9.Jun.2022,Green Alga,9279.7467,,6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Summer
C9.Jun.2022,Pennate Diatom,18762.8541,,6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Summer
D16.Jun.2022,Centric Diatom,91860.5496,,6/21/2022,D16,Jun,2022,Central Delta,CED,Summer
D16.Jun.2022,Cryptophyte,304807.3303,,6/21/2022,D16,Jun,2022,Central Delta,CED,Summer
D16.Jun.2022,Cyanobacterium,4705.7647,,6/21/2022,D16,Jun,2022,Central Delta,CED,Summer
D16.Jun.2022,Green Alga,13122.7724,,6/21/2022,D16,Jun,2022,Central Delta,CED,Summer
D16.Jun.2022,Haptophyte,778.2468,,6/21/2022,D16,Jun,2022,Central Delta,CED,Summer
D16.Jun.2022,Pennate Diatom,14913.54,,6/21/2022,D16,Jun,2022,Central Delta,CED,Summer
D19.Jun.2022,Centric Diatom,32101.9075,,6/21/2022,D19,Jun,2022,Central Delta,CED,Summer
D19.Jun.2022,Chrysophyte,12406.0866,,6/21/2022,D19,Jun,2022,Central Delta,CED,Summer
D19.Jun.2022,Cryptophyte,170214.3972,,6/21/2022,D19,Jun,2022,Central Delta,CED,Summer
D19.Jun.2022,Cyanobacterium,1899.648,,6/21/2022,D19,Jun,2022,Central Delta,CED,Summer
D19.Jun.2022,Green Alga,2681.6038,,6/21/2022,D19,Jun,2022,Central Delta,CED,Summer
D19.Jun.2022,Pennate Diatom,15842.9324,,6/21/2022,D19,Jun,2022,Central Delta,CED,Summer
D28A.Jun.2022,Centric Diatom,80866.6014,,6/21/2022,D28A,Jun,2022,Central Delta,CED,Summer
D28A.Jun.2022,Cryptophyte,579491.8038,,6/21/2022,D28A,Jun,2022,Central Delta,CED,Summer
D28A.Jun.2022,Cyanobacterium,2765.5992,,6/21/2022,D28A,Jun,2022,Central Delta,CED,Summer
D28A.Jun.2022,Green Alga,3916.1031,,6/21/2022,D28A,Jun,2022,Central Delta,CED,Summer
D28A.Jun.2022,Pennate Diatom,26670.6297,,6/21/2022,D28A,Jun,2022,Central Delta,CED,Summer
EZ2-SJR.Jun.2022,Centric Diatom,12897.1185,,6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Summer
EZ2-SJR.Jun.2022,Cryptophyte,126782.9766,,6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Summer
EZ2-SJR.Jun.2022,Cyanobacterium,7636.0032,,6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Summer
EZ2-SJR.Jun.2022,Green Alga,2948.995,,6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Summer
EZ2-SJR.Jun.2022,Pennate Diatom,28173.9948,,6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Summer
EZ6-SJR.Jun.2022,Centric Diatom,23211.5651,,6/21/2022,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Summer
EZ6-SJR.Jun.2022,Cryptophyte,273912.046,,6/21/2022,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Summer
EZ6-SJR.Jun.2022,Cyanobacterium,8456.1804,,6/21/2022,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Summer
EZ6-SJR.Jun.2022,Green Alga,1716.0134,,6/21/2022,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Summer
D26.Jun.2022,Centric Diatom,25591.995,,6/22/2022,D26,Jun,2022,Central Delta,CED,Summer
D26.Jun.2022,Cryptophyte,163652.3405,,6/22/2022,D26,Jun,2022,Central Delta,CED,Summer
D26.Jun.2022,Cyanobacterium,2764.179,,6/22/2022,D26,Jun,2022,Central Delta,CED,Summer
D26.Jun.2022,Green Alga,676.5,,6/22/2022,D26,Jun,2022,Central Delta,CED,Summer
D26.Jun.2022,Pennate Diatom,264749.4025,,6/22/2022,D26,Jun,2022,Central Delta,CED,Summer
MD10A.Jun.2022,Centric Diatom,44413.5098,,6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Summer
MD10A.Jun.2022,Cryptophyte,1596779.046,,6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Summer
MD10A.Jun.2022,Cyanobacterium,11995.6692,,6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Summer
MD10A.Jun.2022,Green Alga,6290.7514,,6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Summer
MD10A.Jun.2022,Pennate Diatom,70970.291,,6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Summer
P8.Jun.2022,Centric Diatom,63881.3668,,6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Summer
P8.Jun.2022,Cryptophyte,214508.67,,6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Summer
P8.Jun.2022,Cyanobacterium,51425.3487,,6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Summer
P8.Jun.2022,Green Alga,56301.2427,,6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Summer
P8.Jun.2022,Pennate Diatom,19326.7354,,6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Summer
D22.Jun.2022,Centric Diatom,130039.536,,6/23/2022,D22,Jun,2022,Confluence,CON,Summer
D22.Jun.2022,Chrysophyte,18688.087,,6/23/2022,D22,Jun,2022,Confluence,CON,Summer
D22.Jun.2022,Cryptophyte,192701.476,,6/23/2022,D22,Jun,2022,Confluence,CON,Summer
D22.Jun.2022,Cyanobacterium,5877.432,,6/23/2022,D22,Jun,2022,Confluence,CON,Summer
D22.Jun.2022,Green Alga,26675.748,,6/23/2022,D22,Jun,2022,Confluence,CON,Summer
D22.Jun.2022,Pennate Diatom,9480.922,,6/23/2022,D22,Jun,2022,Confluence,CON,Summer
D4.Jun.2022,Centric Diatom,180961.5028,,6/23/2022,D4,Jun,2022,Confluence,CON,Summer
D4.Jun.2022,Cryptophyte,58859.38,,6/23/2022,D4,Jun,2022,Confluence,CON,Summer
D4.Jun.2022,Cyanobacterium,12112.596,,6/23/2022,D4,Jun,2022,Confluence,CON,Summer
D4.Jun.2022,Pennate Diatom,585356.1082,,6/23/2022,D4,Jun,2022,Confluence,CON,Summer
EZ2.Jun.2022,Centric Diatom,41263.8504,,6/23/2022,EZ2,Jun,2022,Entrapment Zone,EZ,Summer
EZ2.Jun.2022,Cryptophyte,162740.6964,,6/23/2022,EZ2,Jun,2022,Entrapment Zone,EZ,Summer
EZ2.Jun.2022,Cyanobacterium,5840.154,,6/23/2022,EZ2,Jun,2022,Entrapment Zone,EZ,Summer
EZ2.Jun.2022,Pennate Diatom,16621.4397,,6/23/2022,EZ2,Jun,2022,Entrapment Zone,EZ,Summer
EZ6.Jun.2022,Centric Diatom,43738.1409,,6/23/2022,EZ6,Jun,2022,Entrapment Zone,EZ,Summer
EZ6.Jun.2022,Cryptophyte,359198.9856,,6/23/2022,EZ6,Jun,2022,Entrapment Zone,EZ,Summer
EZ6.Jun.2022,Cyanobacterium,9633.9456,,6/23/2022,EZ6,Jun,2022,Entrapment Zone,EZ,Summer
EZ6.Jun.2022,Green Alga,974.9631,,6/23/2022,EZ6,Jun,2022,Entrapment Zone,EZ,Summer
EZ6.Jun.2022,Pennate Diatom,25777.6341,,6/23/2022,EZ6,Jun,2022,Entrapment Zone,EZ,Summer
NZ068.Jun.2022,Centric Diatom,126766.4255,,6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Summer
NZ068.Jun.2022,Cryptophyte,457909.1296,,6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Summer
NZ068.Jun.2022,Cyanobacterium,6119.3808,,6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Summer
NZ068.Jun.2022,Green Alga,2238.2529,,6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Summer
NZ068.Jun.2022,Pennate Diatom,756460.6985,,6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Summer
D10.Jun.2022,Centric Diatom,26766.25,,6/24/2022,D10,Jun,2022,Confluence,CON,Summer
D10.Jun.2022,Cryptophyte,77443.3,,6/24/2022,D10,Jun,2022,Confluence,CON,Summer
D10.Jun.2022,Cyanobacterium,8176.5,,6/24/2022,D10,Jun,2022,Confluence,CON,Summer
D10.Jun.2022,Pennate Diatom,116443.25,,6/24/2022,D10,Jun,2022,Confluence,CON,Summer
D6.Jun.2022,Centric Diatom,22894.26,,6/24/2022,D6,Jun,2022,San Pablo Bay,SPB,Summer
D6.Jun.2022,Cyanobacterium,15091.3944,,6/24/2022,D6,Jun,2022,San Pablo Bay,SPB,Summer
D6.Jun.2022,Dinoflagellate,103385.8784,,6/24/2022,D6,Jun,2022,San Pablo Bay,SPB,Summer
D6.Jun.2022,Pennate Diatom,52952.6462,,6/24/2022,D6,Jun,2022,San Pablo Bay,SPB,Summer
D8.Jun.2022,Centric Diatom,117117.8925,,6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
D8.Jun.2022,Cryptophyte,422306.7315,,6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
D8.Jun.2022,Cyanobacterium,5519.88,,6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
D8.Jun.2022,Dinoflagellate,122747.121,,6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
D8.Jun.2022,Green Alga,2852.3415,,6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
D8.Jun.2022,Pennate Diatom,4030.965,,6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
D7.Jun.2022,Centric Diatom,152920.3536,,6/27/2022,D7,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
D7.Jun.2022,Cyanobacterium,29014.5492,,6/27/2022,D7,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
NZ032.Jun.2022,Centric Diatom,182751.0849,,6/27/2022,NZ032,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
NZ032.Jun.2022,Cryptophyte,79566.7548,,6/27/2022,NZ032,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
NZ032.Jun.2022,Cyanobacterium,22455.4342,,6/27/2022,NZ032,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jun.2022,Centric Diatom,7964.2074,,6/27/2022,NZS42,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jun.2022,Cryptophyte,19168.0664,,6/27/2022,NZS42,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jun.2022,Cyanobacterium,10763.064,,6/27/2022,NZS42,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
NZS42.Jun.2022,Green Alga,5371.5662,,6/27/2022,NZS42,Jun,2022,Grizzly and Suisun Bay,GSB,Summer
D41.Jun.2022,Centric Diatom,143096.3104,,6/28/2022,D41,Jun,2022,San Pablo Bay,SPB,Summer
D41.Jun.2022,Cryptophyte,50826.122,,6/28/2022,D41,Jun,2022,San Pablo Bay,SPB,Summer
D41.Jun.2022,Cyanobacterium,9833.6872,,6/28/2022,D41,Jun,2022,San Pablo Bay,SPB,Summer
D41.Jun.2022,Dinoflagellate,81841.7784,,6/28/2022,D41,Jun,2022,San Pablo Bay,SPB,Summer
D41.Jun.2022,Pennate Diatom,20068.5408,,6/28/2022,D41,Jun,2022,San Pablo Bay,SPB,Summer
D41A.Jun.2022,Centric Diatom,2731773.708,,6/28/2022,D41A,Jun,2022,San Pablo Bay,SPB,Summer
D41A.Jun.2022,Cryptophyte,123676.2492,,6/28/2022,D41A,Jun,2022,San Pablo Bay,SPB,Summer
D41A.Jun.2022,Cyanobacterium,36337.788,,6/28/2022,D41A,Jun,2022,San Pablo Bay,SPB,Summer
D41A.Jun.2022,Pennate Diatom,26946.693,,6/28/2022,D41A,Jun,2022,San Pablo Bay,SPB,Summer
NZ002.Jun.2022,Centric Diatom,91119.1548,,6/28/2022,NZ002,Jun,2022,San Pablo Bay,SPB,Summer
NZ002.Jun.2022,Cryptophyte,183999.8086,,6/28/2022,NZ002,Jun,2022,San Pablo Bay,SPB,Summer
NZ002.Jun.2022,Cyanobacterium,7263.4392,,6/28/2022,NZ002,Jun,2022,San Pablo Bay,SPB,Summer
NZ002.Jun.2022,Green Alga,38031.652,,6/28/2022,NZ002,Jun,2022,San Pablo Bay,SPB,Summer
NZ002.Jun.2022,Pennate Diatom,9733.7194,,6/28/2022,NZ002,Jun,2022,San Pablo Bay,SPB,Summer
NZ004.Jun.2022,Centric Diatom,69135.5952,,6/28/2022,NZ004,Jun,2022,San Pablo Bay,SPB,Summer
NZ004.Jun.2022,Cryptophyte,41360.228,,6/28/2022,NZ004,Jun,2022,San Pablo Bay,SPB,Summer
NZ004.Jun.2022,Cyanobacterium,15140.0448,,6/28/2022,NZ004,Jun,2022,San Pablo Bay,SPB,Summer
NZ004.Jun.2022,Green Alga,4340.2776,,6/28/2022,NZ004,Jun,2022,San Pablo Bay,SPB,Summer
NZ325.Jun.2022,Centric Diatom,54218.7736,,6/28/2022,NZ325,Jun,2022,San Pablo Bay,SPB,Summer
NZ325.Jun.2022,Cryptophyte,441960.689,,6/28/2022,NZ325,Jun,2022,San Pablo Bay,SPB,Summer
NZ325.Jun.2022,Cyanobacterium,14035.1086,,6/28/2022,NZ325,Jun,2022,San Pablo Bay,SPB,Summer
NZ325.Jun.2022,Pennate Diatom,41320.818,,6/28/2022,NZ325,Jun,2022,San Pablo Bay,SPB,Summer
C10A.Jul.2022,Centric Diatom,150658.8468,,7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Summer
C10A.Jul.2022,Chrysophyte,2800.1421,,7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Summer
C10A.Jul.2022,Cryptophyte,21140.4627,,7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Summer
C10A.Jul.2022,Cyanobacterium,4376.5323,,7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Summer
C10A.Jul.2022,Green Alga,50957.3295,,7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Summer
C10A.Jul.2022,Pennate Diatom,200681.2311,,7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Summer
C3A.Jul.2022,Centric Diatom,29035.89,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Cryptophyte,14124.76,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Cyanobacterium,2841.88,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Green Alga,10088.72,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C3A.Jul.2022,Pennate Diatom,46765.21,,7/18/2022,C3A,Jul,2022,Northern Interior Delta,NID,Summer
C9.Jul.2022,Centric Diatom,41764.077,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Cryptophyte,58291.8048,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
C9.Jul.2022,Cyanobacterium,457461.5712,,7/18/2022,C9,Jul,2022,Southern Interior Delta,SID,Summer
