MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,9/14/2022,11:30,E0922B2034,D28A,3,61,7,11.48%,0.0683,314.159,1.2294,18,36.51,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,24,24,2.6,,,i,BSA.09-20,AB,Low sediment.,sphere,4.85,,,,,,,,,
Phyto,9/14/2022,11:30,E0922B2034,D28A,3,61,7,11.48%,0.0683,314.159,1.2294,18,36.51,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,6,6,11.1,,,i,BSA.09-20,AB,Low sediment.,cone + half sphere,298.61,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2022,11:30,E0922B2034,D28A,3,61,7,11.48%,0.0683,314.159,1.2294,18,36.51,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,23,23,5.6,,,i,BSA.09-20,AB,Low sediment.,cone + half sphere,58.56,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2022,11:30,E0922B2034,D28A,3,61,7,11.48%,0.0683,314.159,1.2294,18,36.51,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,342,684,0.8,0.8,0.8,c,BSA.09-20,AB,Low sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/14/2022,11:30,E0922B2034,D28A,3,61,7,11.48%,0.0683,314.159,1.2294,18,36.51,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,8,8,5.6,,,i,BSA.09-20,AB,Low sediment.,sphere,77.95,,,,,,,,,
Phyto,9/15/2022,7:15,E0922B2054,D16,3,63,3,4.76%,0.0683,314.159,1.366,20,76.66,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,7.9,,,i,BSA.09-21,AB,,cylinder,184.16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/15/2022,7:15,E0922B2054,D16,3,63,3,4.76%,0.0683,314.159,1.366,20,76.66,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,3,3,14.8,,,i,BSA.09-21,AB,,prism on parallelogram,34.56,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/15/2022,7:15,E0922B2054,D16,3,63,3,4.76%,0.0683,314.159,1.366,20,76.66,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,10,10,3.1,,,i,BSA.09-21,AB,,sphere,6.37,,,,,,,,,
Phyto,9/15/2022,7:15,E0922B2054,D16,3,63,3,4.76%,0.0683,314.159,1.366,20,76.66,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,6.5,,,i,BSA.09-21,AB,,cone + half sphere,112.82,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/15/2022,7:15,E0922B2054,D16,3,63,3,4.76%,0.0683,314.159,1.366,20,76.66,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,1,2,3.7,,,c,BSA.09-21,AB,,sphere,26.52,,,,,,,,,
Phyto,9/15/2022,7:15,E0922B2054,D16,3,63,3,4.76%,0.0683,314.159,1.366,20,76.66,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,391,782,0.8,0.8,0.8,c,BSA.09-21,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/15/2022,7:15,E0922B2054,D16,3,63,3,4.76%,0.0683,314.159,1.366,20,76.66,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,8,8,6.4,,,i,BSA.09-21,AB,,sphere,96.97,,,,,,,,,
Phyto,9/20/2022,13:55,E0922B2168,NZ032,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,147,cf. Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,14.8,,,i,BSA.09-22,CB,,elliptic prism,189.24,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/20/2022,13:55,E0922B2168,NZ032,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.09-22,CB,,cylinder,68.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/20/2022,13:55,E0922B2168,NZ032,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,921,Staurosira sp.,Diatom,Staurosira,sp.,,1,1,18.5,,,i,BSA.09-22,CB,,elliptic prism,188.16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/20/2022,13:55,E0922B2168,NZ032,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,,,i,BSA.09-22,CB,,prolate spheroid,372.74,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/20/2022,13:55,E0922B2168,NZ032,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,407,814,0.8,0.8,0.8,c,BSA.09-22,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/14/2022,10:30,E0922B2033,D19,3,59,6,10.17%,0.0683,314.159,1.1611,17,45.1,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,9.3,,,i,BSA.09-23,CB,,elliptic prism,94.59,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2022,10:30,E0922B2033,D19,3,59,6,10.17%,0.0683,314.159,1.1611,17,45.1,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,16.7,,,i,BSA.09-23,CB,,cylinder,1134.41,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2022,10:30,E0922B2033,D19,3,59,6,10.17%,0.0683,314.159,1.1611,17,45.1,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.09-23,CB,,cylinder,68.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2022,10:30,E0922B2033,D19,3,59,6,10.17%,0.0683,314.159,1.1611,17,45.1,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,18.5,,,i,BSA.09-23,CB,,cylinder,2472.98,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2022,10:30,E0922B2033,D19,3,59,6,10.17%,0.0683,314.159,1.1611,17,45.1,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,18.5,,,i,BSA.09-23,CB,,prism on parallelogram,284.9,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2022,10:30,E0922B2033,D19,3,59,6,10.17%,0.0683,314.159,1.1611,17,45.1,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,5,5,27.8,,,i,BSA.09-23,CB,,prolate spheroid,911.06,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2022,10:30,E0922B2033,D19,3,59,6,10.17%,0.0683,314.159,1.1611,17,45.1,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.09-23,CB,,cone + half sphere,62.4,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2022,10:30,E0922B2033,D19,3,59,6,10.17%,0.0683,314.159,1.1611,17,45.1,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,393,786,0.8,0.8,0.8,c,BSA.09-23,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/14/2022,10:30,E0922B2033,D19,3,59,6,10.17%,0.0683,314.159,1.1611,17,45.1,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,1,1,5.6,,,i,BSA.09-23,CB,,sphere,91.95,,,,,,,,,
Phyto,9/15/2022,8:15,E0922B2055,D26,3,64,3,4.69%,0.0683,314.159,1.2977,19,80.7,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,18.5,,,i,BSA.09-24,CB,,cylinder,1047.05,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/15/2022,8:15,E0922B2055,D26,3,64,3,4.69%,0.0683,314.159,1.2977,19,80.7,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,18.5,,,i,BSA.09-24,CB,,elliptic prism,227.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/15/2022,8:15,E0922B2055,D26,3,64,3,4.69%,0.0683,314.159,1.2977,19,80.7,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.09-24,CB,,cone + half sphere,223.52,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/15/2022,8:15,E0922B2055,D26,3,64,3,4.69%,0.0683,314.159,1.2977,19,80.7,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,411,822,0.8,0.8,0.8,c,BSA.09-24,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/13/2022,10:00,E0922B2028,C9,3,61,5,8.20%,0.0683,314.159,1.1611,17,54.11,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,7.4,,,i,BSA.09-25,CB,,elliptic prism,75.26,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,10:00,E0922B2028,C9,3,61,5,8.20%,0.0683,314.159,1.1611,17,54.11,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,3,3,18.5,,,i,BSA.09-25,CB,,elliptic prism,415.52,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,10:00,E0922B2028,C9,3,61,5,8.20%,0.0683,314.159,1.1611,17,54.11,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,7.4,,,i,BSA.09-25,CB,,cylinder,82.02,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,10:00,E0922B2028,C9,3,61,5,8.20%,0.0683,314.159,1.1611,17,54.11,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,13,,,i,BSA.09-25,CB,,prism on parallelogram,26,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,10:00,E0922B2028,C9,3,61,5,8.20%,0.0683,314.159,1.1611,17,54.11,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.09-25,CB,,cone + half sphere,76.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,10:00,E0922B2028,C9,3,61,5,8.20%,0.0683,314.159,1.1611,17,54.11,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,396,792,0.8,0.8,0.8,c,BSA.09-25,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/14/2022,8:30,E0922B2032,D12,3,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,5.8,,,i,BSA.09-26,AB,Moderate sediment and detritus.,cylinder,78.4,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2022,8:30,E0922B2032,D12,3,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.5,,,i,BSA.09-26,AB,Moderate sediment and detritus.,sphere,4.85,,,,,,,,,
Phyto,9/14/2022,8:30,E0922B2032,D12,3,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,14.8,,,i,BSA.09-26,AB,Moderate sediment and detritus.,prolate spheroid,401.72,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2022,8:30,E0922B2032,D12,3,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,13,,,i,BSA.09-26,AB,Moderate sediment and detritus.,cone + half sphere,482.02,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/14/2022,8:30,E0922B2032,D12,3,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,806,0.8,0.8,0.8,c,BSA.09-26,AB,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/14/2022,8:30,E0922B2032,D12,3,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,9,3.9,,,f,BSA.09-26,AB,Moderate sediment and detritus.,cylinder,7.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,25.9,,,i,BSA.09-27,AB,,elliptic prism,460.31,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,9,,,i,BSA.09-27,AB,,cylinder,175.07,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,310,Encyonema sp.,Diatom,Encyonema,sp.,,2,2,14.5,,,i,BSA.09-27,AB,,cymbelloid,108.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,397,Fragilaria sp.,Diatom,Fragilaria,sp.,,2,2,66.7,,,i,BSA.09-27,AB,,elliptic prism,831.81,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,632,Navicula spp.,Diatom,Navicula,spp.,,5,5,25.9,,,i,BSA.09-27,AB,,elliptic prism,414.24,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,35.2,,,i,BSA.09-27,AB,,prism on parallelogram,88,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,33.3,,,i,BSA.09-27,AB,,prism on parallelogram,233.1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,923,Staurosira cf. venter,Diatom,Staurosira,venter,,4,4,11,,,i,BSA.09-27,AB,,elliptic prism,83.97,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1005,Ulnaria sp.,Diatom,Ulnaria,sp.,,1,1,242.6,,,i,BSA.09-27,AB,,elliptic prism,11660.89,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,6.5,,,i,BSA.09-27,AB,,sphere,143.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,19,19,2.6,,,i,BSA.09-27,AB,,sphere,5.58,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,2,2,7,,,i,BSA.09-27,AB,,2 cones,5.64,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,42.6,,,i,BSA.09-27,AB,,2 cones,37.7,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,,,i,BSA.09-27,AB,,prolate spheroid,551.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,13,,,i,BSA.09-27,AB,,cone + half sphere,505.95,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,314,628,0.8,0.8,0.8,c,BSA.09-27,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1448,cf. Komvophoron sp.,Soft Body,Komvophoron,sp.,,1,48,1.5,,,f,BSA.09-27,AB,,cylinder,1.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,43,59,6.5,,,c,BSA.09-27,AB,,sphere,77.95,,,,,,,,,
Phyto,9/13/2022,11:30,E0922B2029,C10A,3,61,5,8.20%,0.0683,314.159,1.5026,22,41.82,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,21,2,,,f,BSA.09-27,AB,,cylinder,1.57,,,,,,,,,
