MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,11/17/2022,12:30,E1122B2615,D10,3,61,2,3.28%,0.0683,314.159,1.2977,19,121.04,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,411,822,0.8,0.8,0.8,c,BSA.11-24,ACS,Moderate sediment and high detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/15/2022,12:10,E1122B2520,D26,3,58,4,6.90%,0.0683,314.159,1.1611,17,67.64,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.11-25,CB,,cylinder,159.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,12:10,E1122B2520,D26,3,58,4,6.90%,0.0683,314.159,1.1611,17,67.64,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,25.9,,,i,BSA.11-25,CB,,cylinder,6849.08,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,12:10,E1122B2520,D26,3,58,4,6.90%,0.0683,314.159,1.1611,17,67.64,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,12.4,,,i,BSA.11-25,CB,,gomphonemoid,162.56,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,12:10,E1122B2520,D26,3,58,4,6.90%,0.0683,314.159,1.1611,17,67.64,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,16.7,,,i,BSA.11-25,CB,,prolate spheroid,756.28,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,12:10,E1122B2520,D26,3,58,4,6.90%,0.0683,314.159,1.1611,17,67.64,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,7,7,9.3,,,i,BSA.11-25,CB,,cone + half sphere,337.38,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,12:10,E1122B2520,D26,3,58,4,6.90%,0.0683,314.159,1.1611,17,67.64,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.11-25,CB,,cone + half sphere,76.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,12:10,E1122B2520,D26,3,58,4,6.90%,0.0683,314.159,1.1611,17,67.64,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,391,782,0.8,0.8,0.8,c,BSA.11-25,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/15/2022,12:10,E1122B2520,D26,3,58,4,6.90%,0.0683,314.159,1.1611,17,67.64,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,15,2,,,f,BSA.11-25,CB,,cylinder,1.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,10:30,E1122B2519,D16,3,61,5,8.20%,0.0683,314.159,1.4343,21,43.81,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,18,18,5.7,,,i,BSA.11-26,AB,Low sediment and detritus.,cylinder,80.16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,10:30,E1122B2519,D16,3,61,5,8.20%,0.0683,314.159,1.4343,21,43.81,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,16.7,,,i,BSA.11-26,AB,Low sediment and detritus.,prism on parallelogram,110.72,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,10:30,E1122B2519,D16,3,61,5,8.20%,0.0683,314.159,1.4343,21,43.81,923,Staurosira cf. venter,Diatom,Staurosira,venter,,2,2,7.4,,,i,BSA.11-26,AB,Low sediment and detritus.,elliptic prism,26.73,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,10:30,E1122B2519,D16,3,61,5,8.20%,0.0683,314.159,1.4343,21,43.81,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,18,18,2.3,,,i,BSA.11-26,AB,Low sediment and detritus.,sphere,4.85,,,,,,,,,
Phyto,11/15/2022,10:30,E1122B2519,D16,3,61,5,8.20%,0.0683,314.159,1.4343,21,43.81,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,18.5,,,i,BSA.11-26,AB,Low sediment and detritus.,prolate spheroid,855.91,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,10:30,E1122B2519,D16,3,61,5,8.20%,0.0683,314.159,1.4343,21,43.81,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,11.7,,,i,BSA.11-26,AB,Low sediment and detritus.,cone + half sphere,454.87,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,10:30,E1122B2519,D16,3,61,5,8.20%,0.0683,314.159,1.4343,21,43.81,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,14,14,7.2,,,i,BSA.11-26,AB,Low sediment and detritus.,cone + half sphere,92.36,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,10:30,E1122B2519,D16,3,61,5,8.20%,0.0683,314.159,1.4343,21,43.81,1393,Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,1,7,7.2,,,f,BSA.11-26,AB,Low sediment and detritus.,cylinder,66.66,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,10:30,E1122B2519,D16,3,61,5,8.20%,0.0683,314.159,1.4343,21,43.81,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,354,708,0.8,0.8,0.8,c,BSA.11-26,AB,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/21/2022,13:00,E1122B2705,NZ325,3,62,2,3.23%,0.0683,314.159,1.9807,29,79.31,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,21,21,14.7,,,i,BSA.11-27,AB,Low sediment and detritus.,cylinder,282.63,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/21/2022,13:00,E1122B2705,NZ325,3,62,2,3.23%,0.0683,314.159,1.9807,29,79.31,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,18.1,,,i,BSA.11-27,AB,Low sediment and detritus.,elliptic prism,318.43,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/21/2022,13:00,E1122B2705,NZ325,3,62,2,3.23%,0.0683,314.159,1.9807,29,79.31,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,4,4,13,,,i,BSA.11-27,AB,Low sediment and detritus.,cylinder + 2 half spheres,270.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/21/2022,13:00,E1122B2705,NZ325,3,62,2,3.23%,0.0683,314.159,1.9807,29,79.31,923,Staurosira cf. venter,Diatom,Staurosira,venter,,1,1,8.5,,,i,BSA.11-27,AB,Low sediment and detritus.,elliptic prism,30.71,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/21/2022,13:00,E1122B2705,NZ325,3,62,2,3.23%,0.0683,314.159,1.9807,29,79.31,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.4,,,i,BSA.11-27,AB,Low sediment and detritus.,sphere,4.85,,,,,,,,,
Phyto,11/21/2022,13:00,E1122B2705,NZ325,3,62,2,3.23%,0.0683,314.159,1.9807,29,79.31,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.11-27,AB,Low sediment and detritus.,cone + half sphere,74.71,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/21/2022,13:00,E1122B2705,NZ325,3,62,2,3.23%,0.0683,314.159,1.9807,29,79.31,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,383,766,0.8,0.8,0.8,c,BSA.11-27,AB,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/18/2022,11:25,E1122B2656,NZS42,3,52,2,3.85%,0.0683,314.159,1.1611,17,135.29,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,9.3,,,i,BSA.11-28,CB,,cylinder,123.48,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/18/2022,11:25,E1122B2656,NZS42,3,52,2,3.85%,0.0683,314.159,1.1611,17,135.29,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,13,,,i,BSA.11-28,CB,,cylinder,689.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/18/2022,11:25,E1122B2656,NZS42,3,52,2,3.85%,0.0683,314.159,1.1611,17,135.29,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,33.3,,,i,BSA.11-28,CB,,cylinder,14544.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/18/2022,11:25,E1122B2656,NZS42,3,52,2,3.85%,0.0683,314.159,1.1611,17,135.29,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,16.7,,,i,BSA.11-28,CB,,prolate spheroid,274.21,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/18/2022,11:25,E1122B2656,NZS42,3,52,2,3.85%,0.0683,314.159,1.1611,17,135.29,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,412,824,0.8,0.8,0.8,c,BSA.11-28,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
