MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,6/20/2022,10:00,E0622B1194,C3A,3,62,4,6.45%,0.0683,314.159,1.366,20,57.5,1005,Ulnaria sp.,Diatom,Ulnaria,sp.,,1,1,218.5,,,i,BSA.06-15,CB,,elliptic prism,9397.33,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/20/2022,10:00,E0622B1194,C3A,3,62,4,6.45%,0.0683,314.159,1.366,20,57.5,1015,Ankistrodesmus sp.,Soft Body,Ankistrodesmus,sp.,,2,2,18.5,,,i,BSA.06-15,CB,,cylinder + 2 cones,54.58,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/20/2022,10:00,E0622B1194,C3A,3,62,4,6.45%,0.0683,314.159,1.366,20,57.5,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.06-15,CB,,cone + half sphere,294.36,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/20/2022,10:00,E0622B1194,C3A,3,62,4,6.45%,0.0683,314.159,1.366,20,57.5,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,397,794,0.8,0.8,0.8,c,BSA.06-15,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/24/2022,12:00,E0622B1299,D6,3,60,2,3.33%,0.0683,314.159,1.5026,22,104.54,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.06-16,CB,,cylinder,109.5,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,12:00,E0622B1299,D6,3,60,2,3.33%,0.0683,314.159,1.5026,22,104.54,893,Sellaphora sp.,Diatom,Sellaphora,sp.,,1,1,18.5,,,i,BSA.06-16,CB,,box,506.53,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,12:00,E0622B1299,D6,3,60,2,3.33%,0.0683,314.159,1.5026,22,104.54,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,401,802,0.8,0.8,0.8,c,BSA.06-16,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/24/2022,12:00,E0622B1299,D6,3,60,2,3.33%,0.0683,314.159,1.5026,22,104.54,1629,Peridinium sp.,Soft Body,Peridinium,sp.,,1,1,16.7,,,i,BSA.06-16,CB,,ellipsoid,988.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,10:30,E0622B1211,EZ6-SJR,3,61,5,8.20%,0.0683,314.159,1.0245,15,61.33,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.06-17,CB,,cylinder,159.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,10:30,E0622B1211,EZ6-SJR,3,61,5,8.20%,0.0683,314.159,1.0245,15,61.33,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,2,2,11.1,,,i,BSA.06-17,CB,,cylinder + 2 half spheres,109.67,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,10:30,E0622B1211,EZ6-SJR,3,61,5,8.20%,0.0683,314.159,1.0245,15,61.33,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,1,2,7.4,,,c,BSA.06-17,CB,,prolate spheroid,13.99,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,10:30,E0622B1211,EZ6-SJR,3,61,5,8.20%,0.0683,314.159,1.0245,15,61.33,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,,,i,BSA.06-17,CB,,prolate spheroid,372.74,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,10:30,E0622B1211,EZ6-SJR,3,61,5,8.20%,0.0683,314.159,1.0245,15,61.33,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,14,14,9.3,,,i,BSA.06-17,CB,,cone + half sphere,292.39,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,10:30,E0622B1211,EZ6-SJR,3,61,5,8.20%,0.0683,314.159,1.0245,15,61.33,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,388,766,0.8,0.8,0.8,c,BSA.06-17,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/24/2022,12:45,E0622B1300,D8,3,60,6,10.00%,0.0683,314.159,1.2977,19,40.35,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,10.6,,,i,BSA.06-18,AB,,elliptic prism,99.9,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,12:45,E0622B1300,D8,3,60,6,10.00%,0.0683,314.159,1.2977,19,40.35,1646,Coscinodiscus sp.,Diatom,Coscinodiscus,sp.,,1,1,16.5,,,i,BSA.06-18,AB,,cylinder,2052.71,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,12:45,E0622B1300,D8,3,60,6,10.00%,0.0683,314.159,1.2977,19,40.35,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,6,6,9.6,,,i,BSA.06-18,AB,,cylinder,141.64,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,12:45,E0622B1300,D8,3,60,6,10.00%,0.0683,314.159,1.2977,19,40.35,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,5.4,,,i,BSA.06-18,AB,,sphere,70.69,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,12:45,E0622B1300,D8,3,60,6,10.00%,0.0683,314.159,1.2977,19,40.35,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,4,4,16.7,,,i,BSA.06-18,AB,,cone + half sphere,1284.52,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,12:45,E0622B1300,D8,3,60,6,10.00%,0.0683,314.159,1.2977,19,40.35,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,20,20,9.3,,,i,BSA.06-18,AB,,cone + half sphere,255.59,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,12:45,E0622B1300,D8,3,60,6,10.00%,0.0683,314.159,1.2977,19,40.35,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,3,3,5.6,,,i,BSA.06-18,AB,,cone + half sphere,72.07,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,12:45,E0622B1300,D8,3,60,6,10.00%,0.0683,314.159,1.2977,19,40.35,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,380,760,0.8,0.8,0.8,c,BSA.06-18,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/24/2022,12:45,E0622B1300,D8,3,60,6,10.00%,0.0683,314.159,1.2977,19,40.35,1607,Glenodinium sp.,Soft Body,Glenodinium,sp.,,1,1,20.4,,,i,BSA.06-18,AB,,ellipsoid,3042.06,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,14:10,E0622B1378,D41,3,62,4,6.45%,0.0683,314.159,1.2294,18,63.88,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,16,16,9.3,,,i,BSA.06-19,CB,,cylinder,116.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,14:10,E0622B1378,D41,3,62,4,6.45%,0.0683,314.159,1.2294,18,63.88,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,20.4,,,i,BSA.06-19,CB,,prism on parallelogram,314.16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,14:10,E0622B1378,D41,3,62,4,6.45%,0.0683,314.159,1.2294,18,63.88,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,2,2,18.5,,,i,BSA.06-19,CB,,cylinder + 2 half spheres,189.24,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,14:10,E0622B1378,D41,3,62,4,6.45%,0.0683,314.159,1.2294,18,63.88,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,5,5,7.4,,,i,BSA.06-19,CB,,cone + half sphere,159.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,14:10,E0622B1378,D41,3,62,4,6.45%,0.0683,314.159,1.2294,18,63.88,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,384,768,0.8,0.8,0.8,c,BSA.06-19,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/28/2022,14:10,E0622B1378,D41,3,62,4,6.45%,0.0683,314.159,1.2294,18,63.88,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,10,2,,,f,BSA.06-19,CB,,cylinder,1.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,14:10,E0622B1378,D41,3,62,4,6.45%,0.0683,314.159,1.2294,18,63.88,1629,Peridinium sp.,Soft Body,Peridinium,sp.,,1,1,16.7,,,i,BSA.06-19,CB,,ellipsoid,1281.18,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,13:25,E0622B1301,D10,3,60,5,8.33%,0.0683,314.159,1.0928,16,57.5,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,11.1,,,i,BSA.06-20,CB,,cylinder,232.75,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,13:25,E0622B1301,D10,3,60,5,8.33%,0.0683,314.159,1.0928,16,57.5,481,Gyrosigma sp.,Diatom,Gyrosigma,sp.,,1,1,131.5,,,i,BSA.06-20,CB,,prism on parallelogram,2025.1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,13:25,E0622B1301,D10,3,60,5,8.33%,0.0683,314.159,1.0928,16,57.5,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,,,i,BSA.06-20,CB,,prolate spheroid,588.72,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,13:25,E0622B1301,D10,3,60,5,8.33%,0.0683,314.159,1.0928,16,57.5,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,7.9,,,i,BSA.06-20,CB,,cone + half sphere,189.53,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/24/2022,13:25,E0622B1301,D10,3,60,5,8.33%,0.0683,314.159,1.0928,16,57.5,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,395,790,0.8,0.8,0.8,c,BSA.06-20,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/28/2022,15:25,E0622B1380,NZ002,3,63,4,6.35%,0.0683,314.159,1.5026,22,52.27,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,12,12,10.4,,,i,BSA.06-21,AB,,cylinder,145.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:25,E0622B1380,NZ002,3,63,4,6.35%,0.0683,314.159,1.5026,22,52.27,921,Staurosira sp.,Diatom,Staurosira,sp.,,1,1,14.6,,,i,BSA.06-21,AB,,elliptic prism,186.22,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:25,E0622B1380,NZ002,3,63,4,6.35%,0.0683,314.159,1.5026,22,52.27,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,3,3,15.6,,,i,BSA.06-21,AB,,sphere,228.71,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:25,E0622B1380,NZ002,3,63,4,6.35%,0.0683,314.159,1.5026,22,52.27,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,35.2,,,i,BSA.06-21,AB,,2 cones,41.47,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:25,E0622B1380,NZ002,3,63,4,6.35%,0.0683,314.159,1.5026,22,52.27,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,2,2,16.7,,,i,BSA.06-21,AB,,cone + half sphere,1516.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:25,E0622B1380,NZ002,3,63,4,6.35%,0.0683,314.159,1.5026,22,52.27,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.06-21,AB,,cone + half sphere,243.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:25,E0622B1380,NZ002,3,63,4,6.35%,0.0683,314.159,1.5026,22,52.27,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,386,772,0.8,0.8,0.8,c,BSA.06-21,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/27/2022,15:15,E0622B1336,NZS42,3,61,2,3.28%,0.0683,314.159,2.049,30,76.66,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.9,,,i,BSA.06-22,AB,Low sediment and moderate detritus. ,cylinder,103.89,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/27/2022,15:15,E0622B1336,NZS42,3,61,2,3.28%,0.0683,314.159,2.049,30,76.66,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,11,11,3,,,i,BSA.06-22,AB,Low sediment and moderate detritus. ,sphere,6.37,,,,,,,,,
Phyto,6/27/2022,15:15,E0622B1336,NZS42,3,61,2,3.28%,0.0683,314.159,2.049,30,76.66,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,4,4,5.6,,,i,BSA.06-22,AB,Low sediment and moderate detritus. ,cone + half sphere,62.51,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/27/2022,15:15,E0622B1336,NZS42,3,61,2,3.28%,0.0683,314.159,2.049,30,76.66,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,390,780,0.8,0.8,0.8,c,BSA.06-22,AB,Low sediment and moderate detritus. ,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/27/2022,16:15,E0622B1337,NZ032,3,60,2,3.33%,0.0683,314.159,1.1611,17,135.29,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,11.1,,,i,BSA.06-23,CB,,cylinder,450.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/27/2022,16:15,E0622B1337,NZ032,3,60,2,3.33%,0.0683,314.159,1.1611,17,135.29,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,9.3,,,i,BSA.06-23,CB,,cone + half sphere,196.04,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/27/2022,16:15,E0622B1337,NZ032,3,60,2,3.33%,0.0683,314.159,1.1611,17,135.29,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,400,800,0.8,0.8,0.8,c,BSA.06-23,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/27/2022,16:15,E0622B1337,NZ032,3,60,2,3.33%,0.0683,314.159,1.1611,17,135.29,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,2,14,2,,,f,BSA.06-23,CB,,cylinder,1.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:40,E0622B1381,NZ004,3,61,1,1.64%,0.0683,314.159,2.8686,42,109.52,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,6,6,7.4,,,i,BSA.06-24,AB,,cylinder,105.21,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:40,E0622B1381,NZ004,3,61,1,1.64%,0.0683,314.159,2.8686,42,109.52,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,2.5,,,i,BSA.06-24,AB,,sphere,5.58,,,,,,,,,
Phyto,6/28/2022,15:40,E0622B1381,NZ004,3,61,1,1.64%,0.0683,314.159,2.8686,42,109.52,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,5.6,,,i,BSA.06-24,AB,,2 cones,11.73,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:40,E0622B1381,NZ004,3,61,1,1.64%,0.0683,314.159,2.8686,42,109.52,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,5,5,6,,,i,BSA.06-24,AB,,cone + half sphere,75.53,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/28/2022,15:40,E0622B1381,NZ004,3,61,1,1.64%,0.0683,314.159,2.8686,42,109.52,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,384,768,0.8,0.8,0.8,c,BSA.06-24,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/22/2022,13:10,E0622B1226,P8,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,16.7,,,i,BSA.06-25,CB,,elliptic prism,378.14,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,13:10,E0622B1226,P8,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,13,,,i,BSA.06-25,CB,,cylinder,312.47,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,13:10,E0622B1226,P8,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,,1,4,7.4,,,c,BSA.06-25,CB,,prolate spheroid,12.29,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,13:10,E0622B1226,P8,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,3,3,9.3,,,i,BSA.06-25,CB,,2 cones,30.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,13:10,E0622B1226,P8,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,2074,Tetraedron triangulare,Soft Body,Tetraedron,triangulare,,1,1,11.1,,,i,BSA.06-25,CB,,box,960.04,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,13:10,E0622B1226,P8,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,3,3,14.8,,,i,BSA.06-25,CB,,prolate spheroid,475.85,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,13:10,E0622B1226,P8,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,10,10,9.3,,,i,BSA.06-25,CB,,cone + half sphere,269.31,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,13:10,E0622B1226,P8,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.06-25,CB,,cone + half sphere,76.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/22/2022,13:10,E0622B1226,P8,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,9,15,5.6,,,c,BSA.06-25,CB,,sphere,57.91,,,,,,,,,
Phyto,6/22/2022,13:10,E0622B1226,P8,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,382,764,0.8,0.8,0.8,c,BSA.06-25,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/21/2022,11:30,E0622B1212,EZ2-SJR,3,58,5,8.62%,0.0683,314.159,1.1611,17,54.11,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,14.8,,,i,BSA.06-26,CB,,elliptic prism,189.24,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,11:30,E0622B1212,EZ2-SJR,3,58,5,8.62%,0.0683,314.159,1.1611,17,54.11,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,5.6,,,i,BSA.06-26,CB,,cylinder,68.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,11:30,E0622B1212,EZ2-SJR,3,58,5,8.62%,0.0683,314.159,1.1611,17,54.11,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,4,4,18.5,,,i,BSA.06-26,CB,,prism on parallelogram,82.86,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,11:30,E0622B1212,EZ2-SJR,3,58,5,8.62%,0.0683,314.159,1.1611,17,54.11,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,11.1,,,i,BSA.06-26,CB,,cylinder + 2 half spheres,31.47,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,11:30,E0622B1212,EZ2-SJR,3,58,5,8.62%,0.0683,314.159,1.1611,17,54.11,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,3.7,,,i,BSA.06-26,CB,,sphere,26.52,,,,,,,,,
Phyto,6/21/2022,11:30,E0622B1212,EZ2-SJR,3,58,5,8.62%,0.0683,314.159,1.1611,17,54.11,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,2,2,7.4,,,i,BSA.06-26,CB,,2 cones,13.99,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,11:30,E0622B1212,EZ2-SJR,3,58,5,8.62%,0.0683,314.159,1.1611,17,54.11,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,,,i,BSA.06-26,CB,,prolate spheroid,588.72,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,11:30,E0622B1212,EZ2-SJR,3,58,5,8.62%,0.0683,314.159,1.1611,17,54.11,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,6,6,9.3,,,i,BSA.06-26,CB,,cone + half sphere,292.39,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/21/2022,11:30,E0622B1212,EZ2-SJR,3,58,5,8.62%,0.0683,314.159,1.1611,17,54.11,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,392,784,0.8,0.8,0.8,c,BSA.06-26,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,6/22/2022,11:30,E0622B1225,MD10A,3,61,8,13.11%,0.0683,314.159,1.2977,19,30.26,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,11,11,9.3,,,i,BSA.06-27,AB,,cylinder,133.43,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
