SampleDate,SampleTime,Full Code,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Algal Type,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
7/21/2022,11:45,E0722B1506,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,14,14,2.6,,,i,BSA.07-28,AB,Moderate sediment and detritus.,sphere,6.37,,,,,,,,,
7/21/2022,11:45,E0722B1506,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,1761,Drepanochloris nannoselene,Green Alga,Drepanochloris,nannoselene,,1,1,4.2,,,i,BSA.07-28,AB,Moderate sediment and detritus.,cylinder + 2 cones,5.37,,,,,,,,,
7/21/2022,11:45,E0722B1506,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,,1,1,16.7,,,i,BSA.07-28,AB,Moderate sediment and detritus.,cone + half sphere,2029.77,,,,,,,,,
7/21/2022,11:45,E0722B1506,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,3,3,9.5,,,i,BSA.07-28,AB,Moderate sediment and detritus.,cone + half sphere,218.14,,,,,,,,,
7/21/2022,11:45,E0722B1506,EZ2,60,3,5.00%,0.0683,314.159,1.1611,17,90.19,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,378,756,0.8,0.8,0.8,c,BSA.07-28,AB,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/17/2022,7:00,E0822B1769,D16,63,3,4.76%,0.0683,314.159,1.2294,18,85.18,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,8,8,7.4,,,i,BSA.08-01,CB,,cylinder,116.35,,,,,,,,,
8/17/2022,7:00,E0822B1769,D16,63,3,4.76%,0.0683,314.159,1.2294,18,85.18,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,14.8,,,i,BSA.08-01,CB,,prism on parallelogram,29.60,,,,,,,,,
8/17/2022,7:00,E0822B1769,D16,63,3,4.76%,0.0683,314.159,1.2294,18,85.18,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,11.1,,,i,BSA.08-01,CB,,cone + half sphere,596.74,,,,,,,,,
8/17/2022,7:00,E0822B1769,D16,63,3,4.76%,0.0683,314.159,1.2294,18,85.18,1766,Dolichospermum sp.,Cyanobacterium,Dolichospermum,sp.,,1,30,7.4,,,f,BSA.08-01,CB,,sphere,114.83,,,,,,,,,
8/17/2022,7:00,E0822B1769,D16,63,3,4.76%,0.0683,314.159,1.2294,18,85.18,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,394,788,0.8,0.8,0.8,c,BSA.08-01,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/17/2022,10:55,E0822B1772,P8,64,5,7.81%,0.0683,314.159,1.0928,16,57.50,145,Cocconeis placentula,Pennate Diatom,Cocconeis,placentula,,1,1,22.2,,,i,BSA.08-02,AB,,elliptic prism,387.08,,,,,,,,,
8/17/2022,10:55,E0822B1772,P8,64,5,7.81%,0.0683,314.159,1.0928,16,57.50,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.08-02,AB,,cylinder,129.41,,,,,,,,,
8/17/2022,10:55,E0822B1772,P8,64,5,7.81%,0.0683,314.159,1.0928,16,57.50,1031,Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,1,1,9,,,i,BSA.08-02,AB,,sphere,251.08,,,,,,,,,
8/17/2022,10:55,E0822B1772,P8,64,5,7.81%,0.0683,314.159,1.0928,16,57.50,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,33,33,2.5,,,i,BSA.08-02,AB,,sphere,5.58,,,,,,,,,
8/17/2022,10:55,E0822B1772,P8,64,5,7.81%,0.0683,314.159,1.0928,16,57.50,1761,Drepanochloris nannoselene,Green Alga,Drepanochloris,nannoselene,,1,1,3.9,,,i,BSA.08-02,AB,,cylinder + 2 cones,4.18,,,,,,,,,
8/17/2022,10:55,E0822B1772,P8,64,5,7.81%,0.0683,314.159,1.0928,16,57.50,1704,Monoraphidium minutum,Green Alga,Monoraphidium,minutum,,5,5,7,,,i,BSA.08-02,AB,,2 cones,4.87,,,,,,,,,
8/17/2022,10:55,E0822B1772,P8,64,5,7.81%,0.0683,314.159,1.0928,16,57.50,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,,18,18,15,,,i,BSA.08-02,AB,,cone + half sphere,1254.99,,,,,,,,,
8/17/2022,10:55,E0822B1772,P8,64,5,7.81%,0.0683,314.159,1.0928,16,57.50,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,32,32,11.1,,,i,BSA.08-02,AB,,cone + half sphere,239.87,,,,,,,,,
8/17/2022,10:55,E0822B1772,P8,64,5,7.81%,0.0683,314.159,1.0928,16,57.50,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,306,612,0.8,0.8,0.8,c,BSA.08-02,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/17/2022,10:55,E0822B1772,P8,64,5,7.81%,0.0683,314.159,1.0928,16,57.50,1477,Microcystis sp.,Cyanobacterium,Microcystis,sp.,,13,17,5.8,,,c,BSA.08-02,AB,,sphere,61.60,,,,,,,,,
8/18/2022,11:15,E0822B1799,NZ068,61,4,6.56%,0.0683,314.159,1.366,20,57.50,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,1,1,14.8,,,i,BSA.08-03,CB,,elliptic prism,206.44,,,,,,,,,
8/18/2022,11:15,E0822B1799,NZ068,61,4,6.56%,0.0683,314.159,1.366,20,57.50,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.08-03,CB,,cylinder,159.13,,,,,,,,,
8/18/2022,11:15,E0822B1799,NZ068,61,4,6.56%,0.0683,314.159,1.366,20,57.50,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,18.5,,,i,BSA.08-03,CB,,prism on parallelogram,37.00,,,,,,,,,
8/18/2022,11:15,E0822B1799,NZ068,61,4,6.56%,0.0683,314.159,1.366,20,57.50,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,3,3,9.3,,,i,BSA.08-03,CB,,cone + half sphere,283.36,,,,,,,,,
8/18/2022,11:15,E0822B1799,NZ068,61,4,6.56%,0.0683,314.159,1.366,20,57.50,1423,cf. Chroococcus sp.,Cyanobacterium,Chroococcus,sp.,,1,1,3.7,,,i,BSA.08-03,CB,,sphere,26.52,,,,,,,,,
8/18/2022,11:15,E0822B1799,NZ068,61,4,6.56%,0.0683,314.159,1.366,20,57.50,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,405,810,0.8,0.8,0.8,c,BSA.08-03,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/18/2022,11:15,E0822B1799,NZ068,61,4,6.56%,0.0683,314.159,1.366,20,57.50,1471,Merismopedia tenuissima,Cyanobacterium,Merismopedia,tenuissima,,1,16,1.2,,,c,BSA.08-03,CB,,cube,1.73,,,,,,,,,
8/16/2022,11:30,E0822B1737,D28A,62,5,8.06%,0.0683,314.159,1.0928,16,57.50,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,7,7,18.5,,,i,BSA.08-04,CB,,cylinder,312.47,,,,,,,,,
8/16/2022,11:30,E0822B1737,D28A,62,5,8.06%,0.0683,314.159,1.0928,16,57.50,481,Gyrosigma sp.,Pennate Diatom,Gyrosigma,sp.,,1,1,81.5,,,i,BSA.08-04,CB,,prism on parallelogram,2487.79,,,,,,,,,
8/16/2022,11:30,E0822B1737,D28A,62,5,8.06%,0.0683,314.159,1.0928,16,57.50,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,2,2,18.5,,,i,BSA.08-04,CB,,prism on parallelogram,108.13,,,,,,,,,
8/16/2022,11:30,E0822B1737,D28A,62,5,8.06%,0.0683,314.159,1.0928,16,57.50,895,Skeletonema sp.,Centric Diatom,Skeletonema,sp.,,1,1,13,,,i,BSA.08-04,CB,,cylinder + 2 half spheres,91.89,,,,,,,,,
8/16/2022,11:30,E0822B1737,D28A,62,5,8.06%,0.0683,314.159,1.0928,16,57.50,1138,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,,2,2,11.1,,,i,BSA.08-04,CB,,2 cones,15.88,,,,,,,,,
8/16/2022,11:30,E0822B1737,D28A,62,5,8.06%,0.0683,314.159,1.0928,16,57.50,1235,Scenedesmus sp.,Green Alga,Scenedesmus,sp.,,1,2,7.4,,,c,BSA.08-04,CB,,prolate spheroid,44.79,,,,,,,,,
8/16/2022,11:30,E0822B1737,D28A,62,5,8.06%,0.0683,314.159,1.0928,16,57.50,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,13,,,i,BSA.08-04,CB,,prolate spheroid,372.74,,,,,,,,,
8/16/2022,11:30,E0822B1737,D28A,62,5,8.06%,0.0683,314.159,1.0928,16,57.50,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,5,5,9.3,,,i,BSA.08-04,CB,,cone + half sphere,261.29,,,,,,,,,
8/16/2022,11:30,E0822B1737,D28A,62,5,8.06%,0.0683,314.159,1.0928,16,57.50,1766,Dolichospermum sp.,Cyanobacterium,Dolichospermum,sp.,,6,109,7.4,,,f,BSA.08-04,CB,,sphere,109.36,,,,,,,,,
8/16/2022,11:30,E0822B1737,D28A,62,5,8.06%,0.0683,314.159,1.0928,16,57.50,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,382,764,0.8,0.8,0.8,c,BSA.08-04,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/16/2022,11:30,E0822B1737,D28A,62,5,8.06%,0.0683,314.159,1.0928,16,57.50,1709,Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,sp.,,1,16,2,,,f,BSA.08-04,CB,,cylinder,1.57,,,,,,,,,
8/19/2022,11:50,E0822B1865,D10,62,1,1.61%,0.0683,314.159,1.2977,19,242.09,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.08-05,CB,,cylinder,109.50,,,,,,,,,
8/19/2022,11:50,E0822B1865,D10,62,1,1.61%,0.0683,314.159,1.2977,19,242.09,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,13,,,i,BSA.08-05,CB,,prolate spheroid,372.74,,,,,,,,,
8/19/2022,11:50,E0822B1865,D10,62,1,1.61%,0.0683,314.159,1.2977,19,242.09,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,408,816,0.8,0.8,0.8,c,BSA.08-05,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/22/2022,13:10,E0822B1906,NZS42,63,1,1.59%,0.0683,314.159,1.2294,18,255.54,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,5.6,,,i,BSA.08-06,CB,,cylinder,68.96,,,,,,,,,
8/22/2022,13:10,E0822B1906,NZS42,63,1,1.59%,0.0683,314.159,1.2294,18,255.54,664,Nitzschia acicularis,Pennate Diatom,Nitzschia,acicularis,,1,1,92.6,,,i,BSA.08-06,CB,,prism on parallelogram,1980.71,,,,,,,,,
8/22/2022,13:10,E0822B1906,NZS42,63,1,1.59%,0.0683,314.159,1.2294,18,255.54,987,Thalassiosira sp.,Centric Diatom,Thalassiosira,sp.,,1,1,40.7,,,i,BSA.08-06,CB,,cylinder,26410.36,,,,,,,,,
8/22/2022,13:10,E0822B1906,NZS42,63,1,1.59%,0.0683,314.159,1.2294,18,255.54,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,410,820,0.8,0.8,0.8,c,BSA.08-06,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/18/2022,9:00,E0822B1797,D4,62,1,1.61%,0.0683,314.159,1.2294,18,255.54,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.08-07,CB,,cylinder,163.46,,,,,,,,,
8/18/2022,9:00,E0822B1797,D4,62,1,1.61%,0.0683,314.159,1.2294,18,255.54,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.08-07,CB,,cone + half sphere,337.38,,,,,,,,,
8/18/2022,9:00,E0822B1797,D4,62,1,1.61%,0.0683,314.159,1.2294,18,255.54,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,412,829,0.8,0.8,0.8,c,BSA.08-07,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,2,2,13,,,i,BSA.08-08,AB,,elliptic prism,112.52,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,5,5,12.6,,,i,BSA.08-08,AB,,cylinder,221.58,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,22.2,,,i,BSA.08-08,AB,,prism on parallelogram,134.98,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,895,Skeletonema sp.,Centric Diatom,Skeletonema,sp.,,2,2,7,,,i,BSA.08-08,AB,,cylinder + 2 half spheres,49.06,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,921,Staurosira sp.,Pennate Diatom,Staurosira,sp.,,1,1,13,,,i,BSA.08-08,AB,,elliptic prism,195.12,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,1031,Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,1,1,5.4,,,i,BSA.08-08,AB,,sphere,73.51,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,33,33,2.7,,,i,BSA.08-08,AB,,sphere,6.37,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,1774,Desmodesmus sp.,Green Alga,Desmodesmus,sp.,,1,4,5.6,,,c,BSA.08-08,AB,,prolate spheroid,11.73,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,7.9,,,i,BSA.08-08,AB,,cone + half sphere,194.43,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.08-08,AB,,cone + half sphere,76.35,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,1423,cf. Chroococcus sp.,Cyanobacterium,Chroococcus,sp.,,2,10,2.3,,,c,BSA.08-08,AB,,sphere,4.85,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,353,706,0.8,0.8,0.8,c,BSA.08-08,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,1508,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,sp.,,1,23,3.9,,,f,BSA.08-08,AB,,cylinder,9.42,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,1519,Snowella sp.,Cyanobacterium,Snowella,sp.,,1,7,1,,,c,BSA.08-08,AB,,sphere,0.52,,,,,,,,,
8/15/2022,8:00,E0822B1724,C3A,63,7,11.11%,0.0683,314.159,1.9124,28,23.47,1629,cf. Peridinium sp.,Dinoflagellate,Peridinium,sp.,,1,1,24.1,,,i,BSA.08-08,AB,,ellipsoid,4762.30,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,10,10,11.1,,,i,BSA.08-09,AB,,cylinder,278.05,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,310,Encyonema sp.,Pennate Diatom,Encyonema,sp.,,2,2,17.2,,,i,BSA.08-09,AB,,cymbelloid,158.67,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,397,Fragilaria sp.,Pennate Diatom,Fragilaria,sp.,,1,1,59.3,,,i,BSA.08-09,AB,,elliptic prism,1043.26,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,2,2,29.8,,,i,BSA.08-09,AB,,elliptic prism,1143.84,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,8,8,44.4,,,i,BSA.08-09,AB,,prism on parallelogram,197.14,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,923,Staurosira venter,Pennate Diatom,Staurosira,venter,,49,49,7.4,,,i,BSA.08-09,AB,,elliptic prism,79.04,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,987,Thalassiosira sp.,Centric Diatom,Thalassiosira,sp.,,1,1,11.2,,,i,BSA.08-09,AB,,cylinder,729.05,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,1031,Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,5,5,11.1,,,i,BSA.08-09,AB,,sphere,316.77,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,42,42,2.5,,,i,BSA.08-09,AB,,sphere,5.58,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,1774,Desmodesmus sp.,Green Alga,Desmodesmus,sp.,,3,10,11.6,,,c,BSA.08-09,AB,,prolate spheroid,38.93,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,1704,Monoraphidium minutum,Green Alga,Monoraphidium,minutum,,2,2,5.9,,,i,BSA.08-09,AB,,2 cones,4.34,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,1149,Nephroselmis sp.,Green Alga,Nephroselmis,sp.,,1,1,5.4,,,i,BSA.08-09,AB,,sphere,76.45,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,2077,Tetradesmus sp.,Green Alga,Tetradesmus,sp.,,1,4,11.1,,,c,BSA.08-09,AB,,2 cones,30.75,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,7.4,,,i,BSA.08-09,AB,,cone + half sphere,190.67,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,275,550,0.8,0.8,0.8,c,BSA.08-09,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,1448,cf. Komvophoron sp.,Cyanobacterium,Komvophoron,sp.,,1,5,1.9,,,f,BSA.08-09,AB,,cylinder,3.12,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,1477,cf. Microcystis sp.,Cyanobacterium,Microcystis,sp.,,1,1,4.5,,,i,BSA.08-09,AB,,sphere,47.71,,,,,,,,,
8/15/2022,11:30,E0822B1726,C10A,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,1508,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,sp.,,1,20,3.2,,,f,BSA.08-09,AB,,cylinder,6.03,,,,,,,,,
8/18/2022,10:05,E0822B1798,D22,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.08-10,AB,,cylinder,172.03,,,,,,,,,
8/18/2022,10:05,E0822B1798,D22,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,319,Entomoneis sp.,Pennate Diatom,Entomoneis,sp.,,2,2,29.6,,,i,BSA.08-10,AB,,elliptic prism,3846.83,,,,,,,,,
8/18/2022,10:05,E0822B1798,D22,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,921,Staurosira sp.,Pennate Diatom,Staurosira,sp.,,1,1,18.5,,,i,BSA.08-10,AB,,elliptic prism,268.80,,,,,,,,,
8/18/2022,10:05,E0822B1798,D22,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,4,4,2.3,,,i,BSA.08-10,AB,,sphere,4.85,,,,,,,,,
8/18/2022,10:05,E0822B1798,D22,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,1324,cf. Ochromonas sp.,Chrysophyte,Ochromonas,sp.,,1,1,7.4,,,i,BSA.08-10,AB,,cone + half sphere,189.24,,,,,,,,,
8/18/2022,10:05,E0822B1798,D22,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.08-10,AB,,cone + half sphere,330.59,,,,,,,,,
8/18/2022,10:05,E0822B1798,D22,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,389,778,0.8,0.8,0.8,c,BSA.08-10,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/18/2022,10:05,E0822B1798,D22,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,1477,Microcystis sp.,Cyanobacterium,Microcystis,sp.,,1,1,4.6,,,i,BSA.08-10,AB,,sphere,50.96,,,,,,,,,
8/16/2022,7:10,E0822B1735,D12,64,2,3.13%,0.0683,314.159,1.366,20,114.99,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,13,,,i,BSA.08-11,CB,,prolate spheroid,372.74,,,,,,,,,
8/16/2022,7:10,E0822B1735,D12,64,2,3.13%,0.0683,314.159,1.366,20,114.99,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.08-11,CB,,cone + half sphere,294.36,,,,,,,,,
8/16/2022,7:10,E0822B1735,D12,64,2,3.13%,0.0683,314.159,1.366,20,114.99,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,402,804,0.8,0.8,0.8,c,BSA.08-11,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/15/2022,10:15,E0822B1725,C9,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,2,2,18.5,,,i,BSA.08-12,CB,,elliptic prism,378.14,,,,,,,,,
8/15/2022,10:15,E0822B1725,C9,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,5,5,9.3,,,i,BSA.08-12,CB,,cylinder,116.35,,,,,,,,,
8/15/2022,10:15,E0822B1725,C9,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,310,Encyonema sp.,Pennate Diatom,Encyonema,sp.,,1,1,24.1,,,i,BSA.08-12,CB,,cymbelloid,125.99,,,,,,,,,
8/15/2022,10:15,E0822B1725,C9,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,2078,cf. Asterococcus sp.,Green Alga,Asterococcus,sp.,,1,1,7.4,,,i,BSA.08-12,CB,,sphere,212.17,,,,,,,,,
8/15/2022,10:15,E0822B1725,C9,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,1774,Desmodesmus sp.,Green Alga,Desmodesmus,sp.,,1,4,9.3,,,c,BSA.08-12,CB,,prolate spheroid,16.63,,,,,,,,,
8/15/2022,10:15,E0822B1725,C9,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,1138,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,,2,2,5.6,,,i,BSA.08-12,CB,,2 cones,10.59,,,,,,,,,
8/15/2022,10:15,E0822B1725,C9,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,1235,Scenedesmus sp.,Green Alga,Scenedesmus,sp.,,2,2,5.6,,,i,BSA.08-12,CB,,prolate spheroid,7.51,,,,,,,,,
8/15/2022,10:15,E0822B1725,C9,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,1733,Teleaulax cf. amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.08-12,CB,,cone + half sphere,76.35,,,,,,,,,
8/15/2022,10:15,E0822B1725,C9,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,,390,780,0.8,0.8,0.8,c,BSA.08-12,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8/15/2022,10:15,E0822B1725,C9,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,1477,Microcystis sp.,Cyanobacterium,Microcystis,sp.,,9,9,5.6,,,i,BSA.08-12,CB,,sphere,91.95,,,,,,,,,
