MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,10/13/2022,13:35,E1022B2289,D28A,3,57,4,7.02%,0.0683,314.159,1.1611,17,67.64,2013,cf. Stauroforma sp.,Diatom,Stauroforma ,sp.,,1,1,16.7,,,i,BSA.10-22,ACS,High sediment and detritus.,elliptic prism,205.66,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,13:35,E1022B2289,D28A,3,57,4,7.02%,0.0683,314.159,1.1611,17,67.64,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,31.5,,,i,BSA.10-22,ACS,High sediment and detritus.,cylinder,12313.11,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,13:35,E1022B2289,D28A,3,57,4,7.02%,0.0683,314.159,1.1611,17,67.64,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,,,i,BSA.10-22,ACS,High sediment and detritus.,sphere,11.49,,,,,,,,,
Phyto,10/13/2022,13:35,E1022B2289,D28A,3,57,4,7.02%,0.0683,314.159,1.1611,17,67.64,1279,Tetraedron sp.,Soft Body,Tetraedron,sp.,,1,1,9.3,,,i,BSA.10-22,ACS,High sediment and detritus.,box,804.36,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,13:35,E1022B2289,D28A,3,57,4,7.02%,0.0683,314.159,1.1611,17,67.64,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,7,7,16.7,,,i,BSA.10-22,ACS,High sediment and detritus.,prolate spheroid,443.61,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,13:35,E1022B2289,D28A,3,57,4,7.02%,0.0683,314.159,1.1611,17,67.64,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.10-22,ACS,High sediment and detritus.,cone + half sphere,232.75,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,13:35,E1022B2289,D28A,3,57,4,7.02%,0.0683,314.159,1.1611,17,67.64,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,395,796,0.8,0.8,0.8,c,BSA.10-22,ACS,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/13/2022,13:35,E1022B2289,D28A,3,57,4,7.02%,0.0683,314.159,1.1611,17,67.64,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,2,16,2,,,f,BSA.10-22,ACS,High sediment and detritus.,cylinder,1.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,8:15,E1022B2276,C3A,3,61,6,9.84%,0.0683,314.159,2.049,30,25.55,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,22.2,,,i,BSA.10-23,APB,,elliptic prism,371.71,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,8:15,E1022B2276,C3A,3,61,6,9.84%,0.0683,314.159,2.049,30,25.55,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.10-23,APB,,cylinder,91.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,8:15,E1022B2276,C3A,3,61,6,9.84%,0.0683,314.159,2.049,30,25.55,2013,Stauroforma sp.,Diatom,Stauroforma ,sp.,,4,4,22.2,,,i,BSA.10-23,APB,,elliptic prism,322.33,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,8:15,E1022B2276,C3A,3,61,6,9.84%,0.0683,314.159,2.049,30,25.55,923,Staurosira cf. venter,Diatom,Staurosira,venter,,1,1,11.1,,,i,BSA.10-23,APB,,elliptic prism,91.54,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,8:15,E1022B2276,C3A,3,61,6,9.84%,0.0683,314.159,2.049,30,25.55,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,34,34,3.5,,,i,BSA.10-23,APB,,sphere,8.18,,,,,,,,,
Phyto,10/12/2022,8:15,E1022B2276,C3A,3,61,6,9.84%,0.0683,314.159,2.049,30,25.55,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,14,14,7.4,,,i,BSA.10-23,APB,,cone + half sphere,158.37,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,8:15,E1022B2276,C3A,3,61,6,9.84%,0.0683,314.159,2.049,30,25.55,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,345,690,0.8,0.8,0.8,c,BSA.10-23,APB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/12/2022,8:15,E1022B2276,C3A,3,61,6,9.84%,0.0683,314.159,2.049,30,25.55,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,1,5.6,,,i,BSA.10-23,APB,,sphere,91.95,,,,,,,,,
Phyto,10/12/2022,10:05,E1022B2277,C9,3,61,3,4.92%,0.0683,314.159,1.366,20,76.66,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,2,2,18.5,,,i,BSA.10-24,CB,,elliptic prism,486.44,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,10:05,E1022B2277,C9,3,61,3,4.92%,0.0683,314.159,1.366,20,76.66,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,9.3,,,i,BSA.10-24,CB,,cylinder,116.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,10:05,E1022B2277,C9,3,61,3,4.92%,0.0683,314.159,1.366,20,76.66,397,Fragilaria sp.,Diatom,Fragilaria,sp.,,7,7,16.7,,,i,BSA.10-24,CB,,elliptic prism,134.26,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,10:05,E1022B2277,C9,3,61,3,4.92%,0.0683,314.159,1.366,20,76.66,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,16.7,,,i,BSA.10-24,CB,,prism on parallelogram,108.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,10:05,E1022B2277,C9,3,61,3,4.92%,0.0683,314.159,1.366,20,76.66,2013,Stauroforma sp.,Diatom,Stauroforma ,sp.,,1,1,16.7,,,i,BSA.10-24,CB,,elliptic prism,169.85,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,10:05,E1022B2277,C9,3,61,3,4.92%,0.0683,314.159,1.366,20,76.66,921,Staurosira sp.,Diatom,Staurosira,sp.,,1,1,11.1,,,i,BSA.10-24,CB,,elliptic prism,244.1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,10:05,E1022B2277,C9,3,61,3,4.92%,0.0683,314.159,1.366,20,76.66,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,390,780,0.8,0.8,0.8,c,BSA.10-24,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,16.7,,,i,BSA.10-25,APB,,elliptic prism,243.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,14,14,5.4,,,i,BSA.10-25,APB,,cylinder,84.74,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,22.2,,,i,BSA.10-25,APB,,cymbelloid,103.6,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,14.8,,,i,BSA.10-25,APB,,gomphonemoid,379.48,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,631,Navicula sp.,Diatom,Navicula,sp.,,6,6,35.2,,,i,BSA.10-25,APB,,elliptic prism,648.19,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,27.8,,,i,BSA.10-25,APB,,prism on parallelogram,178.89,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,893,Sellaphora sp.,Diatom,Sellaphora,sp.,,1,1,35.2,,,i,BSA.10-25,APB,,box,2735.04,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,6,,,i,BSA.10-25,APB,,sphere,98.52,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,48,48,2.6,,,i,BSA.10-25,APB,,sphere,5.58,,,,,,,,,
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,5.2,,,i,BSA.10-25,APB,,ellipsoid,11.98,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,1141,cf. Mougeotia sp.,Soft Body,Mougeotia,sp.,,1,1,161.7,,,i,BSA.10-25,APB,,cylinder,111271.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,5,5,9.3,,,i,BSA.10-25,APB,,cone + half sphere,275.72,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/12/2022,11:15,E1022B2278,C10A,3,59,5,8.47%,0.0683,314.159,2.3222,34,27.06,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,319,638,0.8,0.8,0.8,c,BSA.10-25,APB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/13/2022,9:00,E1022B2287,D12,3,60,2,3.33%,0.0683,314.159,1.1611,17,135.29,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,18.5,,,i,BSA.10-26,CB,,prism on parallelogram,119.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,9:00,E1022B2287,D12,3,60,2,3.33%,0.0683,314.159,1.1611,17,135.29,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.10-26,CB,,cone + half sphere,337.38,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,9:00,E1022B2287,D12,3,60,2,3.33%,0.0683,314.159,1.1611,17,135.29,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,401,802,0.8,0.8,0.8,c,BSA.10-26,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/13/2022,12:45,E1022B2288,D19,3,60,3,5.00%,0.0683,314.159,2.1856,32,47.91,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,11,11,5.6,,,i,BSA.10-27,APB,,cylinder,66.76,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,12:45,E1022B2288,D19,3,60,3,5.00%,0.0683,314.159,2.1856,32,47.91,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,15,,,i,BSA.10-27,APB,,prism on parallelogram,34.5,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,12:45,E1022B2288,D19,3,60,3,5.00%,0.0683,314.159,2.1856,32,47.91,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,46,46,2.6,,,i,BSA.10-27,APB,,sphere,5.58,,,,,,,,,
Phyto,10/13/2022,12:45,E1022B2288,D19,3,60,3,5.00%,0.0683,314.159,2.1856,32,47.91,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,5.6,,,i,BSA.10-27,APB,,ellipsoid,34.72,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,12:45,E1022B2288,D19,3,60,3,5.00%,0.0683,314.159,2.1856,32,47.91,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,13,,,i,BSA.10-27,APB,,cone + half sphere,714.48,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,12:45,E1022B2288,D19,3,60,3,5.00%,0.0683,314.159,2.1856,32,47.91,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,20,20,7.5,,,i,BSA.10-27,APB,,cone + half sphere,108.31,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,12:45,E1022B2288,D19,3,60,3,5.00%,0.0683,314.159,2.1856,32,47.91,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,326,652,0.8,0.8,0.8,c,BSA.10-27,APB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/13/2022,12:45,D19 Microcystis Tow,D19,,60,0.5,0.83%,0.0683,314.159,0.4098,6,1533.23,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,87,87,34.1,,,i,BSA.10-28,ACS,High sediment and detritus.,cylinder,11145.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,12:45,D19 Microcystis Tow,D19,,60,0.5,0.83%,0.0683,314.159,0.4098,6,1533.23,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,121,121,11.1,,,i,BSA.10-28,ACS,High sediment and detritus.,cylinder,319.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,12:45,D19 Microcystis Tow,D19,,60,0.5,0.83%,0.0683,314.159,0.4098,6,1533.23,1393,Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,6,52,7.4,,,f,BSA.10-28,ACS,High sediment and detritus.,cylinder,82.7,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,12:45,D19 Microcystis Tow,D19,,60,0.5,0.83%,0.0683,314.159,0.4098,6,1533.23,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,1,2,5.6,,,c,BSA.10-28,ACS,High sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,10/13/2022,12:45,D19 Microcystis Tow,D19,,60,0.5,0.83%,0.0683,314.159,0.4098,6,1533.23,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,254,508,0.8,0.8,0.8,c,BSA.10-28,ACS,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/17/2022,12:05,E1022B2320,D22,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.8,,,i,BSA.10-29,CB,,elliptic prism,335.12,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/17/2022,12:05,E1022B2320,D22,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,9.3,,,i,BSA.10-29,CB,,cylinder,191.16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/17/2022,12:05,E1022B2320,D22,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,7.4,,,i,BSA.10-29,CB,,prism on parallelogram,14.8,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/17/2022,12:05,E1022B2320,D22,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,3.7,,,i,BSA.10-29,CB,,sphere,26.52,,,,,,,,,
Phyto,10/17/2022,12:05,E1022B2320,D22,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,2,2,16.7,,,i,BSA.10-29,CB,,prolate spheroid,674.76,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/17/2022,12:05,E1022B2320,D22,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.10-29,CB,,cone + half sphere,337.38,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/17/2022,12:05,E1022B2320,D22,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.10-29,CB,,cone + half sphere,76.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/17/2022,12:05,E1022B2320,D22,3,56,3,5.36%,0.0683,314.159,1.2294,18,85.18,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,796,0.8,0.8,0.8,c,BSA.10-29,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
