Observation ID,Location ID,Observed Property ID,Observed DateTime,Analyzed DateTime,Depth,Depth Unit,Data Classification,Result Value,Result Unit,Source of Rounded Value,Rounded Value,Rounding Specification,Result Status,Result Grade,Medium,Activity ID,Activity Name,Collection Method,Field: Device ID,Field: Device Type,Field: Comment,Lab: Specimen Name,Lab: Analysis Method,Lab: Detection Condition,Lab: Limit Type,Lab: MDL,Lab: MRL,Lab: Quality Flag,Lab: Received DateTime,Lab: Prepared DateTime,Lab: Sample Fraction,Lab: From Laboratory,Lab: Sample ID,Lab: Dilution Factor,Lab: Comment,QC: Type,QC: Source Sample ID,Standards Violations,Specimen: Taxonomy Element,CAS Number,Latitude,Longitude,Elevation,Elevation Unit,Country,State,County,Location Type,Field Visit Start Date,Validation Warnings,Location Group,EA_Current Name,EA_Field Quality Flag,EA_Filter Container ID,EA_Modified Method,EA_Parent Sample ID,EA_Profile Type,EA_Project Type,EA_Reports To,EA_Sampling Depth
6fc1c173-14f8-4290-ad13-47f12ebf56ce,D41,Dissolved Oxygen mg/L,2024-10-15 12:20:00.000[PST],1950-01-01 12:00:00.000[PST],41.7,ft,FIELD,7.05,mg/L,,,,Preliminary,Unknown,Water,ea8ed27f-8d23-4397-b5b6-c5249c76f22f,E1025B1419,,EMP-6,YSI EXO2 Sonde,,Field Data,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,,,,,,,,,,,,,,,,,,38.030135,-122.372771,,,,,,Bay,10/15/2024,,San Pablo Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
6fd3a714-b03f-4e55-8fbf-5fbada0e3e70,P8,(Bottom) Water Temperature,2024-07-12 11:25:00.000[PST],1950-01-01 12:00:00.000[PST],36.4,ft,FIELD,27.81,degC,,,,Preliminary,Unknown,Water,224e041b-bdec-4646-9456-8d8da9c5657f,E0725B0689,,EMP-3,YSI EXO2 Sonde,,Field Data,EPA 170.1;Temperature by Thermometer;EPA Methods,,,,,,,,,,,,,,,,,,37.978248,-121.38232,,,,,,River,7/12/2024,,South Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,33.4
6fd710a9-9916-4655-a429-4e789c05dfe9,D6,Dissolved Calcium,2024-09-13 12:15:00.000[PST],2024-10-23 10:35:00.000[PST],50.2,ft,LAB,163,mg/L,,,,Preliminary,Unknown,Water,4dde4da7-6792-4536-9d22-21fec8d0d59d,E0925B1133,,,,,Lab Data,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,,,,12,,2024-09-16 11:10:00.000[PST],,,Bryte,,12,,,,,,,38.046308,-122.121838,,,,,,Bay,9/13/2024,,Suisun & Grizzly Bay,,,,FALSE,,,Routine Monitoring,MRL,3
6fe85207-9784-406d-92b3-b3ac8d71428a,Equipment Blank,Dissolved Organic Nitrogen,2024-07-16 15:10:00.000[PST],2024-07-24 10:55:00.000[PST],,,LAB,,mg/L,,,,Preliminary,Unknown,Water,7bc74d1d-a86d-4604-9188-efb41138d827,E0725B0752,,,,,Lab Data,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,NOT_DETECTED,,,0.1,,2024-07-17 13:20:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,7/16/2024,,,,,,FALSE,,,Routine Monitoring,MRL,3
6fea1b5f-1e1d-4659-868f-a7cc1e68f4df,MD10A,Wave Scale,2024-07-12 09:50:00.000[PST],1950-01-01 12:00:00.000[PST],17.1,ft,FIELD,1,,,,,Preliminary,Unknown,Water,89dfd9a9-9ddc-48a8-9f6a-d53ea8c6e604,E0725B0688,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.04208,-121.422196,,,,,,Slough,7/12/2024,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,
6ff08755-b95a-4d2f-be20-3095427041a6,D22,Total Organic Carbon,2024-08-14 14:00:00.000[PST],2024-08-30 04:15:00.000[PST],31.2,ft,LAB,1.7,mg/L,,,,Preliminary,Unknown,Water,baa3fc4f-22d2-4f1c-8606-23428ce57aad,E0825B0883,,,,,Lab Data,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,,,,0.5,,2024-08-15 11:35:00.000[PST],,,Bryte,,1,,,,,,,38.08709,-121.747399,,,,,,River,8/14/2024,,Confluence,,,,FALSE,,,Routine Monitoring,MRL,3
7011e076-fa1b-4a11-ae09-d646ccb3c7a3,C10A,Specific Conductance,2024-07-10 11:30:00.000[PST],1950-01-01 12:00:00.000[PST],1.5,ft,FIELD,394.2,uS/cm,,,,Preliminary,Unknown,Water,1530c5aa-7aa5-46a5-9133-34b20fb88ef0,E0725B0672,,EMP-3,YSI EXO2 Sonde,Samples collected with a Van Dorn. Station too shallow for bottom readings. A lot of vegetation around the station. BLIMS Sample ID: E0724B0001. BLIMS Blank Sample ID: E0724B0004,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,37.679343,-121.264857,,,,,,River,7/10/2024,,South Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
701a166c-d84c-4cdc-8d20-5636a7852a1d,MD10A,Chlorophyll Fluorescence RFU,2024-11-07 12:45:00.000[PST],1950-01-01 12:00:00.000[PST],16.1,ft,FIELD,0.41,RFU,,,,Preliminary,Unknown,Water,8a6a8cd6-bce0-4299-aed6-40d7c6c30f26,E1124B2430,,EMP-1,YSI EXO2 Sonde,,Field Data,,,,,,,,,,,,,,,,,,,38.04208,-121.422196,,,,,,Slough,11/7/2024,,Central Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
701bd513-63e2-44b9-b5bb-73951ec4f66f,NZ032,Dissolved Organic Nitrogen,2024-10-14 14:35:00.000[PST],2024-10-21 10:30:00.000[PST],26.2,ft,LAB,0.11,mg/L,,,,Preliminary,Unknown,Water,9c2c2a28-f0ce-42f1-aeff-1990add57b78,E1025B1375,,,,,Lab Data,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,,,,0.1,,2024-10-15 12:20:00.000[PST],,,Bryte,,1,,,,,,,38.171063,-122.020467,,,,,,Slough,10/14/2024,,Suisun Marsh,,,,FALSE,,,Routine Monitoring,MRL,3
70243231-7903-40f0-8497-33c8f4504296,D12,(Bottom) Turbidity,2024-07-11 07:00:00.000[PST],1950-01-01 12:00:00.000[PST],37.4,ft,FIELD,11.2,FNU,,,,Preliminary,Unknown,Water,3258f9cb-7e6a-4142-82f8-c8d612f121b2,E0725B0675,,EMP-3,YSI EXO2 Sonde,,Field Data,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,,,,,,,,,,,,,,,,,,38.021427,-121.806965,,,,,,River,7/11/2024,,Confluence,,,,FALSE,,Discrete,Routine Monitoring,MRL,34.4
70264c4c-36c9-4c08-bbd8-b0dd2c1162cf,NZ068,Total Organic Carbon,2024-11-08 13:50:00.000[PST],2024-11-27 04:45:00.000[PST],18.4,ft,LAB,2.1,mg/L,,,,Preliminary,Unknown,Water,0617b194-4a9f-4e5b-85f6-3d3d1b2e9632,E1124B2454,,,,,Lab Data,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,,,,0.5,,2024-11-12 12:05:00.000[PST],,,Bryte,,1,,,,,,,38.142716,-121.68948,,,,,,River,11/8/2024,,North Delta,,,,FALSE,,,Routine Monitoring,MRL,3
702786e8-d43c-4fa6-96cf-be54ffc62c81,C3A,Total Dissolved Solids,2024-11-19 09:30:00.000[PST],2024-11-22 14:40:00.000[PST],14.3,ft,LAB,102,mg/L,,,,Preliminary,Unknown,Water,f3d277ee-9b3d-4352-93af-4476d1d25feb,E1124B2510,,,,,Lab Data,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,,,,2.5,,2024-11-20 11:00:00.000[PST],,,Bryte,,1,,,,,,,38.367655,-121.520475,,,,,,River,11/19/2024,,North Delta,,,,FALSE,,,Routine Monitoring,MRL,3
702b56fe-7100-4a24-87fc-d19326b3521b,NZ068,MVI,2024-07-15 13:20:00.000[PST],1950-01-01 12:00:00.000[PST],17.7,ft,FIELD,1,,,,,Preliminary,Unknown,Water,0a2d110a-d825-4855-a067-d4cd6c8b55ba,E0725B0707,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.142716,-121.68948,,,,,,River,7/15/2024,,North Delta,,,,FALSE,,,Routine Monitoring,MRL,0
702f9d73-26ee-4288-b80c-552396b09251,D6,Total Phosphorus,2024-09-13 12:15:00.000[PST],2024-09-23 12:00:00.000[PST],50.2,ft,LAB,0.098,mg/L,,,,Preliminary,Unknown,Water,4dde4da7-6792-4536-9d22-21fec8d0d59d,E0925B1133,,,,,Lab Data,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,,,,0.01,,2024-09-16 11:10:00.000[PST],,,Bryte,,1,,,,,,,38.046308,-122.121838,,,,,,Bay,9/13/2024,,Suisun & Grizzly Bay,,,,FALSE,,,Routine Monitoring,MRL,3
7035fe46-dc64-45a1-866b-34c7085adfcd,LSZ2,Chlorophyll a,2024-07-16 14:55:00.000[PST],2024-08-02 15:20:00.000[PST],34.1,ft,LAB,1.98,ug/L,,,,Preliminary,Unknown,Water,2a886fd8-b6b6-42dc-a385-52877e058e30,E0725B0729,,,,,Lab Data,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,,,,0.5,,2024-07-17 13:20:00.000[PST],,,Bryte,,1,,,,,,,,,,,,,,,7/16/2024,,Low Salinity Zone,,,,FALSE,,,Routine Monitoring,MRL,3
70389bc2-f6db-4da7-8ea2-71b86cbb15ef,D4,Total Suspended Solids,2024-10-10 11:00:00.000[PST],2024-10-16 16:35:00.000[PST],38.1,ft,LAB,11.2,mg/L,,,,Preliminary,Unknown,Water,f1c81579-e338-4ca7-9fe0-8f3ae92b9ed7,E1025B1277,,,,,Lab Data,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,,,,2.5,,2024-10-11 10:40:00.000[PST],,,Bryte,,1,,REPLICATE,f268425a-a462-4692-a364-7697fd700c25,,,,38.065164,-121.83486,,,,,,River,10/10/2024,,Confluence,,,,FALSE,E1025B1274,,Routine Monitoring,MRL,3
703a3b9b-25f5-494d-8df8-7bf1efb84029,D4,Total Alkalinity,2024-11-08 10:40:00.000[PST],2024-11-18 14:45:00.000[PST],37.7,ft,LAB,68.4,mg/L,,,,Preliminary,Unknown,Water,e39cf781-01ec-4cba-b856-aa9a5302118b,E1124B2452,,,,,Lab Data,Std Method 2320 B;Alkalinity by Titration;Standard Methods,,,,20,,2024-11-12 12:05:00.000[PST],,,Bryte,,1,,,,,,,38.065164,-121.83486,,,,,,River,11/8/2024,,Confluence,,,,FALSE,,,Routine Monitoring,MRL,3
703c8b83-6ce5-47ec-a36e-0bf04f343ad8,LSZ6,Air Temperature,2024-12-11 12:50:00.000[PST],1950-01-01 12:00:00.000[PST],36.7,ft,FIELD,54,degF,,,,Preliminary,Unknown,Water,b0b3e680-57aa-45b0-af8d-b19e83e8b5df,E1224B2679,,,,EZ6 located at the end of the D4 tow,Field Data,,,,,,,,,,,,,,,,,,,,,,,,,,,12/11/2024,,Low Salinity Zone,,,,FALSE,,,Routine Monitoring,MRL,
705c03f3-7af6-4ec8-8ac9-57457d3bb515,LSZ6,MVI,2024-07-16 13:40:00.000[PST],1950-01-01 12:00:00.000[PST],34.5,ft,FIELD,2,,,,,Preliminary,Unknown,Water,53793894-5923-4954-bd5f-b2f9e0a3d7b7,E0725B0728,,,,EZ6 located 500 yards downstream of D10.,Field Data,,,,,,,,,,,,,,,,,,,,,,,,,,,7/16/2024,,Low Salinity Zone,,,,FALSE,,,Routine Monitoring,MRL,0
706e413a-5f8f-46b4-9841-6ec4dac5241f,C9,(Bottom) Water Temperature,2024-11-19 11:15:00.000[PST],1950-01-01 12:00:00.000[PST],13.5,ft,FIELD,12.377,degC,,,,Preliminary,Unknown,Water,8f41a710-715e-4c17-b58c-a0c3299ce53c,E1124B2511,,EMP-2,YSI EXO2 Sonde,,Field Data,EPA 170.1;Temperature by Thermometer;EPA Methods,,,,,,,,,,,,,,,,,,37.830917,-121.554004,,,,,,River,11/19/2024,,South Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,10.5
708e0e2d-9ee0-484d-bb1b-40bee0d3a623,NZS42,Dissolved Silica,2024-09-12 12:25:00.000[PST],2024-10-23 11:05:00.000[PST],13.8,ft,LAB,12.8,mg/L,,,,Preliminary,Unknown,Water,bcfb30f3-dbce-42f7-9097-20eaf6df62e4,E0925B1175,,,,,Lab Data,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,,,,0.3,,2024-09-13 08:30:00.000[PST],,,Bryte,,3,,REPLICATE,da4b1dc3-4c13-4058-b14d-f2ace4c65f6a,,,,38.1808,-122.049008,,,,,,Slough,9/12/2024,,Suisun Marsh,,,,FALSE,E0925B1173,,Routine Monitoring,MRL,3
70993cd4-713f-4a1a-8098-392ecf8084e1,NZ068,Pheophytin a,2024-07-15 13:20:00.000[PST],2024-08-01 13:20:00.000[PST],17.7,ft,LAB,,ug/L,,,,Preliminary,Unknown,Water,0a2d110a-d825-4855-a067-d4cd6c8b55ba,E0725B0707,,,,,Lab Data,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NOT_DETECTED,,,0.5,,2024-07-16 14:25:00.000[PST],,,Bryte,,1,,,,,,,38.142716,-121.68948,,,,,,River,7/15/2024,,North Delta,,,,FALSE,,,Routine Monitoring,MRL,3
70ad8d43-8859-417c-9728-4037e8295ed2,P8,Specific Conductance,2024-12-10 16:00:00.000[PST],1950-01-01 12:00:00.000[PST],36.7,ft,FIELD,486,uS/cm,,,,Preliminary,Unknown,Water,530eee54-3d7c-44ab-a966-acefe4d1d917,E1224B2628,,EMP-1,YSI EXO2 Sonde,duplicate jug A; blank jug B,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,37.978248,-121.38232,,,,,,River,12/10/2024,,South Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
70afba34-c93b-490a-9686-732b62866721,D4,Specific Conductance,2024-08-14 13:10:00.000[PST],1950-01-01 12:00:00.000[PST],37.4,ft,FIELD,1703,uS/cm,,,,Preliminary,Unknown,Water,0e2f83dc-9010-4afb-8559-18efaf5e5716,E0825B0882,,EMP-6,YSI EXO2 Sonde,,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.065164,-121.83486,,,,,,River,8/14/2024,,Confluence,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
70b011d5-de4e-4ae0-825f-487cd17e4784,Equipment Blank,Dissolved Ammonia,2024-08-13 15:15:00.000[PST],2024-08-22 12:55:00.000[PST],,,LAB,,mg/L,,,,Preliminary,Unknown,Water,43589e38-5f14-49b6-8ef2-c9c05fae39bb,E0825B0856,,,,,Lab Data,EPA 350.1;Ammonia by Automated Colorimetry;EPA Methods,NOT_DETECTED,,,0.05,,2024-08-14 10:30:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,8/13/2024,,,,,,FALSE,,,Routine Monitoring,MRL,3
70b47e57-bbdb-4668-b680-dfb65033b2f4,LSZ6,(Bottom) Dissolved Oxygen mg/L,2024-10-10 11:00:00.000[PST],1950-01-01 12:00:00.000[PST],37.4,ft,FIELD,8.13,mg/L,,,,Preliminary,Unknown,Water,f7a3c3fa-d0cd-47c9-826d-a8c4ae46bd44,E1025B1303,,EMP-6,YSI EXO2 Sonde,EZ6 found at D4,Field Data,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,,,,,,,,,,,,,,,,,,,,,,,,,,10/10/2024,,Low Salinity Zone,,,,FALSE,,Discrete,Routine Monitoring,MRL,34.4
70b67da4-ba9d-447f-baea-c7c0a8f17d8b,P8,(Bottom) Water Temperature,2024-08-13 14:45:00.000[PST],1950-01-01 12:00:00.000[PST],36.4,ft,FIELD,26.46,degC,,,,Preliminary,Unknown,Water,a2b2546c-e02b-48e8-906e-5b89ea5653b9,E0825B0860,,EMP-6,YSI EXO2 Sonde,"DO run: post-tow surf = 1m, no-tow surf = 3m, no-tow bot = 6 m",Field Data,EPA 170.1;Temperature by Thermometer;EPA Methods,,,,,,,,,,,,,,,,,,37.978248,-121.38232,,,,,,River,8/13/2024,,South Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,33.4
70b85384-0efe-4417-b267-2ca1bae9eef1,Equipment Blank,Total Suspended Solids,2024-12-13 14:40:00.000[PST],2024-12-17 13:25:00.000[PST],,,LAB,,mg/L,,,,Preliminary,Unknown,Water,445d67bb-b0fc-4d56-8e12-261766321f03,E1224B2748,,,,,Lab Data,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NOT_DETECTED,,,2.5,,2024-12-16 11:00:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,12/13/2024,,,,,,FALSE,,,Routine Monitoring,MRL,3
70bffa17-ab1f-497b-8e9c-2f442f6b03c5,MD10A,Total Phosphorus,2024-11-07 12:45:00.000[PST],2024-11-21 12:05:00.000[PST],16.1,ft,LAB,0.031,mg/L,,,,Preliminary,Unknown,Water,8a6a8cd6-bce0-4299-aed6-40d7c6c30f26,E1124B2430,,,,,Lab Data,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,,,,0.01,,2024-11-08 10:00:00.000[PST],,,Bryte,,1,,,,,,,38.04208,-121.422196,,,,,,Slough,11/7/2024,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
70c857ab-a4ca-434e-ad81-0a42f046471d,D22,Dissolved Calcium,2024-11-08 12:10:00.000[PST],2024-11-20 10:30:00.000[PST],32.8,ft,LAB,27.1,mg/L,,,,Preliminary,Unknown,Water,309cfe39-35a8-4fb0-b738-7ba80284056f,E1124B2453,,,,,Lab Data,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,,,,2,,2024-11-12 12:05:00.000[PST],,,Bryte,,2,,,,,,,38.08709,-121.747399,,,,,,River,11/8/2024,,Confluence,,,,FALSE,,,Routine Monitoring,MRL,3
70ddcc7f-7046-4822-bdd0-a2567b12a4b2,D4,Dissolved Silica,2024-07-15 11:40:00.000[PST],2024-08-12 11:40:00.000[PST],36.4,ft,LAB,12.7,mg/L,,,,Preliminary,Unknown,Water,99c44b7d-db0b-4594-8e40-4580bb50a5b1,E0725B0705,,,,,Lab Data,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,,,,0.1,,2024-07-16 14:25:00.000[PST],,,Bryte,,1,,,,,,,38.065164,-121.83486,,,,,,River,7/15/2024,,Confluence,,,,FALSE,,,Routine Monitoring,MRL,3
70e6db05-eab9-4e38-bbeb-006adc46a8ea,MD10A,Dissolved Chloride,2024-12-10 14:20:00.000[PST],2024-12-13 20:15:00.000[PST],15.7,ft,LAB,21.2,mg/L,,,,Preliminary,Unknown,Water,648e9916-884c-4817-a0c0-93f2ce21a588,E1224B2627,,,,,Lab Data,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,,,,1,,2024-12-11 11:35:00.000[PST],,,Bryte,,1,,,,,,,38.04208,-121.422196,,,,,,Slough,12/10/2024,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
70eeb8c1-052e-4e79-93a5-fc51946ee22a,LSZ2,Dissolved Orthophosphate,2024-11-08 13:00:00.000[PST],2024-11-22 13:45:00.000[PST],32.2,ft,LAB,0.061,mg/L,,,,Preliminary,Unknown,Water,b89b231c-73f3-4691-b987-181c0d1124f1,E1124B2481,,,,,Lab Data,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,,,,0.05,,2024-11-12 12:10:00.000[PST],,,Bryte,,1,OPO4 > TP,,,,,,,,,,,,,,11/8/2024,,Low Salinity Zone,,,,FALSE,,,Routine Monitoring,MRL,3
70efe464-3538-4609-8d4b-2ebacd395bbf,D4,(Bottom) Water Temperature,2024-09-11 11:20:00.000[PST],1950-01-01 12:00:00.000[PST],30.8,ft,FIELD,20.96,degC,,,,Preliminary,Unknown,Water,26e0846b-6ee8-4d31-be0b-c2044970fecc,E0925B1100,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 170.1;Temperature by Thermometer;EPA Methods,,,,,,,,,,,,,,,,,,38.065164,-121.83486,,,,,,River,9/11/2024,,Confluence,,,,FALSE,,Discrete,Routine Monitoring,MRL,27.8
70f00a77-e4c8-48c3-8ce7-218583222c09,D28A,(Bottom) Dissolved Oxygen mg/L,2024-10-08 11:50:00.000[PST],1950-01-01 12:00:00.000[PST],19,ft,FIELD,8.44,mg/L,,,,Preliminary,Unknown,Water,74482694-6f2e-43ea-ae8f-058245f8660e,E1025B1234,,EMP-6,YSI EXO2 Sonde,No tow due to loss of zoop tow sled at D12.,Field Data,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,,,,,,,,,,,,,,,,,,37.969697,-121.573145,,,,,,River,10/8/2024,,Central Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,16
70f836f6-fd8e-4870-84e2-4e7aa75c7aac,D41A,Total Alkalinity,2024-11-05 13:00:00.000[PST],2024-11-14 15:00:00.000[PST],8.9,ft,LAB,98.3,mg/L,,,,Preliminary,Unknown,Water,3cddb1ea-c51f-4886-afe9-0658755df448,E1124B2403,,,,,Lab Data,Std Method 2320 B;Alkalinity by Titration;Standard Methods,,,,20,,2024-11-06 11:00:00.000[PST],,,Bryte,,1,,,,,,,38.083333,-122.396333,,,,,,Bay,11/5/2024,,San Pablo Bay,,,,FALSE,,,Routine Monitoring,MRL,3
71073c61-fd22-4a69-9ddd-6558c8eb73ee,D28A,Dissolved Nitrate + Nitrite,2024-10-08 11:50:00.000[PST],2024-10-11 12:55:00.000[PST],19,ft,LAB,,mg/L,,,,Preliminary,Unknown,Water,74482694-6f2e-43ea-ae8f-058245f8660e,E1025B1234,,,,,Lab Data,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",NOT_DETECTED,,,0.05,,2024-10-09 14:35:00.000[PST],,,Bryte,,1,,,,,,,37.969697,-121.573145,,,,,,River,10/8/2024,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
711d3f80-0c86-4bb6-9088-fb5d753ff659,D8,Total Suspended Solids,2024-12-13 13:30:00.000[PST],2024-12-17 13:25:00.000[PST],45.9,ft,LAB,35.4,mg/L,,,,Preliminary,Unknown,Water,5431ae39-2867-4ec4-b2c2-b802ffcf2167,E1224B2752,,,,,Lab Data,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,,,,2.5,,2024-12-16 11:00:00.000[PST],,,Bryte,,1,,REPLICATE,5161f70d-9ca4-4fbd-ba04-190d6c0b46c7,,,,38.059971,-121.992062,,,,,,Bay,12/13/2024,,Suisun & Grizzly Bay,,,,FALSE,E1224B2750,,Routine Monitoring,MRL,3
71224989-815c-4501-8365-5ef311204715,D22,(Bottom) Dissolved Oxygen mg/L,2024-07-15 12:30:00.000[PST],1950-01-01 12:00:00.000[PST],30.5,ft,FIELD,8.36,mg/L,,,,Preliminary,Unknown,Water,c5e6defd-1fe5-4d5b-bf5b-2274135a34f7,E0725B0706,,EMP-3,YSI EXO2 Sonde,,Field Data,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,,,,,,,,,,,,,,,,,,38.08709,-121.747399,,,,,,River,7/15/2024,,Confluence,,,,FALSE,,Discrete,Routine Monitoring,MRL,27.5
71228a90-e534-4822-910b-a73eb0a3990d,NZ032,Dissolved Organic Nitrogen,2024-08-15 14:35:00.000[PST],2024-08-26 11:00:00.000[PST],27.2,ft,LAB,0.16,mg/L,,,,Preliminary,Unknown,Water,ceb72a86-92e4-4bab-bd2b-a493249d6272,E0825B0945,,,,,Lab Data,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,,,,0.1,,2024-08-16 10:20:00.000[PST],,,Bryte,,1,,REPLICATE,e5630a7c-0029-4d9f-abeb-e680ff2878e2,,,,38.171063,-122.020467,,,,,,Slough,8/15/2024,,Suisun Marsh,,,,FALSE,E0825B0944,,Routine Monitoring,MRL,3
7126550b-3395-42e0-bca3-9df417d3d515,C10A,Dissolved Silica,2024-09-06 11:15:00.000[PST],2024-10-22 12:25:00.000[PST],2.7,ft,LAB,12.7,mg/L,,,,Preliminary,Unknown,Water,0c237c92-eb9c-42fb-92af-3e89a2ddf9e1,E0925B1033,,,,,Lab Data,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,,,,0.1,,2024-09-09 12:20:00.000[PST],,,Bryte,,1,,REPLICATE,2ccc2399-cf5d-4f7b-8e2b-5fdf840e9fba,,,,37.679343,-121.264857,,,,,,River,9/6/2024,,South Delta,,,,FALSE,E0925B1032,,Routine Monitoring,MRL,3
712d9e26-3079-4c55-add4-14b807d36b9d,NZS42,Pheophytin a,2024-07-17 13:40:00.000[PST],2024-08-05 15:10:00.000[PST],16.4,ft,LAB,1.31,ug/L,,,,Preliminary,Unknown,Water,eadb5d45-1ff8-4a5b-8009-a6cc15cb3441,E0725B0787,,,,,Lab Data,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,,,,0.5,,2024-07-18 14:35:00.000[PST],,,Bryte,,1,,,,,,,38.1808,-122.049008,,,,,,Slough,7/17/2024,,Suisun Marsh,,,,FALSE,,,Routine Monitoring,MRL,3
713271a9-18a1-4a4d-8db0-4dfb6ef8dd54,D41,Specific Conductance,2024-10-15 12:20:00.000[PST],1950-01-01 12:00:00.000[PST],41.7,ft,FIELD,43122,uS/cm,,,,Preliminary,Unknown,Water,ea8ed27f-8d23-4397-b5b6-c5249c76f22f,E1025B1419,,EMP-6,YSI EXO2 Sonde,,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.030135,-122.372771,,,,,,Bay,10/15/2024,,San Pablo Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
713670f2-bb8b-427e-88f5-a73088783bee,D10,(Bottom) Chlorophyll Fluorescence RFU,2024-09-13 14:00:00.000[PST],1950-01-01 12:00:00.000[PST],37.7,ft,FIELD,0.46,RFU,,,,Preliminary,Unknown,Water,8590fc93-0327-41bc-8b40-b93b087b3ba3,E0925B1135,,EMP-1,YSI EXO2 Sonde,,Field Data,,,,,,,,,,,,,,,,,,,38.048364,-121.918587,,,,,,River,9/13/2024,,Confluence,,,,FALSE,,Discrete,Routine Monitoring,MRL,34.7
