"","Year","Month","DateTime","Region","StationCode","Group","Units.per.mL","BV.um3.per.mL"
"2752","2017","Jul",2017-07-14 08:15:00,"Central Delta","D19","Diatoms",10810.32,10101888.2003
"2753","2017","Jul",2017-07-14 09:20:00,"Central Delta","D28A","Cyanobacteria",151645.44,53856.6528
"2754","2017","Jul",2017-07-14 09:20:00,"Central Delta","D28A","Diatoms",1126.08,887595.024
"2755","2017","Jul",2017-07-14 09:20:00,"Central Delta","D28A","Green Algae",5630.4,18430.176
"2756","2017","Jul",2017-07-17 09:15:00,"Central Delta","D16","Cyanobacteria",250439.08,98166.7142
"2757","2017","Jul",2017-07-17 09:15:00,"Central Delta","D16","Diatoms",10810.32,23661182.4903
"2758","2017","Jul",2017-07-17 10:00:00,"Central Delta","D26","Cryptophytes",375.36,42348.1152
"2759","2017","Jul",2017-07-17 10:00:00,"Central Delta","D26","Cyanobacteria",170788.8,65759.3184
"2760","2017","Jul",2017-07-17 10:00:00,"Central Delta","D26","Diatoms",3378.24,2464534.9344
"2761","2017","Jul",2017-07-17 10:00:00,"Central Delta","D26","Green Algae",6005.76,306053.5296
"2762","2017","Jul",2017-07-17 11:10:00,"Southern Interior Delta","MD10A","Cryptophytes",2102.03,334496.0339
"2763","2017","Jul",2017-07-17 11:10:00,"Southern Interior Delta","MD10A","Cyanobacteria",120416.29,68808.4506
"2764","2017","Jul",2017-07-17 11:10:00,"Southern Interior Delta","MD10A","Diatoms",900.87,1306627.8538
"2765","2017","Jul",2017-07-17 11:10:00,"Southern Interior Delta","MD10A","Golden Algae",300.29,85027.1135
"2766","2017","Jul",2017-07-17 11:10:00,"Southern Interior Delta","MD10A","Green Algae",9008.7,108548.8292
"2767","2017","Jul",2017-07-17 12:25:00,"Southern Interior Delta","P8","Cryptophytes",6306.02,2733380.4034
"2768","2017","Jul",2017-07-17 12:25:00,"Southern Interior Delta","P8","Cyanobacteria",340525.08,200288.2038
"2769","2017","Jul",2017-07-17 12:25:00,"Southern Interior Delta","P8","Diatoms",4504.3,547461.6306
"2770","2017","Jul",2017-07-17 12:25:00,"Southern Interior Delta","P8","Golden Algae",1801.72,192297.5756
"2771","2017","Jul",2017-07-17 12:25:00,"Southern Interior Delta","P8","Green Algae",31530.1,1174676.397
"2772","2017","Jul",2017-07-18 10:20:00,"Grizzly and Suisun Bay","D8","Cryptophytes",3378.21,257926.3335
"2773","2017","Jul",2017-07-18 10:20:00,"Grizzly and Suisun Bay","D8","Cyanobacteria",439167.3,150656.9053
"2774","2017","Jul",2017-07-18 10:20:00,"Grizzly and Suisun Bay","D8","Diatoms",4504.28,1438081.4756
"2775","2017","Jul",2017-07-18 10:20:00,"Grizzly and Suisun Bay","D8","Green Algae",16891.05,183470.5851
"2776","2017","Jul",2017-07-18 11:15:00,"Entrapment Zone","EZ6","Cryptophytes",3603.44,573415.4072
"2777","2017","Jul",2017-07-18 11:15:00,"Entrapment Zone","EZ6","Cyanobacteria",821584.32,297716.2128
"2778","2017","Jul",2017-07-18 11:15:00,"Entrapment Zone","EZ6","Diatoms",9008.6,3020727.7176
"2779","2017","Jul",2017-07-18 11:15:00,"Entrapment Zone","EZ6","Green Algae",77473.96,762614.0244
"2780","2017","Jul",2017-07-18 11:45:00,"Confluence","D10","Cryptophytes",5405.16,609810.1512
"2781","2017","Jul",2017-07-18 11:45:00,"Confluence","D10","Cyanobacteria",859420.44,295572.166
"2782","2017","Jul",2017-07-18 11:45:00,"Confluence","D10","Diatoms",9008.6,2293715.6804
"2783","2017","Jul",2017-07-18 11:45:00,"Confluence","D10","Golden Algae",1801.72,539416.9508
"2784","2017","Jul",2017-07-18 11:45:00,"Confluence","D10","Green Algae",45043,1018332.144
"2785","2017","Jul",2017-07-18 12:30:00,"Entrapment Zone","EZ2","Cryptophytes",23422.36,2021583.8916
"2786","2017","Jul",2017-07-18 12:30:00,"Entrapment Zone","EZ2","Cyanobacteria",708075.96,241970.996
"2787","2017","Jul",2017-07-18 12:30:00,"Entrapment Zone","EZ2","Diatoms",21620.64,4959540.5924
"2788","2017","Jul",2017-07-18 12:30:00,"Entrapment Zone","EZ2","Golden Algae",1801.72,72321.0408
"2789","2017","Jul",2017-07-18 12:30:00,"Entrapment Zone","EZ2","Green Algae",39637.84,1821827.1952
"2790","2017","Jul",2017-07-24 12:50:00,"San Pablo Bay","D41A","Cryptophytes",14413.76,2293661.6288
"2791","2017","Jul",2017-07-24 12:50:00,"San Pablo Bay","D41A","Cyanobacteria",1360298.6,464645.5708
"2792","2017","Jul",2017-07-24 12:50:00,"San Pablo Bay","D41A","Diatoms",5405.16,684149.1184
"2793","2017","Jul",2017-07-24 12:50:00,"San Pablo Bay","D41A","Golden Algae",1801.72,758812.3952
"2794","2017","Jul",2017-07-24 12:50:00,"San Pablo Bay","D41A","Green Algae",52249.88,912391.008
"2795","2017","Jul",2017-07-24 13:35:00,"San Pablo Bay","D41","Cryptophytes",1351.29,727912.8972
"2796","2017","Jul",2017-07-24 13:35:00,"San Pablo Bay","D41","Cyanobacteria",289626.49,99774.7493
"2797","2017","Jul",2017-07-24 13:35:00,"San Pablo Bay","D41","Diatoms",2252.15,735016.1783
"2798","2017","Jul",2017-07-24 13:35:00,"San Pablo Bay","D41","Golden Algae",2252.15,176775.7578
"2799","2017","Jul",2017-07-24 13:35:00,"San Pablo Bay","D41","Green Algae",1351.29,24034.9448
"2800","2017","Jul",2017-07-24 14:15:00,"San Pablo Bay","NZ325","Cryptophytes",1126.08,419735.0592
"2801","2017","Jul",2017-07-24 14:15:00,"San Pablo Bay","NZ325","Cyanobacteria",238165.92,124910.424
"2802","2017","Jul",2017-07-24 14:15:00,"San Pablo Bay","NZ325","Diatoms",563.04,179193.1104
"2803","2017","Jul",2017-07-24 14:15:00,"San Pablo Bay","NZ325","Green Algae",1126.08,93678.5952
"2804","2017","Jul",2017-07-24 14:30:00,"San Pablo Bay","NZ002","Cryptophytes",2702.58,512544.297
"2805","2017","Jul",2017-07-24 14:30:00,"San Pablo Bay","NZ002","Cyanobacteria",556731.48,205810.4756
"2806","2017","Jul",2017-07-24 14:30:00,"San Pablo Bay","NZ002","Diatoms",5405.16,251502.0948
"2807","2017","Jul",2017-07-24 14:30:00,"San Pablo Bay","NZ002","Green Algae",33331.82,619647.5424
"2808","2017","Jul",2017-07-24 14:30:00,"San Pablo Bay","NZ002","Other",900.86,460330.4514
"2809","2017","Jul",2017-07-24 14:55:00,"San Pablo Bay","NZ004","Cyanobacteria",347583.36,157358.4192
"2810","2017","Jul",2017-07-24 14:55:00,"San Pablo Bay","NZ004","Golden Algae",750.72,159280.2624
"2811","2017","Jul",2017-07-24 15:10:00,"San Pablo Bay","D6","Cryptophytes",6306.02,1542344.3888
"2812","2017","Jul",2017-07-24 15:10:00,"San Pablo Bay","D6","Cyanobacteria",424305.06,149164.3988
"2813","2017","Jul",2017-07-24 15:10:00,"San Pablo Bay","D6","Golden Algae",1801.72,165668.154
"2814","2017","Jul",2017-07-24 15:10:00,"San Pablo Bay","D6","Green Algae",18017.2,610756.0542
"2815","2017","Jul",2017-07-24 16:00:00,"Grizzly and Suisun Bay","D7","Cryptophytes",14413.76,2537200.1212
"2816","2017","Jul",2017-07-24 16:00:00,"Grizzly and Suisun Bay","D7","Cyanobacteria",540516,193621.8398
"2817","2017","Jul",2017-07-24 16:00:00,"Grizzly and Suisun Bay","D7","Diatoms",5405.16,2739443.1912
"2818","2017","Jul",2017-07-24 16:00:00,"Grizzly and Suisun Bay","D7","Green Algae",27926.66,241151.2134
"2819","2017","Aug",2017-08-10 06:30:00,"Confluence","D4","Cyanobacteria",524300.52,179640.4926
"2820","2017","Aug",2017-08-10 06:30:00,"Confluence","D4","Diatoms",900.86,54240.7806
"2821","2017","Aug",2017-08-10 06:30:00,"Confluence","D4","Golden Algae",2702.58,503679.8346
"2822","2017","Aug",2017-08-10 06:30:00,"Confluence","D4","Green Algae",22521.5,214017.3102
"2823","2017","Aug",2017-08-10 07:10:00,"Confluence","D22","Cyanobacteria",407188.72,141353.9426
"2824","2017","Aug",2017-08-10 07:10:00,"Confluence","D22","Diatoms",2702.58,1177622.2092
"2825","2017","Aug",2017-08-10 07:10:00,"Confluence","D22","Green Algae",14413.76,157641.4914
"2826","2017","Aug",2017-08-10 08:00:00,"Northern Interior Delta","C3A","Cryptophytes",1286.96,434194.5648
"2827","2017","Aug",2017-08-10 08:00:00,"Northern Interior Delta","C3A","Cyanobacteria",114861.18,40365.5004
"2828","2017","Aug",2017-08-10 08:00:00,"Northern Interior Delta","C3A","Diatoms",2895.66,664274.0562
"2829","2017","Aug",2017-08-10 08:00:00,"Northern Interior Delta","C3A","Dinoflagellates",321.74,5529021.465
"2830","2017","Aug",2017-08-10 08:00:00,"Northern Interior Delta","C3A","Golden Algae",2895.66,221083.641
"2831","2017","Aug",2017-08-10 08:00:00,"Northern Interior Delta","C3A","Green Algae",10617.42,106769.419
"2832","2017","Aug",2017-08-10 08:00:00,"Northern Interior Delta","NZ068","Cryptophytes",2252.15,487410.303
"2833","2017","Aug",2017-08-10 08:00:00,"Northern Interior Delta","NZ068","Cyanobacteria",175217.27,59880.1642
"2834","2017","Aug",2017-08-10 08:00:00,"Northern Interior Delta","NZ068","Diatoms",3603.44,503197.8745
"2835","2017","Aug",2017-08-10 08:00:00,"Northern Interior Delta","NZ068","Green Algae",12161.61,147159.9853
"2836","2017","Aug",2017-08-11 08:50:00,"Southern Interior Delta","C9","Cyanobacteria",170734.04,133850.3396
"2837","2017","Aug",2017-08-11 08:50:00,"Southern Interior Delta","C9","Diatoms",1286.94,234789.3336
"2838","2017","Aug",2017-08-11 08:50:00,"Southern Interior Delta","C9","Green Algae",428.98,6280.2672
"2839","2017","Aug",2017-08-11 10:30:00,"Southern Interior Delta","C10A","Cryptophytes",2252.16,1437185.8752
"2840","2017","Aug",2017-08-11 10:30:00,"Southern Interior Delta","C10A","Cyanobacteria",147516.48,77996.0544
"2841","2017","Aug",2017-08-11 10:30:00,"Southern Interior Delta","C10A","Diatoms",2252.16,3009137.2512
"2842","2017","Aug",2017-08-11 10:30:00,"Southern Interior Delta","C10A","Golden Algae",2252.16,197041.4784
"2843","2017","Aug",2017-08-11 10:30:00,"Southern Interior Delta","C10A","Green Algae",15014.4,452184.9312
"2844","2017","Aug",2017-08-14 09:05:00,"Confluence","D12","Cryptophytes",1801.72,34016.4736
"2845","2017","Aug",2017-08-14 09:05:00,"Confluence","D12","Cyanobacteria",390072.38,136453.2642
"2846","2017","Aug",2017-08-14 09:05:00,"Confluence","D12","Dinoflagellates",900.86,292680.4054
"2847","2017","Aug",2017-08-14 09:05:00,"Confluence","D12","Green Algae",13512.9,48511.311
"2848","2017","Aug",2017-08-14 10:10:00,"Central Delta","D19","Cyanobacteria",176568.56,62740.3947
"2849","2017","Aug",2017-08-14 10:10:00,"Central Delta","D19","Diatoms",900.86,178226.1424
"2850","2017","Aug",2017-08-14 10:10:00,"Central Delta","D19","Golden Algae",450.43,170325.6002
"2851","2017","Aug",2017-08-14 10:10:00,"Central Delta","D19","Green Algae",12161.61,42804.3629
"2852","2017","Aug",2017-08-14 11:15:00,"Central Delta","D28A","Cryptophytes",1501.44,162620.9664
"2853","2017","Aug",2017-08-14 11:15:00,"Central Delta","D28A","Cyanobacteria",125745.6,43902.1056
"2854","2017","Aug",2017-08-14 11:15:00,"Central Delta","D28A","Diatoms",750.72,150996.0672
"2855","2017","Aug",2017-08-14 11:15:00,"Central Delta","D28A","Golden Algae",1501.44,125730.5856
"2856","2017","Aug",2017-08-14 11:15:00,"Central Delta","D28A","Green Algae",24398.4,234371.0304
"2857","2017","Aug",2017-08-15 08:35:00,"Central Delta","D16","Cryptophytes",450.43,193842.5505
"2858","2017","Aug",2017-08-15 08:35:00,"Central Delta","D16","Cyanobacteria",195486.62,68150.059
"2859","2017","Aug",2017-08-15 08:35:00,"Central Delta","D16","Diatoms",3153.01,2464532.2493
"2860","2017","Aug",2017-08-15 08:35:00,"Central Delta","D16","Golden Algae",900.86,107616.7356
"2861","2017","Aug",2017-08-15 08:35:00,"Central Delta","D16","Green Algae",10359.89,45115.0688
"2862","2017","Aug",2017-08-15 09:25:00,"Central Delta","D26","Cryptophytes",1351.29,208760.7921
"2863","2017","Aug",2017-08-15 09:25:00,"Central Delta","D26","Cyanobacteria",171163.4,66514.9981
"2864","2017","Aug",2017-08-15 09:25:00,"Central Delta","D26","Diatoms",900.86,54240.7806
"2865","2017","Aug",2017-08-15 09:25:00,"Central Delta","D26","Golden Algae",900.86,110607.5908
"2866","2017","Aug",2017-08-15 09:25:00,"Central Delta","D26","Green Algae",12161.61,43660.1799
"2867","2017","Aug",2017-08-15 10:45:00,"Southern Interior Delta","MD10A","Cryptophytes",3603.42,847758.6063
"2868","2017","Aug",2017-08-15 10:45:00,"Southern Interior Delta","MD10A","Cyanobacteria",219808.62,128107.5867
"2869","2017","Aug",2017-08-15 10:45:00,"Southern Interior Delta","MD10A","Diatoms",3002.85,361603.197
"2870","2017","Aug",2017-08-15 10:45:00,"Southern Interior Delta","MD10A","Golden Algae",1801.71,165667.2345
"2871","2017","Aug",2017-08-15 10:45:00,"Southern Interior Delta","MD10A","Green Algae",21019.95,76302.4185
"2872","2017","Aug",2017-08-15 12:00:00,"Southern Interior Delta","P8","Cryptophytes",3603.48,1102262.4914
"2873","2017","Aug",2017-08-15 12:00:00,"Southern Interior Delta","P8","Cyanobacteria",116212.23,50604.8708
"2874","2017","Aug",2017-08-15 12:00:00,"Southern Interior Delta","P8","Diatoms",8408.12,678550.2985
"2875","2017","Aug",2017-08-15 12:00:00,"Southern Interior Delta","P8","Golden Algae",1201.16,110446.662
"2876","2017","Aug",2017-08-15 12:00:00,"Southern Interior Delta","P8","Green Algae",13212.76,612276.2955
"2877","2017","Aug",2017-08-16 10:30:00,"Grizzly and Suisun Bay","D8","Cyanobacteria",306292.4,175465.0065
"2878","2017","Aug",2017-08-16 10:30:00,"Grizzly and Suisun Bay","D8","Diatoms",1351.29,1497792.3575
"2879","2017","Aug",2017-08-16 10:30:00,"Grizzly and Suisun Bay","D8","Golden Algae",450.43,41417.0385
"2880","2017","Aug",2017-08-16 11:10:00,"Confluence","D10","Cryptophytes",1501.43,503159.2216
"2881","2017","Aug",2017-08-16 11:10:00,"Confluence","D10","Cyanobacteria",684652.08,314714.7423
"2882","2017","Aug",2017-08-16 11:10:00,"Confluence","D10","Diatoms",3002.86,7269488.6453
"2883","2017","Aug",2017-08-16 11:10:00,"Entrapment Zone","EZ6","Cryptophytes",1501.43,904431.4034
"2884","2017","Aug",2017-08-16 11:10:00,"Entrapment Zone","EZ6","Cyanobacteria",609580.58,210065.0713
"2885","2017","Aug",2017-08-16 11:10:00,"Entrapment Zone","EZ6","Diatoms",1501.43,469151.8321
"2886","2017","Aug",2017-08-16 11:10:00,"Entrapment Zone","EZ6","Golden Algae",3002.86,275031.9474
"2887","2017","Aug",2017-08-16 11:10:00,"Entrapment Zone","EZ6","Green Algae",13512.87,86076.9819
"2888","2017","Aug",2017-08-16 12:00:00,"Entrapment Zone","EZ2","Cryptophytes",3603.44,418503.5216
"2889","2017","Aug",2017-08-16 12:00:00,"Entrapment Zone","EZ2","Cyanobacteria",487365.26,183144.838
"2890","2017","Aug",2017-08-16 12:00:00,"Entrapment Zone","EZ2","Diatoms",8107.74,254501.9586
"2891","2017","Aug",2017-08-16 12:00:00,"Entrapment Zone","EZ2","Golden Algae",7206.88,3182125.7952
"2892","2017","Aug",2017-08-16 12:00:00,"Entrapment Zone","EZ2","Green Algae",20719.78,238070.2722
"2893","2017","Aug",2017-08-17 11:00:00,"San Pablo Bay","D6","Cyanobacteria",380162.92,195873.9898
"2894","2017","Aug",2017-08-17 11:00:00,"San Pablo Bay","D6","Diatoms",2702.58,1301823.7774
"2895","2017","Aug",2017-08-17 11:00:00,"San Pablo Bay","D6","Golden Algae",900.86,29701.3542
"2896","2017","Aug",2017-08-17 11:00:00,"San Pablo Bay","D6","Green Algae",1801.72,95563.2288
"2897","2017","Aug",2017-08-17 11:50:00,"Grizzly and Suisun Bay","D7","Cryptophytes",2702.58,110778.7542
"2898","2017","Aug",2017-08-17 11:50:00,"Grizzly and Suisun Bay","D7","Cyanobacteria",468447.2,160803.51
"2899","2017","Aug",2017-08-17 11:50:00,"Grizzly and Suisun Bay","D7","Diatoms",3603.44,6048671.3238
"2900","2017","Aug",2017-08-17 11:50:00,"Grizzly and Suisun Bay","D7","Golden Algae",900.86,27124.8946
"2901","2017","Aug",2017-08-17 11:50:00,"Grizzly and Suisun Bay","D7","Green Algae",27025.8,91031.903
"2902","2017","Aug",2017-08-17 11:50:00,"Grizzly and Suisun Bay","D7","Other",2702.58,3923245.3
"2903","2017","Aug",2017-08-17 12:50:00,"Grizzly and Suisun Bay","NZS42","Cyanobacteria",562392.78,370477.8525
"2904","2017","Aug",2017-08-17 12:50:00,"Grizzly and Suisun Bay","NZS42","Dinoflagellates",1286.94,3833717.0436
"2905","2017","Aug",2017-08-17 13:40:00,"Grizzly and Suisun Bay","NZ032","Cryptophytes",6756.42,3003284.9935
"2906","2017","Aug",2017-08-17 13:40:00,"Grizzly and Suisun Bay","NZ032","Cyanobacteria",488714.38,167311.4806
"2907","2017","Aug",2017-08-17 13:40:00,"Grizzly and Suisun Bay","NZ032","Diatoms",3378.21,711935.2361
"2908","2017","Aug",2017-08-17 13:40:00,"Grizzly and Suisun Bay","NZ032","Green Algae",25899.61,297586.5189
"2909","2017","Aug",2017-08-21 11:30:00,"San Pablo Bay","D41A","Cryptophytes",2001.92,414537.5744
"2910","2017","Aug",2017-08-21 11:30:00,"San Pablo Bay","D41A","Cyanobacteria",415398.4,217979.0592
"2911","2017","Aug",2017-08-21 11:30:00,"San Pablo Bay","D41A","Diatoms",1000.96,91217.4848
"2912","2017","Aug",2017-08-21 12:25:00,"San Pablo Bay","D41","Cryptophytes",900.86,103625.9258
"2913","2017","Aug",2017-08-21 12:25:00,"San Pablo Bay","D41","Cyanobacteria",196837.91,99162.1645
"2914","2017","Aug",2017-08-21 12:25:00,"San Pablo Bay","D41","Diatoms",450.43,41047.6859
"2915","2017","Aug",2017-08-21 13:05:00,"San Pablo Bay","NZ325","Cryptophytes",375.36,159284.016
"2916","2017","Aug",2017-08-21 13:05:00,"San Pablo Bay","NZ325","Cyanobacteria",153897.6,75361.0272
"2917","2017","Aug",2017-08-21 13:05:00,"San Pablo Bay","NZ325","Diatoms",375.36,46086.7008
"2918","2017","Aug",2017-08-21 13:05:00,"San Pablo Bay","NZ325","Golden Algae",375.36,9954.5472
"2919","2017","Aug",2017-08-21 13:25:00,"San Pablo Bay","NZ002","Cryptophytes",643.47,261113.6913
"2920","2017","Aug",2017-08-21 13:25:00,"San Pablo Bay","NZ002","Cyanobacteria",270900.87,265798.1529
"2921","2017","Aug",2017-08-21 13:45:00,"San Pablo Bay","NZ004","Cryptophytes",2702.58,950659.5408
"2922","2017","Aug",2017-08-21 13:45:00,"San Pablo Bay","NZ004","Cyanobacteria",373856.9,128489.6618
"2923","2017","Aug",2017-08-21 13:45:00,"San Pablo Bay","NZ004","Green Algae",1801.72,6468.1748
"2924","2017","Sep",2017-09-11 08:15:00,"Confluence","D4","Cyanobacteria",373856.9,128030.2232
"2925","2017","Sep",2017-09-11 08:15:00,"Confluence","D4","Diatoms",10810.32,646376.0586
"2926","2017","Sep",2017-09-11 08:15:00,"Confluence","D4","Green Algae",20719.78,238070.2722
"2927","2017","Sep",2017-09-11 09:00:00,"Confluence","D22","Cryptophytes",204.74,32580.2762
"2928","2017","Sep",2017-09-11 09:00:00,"Confluence","D22","Cyanobacteria",81077.04,33343.9564
"2929","2017","Sep",2017-09-11 09:00:00,"Confluence","D22","Diatoms",1023.7,118186.165
"2930","2017","Sep",2017-09-11 09:00:00,"Confluence","D22","Green Algae",409.48,10859.4096
"2931","2017","Sep",2017-09-11 10:00:00,"Northern Interior Delta","NZ068","Cryptophytes",1930.44,1039889.4192
"2932","2017","Sep",2017-09-11 10:00:00,"Northern Interior Delta","NZ068","Cyanobacteria",118400.32,41185.9374
"2933","2017","Sep",2017-09-11 10:00:00,"Northern Interior Delta","NZ068","Diatoms",965.22,55194.497
"2934","2017","Sep",2017-09-11 10:00:00,"Northern Interior Delta","NZ068","Green Algae",12869.6,98645.484
"2935","2017","Sep",2017-09-11 10:18:00,"Southern Interior Delta","C9","Cryptophytes",2627.52,526003.2288
"2936","2017","Sep",2017-09-11 10:18:00,"Southern Interior Delta","C9","Cyanobacteria",162155.52,106211.8656
"2937","2017","Sep",2017-09-11 10:18:00,"Southern Interior Delta","C9","Diatoms",1876.8,319540.2144
"2938","2017","Sep",2017-09-11 10:18:00,"Southern Interior Delta","C9","Green Algae",10134.72,35242.5504
"2939","2017","Sep",2017-09-11 12:00:00,"Southern Interior Delta","C10A","Cryptophytes",1201.16,462185.3477
"2940","2017","Sep",2017-09-11 12:00:00,"Southern Interior Delta","C10A","Cyanobacteria",145940.94,429844.1147
"2941","2017","Sep",2017-09-11 12:00:00,"Southern Interior Delta","C10A","Diatoms",6005.8,2060875.2555
"2942","2017","Sep",2017-09-11 12:00:00,"Southern Interior Delta","C10A","Dinoflagellates",300.29,71463.0142
"2943","2017","Sep",2017-09-11 12:00:00,"Southern Interior Delta","C10A","Green Algae",1501.45,172480.5702
"2944","2017","Sep",2017-09-12 09:20:00,"Confluence","D12","Cyanobacteria",223714.56,76233.1136
"2945","2017","Sep",2017-09-12 09:20:00,"Confluence","D12","Diatoms",1000.96,1931562.5216
"2946","2017","Sep",2017-09-12 09:20:00,"Confluence","D12","Green Algae",17016.32,866626.1632
"2947","2017","Sep",2017-09-12 10:15:00,"Northern Interior Delta","C3A","Cyanobacteria",87940.9,43215.4452
"2948","2017","Sep",2017-09-12 10:15:00,"Northern Interior Delta","C3A","Diatoms",1072.45,151035.2784
"2949","2017","Sep",2017-09-12 10:15:00,"Northern Interior Delta","C3A","Green Algae",214.49,5840.5627
"2950","2017","Sep",2017-09-12 10:30:00,"Central Delta","D19","Cryptophytes",300.28,67593.028
"2951","2017","Sep",2017-09-12 10:30:00,"Central Delta","D19","Cyanobacteria",60356.28,52790.7254
"2952","2017","Sep",2017-09-12 10:30:00,"Central Delta","D19","Diatoms",300.28,55316.0802
"2953","2017","Sep",2017-09-12 10:30:00,"Central Delta","D19","Green Algae",1201.12,57463.0822
"2954","2017","Sep",2017-09-12 11:40:00,"Central Delta","D28A","Cryptophytes",450.42,58345.9054
"2955","2017","Sep",2017-09-12 11:40:00,"Central Delta","D28A","Cyanobacteria",60056,88972.964
"2956","2017","Sep",2017-09-12 11:40:00,"Central Delta","D28A","Diatoms",900.84,132630.6732
"2957","2017","Sep",2017-09-12 11:40:00,"Central Delta","D28A","Green Algae",6606.16,175195.3632
"2958","2017","Sep",2017-09-13 08:45:00,"Central Delta","D16","Cryptophytes",250.24,39820.6912
"2959","2017","Sep",2017-09-13 08:45:00,"Central Delta","D16","Cyanobacteria",100596.48,46837.4208
"2960","2017","Sep",2017-09-13 08:45:00,"Central Delta","D16","Diatoms",750.72,165208.448
"2961","2017","Sep",2017-09-13 09:45:00,"Central Delta","D26","Cryptophytes",643.48,383990.2552
"2962","2017","Sep",2017-09-13 09:45:00,"Central Delta","D26","Cyanobacteria",123869.9,42662.724
"2963","2017","Sep",2017-09-13 09:45:00,"Central Delta","D26","Diatoms",1286.96,168800.891
"2964","2017","Sep",2017-09-13 09:45:00,"Central Delta","D26","Golden Algae",321.74,8532.5448
"2965","2017","Sep",2017-09-13 09:45:00,"Central Delta","D26","Green Algae",4826.1,55451.889
"2966","2017","Sep",2017-09-13 11:00:00,"Southern Interior Delta","MD10A","Cryptophytes",514.76,119764.0616
"2967","2017","Sep",2017-09-13 11:00:00,"Southern Interior Delta","MD10A","Cyanobacteria",46714.47,101079.5605
"2968","2017","Sep",2017-09-13 11:00:00,"Southern Interior Delta","MD10A","Diatoms",2445.11,362388.4662
"2969","2017","Sep",2017-09-13 11:00:00,"Southern Interior Delta","MD10A","Golden Algae",643.45,59165.2275
"2970","2017","Sep",2017-09-13 11:00:00,"Southern Interior Delta","MD10A","Green Algae",5919.74,67467.0194
"2971","2017","Sep",2017-09-13 11:00:00,"Southern Interior Delta","MD10A","Other",128.69,3287639.5693
"2972","2017","Sep",2017-09-13 12:20:00,"Southern Interior Delta","P8","Cryptophytes",857.96,215081.9924
"2973","2017","Sep",2017-09-13 12:20:00,"Southern Interior Delta","P8","Cyanobacteria",75285.99,25852.4797
"2974","2017","Sep",2017-09-13 12:20:00,"Southern Interior Delta","P8","Diatoms",1715.92,434565.3196
"2975","2017","Sep",2017-09-13 12:20:00,"Southern Interior Delta","P8","Golden Algae",643.47,49128.9345
"2976","2017","Sep",2017-09-13 12:20:00,"Southern Interior Delta","P8","Green Algae",8365.11,103508.5842
"2977","2017","Sep",2017-09-14 10:55:00,"Grizzly and Suisun Bay","D8","Cryptophytes",375.36,42348.1152
"2978","2017","Sep",2017-09-14 10:55:00,"Grizzly and Suisun Bay","D8","Cyanobacteria",166659.84,138008.6112
"2979","2017","Sep",2017-09-14 10:55:00,"Grizzly and Suisun Bay","D8","Diatoms",750.72,157148.2176
"2980","2017","Sep",2017-09-14 10:55:00,"Grizzly and Suisun Bay","D8","Golden Algae",375.36,11793.8112
"2981","2017","Sep",2017-09-14 10:55:00,"Grizzly and Suisun Bay","D8","Green Algae",1126.08,29863.6416
"2982","2017","Sep",2017-09-14 11:45:00,"Entrapment Zone","EZ6","Cryptophytes",3603.42,1134140.4108
"2983","2017","Sep",2017-09-14 11:45:00,"Entrapment Zone","EZ6","Cyanobacteria",277463.34,103958.667
"2984","2017","Sep",2017-09-14 11:45:00,"Entrapment Zone","EZ6","Diatoms",4804.56,738508.9176
"2985","2017","Sep",2017-09-14 11:45:00,"Entrapment Zone","EZ6","Green Algae",15614.82,400490.1045
"2986","2017","Sep",2017-09-14 12:20:00,"Confluence","D10","Cyanobacteria",375658.62,161416.0948
"2987","2017","Sep",2017-09-14 12:20:00,"Confluence","D10","Diatoms",900.86,884842.7092
"2988","2017","Sep",2017-09-14 13:05:00,"Entrapment Zone","EZ2","Cyanobacteria",156525.12,65215.0464
"2989","2017","Sep",2017-09-14 13:05:00,"Entrapment Zone","EZ2","Diatoms",1126.08,50106.8064
"2990","2017","Sep",2017-09-14 13:05:00,"Entrapment Zone","EZ2","Golden Algae",375.36,17259.0528
"2991","2017","Sep",2017-09-15 13:05:00,"San Pablo Bay","D6","Cyanobacteria",166248.88,102329.052
"2992","2017","Sep",2017-09-15 13:55:00,"Grizzly and Suisun Bay","D7","Cyanobacteria",492770.42,241358.4112
"2993","2017","Sep",2017-09-15 13:55:00,"Grizzly and Suisun Bay","D7","Diatoms",900.86,80392.7464
"2994","2017","Sep",2017-09-15 14:50:00,"Grizzly and Suisun Bay","NZS42","Cyanobacteria",702670.8,241970.996
"2995","2017","Sep",2017-09-15 14:50:00,"Grizzly and Suisun Bay","NZS42","Diatoms",1801.72,286707.7036
"2996","2017","Sep",2017-09-15 14:50:00,"Grizzly and Suisun Bay","NZS42","Green Algae",18017.2,477816.144
"2997","2017","Sep",2017-09-15 15:45:00,"Grizzly and Suisun Bay","NZ032","Cryptophytes",9008.58,369261.6942
"2998","2017","Sep",2017-09-15 15:45:00,"Grizzly and Suisun Bay","NZ032","Cyanobacteria",548021.95,187093.1923
"2999","2017","Sep",2017-09-15 15:45:00,"Grizzly and Suisun Bay","NZ032","Diatoms",6005.72,1187300.8154
"3000","2017","Sep",2017-09-15 15:45:00,"Grizzly and Suisun Bay","NZ032","Green Algae",46544.33,1126793.1864
"3001","2017","Sep",2017-09-18 10:40:00,"San Pablo Bay","D41A","Cryptophytes",8407.98,3183261.228
