SampleID,Genus,BV.um3.per.L,,Year,Month,Region,StationCode
EMP.D41A.2018.01.12,Chlorella,382566912,,2018,Jan,San Pablo Bay,D41A
EMP.D41A.2018.01.12,Drepanochloris,1301248,,2018,Jan,San Pablo Bay,D41A
EMP.D41.2018.01.12,Cryptomonas,97935006.9,,2018,Jan,San Pablo Bay,D41
EMP.D41.2018.01.12,Plagioselmis,153058018.4,,2018,Jan,San Pablo Bay,D41
EMP.D41.2018.01.12,Eucapsis,27657896.7,,2018,Jan,San Pablo Bay,D41
EMP.D41.2018.01.12,Planktolyngbya,2841280.9,,2018,Jan,San Pablo Bay,D41
EMP.D41.2018.01.12,Cyclotella,147072771,,2018,Jan,San Pablo Bay,D41
EMP.D41.2018.01.12,Thalassiosira,526548626.7,,2018,Jan,San Pablo Bay,D41
EMP.D41.2018.01.12,Ochromonas,105612050.6,,2018,Jan,San Pablo Bay,D41
EMP.D41.2018.01.12,Chlorella,140532600,,2018,Jan,San Pablo Bay,D41
EMP.NZ325.2018.01.12,Plagioselmis,51294968.4,,2018,Jan,San Pablo Bay,NZ325
EMP.NZ325.2018.01.12,Eucapsis,60033310.4,,2018,Jan,San Pablo Bay,NZ325
EMP.NZ325.2018.01.12,Planktolyngbya,1126075,,2018,Jan,San Pablo Bay,NZ325
EMP.NZ325.2018.01.12,Cyclotella,164190743.6,,2018,Jan,San Pablo Bay,NZ325
EMP.NZ325.2018.01.12,Thalassiosira,140745862.1,,2018,Jan,San Pablo Bay,NZ325
EMP.NZ325.2018.01.12,Chlorella,382252915.2,,2018,Jan,San Pablo Bay,NZ325
EMP.NZ002.2018.01.12,Plagioselmis,508175126,,2018,Jan,San Pablo Bay,NZ002
EMP.NZ002.2018.01.12,Eucapsis,62177357.2,,2018,Jan,San Pablo Bay,NZ002
EMP.NZ002.2018.01.12,Achnanthidium,124949282,,2018,Jan,San Pablo Bay,NZ002
EMP.NZ002.2018.01.12,Cyclotella,492680334,,2018,Jan,San Pablo Bay,NZ002
EMP.NZ002.2018.01.12,Ochromonas,37719008.2,,2018,Jan,San Pablo Bay,NZ002
EMP.NZ002.2018.01.12,Chlorella,543790626.1,,2018,Jan,San Pablo Bay,NZ002
EMP.NZ004.2018.01.12,Eucapsis,48751756.8,,2018,Jan,San Pablo Bay,NZ004
EMP.NZ004.2018.01.12,Cyclotella,86790739.2,,2018,Jan,San Pablo Bay,NZ004
EMP.NZ004.2018.01.12,Ochromonas,74797987.2,,2018,Jan,San Pablo Bay,NZ004
EMP.NZ004.2018.01.12,Chlorella,163957248,,2018,Jan,San Pablo Bay,NZ004
EMP.D4.2018.02.05,Plagioselmis,748560608.4,,2018,Feb,Confluence,D4
EMP.D4.2018.02.05,Eucapsis,120985498,,2018,Feb,Confluence,D4
EMP.D4.2018.02.05,Cyclotella,891130712,,2018,Feb,Confluence,D4
EMP.D4.2018.02.05,Chlorella,883959866.4,,2018,Feb,Confluence,D4
EMP.D22.2018.02.05,Plagioselmis,1160433800,,2018,Feb,Confluence,D22
EMP.D22.2018.02.05,Eucapsis,56970386.4,,2018,Feb,Confluence,D22
EMP.D22.2018.02.05,Cyclotella,369510250.5,,2018,Feb,Confluence,D22
EMP.D22.2018.02.05,Nitzschia,185315910.6,,2018,Feb,Confluence,D22
EMP.D22.2018.02.05,Chlorella,175964983.8,,2018,Feb,Confluence,D22
EMP.NZ068.2018.02.05,Plagioselmis,176600673.6,,2018,Feb,Northern Interior Delta,NZ068
EMP.NZ068.2018.02.05,Eucapsis,33614844.6,,2018,Feb,Northern Interior Delta,NZ068
EMP.NZ068.2018.02.05,Amphora,26108595.3,,2018,Feb,Northern Interior Delta,NZ068
EMP.NZ068.2018.02.05,Cyclotella,68779134,,2018,Feb,Northern Interior Delta,NZ068
EMP.NZ068.2018.02.05,Chlorella,64691572.5,,2018,Feb,Northern Interior Delta,NZ068
EMP.D12.2018.02.06,Eucapsis,105543724.8,,2018,Feb,Confluence,D12
EMP.D12.2018.02.06,Achnanthidium,45298444.8,,2018,Feb,Confluence,D12
EMP.D12.2018.02.06,Cyclotella,104793004.8,,2018,Feb,Confluence,D12
EMP.D12.2018.02.06,Entomoneis,8087956992,,2018,Feb,Confluence,D12
EMP.D12.2018.02.06,Nitzschia,98381856,,2018,Feb,Confluence,D12
EMP.D12.2018.02.06,Chlorella,915818342.4,,2018,Feb,Confluence,D12
EMP.D12.2018.02.06,Drepanochloris,7229433.6,,2018,Feb,Confluence,D12
EMP.D19.2018.02.06,Plagioselmis,189935214,,2018,Feb,Central Delta,D19
EMP.D19.2018.02.06,Eucapsis,32834180.8,,2018,Feb,Central Delta,D19
EMP.D19.2018.02.06,Achnanthidium,14952308.3,,2018,Feb,Central Delta,D19
EMP.D19.2018.02.06,Cyclotella,116825831.4,,2018,Feb,Central Delta,D19
EMP.D19.2018.02.06,Ochromonas,18779119.1,,2018,Feb,Central Delta,D19
EMP.D19.2018.02.06,Chlorella,92751516,,2018,Feb,Central Delta,D19
EMP.D28A.2018.02.06,Plagioselmis,60980338.2,,2018,Feb,Central Delta,D28A
EMP.D28A.2018.02.06,Rhodomonas,479940449.4,,2018,Feb,Central Delta,D28A
EMP.D28A.2018.02.06,Eucapsis,25912049.4,,2018,Feb,Central Delta,D28A
EMP.D28A.2018.02.06,Cocconeis,171001148.7,,2018,Feb,Central Delta,D28A
EMP.D28A.2018.02.06,Melosira,808779526.6,,2018,Feb,Central Delta,D28A
EMP.D28A.2018.02.06,Navicula,101615880,,2018,Feb,Central Delta,D28A
EMP.D28A.2018.02.06,Pseudostaurosira,280677834.5,,2018,Feb,Central Delta,D28A
EMP.D28A.2018.02.06,Thalassiosira,1801995479,,2018,Feb,Central Delta,D28A
EMP.D28A.2018.02.06,Kephyrion,25975108.9,,2018,Feb,Central Delta,D28A
EMP.D28A.2018.02.06,Chlorella,42159780,,2018,Feb,Central Delta,D28A
EMP.C9.2018.02.06,Plagioselmis,196233516,,2018,Feb,Southern Interior Delta,C9
EMP.C9.2018.02.06,Eucapsis,18114404.4,,2018,Feb,Southern Interior Delta,C9
EMP.C9.2018.02.06,Bacillaria,88954689.6,,2018,Feb,Southern Interior Delta,C9
EMP.C9.2018.02.06,Cocconeis,41735340,,2018,Feb,Southern Interior Delta,C9
EMP.C9.2018.02.06,Cyclotella,152119332,,2018,Feb,Southern Interior Delta,C9
EMP.C9.2018.02.06,Sellaphora,75830227.2,,2018,Feb,Southern Interior Delta,C9
EMP.C9.2018.02.06,Chlamydomonas,38966590.8,,2018,Feb,Southern Interior Delta,C9
EMP.C9.2018.02.06,Chlorella,153051163.2,,2018,Feb,Southern Interior Delta,C9
EMP.C10A.2018.02.06,Plagioselmis,907917806.3,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Eucapsis,42473017.6,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Planktolyngbya,4222077.4,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Achnanthidium,243895538,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Amphora,22149390.4,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Cocconeis,159195740.6,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Cyclotella,237532392.9,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Encyonema,362717288.1,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Navicula,2119873232,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Nitzschia,28776790.7,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Skeletonema,71682225.9,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Stephanodiscus,1001130825,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Tryblionella,397782151.4,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Chrysococcus,43292809.3,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Ankistrodesmus,10335981.8,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Chlorella,334475013.6,,2018,Feb,Southern Interior Delta,C10A
EMP.C10A.2018.02.06,Monoraphidium,5420234.5,,2018,Feb,Southern Interior Delta,C10A
EMP.D16.2018.02.07,Plagioselmis,284937652.8,,2018,Feb,Central Delta,D16
EMP.D16.2018.02.07,Eucapsis,38526012,,2018,Feb,Central Delta,D16
EMP.D16.2018.02.07,Cocconeis,57821392.8,,2018,Feb,Central Delta,D16
EMP.D16.2018.02.07,Chlorella,114184512,,2018,Feb,Central Delta,D16
EMP.D26.2018.02.07,Plagioselmis,32543712,,2018,Feb,Central Delta,D26
EMP.D26.2018.02.07,Eucapsis,52963296,,2018,Feb,Central Delta,D26
EMP.D26.2018.02.07,Planothidium,105371059.2,,2018,Feb,Central Delta,D26
EMP.D26.2018.02.07,Ulnaria,105063264,,2018,Feb,Central Delta,D26
EMP.D26.2018.02.07,Chlorella,306053529.6,,2018,Feb,Central Delta,D26
EMP.MD10A.2018.02.07,Plagioselmis,95946116.4,,2018,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2018.02.07,Eucapsis,16801766.4,,2018,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2018.02.07,Planktolyngbya,3845257.2,,2018,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2018.02.07,Cyclotella,13915249.7,,2018,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2018.02.07,Navicula,86013822.2,,2018,Feb,Southern Interior Delta,MD10A
EMP.MD10A.2018.02.07,Chlorella,31051610.1,,2018,Feb,Southern Interior Delta,MD10A
EMP.P8.2018.02.07,Chroomonas,52150335.6,,2018,Feb,Southern Interior Delta,P8
EMP.P8.2018.02.07,Plagioselmis,438351599.4,,2018,Feb,Southern Interior Delta,P8
EMP.P8.2018.02.07,Eucapsis,16779889.1,,2018,Feb,Southern Interior Delta,P8
EMP.P8.2018.02.07,Cyclotella,59670979.2,,2018,Feb,Southern Interior Delta,P8
EMP.P8.2018.02.07,Kephyrion,12466200.3,,2018,Feb,Southern Interior Delta,P8
EMP.P8.2018.02.07,Ochromonas,42113802.5,,2018,Feb,Southern Interior Delta,P8
EMP.P8.2018.02.07,Chlorella,36966202.5,,2018,Feb,Southern Interior Delta,P8
EMP.P8.2018.02.07,Drepanochloris,495456.5,,2018,Feb,Southern Interior Delta,P8
EMP.D8.2018.02.08,Plagioselmis,341763762.5,,2018,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2018.02.08,Eucapsis,79023439.2,,2018,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2018.02.08,Cyclotella,18314483.8,,2018,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2018.02.08,Entomoneis,4656018337,,2018,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2018.02.08,Ochromonas,75438016.4,,2018,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2018.02.08,Chlorella,217368509.4,,2018,Feb,Grizzly and Suisun Bay,D8
EMP.D8.2018.02.08,Monoraphidium,1711634,,2018,Feb,Grizzly and Suisun Bay,D8
EMP.D10.2018.02.08,Plagioselmis,369264153.6,,2018,Feb,Confluence,D10
EMP.D10.2018.02.08,Eucapsis,96482534.4,,2018,Feb,Confluence,D10
EMP.D10.2018.02.08,Cyclotella,285573888,,2018,Feb,Confluence,D10
EMP.D10.2018.02.08,Nitzschia,188115417.6,,2018,Feb,Confluence,D10
EMP.D10.2018.02.08,Planothidium,102360672,,2018,Feb,Confluence,D10
EMP.D10.2018.02.08,Chlorella,955636531.2,,2018,Feb,Confluence,D10
EMP.D10.2018.02.08,Drepanochloris,720691.2,,2018,Feb,Confluence,D10
EMP.EZ6.2018.02.08,Plagioselmis,439106755.5,,2018,Feb,Entrapment Zone,EZ6
EMP.EZ6.2018.02.08,Eucapsis,77899934.7,,2018,Feb,Entrapment Zone,EZ6
EMP.EZ6.2018.02.08,Cyclotella,325454888.7,,2018,Feb,Entrapment Zone,EZ6
EMP.EZ6.2018.02.08,Chlorella,1250086455,,2018,Feb,Entrapment Zone,EZ6
EMP.EZ6.2018.02.08,Drepanochloris,14077360.8,,2018,Feb,Entrapment Zone,EZ6
EMP.EZ2.2018.02.08,Plagioselmis,136899189.9,,2018,Feb,Entrapment Zone,EZ2
EMP.EZ2.2018.02.08,Eucapsis,79482877.8,,2018,Feb,Entrapment Zone,EZ2
EMP.EZ2.2018.02.08,Cyclotella,214210995.1,,2018,Feb,Entrapment Zone,EZ2
EMP.EZ2.2018.02.08,Chlorella,477816144,,2018,Feb,Entrapment Zone,EZ2
EMP.C3A.2018.02.09,Eucapsis,69987813.4,,2018,Feb,Northern Interior Delta,C3A
EMP.C3A.2018.02.09,Cyclotella,1271753071,,2018,Feb,Northern Interior Delta,C3A
EMP.C3A.2018.02.09,Nitzschia,11301288.7,,2018,Feb,Northern Interior Delta,C3A
EMP.C3A.2018.02.09,Chlorella,310580493.6,,2018,Feb,Northern Interior Delta,C3A
EMP.D6.2018.02.12,Plagioselmis,125518217.1,,2018,Feb,San Pablo Bay,D6
EMP.D6.2018.02.12,Eucapsis,45638074.2,,2018,Feb,San Pablo Bay,D6
EMP.D6.2018.02.12,Achnanthidium,19921238.6,,2018,Feb,San Pablo Bay,D6
EMP.D6.2018.02.12,Cyclotella,36629374.2,,2018,Feb,San Pablo Bay,D6
EMP.D6.2018.02.12,Nitzschia,14933421.7,,2018,Feb,San Pablo Bay,D6
EMP.D6.2018.02.12,Kephyrion,9254937.8,,2018,Feb,San Pablo Bay,D6
EMP.D6.2018.02.12,Chlorella,425036471.8,,2018,Feb,San Pablo Bay,D6
EMP.D7.2018.02.12,Plagioselmis,322940292.8,,2018,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2018.02.12,Eucapsis,132624609.2,,2018,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2018.02.12,Myxobaktron,3279130.4,,2018,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2018.02.12,Cyclotella,156974855,,2018,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2018.02.12,Ochromonas,88824796,,2018,Feb,Grizzly and Suisun Bay,D7
EMP.D7.2018.02.12,Chlorella,519976392,,2018,Feb,Grizzly and Suisun Bay,D7
EMP.NZS42.2018.02.12,Plagioselmis,3353505402,,2018,Feb,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2018.02.12,Eucapsis,265249218.4,,2018,Feb,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2018.02.12,Cyclotella,219773805.6,,2018,Feb,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2018.02.12,Navicula,809242538,,2018,Feb,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2018.02.12,Ochromonas,1863645116,,2018,Feb,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2018.02.12,Chlorella,2846285187,,2018,Feb,Grizzly and Suisun Bay,NZS42
EMP.NZ032.2018.02.12,Eucapsis,178086757.2,,2018,Feb,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2018.02.12,Cyclotella,697405655.4,,2018,Feb,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2018.02.12,Chlorella,1339382805,,2018,Feb,Grizzly and Suisun Bay,NZ032
EMP.D41A.2018.02.13,Plagioselmis,191140590.8,,2018,Feb,San Pablo Bay,D41A
EMP.D41A.2018.02.13,Eucapsis,39716355.4,,2018,Feb,San Pablo Bay,D41A
EMP.D41A.2018.02.13,Achnanthidium,34896700.9,,2018,Feb,San Pablo Bay,D41A
EMP.D41A.2018.02.13,Cyclotella,87264274,,2018,Feb,San Pablo Bay,D41A
EMP.D41A.2018.02.13,Chlorella,222983342.4,,2018,Feb,San Pablo Bay,D41A
EMP.D41.2018.02.13,Plagioselmis,254226323.2,,2018,Feb,San Pablo Bay,D41
EMP.D41.2018.02.13,Eucapsis,37095577.6,,2018,Feb,San Pablo Bay,D41
EMP.D41.2018.02.13,Cyclotella,23287334.4,,2018,Feb,San Pablo Bay,D41
EMP.D41.2018.02.13,Chlorella,258818227.2,,2018,Feb,San Pablo Bay,D41
EMP.NZ325.2018.02.13,Plagioselmis,423481152,,2018,Feb,San Pablo Bay,NZ325
EMP.NZ325.2018.02.13,Eucapsis,46773609.6,,2018,Feb,San Pablo Bay,NZ325
EMP.NZ325.2018.02.13,Cyclotella,85976208,,2018,Feb,San Pablo Bay,NZ325
EMP.NZ325.2018.02.13,Chlorella,516465331.2,,2018,Feb,San Pablo Bay,NZ325
EMP.NZ325.2018.02.13,Euglena,204019420.8,,2018,Feb,San Pablo Bay,NZ325
EMP.NZ002.2018.02.13,Eucapsis,60033310.4,,2018,Feb,San Pablo Bay,NZ002
EMP.NZ002.2018.02.13,Cyclotella,178226142.4,,2018,Feb,San Pablo Bay,NZ002
EMP.NZ002.2018.02.13,Chlorella,144912339.6,,2018,Feb,San Pablo Bay,NZ002
EMP.NZ004.2018.02.13,Plagioselmis,240218823.3,,2018,Feb,San Pablo Bay,NZ004
EMP.NZ004.2018.02.13,Eucapsis,59344152.5,,2018,Feb,San Pablo Bay,NZ004
EMP.NZ004.2018.02.13,Cyclotella,146114987.7,,2018,Feb,San Pablo Bay,NZ004
EMP.NZ004.2018.02.13,Chlorella,215017264.8,,2018,Feb,San Pablo Bay,NZ004
EMP.NZ004.2018.02.13,Euglena,262416013.7,,2018,Feb,San Pablo Bay,NZ004
EMP.C3A.2018.03.05,Eucapsis,110341837.1,,2018,Mar,Northern Interior Delta,C3A
EMP.C3A.2018.03.05,Asterionella,380248501.7,,2018,Mar,Northern Interior Delta,C3A
EMP.C3A.2018.03.05,Cocconeis,64659226.5,,2018,Mar,Northern Interior Delta,C3A
EMP.C3A.2018.03.05,Cyclotella,650916393,,2018,Mar,Northern Interior Delta,C3A
EMP.C3A.2018.03.05,Nitzschia,129723840,,2018,Mar,Northern Interior Delta,C3A
EMP.C3A.2018.03.05,Chlorella,406143722.4,,2018,Mar,Northern Interior Delta,C3A
EMP.C3A.2018.03.05,Monoraphidium,7729378.8,,2018,Mar,Northern Interior Delta,C3A
EMP.C9.2018.03.05,Plagioselmis,288620127.6,,2018,Mar,Southern Interior Delta,C9
EMP.C9.2018.03.05,Eucapsis,26493704.4,,2018,Mar,Southern Interior Delta,C9
EMP.C9.2018.03.05,Aulacoseira,72109989.9,,2018,Mar,Southern Interior Delta,C9
EMP.C9.2018.03.05,Cocconeis,180255831.9,,2018,Mar,Southern Interior Delta,C9
EMP.C9.2018.03.05,Cyclotella,715647564.9,,2018,Mar,Southern Interior Delta,C9
EMP.C9.2018.03.05,Diploneis,112879756.2,,2018,Mar,Southern Interior Delta,C9
EMP.C9.2018.03.05,Nitzschia,32545097.1,,2018,Mar,Southern Interior Delta,C9
EMP.C9.2018.03.05,Tryblionella,831209572.2,,2018,Mar,Southern Interior Delta,C9
EMP.C9.2018.03.05,Ochromonas,392000526,,2018,Mar,Southern Interior Delta,C9
EMP.C9.2018.03.05,Chlorella,209039922,,2018,Mar,Southern Interior Delta,C9
EMP.C10A.2018.03.05,Eucapsis,42473017.6,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Planktolyngbya,6540316.2,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Achnanthidium,81366578.4,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Cyclotella,12973834262,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Entomoneis,1355953489,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Navigeia,216971536.6,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Nitzschia,86483520,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Tryblionella,344027238.5,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Ulnaria,108485768.3,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Ochromonas,118434376,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Chlorella,406148230.8,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Drepanochloris,3855723.6,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Monoraphidium,5897695.6,,2018,Mar,Southern Interior Delta,C10A
EMP.C10A.2018.03.05,Scenedesmus,26809891.2,,2018,Mar,Southern Interior Delta,C10A
EMP.D4.2018.03.09,Eucapsis,110571556.4,,2018,Mar,Confluence,D4
EMP.D4.2018.03.09,Aulacoseira,395198273.4,,2018,Mar,Confluence,D4
EMP.D4.2018.03.09,Cyclotella,1171820671,,2018,Mar,Confluence,D4
EMP.D4.2018.03.09,Nitzschia,891274849.6,,2018,Mar,Confluence,D4
EMP.D4.2018.03.09,Ochromonas,331822772.4,,2018,Mar,Confluence,D4
EMP.D4.2018.03.09,Chlorella,646457136,,2018,Mar,Confluence,D4
EMP.D22.2018.03.09,Plagioselmis,511984862,,2018,Mar,Confluence,D22
EMP.D22.2018.03.09,Eucapsis,40365500.4,,2018,Mar,Confluence,D22
EMP.D22.2018.03.09,Cyclotella,231234538,,2018,Mar,Confluence,D22
EMP.D22.2018.03.09,Navicula,180110052,,2018,Mar,Confluence,D22
EMP.D22.2018.03.09,Rhoicosphenia,109732644.4,,2018,Mar,Confluence,D22
EMP.D22.2018.03.09,Kephyrion,15681607.6,,2018,Mar,Confluence,D22
EMP.D22.2018.03.09,Ochromonas,435886917.2,,2018,Mar,Confluence,D22
EMP.D22.2018.03.09,Chlorella,175670040,,2018,Mar,Confluence,D22
EMP.NZ068.2018.03.09,Plagioselmis,224780582.4,,2018,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2018.03.09,Eucapsis,52006128,,2018,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2018.03.09,Achnanthidium,60973478.4,,2018,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2018.03.09,Craticula,120944745.6,,2018,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2018.03.09,Cyclotella,34206556.8,,2018,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2018.03.09,Navicula,525473971.2,,2018,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2018.03.09,Ochromonas,721036531.2,,2018,Mar,Northern Interior Delta,NZ068
EMP.NZ068.2018.03.09,Chlorella,150951024,,2018,Mar,Northern Interior Delta,NZ068
EMP.D12.2018.03.12,Plagioselmis,1939297440,,2018,Mar,Confluence,D12
EMP.D12.2018.03.12,Eucapsis,98779737.6,,2018,Mar,Confluence,D12
EMP.D12.2018.03.12,Cocconeis,102097920,,2018,Mar,Confluence,D12
EMP.D12.2018.03.12,Cyclotella,1220468026,,2018,Mar,Confluence,D12
EMP.D12.2018.03.12,Encyonema,419765088,,2018,Mar,Confluence,D12
EMP.D12.2018.03.12,Entomoneis,9376207526,,2018,Mar,Confluence,D12
EMP.D12.2018.03.12,Ochromonas,2574173837,,2018,Mar,Confluence,D12
EMP.D12.2018.03.12,Chlorella,276024729.6,,2018,Mar,Confluence,D12
EMP.D19.2018.03.12,Plagioselmis,283530381.6,,2018,Mar,Central Delta,D19
EMP.D19.2018.03.12,Eucapsis,20470087.6,,2018,Mar,Central Delta,D19
EMP.D19.2018.03.12,Cyclotella,45834739.2,,2018,Mar,Central Delta,D19
EMP.D19.2018.03.12,Nitzschia,11194438.4,,2018,Mar,Central Delta,D19
EMP.D19.2018.03.12,Thalassiosira,2667501346,,2018,Mar,Central Delta,D19
EMP.D19.2018.03.12,Chlorella,131396522.4,,2018,Mar,Central Delta,D19
EMP.D28A.2018.03.12,Plagioselmis,329433798.4,,2018,Mar,Central Delta,D28A
EMP.D28A.2018.03.12,Rhodomonas,247075348.8,,2018,Mar,Central Delta,D28A
EMP.D28A.2018.03.12,Eucapsis,14510924.6,,2018,Mar,Central Delta,D28A
EMP.D28A.2018.03.12,Aulacoseira,188884131.3,,2018,Mar,Central Delta,D28A
EMP.D28A.2018.03.12,Cocconeis,81365229.4,,2018,Mar,Central Delta,D28A
EMP.D28A.2018.03.12,Thalassiosira,61024485.1,,2018,Mar,Central Delta,D28A
EMP.D28A.2018.03.12,Chlorella,71674012.8,,2018,Mar,Central Delta,D28A
EMP.D16.2018.03.13,Plagioselmis,288113450.4,,2018,Mar,Central Delta,D16
EMP.D16.2018.03.13,Eucapsis,27106576.5,,2018,Mar,Central Delta,D16
EMP.D16.2018.03.13,Planktolyngbya,3052079.8,,2018,Mar,Central Delta,D16
EMP.D16.2018.03.13,Aulacoseira,114681808.4,,2018,Mar,Central Delta,D16
EMP.D16.2018.03.13,Chlorella,180011450.4,,2018,Mar,Central Delta,D16
EMP.D16.2018.03.13,Monoraphidium,2662912.6,,2018,Mar,Central Delta,D16
EMP.D26.2018.03.13,Plagioselmis,68263587.4,,2018,Mar,Central Delta,D26
EMP.D26.2018.03.13,Eucapsis,27128695.2,,2018,Mar,Central Delta,D26
EMP.D26.2018.03.13,Navicula,81304579.4,,2018,Mar,Central Delta,D26
EMP.D26.2018.03.13,Ochromonas,723646362,,2018,Mar,Central Delta,D26
EMP.D26.2018.03.13,Chlorella,153583419.6,,2018,Mar,Central Delta,D26
EMP.MD10A.2018.03.13,Plagioselmis,201596674.2,,2018,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2018.03.13,Eucapsis,15104379.3,,2018,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2018.03.13,Navicula,50627203.8,,2018,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2018.03.13,Sellaphora,366179567.5,,2018,Mar,Southern Interior Delta,MD10A
EMP.MD10A.2018.03.13,Chlorella,196894080.6,,2018,Mar,Southern Interior Delta,MD10A
EMP.P8.2018.03.13,Plagioselmis,221942414.5,,2018,Mar,Southern Interior Delta,P8
EMP.P8.2018.03.13,Eucapsis,24013057.6,,2018,Mar,Southern Interior Delta,P8
EMP.P8.2018.03.13,Diploneis,144128793.2,,2018,Mar,Southern Interior Delta,P8
EMP.P8.2018.03.13,Ochromonas,302204546.1,,2018,Mar,Southern Interior Delta,P8
EMP.P8.2018.03.13,Chlorella,191124336,,2018,Mar,Southern Interior Delta,P8
EMP.D8.2018.03.14,Plagioselmis,304905075.6,,2018,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2018.03.14,Eucapsis,68303205.2,,2018,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2018.03.14,Ochromonas,235205537.4,,2018,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2018.03.14,Chlamydomonas,90892269.7,,2018,Mar,Grizzly and Suisun Bay,D8
EMP.D8.2018.03.14,Chlorella,212193068.7,,2018,Mar,Grizzly and Suisun Bay,D8
EMP.D10.2018.03.14,Eucapsis,79732094.4,,2018,Mar,Confluence,D10
EMP.D10.2018.03.14,Cyclotella,305117006.4,,2018,Mar,Confluence,D10
EMP.D10.2018.03.14,Entomoneis,3691217045,,2018,Mar,Confluence,D10
EMP.D10.2018.03.14,Nitzschia,351168048,,2018,Mar,Confluence,D10
EMP.D10.2018.03.14,Chlorella,333770112,,2018,Mar,Confluence,D10
EMP.EZ6.2018.03.14,Plagioselmis,305690130,,2018,Mar,Entrapment Zone,EZ6
EMP.EZ6.2018.03.14,Rhodomonas,301145817,,2018,Mar,Entrapment Zone,EZ6
EMP.EZ6.2018.03.14,Eucapsis,41632847,,2018,Mar,Entrapment Zone,EZ6
EMP.EZ6.2018.03.14,Aulacoseira,106187449,,2018,Mar,Entrapment Zone,EZ6
EMP.EZ6.2018.03.14,Cyclotella,664480657.5,,2018,Mar,Entrapment Zone,EZ6
