"","DateTime","Month","Year","StationCode","Study","Region","Factor","Group","Taxon","Genus","Species","UnitAbundance","TotalCells","BV.Avg","Units.per.mL","BV.um3.per.mL"
"9077",2019-06-13 11:05:00,"Jun","2019","NZ002","EMP","San Pablo Bay",901.46,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",506,1028,0.18,456138.76,166806.1584
"9078",2019-06-12 12:10:00,"Jun","2019","NZS42","EMP","Grizzly and Suisun Bay",707.65,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",3,3,175.87,2122.95,373363.2165
"9079",2019-06-12 12:10:00,"Jun","2019","NZS42","EMP","Grizzly and Suisun Bay",707.65,"Green Algae","Chlorella sp.","Chlorella","sp.",2,2,3.59,1415.3,5080.927
"9080",2019-06-12 12:10:00,"Jun","2019","NZS42","EMP","Grizzly and Suisun Bay",707.65,"Other","cf. Chrysochromulina sp.","Chrysochromulina","sp.",1,1,11.49,707.65,8130.8985
"9081",2019-06-12 12:10:00,"Jun","2019","NZS42","EMP","Grizzly and Suisun Bay",707.65,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",415,839,0.18,293674.75,106869.303
"9082",2019-06-12 11:20:00,"Jun","2019","D7","EMP","Grizzly and Suisun Bay",707.65,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",2,2,142.39,1415.3,201524.567
"9083",2019-06-12 11:20:00,"Jun","2019","D7","EMP","Grizzly and Suisun Bay",707.65,"Diatoms","Skeletonema sp.","Skeletonema","sp.",1,1,34.48,707.65,24399.772
"9084",2019-06-12 11:20:00,"Jun","2019","D7","EMP","Grizzly and Suisun Bay",707.65,"Green Algae","Chlorella sp.","Chlorella","sp.",9,9,4.85,6368.85,30888.9225
"9085",2019-06-12 11:20:00,"Jun","2019","D7","EMP","Grizzly and Suisun Bay",707.65,"Green Algae","Monoraphidium sp.","Monoraphidium","sp.",1,1,17.58,707.65,12440.487
"9086",2019-06-12 11:20:00,"Jun","2019","D7","EMP","Grizzly and Suisun Bay",707.65,"Green Algae","Scenedesmus sp.","Scenedesmus","sp.",1,2,6.99,707.65,9892.947
"9087",2019-06-12 11:20:00,"Jun","2019","D7","EMP","Grizzly and Suisun Bay",707.65,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",414,839,0.18,292967.1,106869.303
"9088",2019-06-13 09:05:00,"Jun","2019","D41A","EMP","San Pablo Bay",766.62,"Diatoms","Cyclotella meneghiniana","Cyclotella","meneghiniana",1,1,251.34,766.62,192682.2708
"9089",2019-06-13 09:05:00,"Jun","2019","D41A","EMP","San Pablo Bay",766.62,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",1,1,982.22,766.62,752989.4964
"9090",2019-06-13 09:05:00,"Jun","2019","D41A","EMP","San Pablo Bay",766.62,"Green Algae","Chlorella sp.","Chlorella","sp.",1,1,3.59,766.62,2752.1658
"9091",2019-06-13 09:05:00,"Jun","2019","D41A","EMP","San Pablo Bay",766.62,"Golden Algae","cf. Kephyrion sp.","Kephyrion","sp.",1,1,18.88,766.62,14473.7856
"9092",2019-06-13 09:05:00,"Jun","2019","D41A","EMP","San Pablo Bay",766.62,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",414,844,0.18,317380.68,116464.9104
"9093",2019-06-10 10:25:00,"Jun","2019","MD10A","EMP","Southern Interior Delta",229.98,"Diatoms","Cyclotella meneghiniana","Cyclotella","meneghiniana",1,1,604.67,229.98,139062.0066
"9094",2019-06-10 10:25:00,"Jun","2019","MD10A","EMP","Southern Interior Delta",229.98,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",1,1,61.49,229.98,14141.4702
"9095",2019-06-10 10:25:00,"Jun","2019","MD10A","EMP","Southern Interior Delta",229.98,"Green Algae","Chlorella sp.","Chlorella","sp.",51,51,4.85,11728.98,56885.553
"9096",2019-06-10 10:25:00,"Jun","2019","MD10A","EMP","Southern Interior Delta",229.98,"Green Algae","Drepanochloris nannoselene","Drepanochloris","nannoselene",1,1,2.64,229.98,607.1472
"9097",2019-06-10 10:25:00,"Jun","2019","MD10A","EMP","Southern Interior Delta",229.98,"Green Algae","Monoraphidium sp.","Monoraphidium","sp.",7,7,2.97,1609.86,4781.2842
"9098",2019-06-10 10:25:00,"Jun","2019","MD10A","EMP","Southern Interior Delta",229.98,"Green Algae","Scenedesmus sp.","Scenedesmus","sp.",1,2,8.69,229.98,3997.0524
"9099",2019-06-10 10:25:00,"Jun","2019","MD10A","EMP","Southern Interior Delta",229.98,"Cryptophytes","Cryptomonas sp.","Cryptomonas","sp.",1,1,372.74,229.98,85722.7452
"9100",2019-06-10 10:25:00,"Jun","2019","MD10A","EMP","Southern Interior Delta",229.98,"Cyanobacteria","Chroococcus minimus","Chroococcus","minimus",3,6,3.59,689.94,4953.7692
"9101",2019-06-10 10:25:00,"Jun","2019","MD10A","EMP","Southern Interior Delta",229.98,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",354,718,0.18,81412.92,29722.6152
"9102",2019-06-11 12:30:00,"Jun","2019","D4","EMP","Confluence",328.55,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",4,4,69.77,1314.2,91691.734
"9103",2019-06-11 12:30:00,"Jun","2019","D4","EMP","Confluence",328.55,"Diatoms","Nitzschia sp.","Nitzschia","sp.",1,1,105.67,328.55,34717.8785
"9104",2019-06-11 12:30:00,"Jun","2019","D4","EMP","Confluence",328.55,"Diatoms","Skeletonema sp.","Skeletonema","sp.",1,1,99.99,328.55,32851.7145
"9105",2019-06-11 12:30:00,"Jun","2019","D4","EMP","Confluence",328.55,"Green Algae","Chlorella sp.","Chlorella","sp.",16,16,6.37,5256.8,33485.816
"9106",2019-06-11 12:30:00,"Jun","2019","D4","EMP","Confluence",328.55,"Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",1,1,76.35,328.55,25084.7925
"9107",2019-06-11 12:30:00,"Jun","2019","D4","EMP","Confluence",328.55,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",397,815,0.18,130434.35,48198.285
"9108",2019-06-13 11:30:00,"Jun","2019","NZ004","EMP","San Pablo Bay",751.22,"Diatoms","Cyclotella sp.","Cyclotella","sp.",1,1,159.13,751.22,119541.6386
"9109",2019-06-13 11:30:00,"Jun","2019","NZ004","EMP","San Pablo Bay",751.22,"Diatoms","Skeletonema sp.","Skeletonema","sp.",1,1,34.48,751.22,25902.0656
"9110",2019-06-13 11:30:00,"Jun","2019","NZ004","EMP","San Pablo Bay",751.22,"Green Algae","Chlorella sp.","Chlorella","sp.",9,9,3.59,6760.98,24271.9182
"9111",2019-06-13 11:30:00,"Jun","2019","NZ004","EMP","San Pablo Bay",751.22,"Other","cf. Chrysochromulina sp.","Chrysochromulina","sp.",1,1,26.52,751.22,19922.3544
"9112",2019-06-13 11:30:00,"Jun","2019","NZ004","EMP","San Pablo Bay",751.22,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",447,908,0.18,335795.34,122779.3968
"9113",2019-06-13 10:40:00,"Jun","2019","NZ325","EMP","San Pablo Bay",574.96,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",3,3,97.69,1724.88,168503.5272
"9114",2019-06-13 10:40:00,"Jun","2019","NZ325","EMP","San Pablo Bay",574.96,"Green Algae","Chlamydomonas sp.","Chlamydomonas","sp.",1,1,335.12,574.96,192680.5952
"9115",2019-06-13 10:40:00,"Jun","2019","NZ325","EMP","San Pablo Bay",574.96,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",421,860,0.18,242058.16,89003.808
"9116",2019-06-13 10:40:00,"Jun","2019","NZ325","EMP","San Pablo Bay",574.96,"Dinoflagellates","Gymnodinium sp.","Gymnodinium","sp.",1,1,502.67,574.96,289015.1432
"9117",2019-06-11 13:15:00,"Jun","2019","D22","EMP","Confluence",375.61,"Diatoms","Achnanthidium sp.","Achnanthidium","sp.",1,1,75.67,375.61,28422.4087
"9118",2019-06-11 13:15:00,"Jun","2019","D22","EMP","Confluence",375.61,"Diatoms","Cyclotella sp.","Cyclotella","sp.",2,2,99.55,751.22,74783.951
"9119",2019-06-11 13:15:00,"Jun","2019","D22","EMP","Confluence",375.61,"Diatoms","Ulnaria ulna","Ulnaria","ulna",1,1,4505.53,375.61,1692322.1233
"9120",2019-06-11 13:15:00,"Jun","2019","D22","EMP","Confluence",375.61,"Green Algae","Chlorella sp.","Chlorella","sp.",14,14,4.85,5258.54,25503.919
"9121",2019-06-11 13:15:00,"Jun","2019","D22","EMP","Confluence",375.61,"Green Algae","Monoraphidium convolutum","Monoraphidium","convolutum",1,1,5.75,375.61,2159.7575
"9122",2019-06-11 13:15:00,"Jun","2019","D22","EMP","Confluence",375.61,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",382,764,0.18,143483.02,51653.8872
"9123",2019-06-07 08:35:00,"Jun","2019","D28A","EMP","Central Delta",225.37,"Green Algae","Chlorella sp.","Chlorella","sp.",20,20,3.59,4507.4,16181.566
"9124",2019-06-07 08:35:00,"Jun","2019","D28A","EMP","Central Delta",225.37,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",381,764,0.18,85865.97,30992.8824
"9125",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","cf. Achnanthidium sp.","Achnanthidium","sp.",3,3,79.15,114.99,9101.4585
"9126",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","Cocconeis placentula","Cocconeis","placentula",1,1,806.41,38.33,30909.6953
"9127",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","Cocconeis sp.","Cocconeis","sp.",3,3,196.11,114.99,22550.6889
"9128",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","Cyclotella meneghiniana","Cyclotella","meneghiniana",1,1,678.22,38.33,25996.1726
"9129",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","Cyclotella sp.","Cyclotella","sp.",1,1,716.09,38.33,27447.7297
"9130",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","Diatoma moniliformis","Diatoma","moniliformis",2,2,593.58,76.66,45503.8428
"9131",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","Encyonema sp.","Encyonema","sp.",1,1,575.01,38.33,22040.1333
"9132",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","Navicula cf. cincta","Navicula","cincta",1,1,216.3,38.33,8290.779
"9133",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","Navicula sp.","Navicula","sp.",1,1,579.54,38.33,22213.7682
"9134",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","cf. Navicula sp.","Navicula","sp.",2,2,139.78,76.66,10715.5348
"9135",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","Nitzschia linearis","Nitzschia","linearis",1,1,805.56,38.33,30877.1148
"9136",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","Pseudostaurosira brevistriata","Pseudostaurosira","brevistriata",1,1,232.48,38.33,8910.9584
"9137",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","Pseudostaurosira sp.","Pseudostaurosira","sp.",2,2,310.23,76.66,23782.2318
"9138",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Diatoms","Staurosira construens","Staurosira","construens",3,3,222.66,114.99,25603.6734
"9139",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Green Algae","Chlorella sp.","Chlorella","sp.",5,5,47.71,191.65,9143.6215
"9140",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Green Algae","cf. Nautococcus sp.","Nautococcus","sp.",1,1,954.79,38.33,36597.1007
"9141",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",3,3,411.29,114.99,47294.2371
"9142",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",378,756,0.18,14488.74,5215.9464
"9143",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Cyanobacteria","cf. Eucapsis sp.","Eucapsis","sp.",1,1,3.05,38.33,116.9065
"9144",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Cyanobacteria","Merismopedia tenuissima","Merismopedia","tenuissima",1,16,8,38.33,4906.24
"9145",2020-06-11 09:00:00,"Jun","2020","C3A","EMP","Northern Interior Delta",38.33,"Dinoflagellates","Peridiniopsis cunningtonii","Peridiniopsis","cunningtonii",1,1,12746.72,38.33,488581.7776
"9146",2020-06-15 12:10:00,"Jun","2020","D4","EMP","Confluence",306.65,"Diatoms","Nitzschia sp.","Nitzschia","sp.",1,1,65.27,306.65,20015.0455
"9147",2020-06-15 12:10:00,"Jun","2020","D4","EMP","Confluence",306.65,"Golden Algae","Kephyrion sp.","Kephyrion","sp.",1,1,46.59,306.65,14286.8235
"9148",2020-06-15 12:10:00,"Jun","2020","D4","EMP","Confluence",306.65,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",398,808,0.18,122046.7,44599.176
"9149",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","Achnanthidium sp.","Achnanthidium","sp.",2,2,87.06,235.88,20535.7128
"9150",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","Cocconeis placentula","Cocconeis","placentula",1,1,161.01,117.94,18989.5194
"9151",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","Cyclotella sp.","Cyclotella","sp.",6,6,2618.54,707.64,1852983.6456
"9152",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",22,22,100.77,2594.68,261465.9036
"9153",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","cf. Fragilaria sp.","Fragilaria","sp.",1,1,374.29,117.94,44143.7626
"9154",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","Hippodonta capitata","Hippodonta","capitata",1,1,374.29,117.94,44143.7626
"9155",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","Iconella tenera","Iconella","tenera",1,1,50156.36,117.94,5915441.0984
"9156",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","Melosira varians","Melosira","varians",1,1,7256.09,117.94,855783.2546
"9157",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","Navicula capitatoradiata","Navicula","capitatoradiata",1,1,1746.26,117.94,205953.9044
"9158",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","Nitzschia reversa","Nitzschia","reversa",1,1,608.52,117.94,71768.8488
"9159",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","Nitzschia sp.","Nitzschia","sp.",3,3,296.76,353.82,104999.6232
"9160",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","Skeletonema potamos","Skeletonema","potamos",44,44,119.35,5189.36,619350.116
"9161",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Diatoms","Synedra sp.","Synedra","sp.",1,1,617.17,117.94,72789.0298
"9162",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Green Algae","Chlorella sp.","Chlorella","sp.",13,13,6.37,1533.22,9766.6114
"9163",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Green Algae","Desmodesmus sp.","Desmodesmus","sp.",2,8,19.7,235.88,18587.344
"9164",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Green Algae","Drepanochloris nannoselene","Drepanochloris","nannoselene",2,2,7.01,235.88,1653.5188
"9165",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Green Algae","Scenedesmus quadricauda","Scenedesmus","quadricauda",1,4,45.57,117.94,21498.1032
"9166",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Cryptophytes","Rhodomonas lacustris","Rhodomonas","lacustris",1,1,596.74,117.94,70379.5156
"9167",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,172.03,117.94,20289.2182
"9168",2020-06-11 11:00:00,"Jun","2020","C10A","EMP","Southern Interior Delta",117.94,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",303,614,0.18,35735.82,13034.7288
"9169",2020-06-16 12:55:00,"Jun","2020","D8","EMP","Grizzly and Suisun Bay",255.54,"Diatoms","Nitzschia inconspicua","Nitzschia","inconspicua",1,1,50.96,255.54,13022.3184
"9170",2020-06-16 12:55:00,"Jun","2020","D8","EMP","Grizzly and Suisun Bay",255.54,"Cryptophytes","Cryptomonas sp.","Cryptomonas","sp.",1,1,588.72,255.54,150441.5088
"9171",2020-06-16 12:55:00,"Jun","2020","D8","EMP","Grizzly and Suisun Bay",255.54,"Cryptophytes","Rhodomonas lacustris","Rhodomonas","lacustris",1,1,596.74,255.54,152490.9396
"9172",2020-06-16 12:55:00,"Jun","2020","D8","EMP","Grizzly and Suisun Bay",255.54,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",408,826,0.18,104260.32,37993.6872
"9173",2020-06-17 13:55:00,"Jun","2020","NZ032","EMP","Grizzly and Suisun Bay",131.42,"Diatoms","Cocconeis sp.","Cocconeis","sp.",1,1,592.82,131.42,77908.4044
"9174",2020-06-17 13:55:00,"Jun","2020","NZ032","EMP","Grizzly and Suisun Bay",131.42,"Diatoms","Cyclotella sp.","Cyclotella","sp.",1,1,91.13,131.42,11976.3046
"9175",2020-06-17 13:55:00,"Jun","2020","NZ032","EMP","Grizzly and Suisun Bay",131.42,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",407,814,0.18,53487.94,19255.6584
"9176",2020-06-16 13:45:00,"Jun","2020","D10","EMP","Confluence",353.82,"Diatoms","Planothidium reichardtii","Planothidium","reichardtii",1,1,148.38,353.82,52499.8116
"9177",2020-06-16 13:45:00,"Jun","2020","D10","EMP","Confluence",353.82,"Green Algae","Chlorella sp.","Chlorella","sp.",1,1,3.59,353.82,1270.2138
"9178",2020-06-16 13:45:00,"Jun","2020","D10","EMP","Confluence",353.82,"Cyanobacteria","Chroococcus minutus","Chroococcus","minutus",1,1,91.95,353.82,32533.749
"9179",2020-06-16 13:45:00,"Jun","2020","D10","EMP","Confluence",353.82,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",424,861,0.18,150019.68,54835.0236
"9180",2020-06-11 06:40:00,"Jun","2020","D26","EMP","Central Delta",76.66,"Diatoms","Cocconeis placentula","Cocconeis","placentula",2,2,426.38,153.32,65372.5816
"9181",2020-06-11 06:40:00,"Jun","2020","D26","EMP","Central Delta",76.66,"Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",2,2,91.13,153.32,13972.0516
"9182",2020-06-11 06:40:00,"Jun","2020","D26","EMP","Central Delta",76.66,"Diatoms","Nitzschia sp.","Nitzschia","sp.",1,1,114.31,76.66,8763.0046
"9183",2020-06-11 06:40:00,"Jun","2020","D26","EMP","Central Delta",76.66,"Green Algae","Chlorella sp.","Chlorella","sp.",10,10,7.24,766.6,5550.184
"9184",2020-06-11 06:40:00,"Jun","2020","D26","EMP","Central Delta",76.66,"Green Algae","Scenedesmus sp.","Scenedesmus","sp.",1,2,22.99,76.66,3524.8268
"9185",2020-06-11 06:40:00,"Jun","2020","D26","EMP","Central Delta",76.66,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,337.38,76.66,25863.5508
"9186",2020-06-11 06:40:00,"Jun","2020","D26","EMP","Central Delta",76.66,"Cyanobacteria","Aphanizomenon sp.","Aphanizomenon","sp.",1,8,108.02,76.66,66246.5056
"9187",2020-06-11 06:40:00,"Jun","2020","D26","EMP","Central Delta",76.66,"Cyanobacteria","Chroococcus minutus","Chroococcus","minutus",9,10,73.62,689.94,56437.092
"9188",2020-06-11 06:40:00,"Jun","2020","D26","EMP","Central Delta",76.66,"Cyanobacteria","Dolichospermum sp.","Dolichospermum","sp.",1,10,143.36,76.66,109899.776
"9189",2020-06-11 06:40:00,"Jun","2020","D26","EMP","Central Delta",76.66,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",381,774,0.18,29207.46,10680.2712
"9190",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Diatoms","Cocconeis placentula","Cocconeis","placentula",14,14,838.69,415.52,348492.4688
"9191",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Diatoms","Cocconeis sp.","Cocconeis","sp.",1,1,432.41,29.68,12833.9288
"9192",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Diatoms","Cyclotella sp.","Cyclotella","sp.",1,1,555.65,29.68,16491.692
"9193",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Diatoms","Gyrosigma acuminatum","Gyrosigma","acuminatum",1,1,4904.9,29.68,145577.432
"9194",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Green Algae","Lagerheimia genevensis","Lagerheimia","genevensis",2,2,23.78,59.36,1411.5808
"9195",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Green Algae","Monoraphidium contortum","Monoraphidium","contortum",4,4,25.42,118.72,3017.8624
"9196",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Green Algae","Raphidocelis sp.","Raphidocelis","sp.",1,1,4.36,29.68,129.4048
"9197",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",2,2,312.47,59.36,18548.2192
"9198",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Cyanobacteria","cf. Aphanizomenon sp.","Aphanizomenon","sp.",3,95,79.17,89.04,223227.732
"9199",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Cyanobacteria","Chroococcus sp.","Chroococcus","sp.",21,26,44.6,623.28,34416.928
"9200",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Cyanobacteria","Dolichospermum sp.","Dolichospermum","sp.",6,75,116.38,178.08,259061.88
"9201",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",276,552,0.18,8191.68,2949.0048
"9202",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Cyanobacteria","cf. Eucapsis sp.","Eucapsis","sp.",73,73,3.05,2166.64,6608.252
"9203",2020-06-10 09:35:00,"Jun","2020","D28A","EMP","Central Delta",29.68,"Cyanobacteria","Pseudanabaena limnetica","Pseudanabaena","limnetica",5,21,9.42,148.4,5871.2976
"9204",2020-06-15 14:45:00,"Jun","2020","EZ2","EMP","Entrapment Zone",418.15,"Diatoms","Nitzschia inconspicua","Nitzschia","inconspicua",1,1,67.34,418.15,28158.221
"9205",2020-06-15 14:45:00,"Jun","2020","EZ2","EMP","Entrapment Zone",418.15,"Green Algae","Chlorella sp.","Chlorella","sp.",1,1,4.85,418.15,2028.0275
"9206",2020-06-15 14:45:00,"Jun","2020","EZ2","EMP","Entrapment Zone",418.15,"Green Algae","Monoraphidium sp.","Monoraphidium","sp.",1,1,17.58,418.15,7351.077
"9207",2020-06-15 14:45:00,"Jun","2020","EZ2","EMP","Entrapment Zone",418.15,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",400,812,0.18,167260,61116.804
"9208",2020-06-16 11:30:00,"Jun","2020","D6","EMP","San Pablo Bay",264.6,"Diatoms","Cyclotella atomus","Cyclotella","atomus",1,1,91.13,264.6,24112.998
"9209",2020-06-16 11:30:00,"Jun","2020","D6","EMP","San Pablo Bay",264.6,"Diatoms","Cyclotella sp.","Cyclotella","sp.",3,3,838.6,793.8,665680.68
"9210",2020-06-16 11:30:00,"Jun","2020","D6","EMP","San Pablo Bay",264.6,"Diatoms","cf. Thalassiosira sp.","Thalassiosira","sp.",1,1,47.71,264.6,12624.066
"9211",2020-06-16 11:30:00,"Jun","2020","D6","EMP","San Pablo Bay",264.6,"Green Algae","Chlorella sp.","Chlorella","sp.",2,2,54.36,529.2,28767.312
"9212",2020-06-16 11:30:00,"Jun","2020","D6","EMP","San Pablo Bay",264.6,"Green Algae","Chloroidium ellipsoideum","Chloroidium","ellipsoideum",4,4,35.28,1058.4,37340.352
"9213",2020-06-16 11:30:00,"Jun","2020","D6","EMP","San Pablo Bay",264.6,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",390,780,0.18,103194,37149.84
"9214",2020-06-16 11:30:00,"Jun","2020","D6","EMP","San Pablo Bay",264.6,"Cyanobacteria","cf. Eucapsis sp.","Eucapsis","sp.",1,1,3.05,264.6,807.03
"9215",2020-06-10 07:05:00,"Jun","2020","EZ2-SJR","EMP","Entrapment Zone",328.55,"Diatoms","Cyclotella sp.","Cyclotella","sp.",3,3,146.49,985.65,144387.8685
"9216",2020-06-10 07:05:00,"Jun","2020","EZ2-SJR","EMP","Entrapment Zone",328.55,"Diatoms","cf. Navicula sp.","Navicula","sp.",1,1,1506.92,328.55,495098.566
"9217",2020-06-10 07:05:00,"Jun","2020","EZ2-SJR","EMP","Entrapment Zone",328.55,"Green Algae","Chlorella sp.","Chlorella","sp.",3,3,5.58,985.65,5499.927
"9218",2020-06-10 07:05:00,"Jun","2020","EZ2-SJR","EMP","Entrapment Zone",328.55,"Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",2,2,314.74,657.1,206815.654
"9219",2020-06-10 07:05:00,"Jun","2020","EZ2-SJR","EMP","Entrapment Zone",328.55,"Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",390,789,0.18,128134.5,46660.671
"9220",2020-06-10 07:05:00,"Jun","2020","EZ2-SJR","EMP","Entrapment Zone",328.55,"Cyanobacteria","Merismopedia sp.","Merismopedia","sp.",1,4,6.86,328.55,9015.412
"9221",2020-06-17 11:45:00,"Jun","2020","D7","EMP","Grizzly and Suisun Bay",170.36,"Diatoms","cf. Actinocyclus sp.","Actinocyclus","sp.",1,1,4915.86,170.36,837465.9096
"9222",2020-06-17 11:45:00,"Jun","2020","D7","EMP","Grizzly and Suisun Bay",170.36,"Diatoms","Cyclotella meneghiniana","Cyclotella","meneghiniana",1,1,215.04,170.36,36634.2144
