"","DateTime","Month","Year","StationCode","Region","Study","Factor","Taxon","Genus","Species","UnitAbundance","TotalCells","GALD","BV.Avg","Units.per.mL","BV.um3.per.mL","Group"
"7253",2021-06-02 10:40:00,"Jun","2021","EZ6-SJR","Entrapment Zone","EMP",32.85,"Cocconeis sp.","Cocconeis","sp.",3,3,24.1,1393.69,98.55,137348.1495,"Diatoms"
"7254",2021-06-02 10:40:00,"Jun","2021","EZ6-SJR","Entrapment Zone","EMP",32.85,"Cyclotella sp.","Cyclotella","sp.",4,4,14.8,232.75,131.4,30583.35,"Diatoms"
"7255",2021-06-02 10:40:00,"Jun","2021","EZ6-SJR","Entrapment Zone","EMP",32.85,"Gomphonema sp.","Gomphonema","sp.",1,1,18.6,179.93,32.85,5910.7005,"Diatoms"
"7256",2021-06-02 10:40:00,"Jun","2021","EZ6-SJR","Entrapment Zone","EMP",32.85,"Navicula sp.","Navicula","sp.",1,1,29.6,636.52,32.85,20909.682,"Diatoms"
"7257",2021-06-02 10:40:00,"Jun","2021","EZ6-SJR","Entrapment Zone","EMP",32.85,"Nitzschia sp.","Nitzschia","sp.",2,2,29.6,161.87,65.7,10634.859,"Diatoms"
"7258",2021-06-02 10:40:00,"Jun","2021","EZ6-SJR","Entrapment Zone","EMP",32.85,"Surirella sp.","Surirella","sp.",1,1,31.5,6261.2,32.85,205680.42,"Diatoms"
"7259",2021-06-02 10:40:00,"Jun","2021","EZ6-SJR","Entrapment Zone","EMP",32.85,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,7.4,186.37,32.85,6122.2545,"Cryptophytes"
"7260",2021-06-02 10:40:00,"Jun","2021","EZ6-SJR","Entrapment Zone","EMP",32.85,"Eucapsis microscopica","Eucapsis","microscopica",406,812,0.8,0.18,13337.1,4801.356,"Cyanobacteria"
"7261",2021-06-09 13:40:00,"Jun","2021","NZ325","San Pablo Bay","EMP",85.18,"Cyclotella sp.","Cyclotella","sp.",13,13,18.5,312.47,1107.34,346010.5298,"Diatoms"
"7262",2021-06-09 13:40:00,"Jun","2021","NZ325","San Pablo Bay","EMP",85.18,"Diploneis sp.","Diploneis","sp.",1,1,53.7,9522.46,85.18,811123.1428,"Diatoms"
"7263",2021-06-09 13:40:00,"Jun","2021","NZ325","San Pablo Bay","EMP",85.18,"Nitzschia sp.","Nitzschia","sp.",2,2,24.1,93.93,170.36,16001.9148,"Diatoms"
"7264",2021-06-09 13:40:00,"Jun","2021","NZ325","San Pablo Bay","EMP",85.18,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",6,6,9.3,147.81,511.08,75542.7348,"Cryptophytes"
"7265",2021-06-09 13:40:00,"Jun","2021","NZ325","San Pablo Bay","EMP",85.18,"Eucapsis microscopica","Eucapsis","microscopica",381,762,0.8,0.18,32453.58,11683.2888,"Cyanobacteria"
"7266",2021-06-04 13:00:00,"Jun","2021","EZ2","Entrapment Zone","EMP",43.81,"Asterionella sp.","Asterionella","sp.",1,1,59.3,192.24,43.81,8422.0344,"Diatoms"
"7267",2021-06-04 13:00:00,"Jun","2021","EZ2","Entrapment Zone","EMP",43.81,"Cocconeis sp.","Cocconeis","sp.",4,4,37,1353.87,175.24,237252.1788,"Diatoms"
"7268",2021-06-04 13:00:00,"Jun","2021","EZ2","Entrapment Zone","EMP",43.81,"Cyclotella sp.","Cyclotella","sp.",12,12,9.3,93.31,525.72,49054.9332,"Diatoms"
"7269",2021-06-04 13:00:00,"Jun","2021","EZ2","Entrapment Zone","EMP",43.81,"Navicula sp.","Navicula","sp.",1,1,33.3,716.09,43.81,31371.9029,"Diatoms"
"7270",2021-06-04 13:00:00,"Jun","2021","EZ2","Entrapment Zone","EMP",43.81,"Nitzschia sp.","Nitzschia","sp.",1,1,16.7,16.7,43.81,731.627,"Diatoms"
"7271",2021-06-04 13:00:00,"Jun","2021","EZ2","Entrapment Zone","EMP",43.81,"Scenedesmus sp.","Scenedesmus","sp.",1,2,5.6,10.59,43.81,927.8958,"Green Algae"
"7272",2021-06-04 13:00:00,"Jun","2021","EZ2","Entrapment Zone","EMP",43.81,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",2,2,9.3,249.38,87.62,21850.6756,"Cryptophytes"
"7273",2021-06-04 13:00:00,"Jun","2021","EZ2","Entrapment Zone","EMP",43.81,"Eucapsis microscopica","Eucapsis","microscopica",384,768,0.8,0.18,16823.04,6056.2944,"Cyanobacteria"
"7274",2021-06-01 12:15:00,"Jun","2021","C10A","Southern Interior Delta","EMP",58.97,"Cyclotella sp.","Cyclotella","sp.",2,2,8,209.55,117.94,24714.327,"Diatoms"
"7275",2021-06-01 12:15:00,"Jun","2021","C10A","Southern Interior Delta","EMP",58.97,"Mayamaea ingenua","Mayamaea","ingenua",1,1,14.8,209.23,58.97,12338.2931,"Diatoms"
"7276",2021-06-01 12:15:00,"Jun","2021","C10A","Southern Interior Delta","EMP",58.97,"Navicula spp.","Navicula","spp.",6,6,37,438.36,353.82,155100.5352,"Diatoms"
"7277",2021-06-01 12:15:00,"Jun","2021","C10A","Southern Interior Delta","EMP",58.97,"Nitzschia acicularis","Nitzschia","acicularis",1,1,37,92.5,58.97,5454.725,"Diatoms"
"7278",2021-06-01 12:15:00,"Jun","2021","C10A","Southern Interior Delta","EMP",58.97,"Nitzschia palea","Nitzschia","palea",1,1,35.2,344.96,58.97,20342.2912,"Diatoms"
"7279",2021-06-01 12:15:00,"Jun","2021","C10A","Southern Interior Delta","EMP",58.97,"Nitzschia reversa","Nitzschia","reversa",1,1,33.3,249.75,58.97,14727.7575,"Diatoms"
"7280",2021-06-01 12:15:00,"Jun","2021","C10A","Southern Interior Delta","EMP",58.97,"Nitzschia spp.","Nitzschia","spp.",4,4,42.6,177.32,235.88,41826.2416,"Diatoms"
"7281",2021-06-01 12:15:00,"Jun","2021","C10A","Southern Interior Delta","EMP",58.97,"Chlorella sp.","Chlorella","sp.",2,2,3.7,24.43,117.94,2881.2742,"Green Algae"
"7282",2021-06-01 12:15:00,"Jun","2021","C10A","Southern Interior Delta","EMP",58.97,"Plagioselmis prolonga","Plagioselmis","prolonga",1,1,6,91.42,58.97,5391.0374,"Cryptophytes"
"7283",2021-06-01 12:15:00,"Jun","2021","C10A","Southern Interior Delta","EMP",58.97,"Chroococcus minutus","Chroococcus","minutus",1,4,2,4.19,58.97,988.3372,"Cyanobacteria"
"7284",2021-06-01 12:15:00,"Jun","2021","C10A","Southern Interior Delta","EMP",58.97,"Eucapsis microscopica","Eucapsis","microscopica",396,790,0.8,0.18,23352.12,8385.534,"Cyanobacteria"
"7285",2021-06-01 12:15:00,"Jun","2021","C10A","Southern Interior Delta","EMP",58.97,"Pseudanabaena sp.","Pseudanabaena","sp.",1,44,2.5,7.09,58.97,18396.2812,"Cyanobacteria"
"7286",2021-06-07 11:25:00,"Jun","2021","D8","Grizzly and Suisun Bay","EMP",76.66,"Cocconeis placentula","Cocconeis","placentula",1,1,14,325.47,76.66,24950.5302,"Diatoms"
"7287",2021-06-07 11:25:00,"Jun","2021","D8","Grizzly and Suisun Bay","EMP",76.66,"Cyclotella sp.","Cyclotella","sp.",1,1,11.1,541.91,76.66,41542.8206,"Diatoms"
"7288",2021-06-07 11:25:00,"Jun","2021","D8","Grizzly and Suisun Bay","EMP",76.66,"Cryptomonas sp.","Cryptomonas","sp.",2,2,16.7,601.5,153.32,92221.98,"Cryptophytes"
"7289",2021-06-07 11:25:00,"Jun","2021","D8","Grizzly and Suisun Bay","EMP",76.66,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,7,137.26,76.66,10522.3516,"Cryptophytes"
"7290",2021-06-07 11:25:00,"Jun","2021","D8","Grizzly and Suisun Bay","EMP",76.66,"Plagioselmis prolonga","Plagioselmis","prolonga",2,2,9.3,253.64,153.32,38888.0848,"Cryptophytes"
"7291",2021-06-07 11:25:00,"Jun","2021","D8","Grizzly and Suisun Bay","EMP",76.66,"Eucapsis microscopica","Eucapsis","microscopica",401,802,0.8,0.18,30740.66,11066.6376,"Cyanobacteria"
"7292",2021-06-09 13:00:00,"Jun","2021","D41","San Pablo Bay","EMP",127.77,"Cyclotella sp.","Cyclotella","sp.",4,4,12,249.78,511.08,127657.5624,"Diatoms"
"7293",2021-06-09 13:00:00,"Jun","2021","D41","San Pablo Bay","EMP",127.77,"Drepanochloris nannoselene","Drepanochloris","nannoselene",1,1,4.5,13.36,127.77,1707.0072,"Green Algae"
"7294",2021-06-09 13:00:00,"Jun","2021","D41","San Pablo Bay","EMP",127.77,"Plagioselmis prolonga","Plagioselmis","prolonga",1,1,7.4,159.13,127.77,20332.0401,"Cryptophytes"
"7295",2021-06-09 13:00:00,"Jun","2021","D41","San Pablo Bay","EMP",127.77,"Eucapsis microscopica","Eucapsis","microscopica",410,820,0.8,0.18,52385.7,18858.852,"Cyanobacteria"
"7296",2021-06-08 14:05:00,"Jun","2021","D6","San Pablo Bay","EMP",85.18,"Nitzschia reversa","Nitzschia","reversa",1,1,31.5,145.69,85.18,12409.8742,"Diatoms"
"7297",2021-06-08 14:05:00,"Jun","2021","D6","San Pablo Bay","EMP",85.18,"Nitzschia sp.","Nitzschia","sp.",1,1,27.8,128.58,85.18,10952.4444,"Diatoms"
"7298",2021-06-08 14:05:00,"Jun","2021","D6","San Pablo Bay","EMP",85.18,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",2,2,10.1,354.71,170.36,60428.3956,"Cryptophytes"
"7299",2021-06-08 14:05:00,"Jun","2021","D6","San Pablo Bay","EMP",85.18,"Plagioselmis prolonga","Plagioselmis","prolonga",3,3,6.5,87.65,255.54,22398.081,"Cryptophytes"
"7300",2021-06-08 14:05:00,"Jun","2021","D6","San Pablo Bay","EMP",85.18,"Eucapsis microscopica","Eucapsis","microscopica",433,867,0.8,0.18,36882.94,13293.1908,"Cyanobacteria"
"7301",2021-06-09 12:20:00,"Jun","2021","D41A","San Pablo Bay","EMP",153.32,"Cyclotella sp.","Cyclotella","sp.",7,7,22.2,1087.85,1073.24,1167524.134,"Diatoms"
"7302",2021-06-09 12:20:00,"Jun","2021","D41A","San Pablo Bay","EMP",153.32,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",2,2,6,83.67,306.64,25656.5688,"Cryptophytes"
"7303",2021-06-09 12:20:00,"Jun","2021","D41A","San Pablo Bay","EMP",153.32,"Eucapsis microscopica","Eucapsis","microscopica",412,828,0.8,0.18,63167.84,22850.8128,"Cyanobacteria"
"7304",2021-06-08 16:35:00,"Jun","2021","NZ032","Grizzly and Suisun Bay","EMP",54.76,"Achnanthidium sp.","Achnanthidium","sp.",2,2,11.1,33.65,109.52,3685.348,"Diatoms"
"7305",2021-06-08 16:35:00,"Jun","2021","NZ032","Grizzly and Suisun Bay","EMP",54.76,"Cyclotella sp.","Cyclotella","sp.",10,10,9.3,186.36,547.6,102050.736,"Diatoms"
"7306",2021-06-08 16:35:00,"Jun","2021","NZ032","Grizzly and Suisun Bay","EMP",54.76,"Synedra sp.","Synedra","sp.",1,1,118.5,1459.33,54.76,79912.9108,"Diatoms"
"7307",2021-06-08 16:35:00,"Jun","2021","NZ032","Grizzly and Suisun Bay","EMP",54.76,"Thalassiosira sp.","Thalassiosira","sp.",3,3,37,6796.4,164.28,1116512.592,"Diatoms"
"7308",2021-06-08 16:35:00,"Jun","2021","NZ032","Grizzly and Suisun Bay","EMP",54.76,"Eucapsis microscopica","Eucapsis","microscopica",406,812,0.8,0.18,22232.56,8003.7216,"Cyanobacteria"
"7309",2021-06-01 08:45:00,"Jun","2021","C3A","Northern Interior Delta","EMP",17.76,"Cyclotella sp.","Cyclotella","sp.",1,1,7.4,193.54,17.76,3437.2704,"Diatoms"
"7310",2021-06-01 08:45:00,"Jun","2021","C3A","Northern Interior Delta","EMP",17.76,"Skeletonema sp.","Skeletonema","sp.",2,2,9.3,48.64,35.52,1727.6928,"Diatoms"
"7311",2021-06-01 08:45:00,"Jun","2021","C3A","Northern Interior Delta","EMP",17.76,"Chlorella sp.","Chlorella","sp.",2,2,3.2,15.6,35.52,554.112,"Green Algae"
"7312",2021-06-01 08:45:00,"Jun","2021","C3A","Northern Interior Delta","EMP",17.76,"Drepanochloris nannoselene","Drepanochloris","nannoselene",3,3,4.5,12.34,53.28,657.4752,"Green Algae"
"7313",2021-06-01 08:45:00,"Jun","2021","C3A","Northern Interior Delta","EMP",17.76,"Chroococcus sp.","Chroococcus","sp.",1,2,2.3,6.37,17.76,226.2624,"Cyanobacteria"
"7314",2021-06-01 08:45:00,"Jun","2021","C3A","Northern Interior Delta","EMP",17.76,"Eucapsis microscopica","Eucapsis","microscopica",392,785,0.8,0.18,6961.92,2509.488,"Cyanobacteria"
"7315",2021-06-03 13:05:00,"Jun","2021","P8","Southern Interior Delta","EMP",41.07,"Cyclotella sp.","Cyclotella","sp.",2,2,9,254.47,82.14,20902.1658,"Diatoms"
"7316",2021-06-03 13:05:00,"Jun","2021","P8","Southern Interior Delta","EMP",41.07,"Navicula sp.","Navicula","sp.",1,1,17,224.31,41.07,9212.4117,"Diatoms"
"7317",2021-06-03 13:05:00,"Jun","2021","P8","Southern Interior Delta","EMP",41.07,"Monoraphidium arcuatum","Monoraphidium","arcuatum",4,4,11.2,19.09,164.28,3136.1052,"Green Algae"
"7318",2021-06-03 13:05:00,"Jun","2021","P8","Southern Interior Delta","EMP",41.07,"Monoraphidium minutum","Monoraphidium","minutum",2,2,5,5.65,82.14,464.091,"Green Algae"
"7319",2021-06-03 13:05:00,"Jun","2021","P8","Southern Interior Delta","EMP",41.07,"Monoraphidium sp.","Monoraphidium","sp.",1,1,10,64.14,41.07,2634.2298,"Green Algae"
"7320",2021-06-03 13:05:00,"Jun","2021","P8","Southern Interior Delta","EMP",41.07,"Sphaerocystis sp.","Sphaerocystis","sp.",1,5,2.5,5.58,41.07,1145.853,"Green Algae"
"7321",2021-06-03 13:05:00,"Jun","2021","P8","Southern Interior Delta","EMP",41.07,"Cryptomonas sp.","Cryptomonas","sp.",12,12,18,528.1,492.84,260268.804,"Cryptophytes"
"7322",2021-06-03 13:05:00,"Jun","2021","P8","Southern Interior Delta","EMP",41.07,"Plagioselmis prolonga","Plagioselmis","prolonga",21,21,5.9,70.48,862.47,60786.8856,"Cryptophytes"
"7323",2021-06-03 13:05:00,"Jun","2021","P8","Southern Interior Delta","EMP",41.07,"Aphanizomenon sp.","Aphanizomenon","sp.",1,16,5.6,60.21,41.07,39565.1952,"Cyanobacteria"
"7324",2021-06-03 13:05:00,"Jun","2021","P8","Southern Interior Delta","EMP",41.07,"Eucapsis microscopica","Eucapsis","microscopica",369,738,0.8,0.18,15154.83,5455.7388,"Cyanobacteria"
"7325",2021-06-03 13:05:00,"Jun","2021","P8","Southern Interior Delta","EMP",41.07,"Microcystis sp.","Microcystis","sp.",6,9,5.6,77.95,246.42,28812.6585,"Cyanobacteria"
"7326",2021-06-03 13:05:00,"Jun","2021","P8","Southern Interior Delta","EMP",41.07,"Gymnodinium sp.","Gymnodinium","sp.",1,1,12,537.21,41.07,22063.2147,"Dinoflagellates"
"7327",2021-06-03 11:45:00,"Jun","2021","MD10A","Southern Interior Delta","EMP",52.27,"Aulacoseira cf. granulata","Aulacoseira","granulata",1,1,18.5,1790.22,52.27,93574.7994,"Diatoms"
"7328",2021-06-03 11:45:00,"Jun","2021","MD10A","Southern Interior Delta","EMP",52.27,"Cyclotella sp.","Cyclotella","sp.",2,2,6,110.31,104.54,11531.8074,"Diatoms"
"7329",2021-06-03 11:45:00,"Jun","2021","MD10A","Southern Interior Delta","EMP",52.27,"Nitzschia sp.","Nitzschia","sp.",2,2,19,68.43,104.54,7153.6722,"Diatoms"
"7330",2021-06-03 11:45:00,"Jun","2021","MD10A","Southern Interior Delta","EMP",52.27,"Skeletonema sp.","Skeletonema","sp.",1,1,4,28.27,52.27,1477.6729,"Diatoms"
"7331",2021-06-03 11:45:00,"Jun","2021","MD10A","Southern Interior Delta","EMP",52.27,"Chlamydomonas sp.","Chlamydomonas","sp.",1,1,7,179.59,52.27,9387.1693,"Green Algae"
"7332",2021-06-03 11:45:00,"Jun","2021","MD10A","Southern Interior Delta","EMP",52.27,"Drepanochloris nannoselene","Drepanochloris","nannoselene",5,5,5,12.34,261.35,3225.059,"Green Algae"
"7333",2021-06-03 11:45:00,"Jun","2021","MD10A","Southern Interior Delta","EMP",52.27,"Lagerheimia genevensis","Lagerheimia","genevensis",3,3,7.5,17.15,156.81,2689.2915,"Green Algae"
"7334",2021-06-03 11:45:00,"Jun","2021","MD10A","Southern Interior Delta","EMP",52.27,"Monoraphidium contortum","Monoraphidium","contortum",4,4,13,16.46,209.08,3441.4568,"Green Algae"
"7335",2021-06-03 11:45:00,"Jun","2021","MD10A","Southern Interior Delta","EMP",52.27,"Cryptomonas sp.","Cryptomonas","sp.",12,12,17,309.11,627.24,193886.1564,"Cryptophytes"
"7336",2021-06-03 11:45:00,"Jun","2021","MD10A","Southern Interior Delta","EMP",52.27,"Plagioselmis prolonga","Plagioselmis","prolonga",11,11,11.1,174.9,574.97,100562.253,"Cryptophytes"
"7337",2021-06-03 11:45:00,"Jun","2021","MD10A","Southern Interior Delta","EMP",52.27,"Eucapsis microscopica","Eucapsis","microscopica",407,813,0.8,0.18,21273.89,7649.1918,"Cyanobacteria"
"7338",2021-06-07 12:15:00,"Jun","2021","D10","Confluence","EMP",71.87,"Cyclotella sp.","Cyclotella","sp.",1,1,13,982.22,71.87,70592.1514,"Diatoms"
"7339",2021-06-07 12:15:00,"Jun","2021","D10","Confluence","EMP",71.87,"Navicula sp.","Navicula","sp.",1,1,59.3,4480.43,71.87,322008.5041,"Diatoms"
"7340",2021-06-07 12:15:00,"Jun","2021","D10","Confluence","EMP",71.87,"Skeletonema sp.","Skeletonema","sp.",1,1,7.4,36.32,71.87,2610.3184,"Diatoms"
"7341",2021-06-07 12:15:00,"Jun","2021","D10","Confluence","EMP",71.87,"Plagioselmis prolonga","Plagioselmis","prolonga",1,1,7.4,159.13,71.87,11436.6731,"Cryptophytes"
"7342",2021-06-07 12:15:00,"Jun","2021","D10","Confluence","EMP",71.87,"Eucapsis microscopica","Eucapsis","microscopica",403,806,0.8,0.18,28963.61,10426.8996,"Cyanobacteria"
"7343",2021-06-04 12:20:00,"Jun","2021","EZ6","Entrapment Zone","EMP",88.46,"Cocconeis placentula","Cocconeis","placentula",2,2,19,927.59,176.92,164109.2228,"Diatoms"
"7344",2021-06-04 12:20:00,"Jun","2021","EZ6","Entrapment Zone","EMP",88.46,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",2,2,7.4,112.82,176.92,19960.1144,"Cryptophytes"
"7345",2021-06-04 12:20:00,"Jun","2021","EZ6","Entrapment Zone","EMP",88.46,"Eucapsis microscopica","Eucapsis","microscopica",420,840,0.8,0.18,37153.2,13375.152,"Cyanobacteria"
"7346",2021-06-08 14:50:00,"Jun","2021","D7","Grizzly and Suisun Bay","EMP",191.65,"Cyclotella sp.","Cyclotella","sp.",3,3,13,264.05,574.95,151815.5475,"Diatoms"
"7347",2021-06-08 14:50:00,"Jun","2021","D7","Grizzly and Suisun Bay","EMP",191.65,"Plagioselmis prolonga","Plagioselmis","prolonga",1,1,6,91.42,191.65,17520.643,"Cryptophytes"
"7348",2021-06-08 14:50:00,"Jun","2021","D7","Grizzly and Suisun Bay","EMP",191.65,"Eucapsis microscopica","Eucapsis","microscopica",397,794,0.8,0.18,76085.05,27390.618,"Cyanobacteria"
"7349",2021-06-08 15:45:00,"Jun","2021","NZS42","Grizzly and Suisun Bay","EMP",127.77,"Cyclotella sp.","Cyclotella","sp.",4,4,14,608.21,511.08,310843.9668,"Diatoms"
"7350",2021-06-08 15:45:00,"Jun","2021","NZS42","Grizzly and Suisun Bay","EMP",127.77,"Cryptomonas sp.","Cryptomonas","sp.",1,1,14,401.41,127.77,51288.1557,"Cryptophytes"
"7351",2021-06-08 15:45:00,"Jun","2021","NZS42","Grizzly and Suisun Bay","EMP",127.77,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",1,1,6,91.42,127.77,11680.7334,"Cryptophytes"
"7352",2021-06-08 15:45:00,"Jun","2021","NZS42","Grizzly and Suisun Bay","EMP",127.77,"Plagioselmis prolonga","Plagioselmis","prolonga",2,2,8,201.79,255.54,51565.4166,"Cryptophytes"
"7353",2021-06-08 15:45:00,"Jun","2021","NZS42","Grizzly and Suisun Bay","EMP",127.77,"Chroococcus sp.","Chroococcus","sp.",1,2,3,12.77,127.77,3263.2458,"Cyanobacteria"
"7354",2021-06-08 15:45:00,"Jun","2021","NZS42","Grizzly and Suisun Bay","EMP",127.77,"Eucapsis microscopica","Eucapsis","microscopica",424,850,0.8,0.18,54174.48,19548.81,"Cyanobacteria"
"7355",2014-03-10 09:35:00,"Mar","2014","EZ6","Entrapment Zone","EMP",90.09,"Adlafia sp.","Adlafia","sp.",1,1,7.5,31.34,90.09,2823.4206,"Diatoms"
"7356",2014-03-10 09:35:00,"Mar","2014","EZ6","Entrapment Zone","EMP",90.09,"Bacillaria paxillifer","Bacillaria","paxillifer",2,2,16.8,348.1,180.18,62720.658,"Diatoms"
"7357",2014-03-10 09:35:00,"Mar","2014","EZ6","Entrapment Zone","EMP",90.09,"Cyclotella sp.","Cyclotella","sp.",1,1,7.5,163.46,90.09,14726.1114,"Diatoms"
"7358",2014-03-10 09:35:00,"Mar","2014","EZ6","Entrapment Zone","EMP",90.09,"Diploneis sp.","Diploneis","sp.",1,1,16.8,92.76,90.09,8356.7484,"Diatoms"
"7359",2014-03-10 09:35:00,"Mar","2014","EZ6","Entrapment Zone","EMP",90.09,"Gomphonema parvulum","Gomphonema","parvulum",1,1,5.6,91.13,90.09,8209.9017,"Diatoms"
"7360",2014-03-10 09:35:00,"Mar","2014","EZ6","Entrapment Zone","EMP",90.09,"Synedra ulna","Synedra","ulna",3,3,9.3,51.35,270.27,13878.3645,"Diatoms"
"7361",2014-03-10 09:35:00,"Mar","2014","EZ6","Entrapment Zone","EMP",90.09,"Eucapsis microscopica","Eucapsis","microscopicus",699,1464,0.85,0.325,62972.91,42864.822,"Cyanobacteria"
"7362",2014-03-07 09:00:00,"Mar","2014","MD10A","Southern Interior Delta","EMP",25.02,"Aulacoseira sp.","Aulacoseira","sp.",10,10,9.3,410.86,250.2,102797.172,"Diatoms"
"7363",2014-03-07 09:00:00,"Mar","2014","MD10A","Southern Interior Delta","EMP",25.02,"Cyclotella sp.","Cyclotella","sp.",1,1,11.2,551.71,25.02,13803.7842,"Diatoms"
"7364",2014-03-07 09:00:00,"Mar","2014","MD10A","Southern Interior Delta","EMP",25.02,"Cryptomonas marssonii","Cryptomonas","marssonii",1,1,16.8,494.8,25.02,12379.896,"Cryptophytes"
"7365",2014-03-07 09:00:00,"Mar","2014","MD10A","Southern Interior Delta","EMP",25.02,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",16,16,9.3,337.38,400.32,135059.9616,"Cryptophytes"
"7366",2014-03-07 09:00:00,"Mar","2014","MD10A","Southern Interior Delta","EMP",25.02,"Eucapsis microscopica","Eucapsis","microscopicus",386,1308,0.84,0.325,9657.72,10636.002,"Cyanobacteria"
"7367",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Achnanthidium minutissimum","Achnanthidium","minutissimum",3,3,13.1,72.33,270.27,19548.6291,"Diatoms"
"7368",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Craticula buderi","Craticula","buderi",5,5,24.3,374.07,450.45,168499.8315,"Diatoms"
"7369",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Cyclotella spp.","Cyclotella","spp.",58,58,5.6,91.13,5225.22,476174.2986,"Diatoms"
"7370",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Diatoma vulgare","Diatoma","vulgare",1,1,35.5,2045.4,90.09,184270.086,"Diatoms"
"7371",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Encyonema silesiacum","Encyonema","silesiacum",1,1,28,392.04,90.09,35318.8836,"Diatoms"
"7372",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Epithemia sp.","Epithemia","sp.",1,1,15,138.78,90.09,12502.6902,"Diatoms"
"7373",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Gomphonema sp.","Gomphonema","sp.",1,1,8.4,147.95,90.09,13328.8155,"Diatoms"
"7374",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Melosira varians","Melosira","varians",4,4,22.4,4965.42,360.36,1789338.7512,"Diatoms"
"7375",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Navicula gregaria","Navicula","gregaria",9,9,26.2,426.36,810.81,345696.9516,"Diatoms"
"7376",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Navicula spp.","Navicula","spp.",6,6,24.3,801.58,540.54,433286.0532,"Diatoms"
"7377",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Nitzschia sp.","Nitzschia","sp.",2,2,18.7,128,180.18,23063.04,"Diatoms"
"7378",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Nitzschia sp.","Nitzschia","sp.",3,3,16.8,115,270.27,31081.05,"Diatoms"
"7379",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Planothidium frequentissimum","Planothidium","frequentissimum",1,1,13.1,270.08,90.09,24331.5072,"Diatoms"
"7380",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Sellaphora pupula","Sellaphora","pupula",1,1,15,310.8,90.09,27999.972,"Diatoms"
"7381",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Stephanocyclus meneghiniana","Stephanocyclus","meneghiniana",1,1,16.8,1241.36,90.09,111834.1224,"Diatoms"
"7382",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Chlamydomonas gloeopara","Chlamydomonas","gloeopara",2,2,7.5,53.76,180.18,9686.4768,"Green Algae"
"7383",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Chlamydomonas globosa","Chlamydomonas","globosa",2,2,5.6,91.95,180.18,16567.551,"Green Algae"
"7384",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Monoraphidium arcuatum","Monoraphidium","arcuatum",5,5,26.2,49.52,450.45,22306.284,"Green Algae"
"7385",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Monoraphidium convolutum","Monoraphidium","convolutum",1,1,7.5,14.18,90.09,1277.4762,"Green Algae"
"7386",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Tetrastrum elegans","Tetrastrum","elegans",1,10,3.7,26.52,90.09,23891.868,"Green Algae"
"7387",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Chrysococcus sp.","Chrysococcus","sp.",2,2,5.6,91.95,180.18,16567.551,"Golden Algae"
"7388",2014-03-06 13:21:00,"Mar","2014","C10A","Southern Interior Delta","EMP",90.09,"Pseudokephyrion sp.","Pseudokephyrion","sp.",1,1,7.5,53.76,90.09,4843.2384,"Golden Algae"
