SampleID,Group,BV.um3.per.L,,Year,Month,DateTime,Region,StationCode
EMP.NZ068.2018.04.06,Green Algae,10053597.6,,2018,Apr,4/6/2018 8:50,Northern Interior Delta,NZ068
EMP.C3A.2018.04.06,Cyanobacteria,86830459.2,,2018,Apr,4/6/2018 9:30,Northern Interior Delta,C3A
EMP.C3A.2018.04.06,Diatoms,12480397988,,2018,Apr,4/6/2018 9:30,Northern Interior Delta,C3A
EMP.C3A.2018.04.06,Green Algae,12482381.6,,2018,Apr,4/6/2018 9:30,Northern Interior Delta,C3A
EMP.D12.2018.04.09,Cyanobacteria,70044231.6,,2018,Apr,4/9/2018 10:55,Confluence,D12
EMP.D12.2018.04.09,Green Algae,13081546.8,,2018,Apr,4/9/2018 10:55,Confluence,D12
EMP.D19.2018.04.09,Cryptophytes,243011350.4,,2018,Apr,4/9/2018 12:05,Central Delta,D19
EMP.D19.2018.04.09,Cyanobacteria,75922648.2,,2018,Apr,4/9/2018 12:05,Central Delta,D19
EMP.D19.2018.04.09,Green Algae,70159224.1,,2018,Apr,4/9/2018 12:05,Central Delta,D19
EMP.D28A.2018.04.09,Cyanobacteria,34335516.6,,2018,Apr,4/9/2018 12:40,Central Delta,D28A
EMP.D28A.2018.04.09,Diatoms,62957455.5,,2018,Apr,4/9/2018 12:40,Central Delta,D28A
EMP.D28A.2018.04.09,Green Algae,943629.9,,2018,Apr,4/9/2018 12:40,Central Delta,D28A
EMP.D16.2018.04.10,Cryptophytes,73195026.1,,2018,Apr,4/10/2018 10:20,Central Delta,D16
EMP.D16.2018.04.10,Cyanobacteria,67891572,,2018,Apr,4/10/2018 10:20,Central Delta,D16
EMP.D16.2018.04.10,Diatoms,92081394.3,,2018,Apr,4/10/2018 10:20,Central Delta,D16
EMP.D16.2018.04.10,Green Algae,5285055.3,,2018,Apr,4/10/2018 10:20,Central Delta,D16
EMP.D26.2018.04.10,Cyanobacteria,170100385.2,,2018,Apr,4/10/2018 11:15,Central Delta,D26
EMP.D26.2018.04.10,Green Algae,26422223.8,,2018,Apr,4/10/2018 11:15,Central Delta,D26
EMP.MD10A.2018.04.10,Cryptophytes,342664622.5,,2018,Apr,4/10/2018 12:35,Southern Interior Delta,MD10A
EMP.MD10A.2018.04.10,Cyanobacteria,75239827.2,,2018,Apr,4/10/2018 12:35,Southern Interior Delta,MD10A
EMP.MD10A.2018.04.10,Diatoms,41047685.9,,2018,Apr,4/10/2018 12:35,Southern Interior Delta,MD10A
EMP.MD10A.2018.04.10,Green Algae,9436508.5,,2018,Apr,4/10/2018 12:35,Southern Interior Delta,MD10A
EMP.MD10A.2018.04.10,Other,73735391,,2018,Apr,4/10/2018 12:35,Southern Interior Delta,MD10A
EMP.P8.2018.04.10,Cryptophytes,303932146.8,,2018,Apr,4/10/2018 13:55,Southern Interior Delta,P8
EMP.P8.2018.04.10,Cyanobacteria,274528076.4,,2018,Apr,4/10/2018 13:55,Southern Interior Delta,P8
EMP.P8.2018.04.10,Dinoflagellates,2107706108,,2018,Apr,4/10/2018 13:55,Southern Interior Delta,P8
EMP.P8.2018.04.10,Green Algae,104355622.4,,2018,Apr,4/10/2018 13:55,Southern Interior Delta,P8
EMP.EZ6.2018.04.11,Cyanobacteria,165397896,,2018,Apr,4/11/2018 11:25,Entrapment Zone,EZ6
EMP.EZ6.2018.04.11,Diatoms,189613012.8,,2018,Apr,4/11/2018 11:25,Entrapment Zone,EZ6
EMP.EZ6.2018.04.11,Green Algae,112292199,,2018,Apr,4/11/2018 11:25,Entrapment Zone,EZ6
EMP.EZ2.2018.04.11,Cyanobacteria,107995096.8,,2018,Apr,4/11/2018 11:45,Entrapment Zone,EZ2
EMP.EZ2.2018.04.11,Green Algae,43998002.4,,2018,Apr,4/11/2018 11:45,Entrapment Zone,EZ2
EMP.D8.2018.04.11,Cyanobacteria,99353520,,2018,Apr,4/11/2018 12:10,Grizzly and Suisun Bay,D8
EMP.D8.2018.04.11,Diatoms,49722757,,2018,Apr,4/11/2018 12:10,Grizzly and Suisun Bay,D8
EMP.D10.2018.04.11,Cyanobacteria,107159868,,2018,Apr,4/11/2018 12:50,Confluence,D10
EMP.D10.2018.04.11,Green Algae,7076967,,2018,Apr,4/11/2018 12:50,Confluence,D10
EMP.D6.2018.04.12,Cyanobacteria,247831297.2,,2018,Apr,4/12/2018 11:40,San Pablo Bay,D6
EMP.D6.2018.04.12,Green Algae,5504295.7,,2018,Apr,4/12/2018 11:40,San Pablo Bay,D6
EMP.D7.2018.04.12,Cyanobacteria,159131221.2,,2018,Apr,4/12/2018 12:30,Grizzly and Suisun Bay,D7
EMP.D7.2018.04.12,Diatoms,132701345,,2018,Apr,4/12/2018 12:30,Grizzly and Suisun Bay,D7
EMP.D7.2018.04.12,Green Algae,13523118,,2018,Apr,4/12/2018 12:30,Grizzly and Suisun Bay,D7
EMP.NZS42.2018.04.12,Cyanobacteria,269910396,,2018,Apr,4/12/2018 13:30,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2018.04.12,Diatoms,2149237423,,2018,Apr,4/12/2018 13:30,Grizzly and Suisun Bay,NZS42
EMP.NZ032.2018.04.12,Cyanobacteria,568190419.2,,2018,Apr,4/12/2018 14:25,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2018.04.12,Green Algae,104355622.4,,2018,Apr,4/12/2018 14:25,Grizzly and Suisun Bay,NZ032
EMP.D41A.2018.04.16,Cyanobacteria,238637284.2,,2018,Apr,4/16/2018 11:40,San Pablo Bay,D41A
EMP.D41A.2018.04.16,Diatoms,365147776,,2018,Apr,4/16/2018 11:40,San Pablo Bay,D41A
EMP.D41A.2018.04.16,Green Algae,34502861.4,,2018,Apr,4/16/2018 11:40,San Pablo Bay,D41A
EMP.D41.2018.04.16,Cyanobacteria,137993734.8,,2018,Apr,4/16/2018 12:30,San Pablo Bay,D41
EMP.D41.2018.04.16,Diatoms,82095371.8,,2018,Apr,4/16/2018 12:30,San Pablo Bay,D41
EMP.D41.2018.04.16,Green Algae,10350881.4,,2018,Apr,4/16/2018 12:30,San Pablo Bay,D41
EMP.NZ325.2018.04.16,Cyanobacteria,233480264.4,,2018,Apr,4/16/2018 13:20,San Pablo Bay,NZ325
EMP.NZ325.2018.04.16,Diatoms,94278312.7,,2018,Apr,4/16/2018 13:20,San Pablo Bay,NZ325
EMP.NZ002.2018.04.16,Cryptophytes,1146830814,,2018,Apr,4/16/2018 14:05,San Pablo Bay,NZ002
EMP.NZ002.2018.04.16,Cyanobacteria,640187150.4,,2018,Apr,4/16/2018 14:05,San Pablo Bay,NZ002
EMP.NZ002.2018.04.16,Diatoms,492572230.8,,2018,Apr,4/16/2018 14:05,San Pablo Bay,NZ002
EMP.NZ002.2018.04.16,Dinoflagellates,2739551294,,2018,Apr,4/16/2018 14:05,San Pablo Bay,NZ002
EMP.NZ002.2018.04.16,Green Algae,400107960.4,,2018,Apr,4/16/2018 14:05,San Pablo Bay,NZ002
EMP.NZ004.2018.04.16,Cryptophytes,137561322,,2018,Apr,4/16/2018 14:50,San Pablo Bay,NZ004
EMP.NZ004.2018.04.16,Cyanobacteria,551146148,,2018,Apr,4/16/2018 14:50,San Pablo Bay,NZ004
EMP.NZ004.2018.04.16,Diatoms,9713000451,,2018,Apr,4/16/2018 14:50,San Pablo Bay,NZ004
EMP.NZ004.2018.04.16,Green Algae,39133358.4,,2018,Apr,4/16/2018 14:50,San Pablo Bay,NZ004
EMP.C9.2018.05.03,Cyanobacteria,69795847.8,,2018,May,5/3/2018 8:10,Southern Interior Delta,C9
EMP.C9.2018.05.03,Green Algae,6660365.6,,2018,May,5/3/2018 8:10,Southern Interior Delta,C9
EMP.C10A.2018.05.03,Cyanobacteria,77091307.2,,2018,May,5/3/2018 9:30,Southern Interior Delta,C10A
EMP.C10A.2018.05.03,Diatoms,1366955011,,2018,May,5/3/2018 9:30,Southern Interior Delta,C10A
EMP.C10A.2018.05.03,Golden Algae,20514751.2,,2018,May,5/3/2018 9:30,Southern Interior Delta,C10A
EMP.C3A.2018.05.04,Cryptophytes,117154111.8,,2018,May,5/4/2018 8:15,Northern Interior Delta,C3A
EMP.C3A.2018.05.04,Cyanobacteria,32537570.4,,2018,May,5/4/2018 8:15,Northern Interior Delta,C3A
EMP.C3A.2018.05.04,Diatoms,741444021,,2018,May,5/4/2018 8:15,Northern Interior Delta,C3A
EMP.C3A.2018.05.04,Golden Algae,44508029.4,,2018,May,5/4/2018 8:15,Northern Interior Delta,C3A
EMP.C3A.2018.05.04,Green Algae,14704921.2,,2018,May,5/4/2018 8:15,Northern Interior Delta,C3A
EMP.D4.2018.05.07,Cryptophytes,95249979.6,,2018,May,5/7/2018 12:10,Confluence,D4
EMP.D4.2018.05.07,Cyanobacteria,79667150.4,,2018,May,5/7/2018 12:10,Confluence,D4
EMP.D4.2018.05.07,Green Algae,11744618.4,,2018,May,5/7/2018 12:10,Confluence,D4
EMP.D22.2018.05.07,Cyanobacteria,118373529.6,,2018,May,5/7/2018 13:00,Confluence,D22
EMP.D22.2018.05.07,Diatoms,952911417.6,,2018,May,5/7/2018 13:00,Confluence,D22
EMP.NZ068.2018.05.07,Cryptophytes,46346763.6,,2018,May,5/7/2018 13:40,Northern Interior Delta,NZ068
EMP.NZ068.2018.05.07,Cyanobacteria,30069885.6,,2018,May,5/7/2018 13:40,Northern Interior Delta,NZ068
EMP.NZ068.2018.05.07,Diatoms,38106920.8,,2018,May,5/7/2018 13:40,Northern Interior Delta,NZ068
EMP.NZ068.2018.05.07,Green Algae,750597.2,,2018,May,5/7/2018 13:40,Northern Interior Delta,NZ068
EMP.D12.2018.05.08,Cyanobacteria,147398713.2,,2018,May,5/8/2018 9:50,Confluence,D12
EMP.D12.2018.05.08,Diatoms,82095371.8,,2018,May,5/8/2018 9:50,Confluence,D12
EMP.D19.2018.05.08,Cryptophytes,172200153.6,,2018,May,5/8/2018 10:50,Central Delta,D19
EMP.D19.2018.05.08,Cyanobacteria,74681625.6,,2018,May,5/8/2018 10:50,Central Delta,D19
EMP.D19.2018.05.08,Diatoms,272030899.2,,2018,May,5/8/2018 10:50,Central Delta,D19
EMP.D19.2018.05.08,Green Algae,14679078.4,,2018,May,5/8/2018 10:50,Central Delta,D19
EMP.D28A.2018.05.08,Cryptophytes,146385948.6,,2018,May,5/8/2018 11:35,Central Delta,D28A
EMP.D28A.2018.05.08,Cyanobacteria,54580273.2,,2018,May,5/8/2018 11:35,Central Delta,D28A
EMP.D28A.2018.05.08,Diatoms,23161057.2,,2018,May,5/8/2018 11:35,Central Delta,D28A
EMP.D16.2018.05.09,Cyanobacteria,55506096,,2018,May,5/9/2018 9:15,Central Delta,D16
EMP.D16.2018.05.09,Diatoms,93327852.8,,2018,May,5/9/2018 9:15,Central Delta,D16
EMP.D26.2018.05.09,Cyanobacteria,46144692,,2018,May,5/9/2018 10:05,Central Delta,D26
EMP.D26.2018.05.09,Diatoms,93473053,,2018,May,5/9/2018 10:05,Central Delta,D26
EMP.D26.2018.05.09,Green Algae,3523408.5,,2018,May,5/9/2018 10:05,Central Delta,D26
EMP.MD10A.2018.05.09,Cryptophytes,64866987.2,,2018,May,5/9/2018 11:10,Southern Interior Delta,MD10A
EMP.MD10A.2018.05.09,Cyanobacteria,41138388,,2018,May,5/9/2018 11:10,Southern Interior Delta,MD10A
EMP.MD10A.2018.05.09,Diatoms,4017073032,,2018,May,5/9/2018 11:10,Southern Interior Delta,MD10A
EMP.MD10A.2018.05.09,Green Algae,3096159.6,,2018,May,5/9/2018 11:10,Southern Interior Delta,MD10A
EMP.P8.2018.05.09,Cyanobacteria,3250881336,,2018,May,5/9/2018 12:25,Southern Interior Delta,P8
EMP.P8.2018.05.09,Diatoms,52396104.8,,2018,May,5/9/2018 12:25,Southern Interior Delta,P8
EMP.P8.2018.05.09,Green Algae,6606290.4,,2018,May,5/9/2018 12:25,Southern Interior Delta,P8
EMP.D8.2018.05.10,Cyanobacteria,163105362,,2018,May,5/10/2018 9:50,Grizzly and Suisun Bay,D8
EMP.EZ6.2018.05.10,Cyanobacteria,132636949.2,,2018,May,5/10/2018 10:50,Entrapment Zone,EZ6
EMP.EZ6.2018.05.10,Diatoms,2570505547,,2018,May,5/10/2018 10:50,Entrapment Zone,EZ6
EMP.D10.2018.05.10,Cyanobacteria,180492228,,2018,May,5/10/2018 11:25,Confluence,D10
EMP.D10.2018.05.10,Diatoms,6782864810,,2018,May,5/10/2018 11:25,Confluence,D10
EMP.D10.2018.05.10,Golden Algae,57073077.6,,2018,May,5/10/2018 11:25,Confluence,D10
EMP.D10.2018.05.10,Green Algae,34626541.6,,2018,May,5/10/2018 11:25,Confluence,D10
EMP.EZ2.2018.05.10,Cyanobacteria,193242596.4,,2018,May,5/10/2018 11:45,Entrapment Zone,EZ2
EMP.EZ2.2018.05.10,Diatoms,409308904.2,,2018,May,5/10/2018 11:45,Entrapment Zone,EZ2
EMP.D6.2018.05.11,Cyanobacteria,84346632,,2018,May,5/11/2018 10:45,San Pablo Bay,D6
EMP.D6.2018.05.11,Diatoms,63728566.4,,2018,May,5/11/2018 10:45,San Pablo Bay,D6
EMP.D6.2018.05.11,Green Algae,4128212.8,,2018,May,5/11/2018 10:45,San Pablo Bay,D6
EMP.D7.2018.05.11,Cryptophytes,837960204,,2018,May,5/11/2018 11:30,Grizzly and Suisun Bay,D7
EMP.D7.2018.05.11,Cyanobacteria,95450346,,2018,May,5/11/2018 11:30,Grizzly and Suisun Bay,D7
EMP.D7.2018.05.11,Diatoms,5531487513,,2018,May,5/11/2018 11:30,Grizzly and Suisun Bay,D7
EMP.D7.2018.05.11,Green Algae,59145571,,2018,May,5/11/2018 11:30,Grizzly and Suisun Bay,D7
EMP.NZS42.2018.05.11,Cyanobacteria,283819888.8,,2018,May,5/11/2018 12:30,Grizzly and Suisun Bay,NZS42
EMP.NZ032.2018.05.11,Cyanobacteria,294748776,,2018,May,5/11/2018 13:30,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2018.05.11,Diatoms,28950511800,,2018,May,5/11/2018 13:30,Grizzly and Suisun Bay,NZ032
EMP.D41A.2018.05.12,Cryptophytes,49091941,,2018,May,5/12/2018 9:30,San Pablo Bay,D41A
EMP.D41A.2018.05.12,Cyanobacteria,97461072,,2018,May,5/12/2018 9:30,San Pablo Bay,D41A
EMP.D41A.2018.05.12,Diatoms,68995500,,2018,May,5/12/2018 9:30,San Pablo Bay,D41A
EMP.D41A.2018.05.12,Green Algae,17426292,,2018,May,5/12/2018 9:30,San Pablo Bay,D41A
EMP.D41.2018.05.12,Cryptophytes,311559383.5,,2018,May,5/12/2018 10:25,San Pablo Bay,D41
EMP.D41.2018.05.12,Cyanobacteria,60138333,,2018,May,5/12/2018 10:25,San Pablo Bay,D41
EMP.D41.2018.05.12,Diatoms,1756903222,,2018,May,5/12/2018 10:25,San Pablo Bay,D41
EMP.D41.2018.05.12,Dinoflagellates,2823043551,,2018,May,5/12/2018 10:25,San Pablo Bay,D41
EMP.D41.2018.05.12,Golden Algae,7894672,,2018,May,5/12/2018 10:25,San Pablo Bay,D41
EMP.D41.2018.05.12,Green Algae,19569420,,2018,May,5/12/2018 10:25,San Pablo Bay,D41
EMP.NZ325.2018.05.12,Cryptophytes,564347313,,2018,May,5/12/2018 11:10,San Pablo Bay,NZ325
EMP.NZ325.2018.05.12,Cyanobacteria,56576556,,2018,May,5/12/2018 11:10,San Pablo Bay,NZ325
EMP.NZ325.2018.05.12,Diatoms,23569731.9,,2018,May,5/12/2018 11:10,San Pablo Bay,NZ325
EMP.NZ002.2018.05.12,Cryptophytes,74134022,,2018,May,5/12/2018 11:30,San Pablo Bay,NZ002
EMP.NZ002.2018.05.12,Cyanobacteria,49617621,,2018,May,5/12/2018 11:30,San Pablo Bay,NZ002
EMP.NZ002.2018.05.12,Diatoms,29940761.5,,2018,May,5/12/2018 11:30,San Pablo Bay,NZ002
EMP.NZ002.2018.05.12,Golden Algae,17235733,,2018,May,5/12/2018 11:30,San Pablo Bay,NZ002
EMP.NZ004.2018.05.12,Cryptophytes,709012340.1,,2018,May,5/12/2018 11:50,San Pablo Bay,NZ004
EMP.NZ004.2018.05.12,Cyanobacteria,60095341.8,,2018,May,5/12/2018 11:50,San Pablo Bay,NZ004
EMP.NZ004.2018.05.12,Golden Algae,7236892.8,,2018,May,5/12/2018 11:50,San Pablo Bay,NZ004
EMP.C9.2018.06.04,Cyanobacteria,51083993.6,,2018,Jun,6/4/2018 11:10,Southern Interior Delta,C9
EMP.C9.2018.06.04,Green Algae,4189017.6,,2018,Jun,6/4/2018 11:10,Southern Interior Delta,C9
EMP.C10A.2018.06.04,Cyanobacteria,585186240,,2018,Jun,6/4/2018 12:45,Southern Interior Delta,C10A
EMP.C10A.2018.06.04,Diatoms,3586677408,,2018,Jun,6/4/2018 12:45,Southern Interior Delta,C10A
EMP.C10A.2018.06.04,Green Algae,74546496,,2018,Jun,6/4/2018 12:45,Southern Interior Delta,C10A
EMP.D4.2018.06.05,Cyanobacteria,239178330,,2018,Jun,6/5/2018 7:05,Confluence,D4
EMP.D4.2018.06.05,Diatoms,407873373.6,,2018,Jun,6/5/2018 7:05,Confluence,D4
EMP.D4.2018.06.05,Green Algae,75960515.2,,2018,Jun,6/5/2018 7:05,Confluence,D4
EMP.D22.2018.06.05,Cyanobacteria,57128522.4,,2018,Jun,6/5/2018 7:50,Confluence,D22
EMP.D22.2018.06.05,Diatoms,811563097.5,,2018,Jun,6/5/2018 7:50,Confluence,D22
EMP.D22.2018.06.05,Green Algae,6416609.4,,2018,Jun,6/5/2018 7:50,Confluence,D22
EMP.NZ068.2018.06.05,Cyanobacteria,46169280,,2018,Jun,6/5/2018 8:40,Northern Interior Delta,NZ068
EMP.NZ068.2018.06.05,Diatoms,148595014.4,,2018,Jun,6/5/2018 8:40,Northern Interior Delta,NZ068
EMP.NZ068.2018.06.05,Golden Algae,23009568,,2018,Jun,6/5/2018 8:40,Northern Interior Delta,NZ068
EMP.NZ068.2018.06.05,Green Algae,2792678.4,,2018,Jun,6/5/2018 8:40,Northern Interior Delta,NZ068
EMP.C3A.2018.06.05,Cyanobacteria,31546339.2,,2018,Jun,6/5/2018 10:00,Northern Interior Delta,C3A
EMP.C3A.2018.06.05,Diatoms,521757368.6,,2018,Jun,6/5/2018 10:00,Northern Interior Delta,C3A
EMP.C3A.2018.06.05,Golden Algae,857860.6,,2018,Jun,6/5/2018 10:00,Northern Interior Delta,C3A
EMP.C3A.2018.06.05,Green Algae,7720745.4,,2018,Jun,6/5/2018 10:00,Northern Interior Delta,C3A
EMP.D12.2018.06.06,Cyanobacteria,72114096.6,,2018,Jun,6/6/2018 7:20,Confluence,D12
EMP.D12.2018.06.06,Green Algae,34801330.2,,2018,Jun,6/6/2018 7:20,Confluence,D12
EMP.D19.2018.06.06,Cryptophytes,96990002.4,,2018,Jun,6/6/2018 8:35,Central Delta,D19
EMP.D19.2018.06.06,Cyanobacteria,42069823.2,,2018,Jun,6/6/2018 8:35,Central Delta,D19
EMP.D19.2018.06.06,Diatoms,495135428.4,,2018,Jun,6/6/2018 8:35,Central Delta,D19
EMP.D19.2018.06.06,Green Algae,26131932,,2018,Jun,6/6/2018 8:35,Central Delta,D19
EMP.D28A.2018.06.06,Cryptophytes,141078820.8,,2018,Jun,6/6/2018 9:10,Central Delta,D28A
EMP.D28A.2018.06.06,Cyanobacteria,32064508.8,,2018,Jun,6/6/2018 9:10,Central Delta,D28A
EMP.D28A.2018.06.06,Diatoms,85231462,,2018,Jun,6/6/2018 9:10,Central Delta,D28A
EMP.D28A.2018.06.06,Green Algae,30929204.4,,2018,Jun,6/6/2018 9:10,Central Delta,D28A
EMP.D16.2018.06.07,Cryptophytes,221692398,,2018,Jun,6/7/2018 8:25,Central Delta,D16
EMP.D16.2018.06.07,Cyanobacteria,84345356,,2018,Jun,6/7/2018 8:25,Central Delta,D16
EMP.D16.2018.06.07,Diatoms,22124557,,2018,Jun,6/7/2018 8:25,Central Delta,D16
EMP.D16.2018.06.07,Green Algae,21543023.5,,2018,Jun,6/7/2018 8:25,Central Delta,D16
EMP.D16.2018.06.07,Other,4990674.5,,2018,Jun,6/7/2018 8:25,Central Delta,D16
EMP.D26.2018.06.07,Cryptophytes,193499913.2,,2018,Jun,6/7/2018 9:20,Central Delta,D26
EMP.D26.2018.06.07,Cyanobacteria,45174607.2,,2018,Jun,6/7/2018 9:20,Central Delta,D26
EMP.D26.2018.06.07,Diatoms,265967871.6,,2018,Jun,6/7/2018 9:20,Central Delta,D26
EMP.D26.2018.06.07,Green Algae,15187568.4,,2018,Jun,6/7/2018 9:20,Central Delta,D26
EMP.MD10A.2018.06.07,Cyanobacteria,633764480.4,,2018,Jun,6/7/2018 10:45,Southern Interior Delta,MD10A
EMP.MD10A.2018.06.07,Diatoms,176584155.2,,2018,Jun,6/7/2018 10:45,Southern Interior Delta,MD10A
EMP.MD10A.2018.06.07,Green Algae,6887453.6,,2018,Jun,6/7/2018 10:45,Southern Interior Delta,MD10A
EMP.P8.2018.06.07,Cyanobacteria,106674456.6,,2018,Jun,6/7/2018 12:00,Southern Interior Delta,P8
EMP.P8.2018.06.07,Diatoms,44373691.2,,2018,Jun,6/7/2018 12:00,Southern Interior Delta,P8
EMP.P8.2018.06.07,Green Algae,39354625.2,,2018,Jun,6/7/2018 12:00,Southern Interior Delta,P8
EMP.D8.2018.06.08,Cyanobacteria,133453400.4,,2018,Jun,6/8/2018 10:15,Grizzly and Suisun Bay,D8
EMP.D8.2018.06.08,Green Algae,22647620.4,,2018,Jun,6/8/2018 10:15,Grizzly and Suisun Bay,D8
EMP.EZ6.2018.06.08,Cyanobacteria,216800967.6,,2018,Jun,6/8/2018 11:10,Entrapment Zone,EZ6
EMP.EZ6.2018.06.08,Diatoms,430061555.4,,2018,Jun,6/8/2018 11:10,Entrapment Zone,EZ6
EMP.EZ6.2018.06.08,Green Algae,79284688.6,,2018,Jun,6/8/2018 11:10,Entrapment Zone,EZ6
EMP.D10.2018.06.08,Cyanobacteria,217773896.4,,2018,Jun,6/8/2018 11:20,Confluence,D10
EMP.D10.2018.06.08,Diatoms,82095371.8,,2018,Jun,6/8/2018 11:20,Confluence,D10
EMP.D10.2018.06.08,Golden Algae,36160520.4,,2018,Jun,6/8/2018 11:20,Confluence,D10
EMP.D10.2018.06.08,Green Algae,49069844.2,,2018,Jun,6/8/2018 11:20,Confluence,D10
EMP.EZ2.2018.06.08,Cyanobacteria,227016720,,2018,Jun,6/8/2018 12:00,Entrapment Zone,EZ2
EMP.EZ2.2018.06.08,Diatoms,99950417,,2018,Jun,6/8/2018 12:00,Entrapment Zone,EZ2
EMP.EZ2.2018.06.08,Green Algae,70393200.4,,2018,Jun,6/8/2018 12:00,Entrapment Zone,EZ2
EMP.D6.2018.06.11,Cyanobacteria,72609638.4,,2018,Jun,6/11/2018 12:45,San Pablo Bay,D6
EMP.D6.2018.06.11,Diatoms,217939020.8,,2018,Jun,6/11/2018 12:45,San Pablo Bay,D6
EMP.D6.2018.06.11,Green Algae,8378035.2,,2018,Jun,6/11/2018 12:45,San Pablo Bay,D6
EMP.D7.2018.06.11,Cyanobacteria,103500486,,2018,Jun,6/11/2018 13:35,Grizzly and Suisun Bay,D7
EMP.D7.2018.06.11,Green Algae,5395882,,2018,Jun,6/11/2018 13:35,Grizzly and Suisun Bay,D7
EMP.NZS42.2018.06.11,Cyanobacteria,390144448.8,,2018,Jun,6/11/2018 14:30,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2018.06.11,Diatoms,485311299.2,,2018,Jun,6/11/2018 14:30,Grizzly and Suisun Bay,NZS42
EMP.NZS42.2018.06.11,Green Algae,22647620.4,,2018,Jun,6/11/2018 14:30,Grizzly and Suisun Bay,NZS42
EMP.NZ032.2018.06.11,Cryptophytes,143353851.8,,2018,Jun,6/11/2018 15:25,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2018.06.11,Cyanobacteria,134750638.8,,2018,Jun,6/11/2018 15:25,Grizzly and Suisun Bay,NZ032
EMP.NZ032.2018.06.11,Green Algae,10053597.6,,2018,Jun,6/11/2018 15:25,Grizzly and Suisun Bay,NZ032
EMP.D41A.2018.06.12,Cyanobacteria,28447128,,2018,Jun,6/12/2018 11:05,San Pablo Bay,D41A
EMP.D41.2018.06.12,Cyanobacteria,41707598.4,,2018,Jun,6/12/2018 12:00,San Pablo Bay,D41
EMP.D41.2018.06.12,Diatoms,134678630.4,,2018,Jun,6/12/2018 12:00,San Pablo Bay,D41
EMP.D41.2018.06.12,Green Algae,16259868.8,,2018,Jun,6/12/2018 12:00,San Pablo Bay,D41
EMP.NZ325.2018.06.12,Cyanobacteria,58578681.6,,2018,Jun,6/12/2018 12:45,San Pablo Bay,NZ325
EMP.NZ325.2018.06.12,Diatoms,34206556.8,,2018,Jun,6/12/2018 12:45,San Pablo Bay,NZ325
EMP.NZ325.2018.06.12,Golden Algae,7086796.8,,2018,Jun,6/12/2018 12:45,San Pablo Bay,NZ325
EMP.NZ002.2018.06.12,Cyanobacteria,71510266.8,,2018,Jun,6/12/2018 13:05,San Pablo Bay,NZ002
EMP.NZ004.2018.06.12,Cyanobacteria,38602022.4,,2018,Jun,6/12/2018 13:20,San Pablo Bay,NZ004
EMP.NZ004.2018.06.12,Diatoms,30133900.8,,2018,Jun,6/12/2018 13:20,San Pablo Bay,NZ004
EMP.NZ004.2018.06.12,Golden Algae,3931270.4,,2018,Jun,6/12/2018 13:20,San Pablo Bay,NZ004
EMP.NZ004.2018.06.12,Green Algae,4194022.4,,2018,Jun,6/12/2018 13:20,San Pablo Bay,NZ004
EMP.D16.2018.07.09,Cryptophytes,118140806.4,,2018,Jul,7/9/2018 12:10,Central Delta,D16
EMP.D16.2018.07.09,Cyanobacteria,739384128,,2018,Jul,7/9/2018 12:10,Central Delta,D16
EMP.D16.2018.07.09,Green Algae,9436550.4,,2018,Jul,7/9/2018 12:10,Central Delta,D16
EMP.D26.2018.07.09,Cyanobacteria,496736409.6,,2018,Jul,7/9/2018 13:00,Central Delta,D26
EMP.D26.2018.07.09,Diatoms,616468742.4,,2018,Jul,7/9/2018 13:00,Central Delta,D26
EMP.D26.2018.07.09,Green Algae,28598678.4,,2018,Jul,7/9/2018 13:00,Central Delta,D26
EMP.MD10A.2018.07.09,Cyanobacteria,40776163.2,,2018,Jul,7/9/2018 14:15,Southern Interior Delta,MD10A
EMP.MD10A.2018.07.09,Diatoms,111401374.8,,2018,Jul,7/9/2018 14:15,Southern Interior Delta,MD10A
EMP.MD10A.2018.07.09,Green Algae,42317056,,2018,Jul,7/9/2018 14:15,Southern Interior Delta,MD10A
EMP.P8.2018.07.09,Cryptophytes,651805088.2,,2018,Jul,7/9/2018 15:30,Southern Interior Delta,P8
EMP.P8.2018.07.09,Cyanobacteria,578858445.9,,2018,Jul,7/9/2018 15:30,Southern Interior Delta,P8
EMP.P8.2018.07.09,Diatoms,56475116.6,,2018,Jul,7/9/2018 15:30,Southern Interior Delta,P8
EMP.P8.2018.07.09,Green Algae,33462817.5,,2018,Jul,7/9/2018 15:30,Southern Interior Delta,P8
EMP.D8.2018.07.10,Cryptophytes,379898422.4,,2018,Jul,7/10/2018 12:40,Grizzly and Suisun Bay,D8
EMP.D8.2018.07.10,Cyanobacteria,138101392.8,,2018,Jul,7/10/2018 12:40,Grizzly and Suisun Bay,D8
EMP.D8.2018.07.10,Diatoms,83834132.2,,2018,Jul,7/10/2018 12:40,Grizzly and Suisun Bay,D8
EMP.D10.2018.07.10,Cryptophytes,326410541.6,,2018,Jul,7/10/2018 13:25,Confluence,D10
EMP.D10.2018.07.10,Cyanobacteria,94281940.8,,2018,Jul,7/10/2018 13:25,Confluence,D10
